# configuration
number_of_params = 4
geometry_groups = 112
energy_groups = 5
beam_energy = 2142
energy_range = 0, 500, 1500, 2500
# data
params
hx2_0_0    -6.69e+02  -3.33e-01  2.42e-02   1.08e-01   9.75e-01
hx2_0_1    -6.27e+02  -4.43e-01  5.53e-02   1.33e-03   9.65e-01
hx2_0_2    3.13e+01   -5.09e-01  1.04e-01   -2.13e-01  9.35e-01
hx2_0_3    1.43e+00   -9.02e-01  3.79e-01   -1.45e+00  9.33e-01
hx2_0_4    -1.10e+00  3.22e+01   9.84e+00   3.17e-01   9.49e-01
hx2_1_0    -6.12e+02  -3.35e-01  2.56e-02   1.19e-01   9.73e-01
hx2_1_1    -5.05e+02  -4.73e-01  6.20e-02   1.78e-04   9.77e-01
hx2_1_2    1.48e+02   -3.70e-01  4.00e-02   -7.43e-02  9.78e-01
hx2_1_3    -6.41e-05  1.54e+02   -5.23e+01  -1.55e+02  9.74e-01
hx2_1_4    2.97e+00   8.06e-01   -4.62e-01  2.42e+00   9.56e-01
hx2_2_0    5.05e-02   -3.40e-01  3.98e-02   -8.82e+02  9.73e-01
hx2_2_1    -1.03e-02  -1.09e+02  1.08e+02   -1.07e+00  9.78e-01
hx2_2_2    2.84e-03   -7.19e+02  2.58e+02   -5.73e-01  9.82e-01
hx2_2_3    4.18e-03   -4.84e+02  1.77e+02   -5.51e-01  9.82e-01
hx2_2_4    -8.52e+01  -3.20e-01  7.80e-02   4.45e-01   9.65e-01
hx2_3_0    1.53e-01   -3.50e-01  4.28e-02   -3.12e+02  9.71e-01
hx2_3_1    -4.64e+02  -4.36e-01  5.65e-02   -8.55e-03  9.82e-01
hx2_3_2    -4.10e-02  -2.79e+02  8.27e+01   1.40e-01   9.88e-01
hx2_3_3    -4.33e-02  -2.76e+02  7.41e+01   1.51e-01   9.88e-01
hx2_3_4    -6.50e-04  9.94e+01   -3.01e+01  -1.20e+02  9.66e-01
hx2_4_0    -4.84e-05  3.13e+02   -8.62e+01  -4.19e+02  9.67e-01
hx2_4_1    -9.28e-03  -1.03e+02  6.10e+01   -2.15e+00  9.95e-01
hx2_4_2    -5.23e-02  2.76e+01   6.32e+01   6.47e-02   9.91e-01
hx2_4_3    -5.99e-02  2.02e+01   5.39e+01   6.01e-02   9.91e-01
hx2_4_4    -1.68e+02  -2.17e-01  4.62e-02   3.40e-01   9.71e-01
hx2_5_0    -1.70e-04  1.64e+02   -4.56e+01  -2.35e+02  9.69e-01
hx2_5_1    -9.72e+01  -7.29e-01  1.35e-01   -6.30e-02  9.96e-01
hx2_5_2    -3.20e-02  -1.84e+02  1.42e+02   8.71e-02   9.87e-01
hx2_5_3    -2.52e-02  -2.21e+02  1.73e+02   9.13e-02   9.87e-01
hx2_5_4    4.01e-01   -4.14e-01  7.36e-02   -8.55e+01  9.72e-01
hx2_6_0    -3.97e+02  -1.82e-01  2.33e-02   2.78e-01   9.71e-01
hx2_6_1    -2.80e+02  -4.71e-01  7.10e-02   -3.18e-02  9.86e-01
hx2_6_2    -9.78e+01  -3.39e-01  4.51e-02   1.47e-01   9.84e-01
hx2_6_3    -1.08e+02  -3.18e-01  4.01e-02   1.55e-01   9.85e-01
hx2_6_4    7.98e-01   -4.28e-01  7.91e-02   -4.55e+01  9.68e-01
hx2_7_0    5.85e-02   -3.80e-01  5.76e-02   -7.38e+02  9.71e-01
hx2_7_1    -3.31e+02  -4.63e-01  6.34e-02   -3.39e-02  9.91e-01
hx2_7_2    -2.48e-01  -3.39e-01  3.62e-02   7.08e+01   9.77e-01
hx2_7_3    -4.84e-01  -3.60e-01  3.88e-02   3.59e+01   9.77e-01
hx2_7_4    -1.96e+00  -4.06e+00  2.30e+00   7.19e-01   9.63e-01
hx2_8_0    -7.71e+02  -3.77e-01  3.55e-02   7.13e-02   9.44e-01
hx2_8_1    -1.83e+02  -4.99e-01  8.01e-02   -5.32e-02  9.65e-01
hx2_8_2    5.78e-03   -1.94e+02  9.88e+01   -1.42e+00  9.70e-01
hx2_8_3    1.95e-03   -9.86e+01  5.81e+01   -7.46e+00  9.69e-01
hx2_8_4    1.23e+00   -4.06e-01  8.49e-02   -3.02e+01  9.59e-01
hx2_9_0    1.04e-05   -6.02e+02  1.38e+02   -8.36e+02  9.46e-01
hx2_9_1    -5.48e+02  -4.50e-01  5.77e-02   1.83e-03   9.72e-01
hx2_9_2    4.55e+01   -3.98e-01  7.36e-02   -2.22e-01  9.83e-01
hx2_9_3    1.00e-01   -2.64e-01  9.44e-02   -8.39e+01  9.83e-01
hx2_9_4    -5.57e+02  -1.77e-01  1.88e-02   2.67e-01   9.41e-01
hx2_10_0   1.31e-01   -3.92e-01  6.29e-02   -1.97e+02  9.78e-01
hx2_10_1   -9.78e+01  -5.06e-01  8.07e-02   -8.63e-02  9.99e-01
hx2_10_2   9.71e+01   -4.27e-01  5.08e-02   -1.01e-01  9.91e-01
hx2_10_3   9.27e+01   -4.33e-01  5.25e-02   -1.04e-01  9.91e-01
hx2_10_4   -9.30e-02  -5.92e-01  1.81e-01   1.05e+02   9.72e-01
hx2_11_0   1.07e-01   -4.05e-01  6.62e-02   -2.03e+02  9.83e-01
hx2_11_1   -7.70e+01  -4.76e-01  8.34e-02   -1.47e-01  9.98e-01
hx2_11_2   -1.05e-01  -1.20e+02  3.78e+01   1.47e-01   9.92e-01
hx2_11_3   -1.02e-01  -1.23e+02  3.83e+01   1.51e-01   9.92e-01
hx2_11_4   1.99e+00   -1.88e+00  8.09e-01   -8.83e-01  9.84e-01
hx2_12_0   -9.91e+01  -1.87e-01  3.16e-02   2.56e-01   9.91e-01
hx2_12_1   -9.28e-02  -1.83e+02  5.95e+01   -8.55e-02  9.99e-01
hx2_12_2   -2.03e-01  -1.06e+01  2.18e+01   1.28e-01   9.92e-01
hx2_12_3   -1.60e-01  -1.31e+01  2.78e+01   1.29e-01   9.92e-01
hx2_12_4   -6.19e-03  -1.94e+01  8.13e+00   2.23e+01   9.88e-01
hx2_13_0   -1.72e+02  -1.82e-01  3.24e-02   2.89e-01   9.82e-01
hx2_13_1   -9.65e+01  -4.98e-01  8.16e-02   -7.70e-02  1.00e+00
hx2_13_2   -1.60e-01  -1.72e+01  2.15e+01   1.49e-01   9.92e-01
hx2_13_3   -1.65e-01  -1.74e+01  2.10e+01   1.51e-01   9.92e-01
hx2_13_4   2.58e-01   8.71e+00   -7.63e+00  8.11e-01   9.83e-01
hx2_14_0   6.34e-02   -3.89e-01  6.29e-02   -3.20e+02  9.84e-01
hx2_14_1   -2.32e-02  -4.73e+02  1.68e+02   -1.66e-01  9.89e-01
hx2_14_2   -3.38e-02  -1.40e+01  7.83e+01   2.03e-01   9.91e-01
hx2_14_3   -8.49e-02  -9.31e+00  3.16e+01   2.07e-01   9.91e-01
hx2_14_4   3.96e-03   -7.64e+01  5.41e+01   -7.27e+00  9.81e-01
hx2_15_0   5.38e-01   -4.47e-01  7.28e-02   -4.77e+01  9.79e-01
hx2_15_1   -9.94e-03  -8.01e+01  5.06e+01   -1.93e+00  9.96e-01
