             G1       0.049147              0      0.0311057
             G2       0.049147              0      0.0311057
             G3       0.049147              0      0.0311057
             G4       0.049147              0      0.0311057
             G5       0.049147              0      0.0311057
             G6       0.049147              0      0.0311057
             G7       0.049147              0      0.0311057
             G8       0.049147              0      0.0311057
             G9       0.049147              0      0.0311057
            G10       0.049147              0      0.0311057
            G11       0.049147              0      0.0311057
            G12       0.049147              0      0.0311057
            G13       0.049147              0      0.0311057
            G14       0.049147              0      0.0311057
            G15       0.049147              0      0.0311057
            G16       0.049147              0      0.0311057
            G17       0.049147              0      0.0311057
            G18       0.049147              0      0.0311057
            G19       0.049147              0      0.0311057
            G20       0.049147              0      0.0311057
            G21       0.049147              0      0.0311057
            G22       0.049147              0      0.0311057
            G23       0.049147              0      0.0311057
            G24       0.049147              0      0.0311057
            G25       0.049147              0      0.0311057
            G26       0.049147              0      0.0311057
            G27       0.049147              0      0.0311057
            G28       0.049147              0      0.0311057
            G29       0.049147              0      0.0311057
            G30       0.049147              0      0.0311057
            G31       0.049147              0      0.0311057
            G32      0.0510182              0      0.0430884
            G33      0.0433889              0      0.0312891
            G34      0.0463693              0      0.0453067
            G35      0.0488558              0      0.0345118
            G36      0.0478126              0      0.0322933
            G37      0.0487295              0     -0.0227693
            G38      0.0440628              0      0.0604385
            G39      0.0498419              0      0.0618543
            G40      0.0525352              0      0.0696712
            G41      0.0475431              0      0.0715889
            G42      0.0516554              0      0.0511768
            G43      0.0511797              0      0.0426012
            G44      0.0479966              0      0.0649401
            G45      0.0536538              0      0.0237363
            G46      0.0526313              0      0.0434423
            G47      0.0581059              0      0.0534881
            G48      0.0617292              0      0.0421317
            G49      0.0524823              0      0.0228198
            G50      0.0457048              0      0.0399502
            G51      0.0462774              0      0.0455584
            G52      0.0555609              0      0.0361974
            G53      0.0531458              0      0.0849969
            G54      0.0567386              0      0.0420522
            G55      0.0505977              0      0.0351854
            G56      0.0520184              0       0.044647
            G57      0.0540277              0      0.0324508
            G58        0.04089              0      0.0917621
            G59      0.0557484              0      0.0527115
            G60       0.049147              0      0.0311057
            G61       0.049147              0      0.0311057
            G62      0.0531308              0      0.0701143
            G63      0.0456958              0      0.0350942
            G64      0.0484822              0      0.0403732
            G65      0.0441929              0      0.0898702
            G66       0.042227              0      0.0600194
            G67      0.0435803              0      0.0426979
            G68      0.0432268              0      0.0388237
            G69      0.0471586              0      0.0508428
            G70      0.0418751              0      0.0624382
            G71      0.0423937              0      0.0481898
            G72       0.042989              0      0.0493382
            G73      0.0461382              0      0.0496287
            G74      0.0500165              0      0.0632483
            G75      0.0482334              0      0.0383039
            G76       0.064639              0      0.0585681
            G77      0.0613947              0      0.0771314
            G78      0.0561432              0      0.0365338
            G79      0.0484774              0      0.0341957
            G80      0.0458374              0       0.028969
            G81      0.0434241              0      0.0514289
            G82      0.0457183              0      0.0664973
            G83      0.0519988              0      0.0421151
            G84      0.0511124              0      0.0335745
            G85      0.0460695              0       0.031539
            G86      0.0547472              0      0.0187842
            G87      0.0539817              0      0.0309711
            G88      0.0563556              0      0.0358536
            G89      0.0697355              0      0.0267311
            G90       0.049147              0      0.0311057
            G91       0.049147              0      0.0311057
            G92      0.0502256              0      0.0638032
            G93      0.0506395              0      0.0370366
            G94      0.0444095              0      0.0293491
            G95      0.0472546              0      0.0636094
            G96      0.0449051              0      0.0454126
            G97      0.0478921              0      0.0528083
            G98      0.0462416              0      0.0637738
            G99      0.0467356              0      0.0372565
           G100      0.0482364              0      0.0380889
           G101      0.0431454              0      0.0404956
           G102      0.0450326              0      0.0474734
           G103      0.0491295              0      0.0436147
           G104      0.0520122              0      0.0374752
           G105      0.0517034              0      0.0411693
           G106      0.0570859              0      0.0381567
           G107      0.0766307              0      0.0205615
           G108      0.0522169              0      0.0315239
