6  23  0  297.878  2.6972
6  23  1  352.17  3.502
6  23  2  323.568  2.44672
6  23  3  439.149  3.0766
6  23  4  365.857  3.07292
6  23  5  591.081  3.52795
6  23  6  619.391  3.02671
6  23  7  459.481  3.40949
6  23  8  368.365  2.3413
6  23  9  512.741  2.84358
6  23  10  450.374  2.85299
6  23  11  367.796  3.48366
6  23  12  518.952  3.03437
6  23  13  530.436  2.49813
6  23  14  544.326  2.51724
6  23  15  626.13  2.74638
6  23  16  476.088  2.34881
6  23  17  499.201  3.12979
6  23  18  360.667  3.45901
6  23  19  370.816  2.87281
6  23  20  507.335  2.73667
6  23  21  600.778  3.27612
6  23  22  580.007  3.38515
6  23  23  601.766  2.84752
6  23  24  391.482  3.13831
6  23  25  231.658  3.16686
6  23  26  431.047  2.97091
6  23  27  329.999  2.46066
6  23  28  517.592  3.04049
6  23  29  413.665  3.81887
6  23  30  390.412  3.27913
6  23  31  371.24  3.09518
6  23  32  311.296  1.40892
6  23  33  477.454  1.4922
6  23  34  418.601  1.57062
6  23  35  299.815  1.47773
6  23  36  569.699  1.57201
6  23  37  523.189  1.63535
6  23  38  494.305  1.81394
6  23  39  408.685  1.72453
6  23  40  514.207  1.66845
6  23  41  362.367  1.55633
6  23  42  475.545  1.3696
6  23  43  386.057  1.62808
6  23  44  542.537  1.67058
6  23  45  435.212  1.52931
6  23  46  564.967  1.52361
6  23  47  474.818  1.66078
6  23  48  337.935  1.50043
6  23  49  434.392  3.43975
6  23  50  437.861  1.56311
6  23  51  345.51  1.43772
6  23  52  535.643  1.51773
6  23  53  421.552  1.53997
6  23  54  386.799  1.83029
6  23  55  602.985  2.11693
6  23  56  315.114  1.65476
6  23  57  380.061  1.12796
6  23  58  437.989  2.94118
6  23  59  290.753  2.7341
6  23  60  484.171  3.19355
6  23  61  500.554  2.66918
6  23  62  479.462  3.15361
6  23  63  513.416  3.14943
6  21  0  478.1  3.07075
6  21  1  462.02  2.52679
6  21  2  442.65  3.4179
6  21  3  442.282  3.07154
6  21  4  558.111  3.24843
6  21  6  632.616  3.08266
6  21  7  586.774  2.41335
6  21  8  472.158  3.16858
6  21  9  470.259  2.74636
6  21  10  451.387  2.60457
6  21  11  437.907  1.87953
6  21  12  563.602  2.33443
6  21  13  522.749  3.18322
6  21  14  515.484  2.49311
6  21  15  558.387  2.09968
6  21  16  460.193  2.29704
6  21  17  451.689  2.73792
6  21  18  392.98  3.63023
6  21  19  411.855  3.25279
6  21  20  544.764  2.73189
6  21  21  600.136  3.41425
6  21  22  622.215  2.49703
6  21  23  660.436  2.58218
6  21  24  480.205  2.83932
6  21  25  426.411  2.70085
6  21  26  428.711  3.42701
6  21  32  496.202  1.56753
6  21  33  487.903  1.40176
6  21  34  452.398  1.34409
6  21  35  416.083  1.41168
6  21  36  505.584  1.60837
6  21  38  521.92  1.475
6  21  39  555.682  1.37463
6  21  40  481.656  1.49276
6  21  41  441.15  1.17049
6  21  42  451.802  1.57118
6  21  43  418.384  1.4119
6  21  44  573.069  1.7769
6  21  45  515.779  1.48511
6  21  46  475.909  1.58657
6  21  47  509.231  1.63552
6  21  48  417.811  1.63915
6  21  49  420.143  1.6008
6  21  50  370.653  1.76602
6  21  51  387.137  1.68983
6  21  52  520.835  1.58872
6  21  53  558.079  1.64545
6  21  54  563.574  1.87999
6  21  55  588.304  1.73279
6  21  56  458.237  1.7212
6  21  57  444.006  1.50342
6  21  58  448.157  1.71953
6  19  0  447.19  2.93227
6  19  1  453.426  2.79728
6  19  2  426.251  3.30198
6  19  3  387.378  3.0506
6  19  4  493.013  3.68639
6  19  5  502.944  3.02197
6  19  6  515.841  2.81845
6  19  7  519.635  2.97999
6  19  8  505.771  3.39822
6  19  9  482.938  3.01745
6  19  10  487.325  3.49348
6  19  11  491.427  3.58256
6  19  12  599.974  2.89375
6  19  13  585.227  2.58383
6  19  14  549.652  3.84298
6  19  15  549.112  3.50671
6  19  16  432.65  3.08389
6  19  17  412.161  2.78468
6  19  18  352.117  2.52264
6  19  19  392.71  2.19435
6  19  20  529.507  2.78043
6  19  21  621.872  2.49465
6  19  22  524.251  3.03734
6  19  23  597.127  2.9434
6  19  24  427.793  2.41955
6  19  25  395.827  2.90364
6  19  26  366.98  2.47149
