# The coordinates for the HyCal is a left-handed Cartesian frame               #
#==============================================================================#
#       front view          |               side view                          #
#           +Y              |                                                  #
# -X        O       +X      |  Beam(-Z)    O(HyCal PbWO4 Surface)  PMTs(+Z)    #
#           -Y              |                                                  #
#==============================================================================#
#   name      type  size_x  size_y  size_z           x           y           z #
#==============================================================================#
    G729   PbGlass   38.15   38.15     450    -257.715    -371.825       -97.3
    G730   PbGlass   38.15   38.15     450    -219.565    -371.825       -97.3
    G731   PbGlass   38.15   38.15     450    -181.415    -371.825       -97.3
    G732   PbGlass   38.15   38.15     450    -143.265    -371.825       -97.3
    G733   PbGlass   38.15   38.15     450    -105.115    -371.825       -97.3
    G734   PbGlass   38.15   38.15     450     -66.965    -371.825       -97.3
    G735   PbGlass   38.15   38.15     450     -28.815    -371.825       -97.3
    G736   PbGlass   38.15   38.15     450       9.335    -371.825       -97.3
    G737   PbGlass   38.15   38.15     450      47.485    -371.825       -97.3
    G738   PbGlass   38.15   38.15     450      85.635    -371.825       -97.3
    G739   PbGlass   38.15   38.15     450     123.785    -371.825       -97.3
    G740   PbGlass   38.15   38.15     450     161.935    -371.825       -97.3
    G741   PbGlass   38.15   38.15     450     200.085    -371.825       -97.3
    G742   PbGlass   38.15   38.15     450     238.235    -371.825       -97.3
    G743   PbGlass   38.15   38.15     450     276.385    -371.825       -97.3
    G744   PbGlass   38.15   38.15     450     314.535    -371.825       -97.3
    G745   PbGlass   38.15   38.15     450     352.685    -371.825       -97.3
    G746   PbGlass   38.15   38.15     450     390.835    -371.825       -97.3
    G747   PbGlass   38.15   38.15     450     428.985    -371.825       -97.3
    G748   PbGlass   38.15   38.15     450     467.135    -371.825       -97.3
    G749   PbGlass   38.15   38.15     450     505.285    -371.825       -97.3
    G750   PbGlass   38.15   38.15     450     543.435    -371.825       -97.3
    G751   PbGlass   38.15   38.15     450    -562.915    -391.175       -97.3
    G752   PbGlass   38.15   38.15     450    -524.765    -391.175       -97.3
    G753   PbGlass   38.15   38.15     450    -486.615    -391.175       -97.3
    G754   PbGlass   38.15   38.15     450    -448.465    -391.175       -97.3
    G755   PbGlass   38.15   38.15     450    -410.315    -391.175       -97.3
    G756   PbGlass   38.15   38.15     450    -372.165    -391.175       -97.3
    G757   PbGlass   38.15   38.15     450    -334.015    -409.975       -97.3
    G758   PbGlass   38.15   38.15     450    -295.865    -409.975       -97.3
    G759   PbGlass   38.15   38.15     450    -257.715    -409.975       -97.3
    G760   PbGlass   38.15   38.15     450    -219.565    -409.975       -97.3
    G761   PbGlass   38.15   38.15     450    -181.415    -409.975       -97.3
    G762   PbGlass   38.15   38.15     450    -143.265    -409.975       -97.3
    G763   PbGlass   38.15   38.15     450    -105.115    -409.975       -97.3
    G764   PbGlass   38.15   38.15     450     -66.965    -409.975       -97.3
    G765   PbGlass   38.15   38.15     450     -28.815    -409.975       -97.3
    G766   PbGlass   38.15   38.15     450       9.335    -409.975       -97.3
    G767   PbGlass   38.15   38.15     450      47.485    -409.975       -97.3
    G768   PbGlass   38.15   38.15     450      85.635    -409.975       -97.3
    G769   PbGlass   38.15   38.15     450     123.785    -409.975       -97.3
    G770   PbGlass   38.15   38.15     450     161.935    -409.975       -97.3
    G771   PbGlass   38.15   38.15     450     200.085    -409.975       -97.3
    G772   PbGlass   38.15   38.15     450     238.235    -409.975       -97.3
    G773   PbGlass   38.15   38.15     450     276.385    -409.975       -97.3
    G774   PbGlass   38.15   38.15     450     314.535    -409.975       -97.3
    G775   PbGlass   38.15   38.15     450     352.685    -409.975       -97.3
    G776   PbGlass   38.15   38.15     450     390.835    -409.975       -97.3
    G777   PbGlass   38.15   38.15     450     428.985    -409.975       -97.3
    G778   PbGlass   38.15   38.15     450     467.135    -409.975       -97.3
    G779   PbGlass   38.15   38.15     450     505.285    -409.975       -97.3
    G780   PbGlass   38.15   38.15     450     543.435    -409.975       -97.3
    G781   PbGlass   38.15   38.15     450    -562.915    -429.325       -97.3
    G782   PbGlass   38.15   38.15     450    -524.765    -429.325       -97.3
    G783   PbGlass   38.15   38.15     450    -486.615    -429.325       -97.3
    G784   PbGlass   38.15   38.15     450    -448.465    -429.325       -97.3
    G785   PbGlass   38.15   38.15     450    -410.315    -429.325       -97.3
    G786   PbGlass   38.15   38.15     450    -372.165    -429.325       -97.3
    G787   PbGlass   38.15   38.15     450    -334.015    -448.125       -97.3
    G788   PbGlass   38.15   38.15     450    -295.865    -448.125       -97.3
    G789   PbGlass   38.15   38.15     450    -257.715    -448.125       -97.3
    G790   PbGlass   38.15   38.15     450    -219.565    -448.125       -97.3
    G791   PbGlass   38.15   38.15     450    -181.415    -448.125       -97.3
    G792   PbGlass   38.15   38.15     450    -143.265    -448.125       -97.3
    G793   PbGlass   38.15   38.15     450    -105.115    -448.125       -97.3
    G794   PbGlass   38.15   38.15     450     -66.965    -448.125       -97.3
    G795   PbGlass   38.15   38.15     450     -28.815    -448.125       -97.3
    G796   PbGlass   38.15   38.15     450       9.335    -448.125       -97.3
    G797   PbGlass   38.15   38.15     450      47.485    -448.125       -97.3
    G798   PbGlass   38.15   38.15     450      85.635    -448.125       -97.3
    G799   PbGlass   38.15   38.15     450     123.785    -448.125       -97.3
    G800   PbGlass   38.15   38.15     450     161.935    -448.125       -97.3
    G801   PbGlass   38.15   38.15     450     200.085    -448.125       -97.3
    G802   PbGlass   38.15   38.15     450     238.235    -448.125       -97.3
    G803   PbGlass   38.15   38.15     450     276.385    -448.125       -97.3
    G804   PbGlass   38.15   38.15     450     314.535    -448.125       -97.3
    G805   PbGlass   38.15   38.15     450     352.685    -448.125       -97.3
    G806   PbGlass   38.15   38.15     450     390.835    -448.125       -97.3
    G807   PbGlass   38.15   38.15     450     428.985    -448.125       -97.3
    G808   PbGlass   38.15   38.15     450     467.135    -448.125       -97.3
    G809   PbGlass   38.15   38.15     450     505.285    -448.125       -97.3
    G810   PbGlass   38.15   38.15     450     543.435    -448.125       -97.3
    G811   PbGlass   38.15   38.15     450    -562.915    -467.475       -97.3
    G812   PbGlass   38.15   38.15     450    -524.765    -467.475       -97.3
    G813   PbGlass   38.15   38.15     450    -486.615    -467.475       -97.3
    G814   PbGlass   38.15   38.15     450    -448.465    -467.475       -97.3
    G815   PbGlass   38.15   38.15     450    -410.315    -467.475       -97.3
    G816   PbGlass   38.15   38.15     450    -372.165    -467.475       -97.3
    G817   PbGlass   38.15   38.15     450    -334.015    -486.275       -97.3
    G818   PbGlass   38.15   38.15     450    -295.865    -486.275       -97.3
    G819   PbGlass   38.15   38.15     450    -257.715    -486.275       -97.3
    G820   PbGlass   38.15   38.15     450    -219.565    -486.275       -97.3
    G821   PbGlass   38.15   38.15     450    -181.415    -486.275       -97.3
    G822   PbGlass   38.15   38.15     450    -143.265    -486.275       -97.3
    G823   PbGlass   38.15   38.15     450    -105.115    -486.275       -97.3
    G824   PbGlass   38.15   38.15     450     -66.965    -486.275       -97.3
    G825   PbGlass   38.15   38.15     450     -28.815    -486.275       -97.3
    G826   PbGlass   38.15   38.15     450       9.335    -486.275       -97.3
    G827   PbGlass   38.15   38.15     450      47.485    -486.275       -97.3
    G828   PbGlass   38.15   38.15     450      85.635    -486.275       -97.3
    G829   PbGlass   38.15   38.15     450     123.785    -486.275       -97.3
    G830   PbGlass   38.15   38.15     450     161.935    -486.275       -97.3
    G831   PbGlass   38.15   38.15     450     200.085    -486.275       -97.3
    G832   PbGlass   38.15   38.15     450     238.235    -486.275       -97.3
    G833   PbGlass   38.15   38.15     450     276.385    -486.275       -97.3
    G834   PbGlass   38.15   38.15     450     314.535    -486.275       -97.3
    G835   PbGlass   38.15   38.15     450     352.685    -486.275       -97.3
    G836   PbGlass   38.15   38.15     450     390.835    -486.275       -97.3
    G837   PbGlass   38.15   38.15     450     428.985    -486.275       -97.3
    G838   PbGlass   38.15   38.15     450     467.135    -486.275       -97.3
    G839   PbGlass   38.15   38.15     450     505.285    -486.275       -97.3
    G840   PbGlass   38.15   38.15     450     543.435    -486.275       -97.3
    G841   PbGlass   38.15   38.15     450    -562.915    -505.625       -97.3
    G842   PbGlass   38.15   38.15     450    -524.765    -505.625       -97.3
    G843   PbGlass   38.15   38.15     450    -486.615    -505.625       -97.3
    G844   PbGlass   38.15   38.15     450    -448.465    -505.625       -97.3
    G845   PbGlass   38.15   38.15     450    -410.315    -505.625       -97.3
    G846   PbGlass   38.15   38.15     450    -372.165    -505.625       -97.3
    G847   PbGlass   38.15   38.15     450    -334.015    -524.425       -97.3
    G848   PbGlass   38.15   38.15     450    -295.865    -524.425       -97.3
    G849   PbGlass   38.15   38.15     450    -257.715    -524.425       -97.3
    G850   PbGlass   38.15   38.15     450    -219.565    -524.425       -97.3
    G851   PbGlass   38.15   38.15     450    -181.415    -524.425       -97.3
    G852   PbGlass   38.15   38.15     450    -143.265    -524.425       -97.3
    G853   PbGlass   38.15   38.15     450    -105.115    -524.425       -97.3
    G854   PbGlass   38.15   38.15     450     -66.965    -524.425       -97.3
    G855   PbGlass   38.15   38.15     450     -28.815    -524.425       -97.3
    G856   PbGlass   38.15   38.15     450       9.335    -524.425       -97.3
    G857   PbGlass   38.15   38.15     450      47.485    -524.425       -97.3
    G858   PbGlass   38.15   38.15     450      85.635    -524.425       -97.3
    G859   PbGlass   38.15   38.15     450     123.785    -524.425       -97.3
    G860   PbGlass   38.15   38.15     450     161.935    -524.425       -97.3
    G861   PbGlass   38.15   38.15     450     200.085    -524.425       -97.3
    G862   PbGlass   38.15   38.15     450     238.235    -524.425       -97.3
    G863   PbGlass   38.15   38.15     450     276.385    -524.425       -97.3
    G864   PbGlass   38.15   38.15     450     314.535    -524.425       -97.3
    G865   PbGlass   38.15   38.15     450     352.685    -524.425       -97.3
    G866   PbGlass   38.15   38.15     450     390.835    -524.425       -97.3
    G867   PbGlass   38.15   38.15     450     428.985    -524.425       -97.3
    G868   PbGlass   38.15   38.15     450     467.135    -524.425       -97.3
    G869   PbGlass   38.15   38.15     450     505.285    -524.425       -97.3
    G870   PbGlass   38.15   38.15     450     543.435    -524.425       -97.3
    G871   PbGlass   38.15   38.15     450    -562.915    -543.775       -97.3
    G872   PbGlass   38.15   38.15     450    -524.765    -543.775       -97.3
    G873   PbGlass   38.15   38.15     450    -486.615    -543.775       -97.3
    G874   PbGlass   38.15   38.15     450    -448.465    -543.775       -97.3
    G875   PbGlass   38.15   38.15     450    -410.315    -543.775       -97.3
    G876   PbGlass   38.15   38.15     450    -372.165    -543.775       -97.3
    G877   PbGlass   38.15   38.15     450    -334.015    -562.575       -97.3
    G878   PbGlass   38.15   38.15     450    -295.865    -562.575       -97.3
    G879   PbGlass   38.15   38.15     450    -257.715    -562.575       -97.3
    G880   PbGlass   38.15   38.15     450    -219.565    -562.575       -97.3
    G881   PbGlass   38.15   38.15     450    -181.415    -562.575       -97.3
    G882   PbGlass   38.15   38.15     450    -143.265    -562.575       -97.3
    G883   PbGlass   38.15   38.15     450    -105.115    -562.575       -97.3
    G884   PbGlass   38.15   38.15     450     -66.965    -562.575       -97.3
    G885   PbGlass   38.15   38.15     450     -28.815    -562.575       -97.3
    G886   PbGlass   38.15   38.15     450       9.335    -562.575       -97.3
    G887   PbGlass   38.15   38.15     450      47.485    -562.575       -97.3
    G888   PbGlass   38.15   38.15     450      85.635    -562.575       -97.3
    G889   PbGlass   38.15   38.15     450     123.785    -562.575       -97.3
    G890   PbGlass   38.15   38.15     450     161.935    -562.575       -97.3
    G891   PbGlass   38.15   38.15     450     200.085    -562.575       -97.3
    G892   PbGlass   38.15   38.15     450     238.235    -562.575       -97.3
    G893   PbGlass   38.15   38.15     450     276.385    -562.575       -97.3
    G894   PbGlass   38.15   38.15     450     314.535    -562.575       -97.3
    G895   PbGlass   38.15   38.15     450     352.685    -562.575       -97.3
    G896   PbGlass   38.15   38.15     450     390.835    -562.575       -97.3
    G897   PbGlass   38.15   38.15     450     428.985    -562.575       -97.3
    G898   PbGlass   38.15   38.15     450     467.135    -562.575       -97.3
    G899   PbGlass   38.15   38.15     450     505.285    -562.575       -97.3
    G900   PbGlass   38.15   38.15     450     543.435    -562.575       -97.3
      W1     PbWO4   20.77   20.75     180    -342.705     342.375           0
      W2     PbWO4   20.77   20.75     180    -321.935     342.375           0
      W3     PbWO4   20.77   20.75     180    -301.165     342.375           0
      W4     PbWO4   20.77   20.75     180    -280.395     342.375           0
      W5     PbWO4   20.77   20.75     180    -259.625     342.375           0
      W6     PbWO4   20.77   20.75     180    -238.855     342.375           0
      W7     PbWO4   20.77   20.75     180    -218.085     342.375           0
      W8     PbWO4   20.77   20.75     180    -197.315     342.375           0
      W9     PbWO4   20.77   20.75     180    -176.545     342.375           0
     W10     PbWO4   20.77   20.75     180    -155.775     342.375           0
     W11     PbWO4   20.77   20.75     180    -135.005     342.375           0
     W12     PbWO4   20.77   20.75     180    -114.235     342.375           0
     W13     PbWO4   20.77   20.75     180     -93.465     342.375           0
     W14     PbWO4   20.77   20.75     180     -72.695     342.375           0
     W15     PbWO4   20.77   20.75     180     -51.925     342.375           0
     W16     PbWO4   20.77   20.75     180     -31.155     342.375           0
     W17     PbWO4   20.77   20.75     180     -10.385     342.375           0
     W18     PbWO4   20.77   20.75     180      10.385     342.375           0
     W19     PbWO4   20.77   20.75     180      31.155     342.375           0
     W20     PbWO4   20.77   20.75     180      51.925     342.375           0
     W21     PbWO4   20.77   20.75     180      72.695     342.375           0
     W22     PbWO4   20.77   20.75     180      93.465     342.375           0
     W23     PbWO4   20.77   20.75     180     114.235     342.375           0
     W24     PbWO4   20.77   20.75     180     135.005     342.375           0
     W25     PbWO4   20.77   20.75     180     155.775     342.375           0
     W26     PbWO4   20.77   20.75     180     176.545     342.375           0
     W27     PbWO4   20.77   20.75     180     197.315     342.375           0
     W28     PbWO4   20.77   20.75     180     218.085     342.375           0
     W29     PbWO4   20.77   20.75     180     238.855     342.375           0
     W30     PbWO4   20.77   20.75     180     259.625     342.375           0
     W31     PbWO4   20.77   20.75     180     280.395     342.375           0
     W32     PbWO4   20.77   20.75     180     301.165     342.375           0
     W33     PbWO4   20.77   20.75     180     321.935     342.375           0
     W34     PbWO4   20.77   20.75     180     342.705     342.375           0
     W35     PbWO4   20.77   20.75     180    -342.705     321.625           0
     W36     PbWO4   20.77   20.75     180    -321.935     321.625           0
     W37     PbWO4   20.77   20.75     180    -301.165     321.625           0
     W38     PbWO4   20.77   20.75     180    -280.395     321.625           0
     W39     PbWO4   20.77   20.75     180    -259.625     321.625           0
     W40     PbWO4   20.77   20.75     180    -238.855     321.625           0
     W41     PbWO4   20.77   20.75     180    -218.085     321.625           0
     W42     PbWO4   20.77   20.75     180    -197.315     321.625           0
     W43     PbWO4   20.77   20.75     180    -176.545     321.625           0
     W44     PbWO4   20.77   20.75     180    -155.775     321.625           0
     W45     PbWO4   20.77   20.75     180    -135.005     321.625           0
     W46     PbWO4   20.77   20.75     180    -114.235     321.625           0
     W47     PbWO4   20.77   20.75     180     -93.465     321.625           0
     W48     PbWO4   20.77   20.75     180     -72.695     321.625           0
     W49     PbWO4   20.77   20.75     180     -51.925     321.625           0
     W50     PbWO4   20.77   20.75     180     -31.155     321.625           0
     W51     PbWO4   20.77   20.75     180     -10.385     321.625           0
     W52     PbWO4   20.77   20.75     180      10.385     321.625           0
     W53     PbWO4   20.77   20.75     180      31.155     321.625           0
     W54     PbWO4   20.77   20.75     180      51.925     321.625           0
     W55     PbWO4   20.77   20.75     180      72.695     321.625           0
     W56     PbWO4   20.77   20.75     180      93.465     321.625           0
     W57     PbWO4   20.77   20.75     180     114.235     321.625           0
     W58     PbWO4   20.77   20.75     180     135.005     321.625           0
     W59     PbWO4   20.77   20.75     180     155.775     321.625           0
     W60     PbWO4   20.77   20.75     180     176.545     321.625           0
     W61     PbWO4   20.77   20.75     180     197.315     321.625           0
     W62     PbWO4   20.77   20.75     180     218.085     321.625           0
     W63     PbWO4   20.77   20.75     180     238.855     321.625           0
     W64     PbWO4   20.77   20.75     180     259.625     321.625           0
     W65     PbWO4   20.77   20.75     180     280.395     321.625           0
     W66     PbWO4   20.77   20.75     180     301.165     321.625           0
     W67     PbWO4   20.77   20.75     180     321.935     321.625           0
     W68     PbWO4   20.77   20.75     180     342.705     321.625           0
     W69     PbWO4   20.77   20.75     180    -342.705     300.875           0
     W70     PbWO4   20.77   20.75     180    -321.935     300.875           0
     W71     PbWO4   20.77   20.75     180    -301.165     300.875           0
     W72     PbWO4   20.77   20.75     180    -280.395     300.875           0
     W73     PbWO4   20.77   20.75     180    -259.625     300.875           0
     W74     PbWO4   20.77   20.75     180    -238.855     300.875           0
     W75     PbWO4   20.77   20.75     180    -218.085     300.875           0
     W76     PbWO4   20.77   20.75     180    -197.315     300.875           0
     W77     PbWO4   20.77   20.75     180    -176.545     300.875           0
     W78     PbWO4   20.77   20.75     180    -155.775     300.875           0
     W79     PbWO4   20.77   20.75     180    -135.005     300.875           0
     W80     PbWO4   20.77   20.75     180    -114.235     300.875           0
     W81     PbWO4   20.77   20.75     180     -93.465     300.875           0
     W82     PbWO4   20.77   20.75     180     -72.695     300.875           0
     W83     PbWO4   20.77   20.75     180     -51.925     300.875           0
     W84     PbWO4   20.77   20.75     180     -31.155     300.875           0
     W85     PbWO4   20.77   20.75     180     -10.385     300.875           0
     W86     PbWO4   20.77   20.75     180      10.385     300.875           0
     W87     PbWO4   20.77   20.75     180      31.155     300.875           0
     W88     PbWO4   20.77   20.75     180      51.925     300.875           0
     W89     PbWO4   20.77   20.75     180      72.695     300.875           0
     W90     PbWO4   20.77   20.75     180      93.465     300.875           0
     W91     PbWO4   20.77   20.75     180     114.235     300.875           0
     W92     PbWO4   20.77   20.75     180     135.005     300.875           0
     W93     PbWO4   20.77   20.75     180     155.775     300.875           0
     W94     PbWO4   20.77   20.75     180     176.545     300.875           0
     W95     PbWO4   20.77   20.75     180     197.315     300.875           0
     W96     PbWO4   20.77   20.75     180     218.085     300.875           0
     W97     PbWO4   20.77   20.75     180     238.855     300.875           0
     W98     PbWO4   20.77   20.75     180     259.625     300.875           0
     W99     PbWO4   20.77   20.75     180     280.395     300.875           0
    W100     PbWO4   20.77   20.75     180     301.165     300.875           0
    W101     PbWO4   20.77   20.75     180     321.935     300.875           0
    W102     PbWO4   20.77   20.75     180     342.705     300.875           0
    W103     PbWO4   20.77   20.75     180    -342.705     280.125           0
    W104     PbWO4   20.77   20.75     180    -321.935     280.125           0
    W105     PbWO4   20.77   20.75     180    -301.165     280.125           0
    W106     PbWO4   20.77   20.75     180    -280.395     280.125           0
    W107     PbWO4   20.77   20.75     180    -259.625     280.125           0
    W108     PbWO4   20.77   20.75     180    -238.855     280.125           0
    W109     PbWO4   20.77   20.75     180    -218.085     280.125           0
    W110     PbWO4   20.77   20.75     180    -197.315     280.125           0
    W111     PbWO4   20.77   20.75     180    -176.545     280.125           0
    W112     PbWO4   20.77   20.75     180    -155.775     280.125           0
    W113     PbWO4   20.77   20.75     180    -135.005     280.125           0
    W114     PbWO4   20.77   20.75     180    -114.235     280.125           0
    W115     PbWO4   20.77   20.75     180     -93.465     280.125           0
    W116     PbWO4   20.77   20.75     180     -72.695     280.125           0
    W117     PbWO4   20.77   20.75     180     -51.925     280.125           0
    W118     PbWO4   20.77   20.75     180     -31.155     280.125           0
    W119     PbWO4   20.77   20.75     180     -10.385     280.125           0
    W120     PbWO4   20.77   20.75     180      10.385     280.125           0
    W121     PbWO4   20.77   20.75     180      31.155     280.125           0
    W122     PbWO4   20.77   20.75     180      51.925     280.125           0
    W123     PbWO4   20.77   20.75     180      72.695     280.125           0
    W124     PbWO4   20.77   20.75     180      93.465     280.125           0
    W125     PbWO4   20.77   20.75     180     114.235     280.125           0
    W126     PbWO4   20.77   20.75     180     135.005     280.125           0
    W127     PbWO4   20.77   20.75     180     155.775     280.125           0
    W128     PbWO4   20.77   20.75     180     176.545     280.125           0
    W129     PbWO4   20.77   20.75     180     197.315     280.125           0
    W130     PbWO4   20.77   20.75     180     218.085     280.125           0
    W131     PbWO4   20.77   20.75     180     238.855     280.125           0
    W132     PbWO4   20.77   20.75     180     259.625     280.125           0
    W133     PbWO4   20.77   20.75     180     280.395     280.125           0
    W134     PbWO4   20.77   20.75     180     301.165     280.125           0
    W135     PbWO4   20.77   20.75     180     321.935     280.125           0
    W136     PbWO4   20.77   20.75     180     342.705     280.125           0
    W137     PbWO4   20.77   20.75     180    -342.705     259.375           0
    W138     PbWO4   20.77   20.75     180    -321.935     259.375           0
    W139     PbWO4   20.77   20.75     180    -301.165     259.375           0
    W140     PbWO4   20.77   20.75     180    -280.395     259.375           0
    W141     PbWO4   20.77   20.75     180    -259.625     259.375           0
    W142     PbWO4   20.77   20.75     180    -238.855     259.375           0
    W143     PbWO4   20.77   20.75     180    -218.085     259.375           0
    W144     PbWO4   20.77   20.75     180    -197.315     259.375           0
    W145     PbWO4   20.77   20.75     180    -176.545     259.375           0
    W146     PbWO4   20.77   20.75     180    -155.775     259.375           0
    W147     PbWO4   20.77   20.75     180    -135.005     259.375           0
    W148     PbWO4   20.77   20.75     180    -114.235     259.375           0
    W149     PbWO4   20.77   20.75     180     -93.465     259.375           0
    W150     PbWO4   20.77   20.75     180     -72.695     259.375           0
    W151     PbWO4   20.77   20.75     180     -51.925     259.375           0
    W152     PbWO4   20.77   20.75     180     -31.155     259.375           0
    W153     PbWO4   20.77   20.75     180     -10.385     259.375           0
    W154     PbWO4   20.77   20.75     180      10.385     259.375           0
    W155     PbWO4   20.77   20.75     180      31.155     259.375           0
    W156     PbWO4   20.77   20.75     180      51.925     259.375           0
    W157     PbWO4   20.77   20.75     180      72.695     259.375           0
    W158     PbWO4   20.77   20.75     180      93.465     259.375           0
    W159     PbWO4   20.77   20.75     180     114.235     259.375           0
    W160     PbWO4   20.77   20.75     180     135.005     259.375           0
    W161     PbWO4   20.77   20.75     180     155.775     259.375           0
    W162     PbWO4   20.77   20.75     180     176.545     259.375           0
    W163     PbWO4   20.77   20.75     180     197.315     259.375           0
    W164     PbWO4   20.77   20.75     180     218.085     259.375           0
    W165     PbWO4   20.77   20.75     180     238.855     259.375           0
    W166     PbWO4   20.77   20.75     180     259.625     259.375           0
    W167     PbWO4   20.77   20.75     180     280.395     259.375           0
    W168     PbWO4   20.77   20.75     180     301.165     259.375           0
    W169     PbWO4   20.77   20.75     180     321.935     259.375           0
    W170     PbWO4   20.77   20.75     180     342.705     259.375           0
    W171     PbWO4   20.77   20.75     180    -342.705     238.625           0
    W172     PbWO4   20.77   20.75     180    -321.935     238.625           0
    W173     PbWO4   20.77   20.75     180    -301.165     238.625           0
    W174     PbWO4   20.77   20.75     180    -280.395     238.625           0
    W175     PbWO4   20.77   20.75     180    -259.625     238.625           0
    W176     PbWO4   20.77   20.75     180    -238.855     238.625           0
    W177     PbWO4   20.77   20.75     180    -218.085     238.625           0
    W178     PbWO4   20.77   20.75     180    -197.315     238.625           0
    W179     PbWO4   20.77   20.75     180    -176.545     238.625           0
    W180     PbWO4   20.77   20.75     180    -155.775     238.625           0
    W181     PbWO4   20.77   20.75     180    -135.005     238.625           0
    W182     PbWO4   20.77   20.75     180    -114.235     238.625           0
    W183     PbWO4   20.77   20.75     180     -93.465     238.625           0
    W184     PbWO4   20.77   20.75     180     -72.695     238.625           0
    W185     PbWO4   20.77   20.75     180     -51.925     238.625           0
    W186     PbWO4   20.77   20.75     180     -31.155     238.625           0
    W187     PbWO4   20.77   20.75     180     -10.385     238.625           0
    W188     PbWO4   20.77   20.75     180      10.385     238.625           0
    W189     PbWO4   20.77   20.75     180      31.155     238.625           0
    W190     PbWO4   20.77   20.75     180      51.925     238.625           0
    W191     PbWO4   20.77   20.75     180      72.695     238.625           0
    W192     PbWO4   20.77   20.75     180      93.465     238.625           0
    W193     PbWO4   20.77   20.75     180     114.235     238.625           0
    W194     PbWO4   20.77   20.75     180     135.005     238.625           0
    W195     PbWO4   20.77   20.75     180     155.775     238.625           0
    W196     PbWO4   20.77   20.75     180     176.545     238.625           0
    W197     PbWO4   20.77   20.75     180     197.315     238.625           0
    W198     PbWO4   20.77   20.75     180     218.085     238.625           0
    W199     PbWO4   20.77   20.75     180     238.855     238.625           0
    W200     PbWO4   20.77   20.75     180     259.625     238.625           0
    W201     PbWO4   20.77   20.75     180     280.395     238.625           0
    W202     PbWO4   20.77   20.75     180     301.165     238.625           0
    W203     PbWO4   20.77   20.75     180     321.935     238.625           0
    W204     PbWO4   20.77   20.75     180     342.705     238.625           0
    W205     PbWO4   20.77   20.75     180    -342.705     217.875           0
    W206     PbWO4   20.77   20.75     180    -321.935     217.875           0
    W207     PbWO4   20.77   20.75     180    -301.165     217.875           0
    W208     PbWO4   20.77   20.75     180    -280.395     217.875           0
    W209     PbWO4   20.77   20.75     180    -259.625     217.875           0
    W210     PbWO4   20.77   20.75     180    -238.855     217.875           0
    W211     PbWO4   20.77   20.75     180    -218.085     217.875           0
    W212     PbWO4   20.77   20.75     180    -197.315     217.875           0
    W213     PbWO4   20.77   20.75     180    -176.545     217.875           0
    W214     PbWO4   20.77   20.75     180    -155.775     217.875           0
    W215     PbWO4   20.77   20.75     180    -135.005     217.875           0
    W216     PbWO4   20.77   20.75     180    -114.235     217.875           0
    W217     PbWO4   20.77   20.75     180     -93.465     217.875           0
    W218     PbWO4   20.77   20.75     180     -72.695     217.875           0
    W219     PbWO4   20.77   20.75     180     -51.925     217.875           0
    W220     PbWO4   20.77   20.75     180     -31.155     217.875           0
    W221     PbWO4   20.77   20.75     180     -10.385     217.875           0
    W222     PbWO4   20.77   20.75     180      10.385     217.875           0
    W223     PbWO4   20.77   20.75     180      31.155     217.875           0
    W224     PbWO4   20.77   20.75     180      51.925     217.875           0
    W225     PbWO4   20.77   20.75     180      72.695     217.875           0
    W226     PbWO4   20.77   20.75     180      93.465     217.875           0
    W227     PbWO4   20.77   20.75     180     114.235     217.875           0
    W228     PbWO4   20.77   20.75     180     135.005     217.875           0
    W229     PbWO4   20.77   20.75     180     155.775     217.875           0
    W230     PbWO4   20.77   20.75     180     176.545     217.875           0
    W231     PbWO4   20.77   20.75     180     197.315     217.875           0
    W232     PbWO4   20.77   20.75     180     218.085     217.875           0
    W233     PbWO4   20.77   20.75     180     238.855     217.875           0
    W234     PbWO4   20.77   20.75     180     259.625     217.875           0
    W235     PbWO4   20.77   20.75     180     280.395     217.875           0
    W236     PbWO4   20.77   20.75     180     301.165     217.875           0
    W237     PbWO4   20.77   20.75     180     321.935     217.875           0
    W238     PbWO4   20.77   20.75     180     342.705     217.875           0
    W239     PbWO4   20.77   20.75     180    -342.705     197.125           0
    W240     PbWO4   20.77   20.75     180    -321.935     197.125           0
    W241     PbWO4   20.77   20.75     180    -301.165     197.125           0
    W242     PbWO4   20.77   20.75     180    -280.395     197.125           0
    W243     PbWO4   20.77   20.75     180    -259.625     197.125           0
    W244     PbWO4   20.77   20.75     180    -238.855     197.125           0
    W245     PbWO4   20.77   20.75     180    -218.085     197.125           0
    W246     PbWO4   20.77   20.75     180    -197.315     197.125           0
    W247     PbWO4   20.77   20.75     180    -176.545     197.125           0
    W248     PbWO4   20.77   20.75     180    -155.775     197.125           0
    W249     PbWO4   20.77   20.75     180    -135.005     197.125           0
    W250     PbWO4   20.77   20.75     180    -114.235     197.125           0
    W251     PbWO4   20.77   20.75     180     -93.465     197.125           0
    W252     PbWO4   20.77   20.75     180     -72.695     197.125           0
    W253     PbWO4   20.77   20.75     180     -51.925     197.125           0
    W254     PbWO4   20.77   20.75     180     -31.155     197.125           0
    W255     PbWO4   20.77   20.75     180     -10.385     197.125           0
    W256     PbWO4   20.77   20.75     180      10.385     197.125           0
    W257     PbWO4   20.77   20.75     180      31.155     197.125           0
    W258     PbWO4   20.77   20.75     180      51.925     197.125           0
