APV            0           0
           0     2476.48     37.3663
           1     2557.24     15.7654
           2     2557.64     20.5799
           3     2562.39     13.5193
           4     2612.06     18.6634
           5     2628.01     11.6784
           6     2597.05     13.7688
           7      2540.7     14.7782
           8     2599.73     15.5847
           9      2616.2     11.3169
          10     2573.03     14.6408
          11     2536.45      15.685
          12     2611.98     13.6018
          13     2604.22     11.8376
          14     2577.86     14.3522
          15     2508.24     18.6284
          16     2550.99     18.4197
          17     2609.81      12.715
          18     2608.71     20.5757
          19     2551.36     12.7808
          20     2603.42     15.9879
          21     2614.24     12.3811
          22     2578.79     13.5028
          23      2517.6      12.733
          24     2589.47     14.1889
          25     2616.23     11.9751
          26      2577.6     12.9534
          27     2524.42     13.5057
          28     2593.91     13.1361
          29     2635.85     12.2917
          30     2567.62     12.3764
          31     2494.54     15.2689
          32     2594.52     19.3528
          33     2592.47     15.5993
          34     2582.74     26.4154
          35      2548.4     16.6349
          36     2622.41     14.3877
          37     2610.83     15.2892
          38     2581.61     16.9468
          39     2539.17     14.1249
          40     2597.27     13.2853
          41     2599.92     16.2022
          42     2591.81     18.1191
          43     2521.01     14.9889
          44      2605.6     12.0691
          45     2598.24     16.3353
          46      2562.8     16.4822
          47     2511.72     17.2077
          48     2575.76     17.8233
          49     2616.28     12.7276
          50     2605.61      16.959
          51     2545.38     12.8829
          52     2613.02     15.0556
          53     2634.02     12.3548
          54     2585.09     13.9666
          55     2529.36     12.9198
          56     2601.61     13.8417
          57     2623.24     12.2077
          58     2574.54     13.0272
          59     2509.47     14.1519
          60     2610.09     12.9522
          61     2618.07     12.8429
          62     2566.39     12.9184
          63     2513.82      16.878
          64      2599.7     21.7417
          65     2605.92     11.7198
          66     2593.67     14.8289
          67      2533.7     14.4016
          68     2611.69     16.9754
          69      2623.1     11.4037
          70     2587.46     13.7938
          71     2530.58      15.672
          72     2609.97     14.2634
          73     2605.14     11.2159
          74     2566.84      14.537
          75     2516.49     17.5682
          76     2611.94     11.8365
          77     2599.57     12.1206
          78     2563.78     13.7073
          79     2502.33     21.2578
          80     2579.02     15.6873
          81     2621.06     12.2279
          82     2608.29     14.9079
          83     2543.09      12.548
          84     2600.37     14.2474
          85     2637.33      11.995
          86     2587.57     13.0054
          87     2536.78     12.9223
          88     2600.62     13.2762
          89     2614.82     12.0796
          90      2547.2     12.8298
          91     2508.15     13.9991
          92      2595.3      12.258
          93     2632.48     13.3519
          94     2547.59     12.6236
          95     2504.24     17.3726
          96     2603.56     16.2211
          97     2600.76     15.3444
          98     2581.85     16.1311
          99     2535.51     12.5844
         100     2595.63     14.0488
         101      2603.9     15.8539
         102     2581.62      17.219
         103     2512.28     14.3475
         104     2606.65     12.7387
         105     2595.31     17.1277
         106     2581.85     18.6573
         107     2520.33     15.8432
         108     2586.71     14.9766
         109     2589.84     15.7795
         110     2554.47     16.3009
         111     2493.19     19.4206
         112     2592.25     15.7779
         113     2614.38     12.3783
         114     2585.07     14.3175
         115     2526.87     12.9827
         116     2610.08     14.6086
         117     2633.22     12.0876
         118     2584.88     13.3385
         119     2531.32     13.2699
         120     2597.71     13.1201
         121     2616.68     12.2981
         122     2557.31     12.8055
         123     2516.17     14.9312
         124     2598.33     12.5365
         125     2612.03     15.2642
         126        2555     12.6352
         127      2463.6     20.5176
APV            0           1
           0     2535.94     40.7946
           1     2630.53     17.3325
           2     2642.36     19.8641
           3     2638.25     12.5007
           4     2705.39     17.2352
           5     2707.62     11.1796
           6     2669.02     13.1642
           7     2621.17     13.1333
           8     2696.49      14.156
           9     2687.27     10.4126
          10     2661.05     12.3944
          11     2604.31     14.6799
          12     2696.41     12.2184
          13     2704.53     10.4859
          14     2658.36     12.2852
          15     2617.72     16.6808
          16     2669.33     17.0218
          17     2691.13     11.7522
          18     2662.41     20.9111
          19     2619.59     11.8396
          20      2694.3     103.533
          21     2711.13       14.61
          22     2649.41     15.0729
          23     2627.19      12.329
          24     2703.11     12.9544
          25      2674.8     10.8413
          26     2651.08     12.0587
          27     2606.31     12.0842
          28     2711.44     11.8629
          29      2681.7     11.0684
          30     2652.07     12.3097
          31     2606.98     14.0364
