    REF_GAIN           0     1.08735    0.227044           3
          G1     622.948     1.82066     3065.94     75.0887           0
          G2     663.992     1.66037     2947.55      80.465           0
          G3     679.417     1.84322     4389.89     106.449           0
          G4     591.361     1.52442     3296.86     84.4327           0
          G5     538.346     1.34986     3370.16     102.748           0
          G6     509.968     1.52146     2902.72     82.6956           0
          G7     537.026     1.59476     2343.59     67.1077           0
          G8     544.096     1.55641     4350.24      94.587           0
          G9     644.287     1.48479     3088.42     64.5969           0
         G10     599.392     1.60091     3411.49     72.2993           0
         G11     452.376     1.65205     3517.87     82.1245           0
         G12     512.386     1.78085     2504.68     67.5496           0
         G13     608.045     1.80049     2097.18     61.2822           0
         G14     435.475     1.71801      1976.8     52.4079           0
         G15     528.726     1.65067     3504.17     69.4206           0
         G16     378.982     1.55745     2803.89     69.4013           0
         G17     311.004     1.83124     3728.06     114.992           0
         G18     381.262     1.49017     3124.54     117.376           0
         G19     563.259      1.7491     3044.05     81.7265           0
         G20     444.554     1.65242      2606.7     77.5627           0
         G21     471.499     1.54395     3030.91     69.0598           0
         G22     531.901      1.7701     4160.55     90.0531           0
         G23     392.584     1.67577     795.188     28.7058           0
         G24     522.761     1.50395     3178.91     78.9842           0
         G25     371.986     3.19032      3116.9     82.1839           0
         G26     391.123     3.39881     3848.73     87.6832           0
         G27     413.823     3.83932     2098.12     76.6982           0
         G28     518.095     3.08259     1836.74     69.7947           0
         G29     331.022     2.54015     3668.97     124.161           0
         G30     431.746     3.00414     3384.85     82.2987           0
         G31     539.748     1.50457     2192.26     76.7575           0
         G32      557.57     1.51153     3111.55     70.8872           0
         G33     731.164     1.50705     2312.09     47.5586           0
         G34     645.367     1.62522     1095.55     33.5651           0
         G35     705.908      1.7684     3186.06     62.6332           0
         G36     624.898     1.34822     2282.04     57.5117           0
         G37     491.298     1.48269     2569.77     70.2881           0
         G38     347.426     1.35299     2475.58     77.0677           0
         G39     469.265      1.3737     2937.57     83.2615           0
         G40     462.855      1.5711     3792.03     122.886           0
         G41      291.89     1.35807     3456.21     94.1989           0
         G42     378.532     1.60077     2639.33     81.2394           0
         G43     381.858     1.74128      2853.4      74.308           0
         G44      255.96     1.25408     1111.74     54.9555           0
         G45      323.79     1.52493     2082.45     65.6359           0
         G46     320.592     1.54713     2712.18     66.8639           0
         G47     236.076     1.12966     2431.02     72.4919           0
         G48     208.273     1.23416     4398.49     149.124           0
         G49     430.578     1.46898     2118.02     56.1238           0
         G50     344.993     1.43689        3552     84.0614           0
         G51     380.298     1.43827     2633.39     72.5604           0
         G52      538.96     1.64664     2246.85      65.312           0
         G53     326.504      1.3024     2869.27      84.829           0
         G54     377.926     1.43594     1573.89     42.0373           0
         G55     231.754     3.28996     1673.71     58.4562           0
         G56     391.124     3.20204     2595.75     80.8999           0
         G57     604.098       2.937     991.458     29.0599           0
         G58     581.048     3.50079     1803.22     63.6008           0
         G59     601.829     3.29142     3315.04     84.4106           0
         G60     507.763     2.82097      3058.2     96.2809           0
         G61     492.341     1.34503     2552.64      75.101           0
         G62     482.534     1.32846      4071.2     110.321           0
         G63     527.875      1.4932      2859.1     73.4862           0
         G64     576.481     1.11072     3610.76     88.3516           0
         G65     681.941     1.90741      4071.4     101.073           0
         G66     590.328     1.65494     4036.91      83.632           0
         G67     394.753     1.20132     2506.89     64.9226           0
