    REF_GAIN           0     1.09785    0.229546           3
          G1     623.809     1.80315     3090.43     76.4382           0
          G2      665.04     1.67899     3106.96     88.7951           0
          G3     680.885     1.81274      4566.3      116.28           0
          G4     592.873     1.50677     3359.35     89.4708           0
          G5      538.83     1.34764     3491.63     106.966           0
          G6     511.341     1.48171     2873.07     85.7743           0
          G7     537.309      1.6342     2337.94     69.3972           0
          G8      544.18     1.52833     4585.25     105.814           0
          G9     644.155     1.49372     3087.72     67.2916           0
         G10     599.511     1.58797     3457.76       76.22           0
         G11     452.699     1.61883     3655.91     86.2245           0
         G12     512.507     1.76447     2445.77     68.8392           0
         G13     608.634      1.7705     2090.28     61.4944           0
         G14     435.832      1.7269     1989.98     52.7744           0
         G15     529.609      1.6105     3657.95     73.9227           0
         G16     379.168     1.56139     2962.09     74.7789           0
         G17     311.147     1.87481     3843.92     121.876           0
         G18     381.906      1.4834     3150.37     124.392           0
         G19     562.776     1.90268     3194.28     90.8184           0
         G20     444.283     1.83986     2586.81     78.3669           0
         G21     471.605     1.78897     3124.55     71.7167           0
         G22     532.338     1.77638     4481.41     98.2336           0
         G23     392.675     1.73873     792.753     28.8819           0
         G24     523.038     1.53872     3265.89     83.7363           0
         G25     371.841      3.2328     3186.56     84.9378           0
         G26     391.037     3.40585     4008.42     93.1186           0
         G27     413.946     3.84818     2135.23     80.0028           0
         G28     518.089     3.07846     1863.81     72.4194           0
         G29     330.875      2.5733      3795.9      134.39           0
         G30      431.66     3.02343     3433.53       87.32           0
         G31     540.343     1.50684     2205.52     77.0099           0
         G32     558.486     1.55445      3190.4     73.2026           0
         G33     731.466     1.51825     2336.87     49.0673           0
         G34     645.826     1.62479     1099.12     33.7613           0
         G35     706.385     1.78354     3236.85     64.8678           0
         G36     625.773     1.40264     2300.86     58.9235           0
         G37     491.535     1.48883     2601.63     72.2455           0
         G38      347.49      1.4175     2491.97     81.4906           0
         G39     469.314     1.36809     3048.52     89.3894           0
         G40     462.712     1.52671     3880.84     135.805           0
         G41     291.951     1.36684     3617.79     101.713           0
         G42      378.45     1.61269     2702.98     87.4943           0
         G43     382.583     1.70656      2923.3      76.832           0
         G44     256.551       1.222     1114.01     55.4419           0
         G45     324.731     1.48478     2080.76     66.1121           0
         G46     321.095     1.58895     2741.49     70.2898           0
         G47     236.199     1.15725      2485.2     77.9301           0
         G48     208.367     1.21589     4573.06     161.371           0
         G49     430.566     1.70631     2145.97     58.9149           0
         G50     344.438     1.55786     3611.22     87.6562           0
         G51      380.14     1.63622     2704.42     77.4789           0
         G52     539.165     1.69518     2247.68     66.4423           0
         G53     326.306     1.37109     3008.12     93.7246           0
         G54     377.594     1.40836     1556.35     42.6376           0
         G55     231.657     3.36211     1670.42     57.3519           0
         G56     390.893     3.21432     2599.05     83.6713           0
         G57     603.689     2.95544     997.287     29.3833           0
         G58     580.891     3.51305     1848.87     70.2173           0
         G59     601.623     3.29385     3388.54     91.3079           0
         G60      507.62     2.83711     3124.28     102.915           0
         G61      492.58     1.35125     2565.52       78.07           0
         G62     482.964     1.35989     4324.59     124.492           0
         G63     528.068     1.45907     2892.41     74.3427           0
         G64      576.75     1.16459     3757.89     95.0259           0
         G65     682.016     1.91844     4248.38     108.054           0
         G66     589.859     1.66123     4247.26     90.0939           0
         G67     394.886     1.21784      2545.5     64.7581           0
         G68     370.168     1.24114     2407.03     57.0631           0
         G69     525.841     1.31181     4340.58     102.656           0
         G70     459.363     1.34724     3721.03     76.2639           0
         G71     364.303     1.42591     2529.51     70.3864           0
         G72     455.239      1.3051     2563.33     67.7556           0
         G73     311.253     1.26934     3297.18      92.556           0
         G74     295.807      1.3817      3597.2     143.505           0
         G75     389.247      1.3003     2562.64     68.3941           0
         G76     261.785     1.22508     4290.42     134.061           0
         G77     253.977     1.27364     5686.37     195.818           0
         G78     369.576     1.42905     2634.66     85.4909           0
         G79     372.342     1.59879     2364.89     70.2508           0
         G80     524.783     1.27801     2407.68     65.8898           0
         G81     613.481     1.58221     2309.59     51.9898           0
         G82     500.535     1.31227      4450.4     101.387           0
         G83     335.637     1.45274     2983.08     97.2723           0
         G84     562.118     1.35127     4146.36     97.8186           0
         G85     371.244     3.04072     2736.52     73.0561           0
         G86     360.779      3.5747     2364.55     91.9102           0
         G87     499.015     3.23967     2153.76     64.4371           0
         G88     475.717     2.40113      2840.1      87.883           0
         G89     627.536     2.91499     3254.61     131.667           0
         G90     545.382     2.66769     2396.09     67.0786           0
         G91     645.304     1.83733     3399.46     82.6221           0
         G92     643.177     1.70587     2993.97     90.5109           0
         G93     568.979      1.8668     2317.89     68.0964           0
         G94     604.785     1.54574     2302.23     65.5317           0
         G95     603.853     1.66236     3342.14     79.9426           0
         G96      646.08     1.55659      2762.6     57.6202           0
         G97     545.001     1.27887     3517.09     99.2179           0
         G98     432.264     1.16244     3686.72     105.196           0
         G99      647.27     1.27962     3789.27     118.396           0
        G100     495.852     1.66801     2523.17     73.6259           0
        G101     650.092     1.89756     3997.45     81.0046           0
        G102     441.806     1.27704     3130.76     73.4222           0
        G103     499.405     1.58813     3568.76     98.3712           0
        G104     377.717      1.3369     2208.74     72.3874           0
        G105     534.708     1.53977     3541.87     88.5233           0
        G106     446.571     1.59095     2669.84     78.4485           0
        G107     365.995     1.19534     2357.16     64.0843           0
        G108     394.013     1.35657     2227.42     64.6894           0
        G109     518.672     1.78751     3838.35     105.856           0
        G110     600.635     1.56821     3988.78     113.659           0
        G111     390.865     1.30351     2284.45     75.7216           0
        G112     584.539     1.58457      1995.6     48.9878           0
        G113     524.597     1.24361     2748.74     76.6851           0
        G114     512.076     1.42749     3260.15     87.8985           0
        G115     531.102     2.65084     2429.02     65.3255           0
        G116     519.406     3.21607     2381.89     64.8473           0
        G117     368.666     3.52452     2390.81     58.8803           0
        G118     451.222      3.0226     1884.75     48.6666           0
        G119     513.413     3.02897     1745.95     49.5968           0
        G120     368.481      2.4776     2484.04       60.35           0
        G121     627.306     2.07962     2836.24     60.4915           0
        G122     673.268     1.86699     1895.91     42.5966           0
        G123     640.685      1.8575     2614.64      58.151           0
        G124     665.223     1.75473     2138.07     49.9396           0
        G125     541.008     1.74527     1928.63     46.6506           0
        G126     585.716     1.44925     3188.38     84.5941           0
        G127     413.474     1.32583     2319.89     51.6414           0
