    REF_GAIN    0.453311     1.09588    0.228927           3
          G1     622.901      1.8299     3076.53     75.2996           0
          G2     663.974     1.67272     3089.93     92.9693           0
          G3     679.564      1.8184     4544.25     116.553           0
          G4     591.514      1.5042     3337.75     88.9413           0
          G5     538.488     1.34144     3472.26     107.243           0
          G6     510.398     1.48257      2920.9     88.2029           0
          G7     537.044     1.62232     2345.19     68.6343           0
          G8     544.005     1.51472     4559.74     115.494           0
          G9      644.34     1.50179     3090.37     68.6979           0
         G10     599.308     1.60092     3443.24     74.7812           0
         G11     452.404     1.68858     3625.35     90.8035           0
         G12     512.393     1.81139        2489     68.9161           0
         G13     608.103     1.77518     2090.32     60.5849           0
         G14       435.5      1.6951     1986.65     52.2012           0
         G15     528.792     1.61961      3618.8     79.9564           0
         G16     379.046     1.55162     2947.66     80.8925           0
         G17         311     1.84967     3832.43     124.452           0
         G18     381.409     1.50349     3163.97     124.764           0
         G19     563.106     1.79694     3191.78     93.7872           0
         G20     444.253     1.73584     2589.11     77.8053           0
         G21     471.327     1.69587     3088.09     73.9262           0
         G22     532.618     1.72884      4460.6     119.971           0
         G23     393.043     1.65987     796.484     28.6384           0
         G24     523.071      1.4908     3238.78      84.445           0
         G25     371.613     3.27031     3172.86     85.0485           0
         G26     390.677     3.48242     4020.13     104.683           0
         G27     413.286     3.93418     2123.84     78.5037           0
         G28     517.478     3.16009     1869.54     73.7814           0
         G29     330.787     2.61057      3785.8     135.005           0
         G30     431.517     3.07157     3439.92     89.2614           0
         G31     539.663     1.48251     2200.83     78.0451           0
         G32     557.524     1.52931     3166.63     74.8725           0
         G33     731.363     1.50582     2326.21     49.2047           0
         G34     645.386     1.59797     1097.47     34.1872           0
         G35     705.836     1.74961     3215.23     65.6123           0
         G36      624.98      1.3524     2279.76     59.6302           0
         G37      491.19     1.49217     2595.46     71.1874           0
         G38     347.588     1.39126     2508.64      82.346           0
         G39     469.298     1.38684     3040.28     90.3512           0
         G40     462.686     1.56065     3905.81     137.186           0
         G41     291.794     1.37128     3610.15     106.401           0
         G42     378.632     1.62707     2692.19     89.5539           0
         G43     381.941     1.74496     2911.93     78.2191           0
         G44      256.06     1.23707      1118.6     55.6199           0
         G45     323.938     1.49252      2081.1     67.3658           0
         G46      320.63     1.59584     2730.65     69.1668           0
         G47     236.112     1.12733     2482.03     77.1085           0
         G48     208.322     1.24282     4564.02     163.584           0
         G49     430.264     1.60127     2140.54     58.3466           0
         G50     344.862     1.47477     3608.94     88.7694           0
         G51     380.078     1.57097     2693.73     77.5098           0
         G52     539.242     1.61788     2256.24     66.7933           0
         G53     326.791     1.29455     2999.43     95.3618           0
         G54     378.078     1.39311     1567.72     42.3715           0
         G55     231.243     3.36611     1673.14     58.2465           0
         G56      390.36     3.27864     2609.37     82.2817           0
         G57     604.292     3.01098     994.852     28.9699           0
         G58     580.727     3.58325     1845.99     68.5805           0
         G59     601.349     3.39969     3367.13     90.4947           0
         G60     507.159     2.89888     3119.47     103.041           0
         G61     492.766     1.34966     2575.35     77.5634           0
         G62      482.91     1.33877     4314.94     133.308           0
         G63     528.014     1.46843     2879.81     73.4424           0
         G64     576.576     1.12391        3746     99.3031           0
         G65     682.325     1.87241     4230.04     116.203           0
         G66     590.273     1.68131     4220.23     97.9019           0
         G67      394.57     1.19935     2532.48     66.0027           0
         G68     370.008      1.2484     2387.87     57.2561           0
         G69     525.813     1.30234     4323.99     107.961           0
         G70     459.421     1.34557     3707.23      83.998           0
         G71     364.134     1.47744     2534.81     69.3825           0
         G72     456.245     1.24057     2574.44     69.2189           0
         G73     310.673     1.28942     3293.55     93.2433           0
         G74     295.351     1.43306     3578.32     141.809           0
         G75      389.24     1.29542     2549.22      66.933           0
         G76     261.393     1.18652     4251.12     147.124           0
         G77      253.66     1.30595     5654.58     212.427           0
         G78     369.371     1.42219     2617.67     86.5032           0
         G79      372.05     1.47964     2357.27     69.7676           0
         G80       524.8     1.23503     2394.07      65.612           0
         G81     614.499     1.49235     2310.56      52.861           0
         G82     500.755     1.31149     4474.71     106.228           0
         G83     335.895     1.35925     2953.01     96.1941           0
         G84      562.21     1.31823     4132.92     97.7369           0
         G85     371.344     3.06163     2713.86     73.4113           0
         G86     360.714     3.60866     2348.98     92.9859           0
         G87     498.755     3.30184     2143.75     66.0387           0
         G88     475.284     2.42889      2827.2     89.1884           0
         G89     627.785      2.9916     3246.07     129.488           0
         G90     545.634     2.72334     2400.15      65.437           0
         G91     645.384     1.85332      3407.8     84.1304           0
         G92      642.96     1.68566     2981.71     86.9053           0
         G93       569.2     1.82299     2303.92     68.9852           0
         G94      604.91     1.53657     2293.71     65.5038           0
         G95     603.904     1.63423     3332.79     86.5661           0
         G96     645.982     1.52887      2746.6     57.9925           0
         G97      545.25     1.26387      3544.4     102.354           0
         G98     432.097     1.17101     3670.35     108.163           0
         G99     647.087     1.30838      3777.8     118.119           0
        G100      496.07     1.69579     2510.89     73.6875           0
        G101     650.551     1.93268     3983.21     81.1582           0
        G102     441.843     1.27078      3150.9     77.3062           0
        G103     499.538     1.60293     3547.51     100.288           0
        G104     377.246     1.36128      2189.8     73.8375           0
        G105     534.289     1.53695     3491.37     90.3955           0
        G106     446.911     1.58316     2668.76     78.3824           0
        G107     365.608     1.18156     2371.55     64.9901           0
        G108      393.96     1.33129     2217.19     64.9928           0
        G109     518.983     1.67559     3809.45     105.827           0
        G110     600.741     1.46778     3981.47       121.8           0
        G111     390.557       1.271     2272.63     75.7756           0
        G112     584.352     1.48788     1997.92     49.5594           0
        G113     524.581     1.19677     2740.44     77.4442           0
        G114     512.108     1.36844     3272.56     87.9467           0
        G115     531.088     2.69233     2418.18     66.0572           0
        G116     519.384      3.2559     2374.13     65.2531           0
        G117     368.963     3.61457     2382.11      59.771           0
        G118     451.401     3.06576     1872.66     48.0346           0
        G119     513.483     3.09344     1745.58     49.7953           0
        G120     368.468     2.52452     2467.59     61.2607           0
        G121     627.228     2.02512     2827.53     62.1411           0
        G122     673.112     1.84175      1890.9     42.7798           0
        G123     640.519     1.82154     2604.82     58.5185           0
        G124     664.819      1.7168     2126.16     50.0625           0
        G125     540.282     1.73056      1914.3      46.707           0
        G126     585.114     1.39925     3172.94     84.9283           0
        G127     413.511       1.292     2310.27     52.0007           0
        G128     309.284     1.30005     2273.18     60.7073           0
        G129     463.169     1.12785     1770.02     41.1199           0
        G130     245.486     1.36963     2299.62     62.3862           0
        G131     397.006     1.70453     2931.03     60.3055           0
        G132     444.651      1.2841     2964.04      77.503           0
        G133     469.626     1.27587      2021.3     51.9046           0
        G134     266.793     1.49078     1678.33     56.3975           0
        G135     495.613       1.109     2274.99     61.3927           0
        G136     257.317     1.17184     2563.34     69.3823           0
        G137     247.352     1.42928     2152.21       60.34           0
        G138     314.624       1.157     3536.74     90.7124           0
        G139     318.786     1.32487     1995.72     61.8576           0
        G140     363.364     1.53145     2178.63     56.0996           0
        G141     371.555      1.2235     2731.63     83.8575           0
        G142         292     1.17268     3250.94     99.4249           0
        G143      272.69     1.50917     3012.47     82.9178           0
        G144     473.596     1.17357     2032.85     51.4598           0
        G145     461.497     3.59657      2808.9      82.681           0
        G146     620.635     3.22071     4290.91     129.823           0
        G147     591.912     3.71789      2534.3     81.4201           0
        G148     366.649     3.15419     2379.35     80.2614           0
        G149     440.464     3.28416     3543.14      93.859           0
        G150     324.875     2.58999     2672.41     72.3846           0
        G151     618.093     1.70369     3612.22     100.916           0
        G152     610.098     1.56153     1957.41     49.0582           0
        G153     442.966     2.03708     1935.39     61.8188           0
        G154     322.667     1.85628     3330.99     89.6799           0
        G155     271.123     1.87354     3045.72     90.7195           0
        G156     544.673     1.78159     1834.72     44.9482           0
        G157     408.901     1.13002     3545.63     96.4241           0
        G158     507.666     1.28868     3204.59     82.6496           0
        G159     448.819     1.44858     2330.63     60.3366           0
        G160     698.113     1.44195     2619.85     64.8448           0
        G161     459.933     2.28188     2849.94     79.3824           0
        G162     434.406     1.99318     1800.09     58.1827           0
        G163     383.075      1.2059      2309.6     59.1712           0
        G164     409.195     1.85646     1953.54     54.1592           0
        G165     450.603     1.67756     2524.18     77.3349           0
        G166     267.167     1.21858     2377.72     66.9522           0
        G167     337.702     1.54625     2824.57     78.5352           0
        G168     362.197      1.5702     2800.47     74.7604           0
        G169     337.025      1.2203     2902.68      74.153           0
        G170     515.718     1.92457     1786.48     47.2929           0
        G171     526.558     1.67064     2701.05     65.0151           0
        G172     342.818     1.31295     2521.58     67.4417           0
        G173     478.763     1.59744     2421.39      68.243           0
        G174     606.112     1.60313     2596.75     73.0264           0
        G175     353.589     3.69268     2516.09     68.5085           0
        G176     297.662     2.92155     2301.17     70.4736           0
        G177      559.14     3.46901     1993.87     81.7418           0
        G178     442.939     3.24218     3229.92      86.844           0
        G179     443.312     3.69407     2276.86     76.8969           0
        G180      462.71     2.66712     2359.58     65.2595           0
        G181     565.799     1.86192     2433.09     64.9594           0
        G182     259.537      1.7723     1768.69     44.8703           0
        G183     466.804     1.83057     1865.75     53.7923           0
        G184     404.629     1.79978     2935.09     73.4354           0
        G185     634.594     1.82882      2241.9     62.4025           0
        G186     597.918     1.81306     1775.41     48.1883           0
        G205     478.825     3.28908     3348.18     85.1897           0
        G206     429.337     3.59116     2813.94     68.1782           0
        G207     427.004     2.88752     3487.96     106.166           0
        G208      480.96     2.98191      2497.8     72.0725           0
        G209     662.451     2.76381      2631.3     75.3562           0
        G210     623.368     2.65623      2595.2     82.6555           0
        G211     659.408     2.11418     1572.46     28.5046           0
        G212     462.796     1.64126     2867.56     85.8752           0
        G213      369.13     1.88806     3007.17     75.2532           0
        G214     324.495     1.75109     2386.25     69.9172           0
        G215     341.379     1.65837     2996.47     88.8158           0
        G216     453.227     1.61301     1739.91     54.5358           0
        G235     601.294     3.54757     2806.51      85.861           0
        G236     545.721     2.77085     1743.55     52.7142           0
        G237     412.486     3.42175     1413.96     52.6554           0
        G238     392.538     2.94924     2845.56     88.4046           0
        G239     452.426     2.91212     2455.04     72.0418           0
        G240     460.866     2.41016     2559.14     97.3688           0
        G241     530.935     2.20865     2213.39     52.0812           0
        G242     472.844     2.10876      2210.4     59.9177           0
        G243     448.851     2.10983     3142.99     84.4226           0
        G244     569.913     1.99237     2034.64      47.956           0
        G245     389.755     2.06219     2249.27     55.4669           0
        G246     516.781     2.30036     2703.56     89.1277           0
        G265     559.513     2.13971     2466.55     61.8044           0
