    REF_GAIN    0.520802     1.23299    0.246857           2
          G1      501.43     1.60709     5375.38     136.216           0
          G2     649.673     1.55058     4924.72     144.334           0
          G3     452.906     1.77033     7150.79     179.293           0
          G4     513.584     1.43973     5646.22     145.714           0
          G5     304.539     1.20226     5632.36     173.674           0
          G6      421.31     1.37571      5237.7     149.284           0
          G7     539.656     1.55594     4281.32     129.974           0
          G8     547.673     1.55381     7612.28     172.954           0
          G9     644.768     1.32535     5622.15     121.705           0
         G10     598.022     1.58462     6180.64     128.945           0
         G11     451.319     1.66591     6419.44     142.807           0
         G12     512.793     1.63533     4828.74     133.079           0
         G13     610.726     1.75059     3681.06      117.66           0
         G14     438.942     1.74614     3417.47     95.8468           0
         G15     531.029     1.57931     6340.78     126.826           0
         G16     384.698     1.46285     8945.69     142.407           8
         G17     315.913     1.71954     6912.65     206.059           0
         G18     384.034     1.44605     5798.07     211.308           0
         G19     562.712      1.6547     5199.94     144.106           0
         G20     447.154     1.60324     4727.78     140.872           0
         G21     473.588     1.54275     5508.31     123.522           0
         G22     540.738     1.57262     7164.89     162.206           0
         G23     394.343     1.63968     1182.47     56.5792           0
         G24     525.273     1.41406     5753.21     145.718           0
         G25     374.108      2.9081     5772.82     149.121           0
         G26     396.702     3.10867      6937.8     158.445           0
         G27     417.424     3.69391      3721.6     135.514           0
         G28     518.724     2.95719     3078.08     118.995           0
         G29     336.223      2.3448     6774.61     222.391           0
         G30     436.153     2.76697     6206.44     147.204           0
         G31     383.203     1.38431     3668.07     147.544           0
         G32     358.353     1.42697     5378.54     126.873           0
         G33      465.89     1.45091     3605.23      89.179           0
         G34      509.66     1.53157     1423.17     67.4294           0
         G35     518.988     1.71084      5474.9     112.572           0
         G36     516.452     1.28637     3741.65     103.376           0
         G37     495.162     1.41963     4485.41     121.559           0
         G38     355.275     1.37355     4317.16     136.092           0
         G39     474.147     1.25215     5013.37     145.389           0
         G40     470.264     1.48201     6883.05     224.517           0
         G41      291.64     1.35578     6121.35     168.712           0
         G42     382.202     1.54591     4735.25     146.402           0
         G43     384.808     1.63712     4964.16     125.163           0
         G44      260.81     1.15205     1914.74     97.4253           0
         G45     324.391     1.34859     3750.04      117.13           0
         G46     325.547     1.47146     4958.49     121.043           0
         G47     239.116     1.08549     4686.66     136.645           0
         G48     211.985     1.25678      8029.1     262.437           0
         G49     431.938     1.42084     3882.01     107.097           0
         G50     347.899     1.36444     6343.21     142.703           0
         G51     378.685     1.45573     4592.98     127.173           0
         G52     542.353     1.51407      3769.8      111.55           0
         G53     328.415     1.26179     5128.77     151.982           0
         G54     378.601     1.36861     2774.45     80.0821           0
         G55     235.868     3.06914     3065.23     105.628           0
         G56     393.624      2.9358      4750.5     150.516           0
         G57     590.878     2.68745     1378.26     60.8018           0
         G58     579.996     3.17879     2913.02     112.776           0
         G59     600.501     3.23277     5933.31     151.797           0
         G60     509.252     2.59061     5357.47     171.483           0
         G61     376.292     1.26594      4472.3     133.118           0
         G62     297.737     1.29074     7073.99     207.398           0
         G63     434.627     1.37838      5111.2     134.051           0
         G64     495.171     1.13489     6416.95     161.693           0
         G65     370.275     1.76037     6845.71     183.088           0
         G66     462.532     1.56448     6894.04     149.508           0
         G67     397.421     1.13991     4630.83     119.114           0
         G68     374.174     1.24102     4303.76     99.1216           0
         G69     526.067     1.17175     7572.44     172.473           0
         G70     461.618     1.26969     6478.76     131.796           0
         G71     363.883     1.40544     4538.92      120.79           0
         G72     445.634     1.26337     4541.15     118.757           0
         G73     313.857     1.20233     5995.34     159.845           0
         G74     300.558     1.30999     6524.49     242.675           0
         G75     390.327     1.36895     4572.16     118.793           0
         G76     266.136     1.89384     6579.41     211.006           0
         G77     258.974     1.21812     8046.93     290.255           0
         G78      370.56     1.51571     4663.76     147.982           0
         G79     373.389     1.35597     4199.89     125.336           0
         G80     525.198     1.12979     4212.93     121.704           0
         G81      601.28     1.35748     3829.21     86.1189           0
         G82     500.984     1.24377     7905.49     170.068           0
         G83      340.96     1.38128     5345.52     161.375           0
         G84     560.334     1.18975     7285.37     162.322           0
         G85     378.948     2.73535     4814.33     125.288           0
         G86     367.359     3.30086     4081.49     152.816           0
         G87     501.963     2.97223     3706.73     119.728           0
         G88     479.039     2.25314     4926.97      150.54           0
         G89     625.928     2.67401     5449.87     215.265           0
         G90     543.992     2.49796     4049.99     115.299           0
         G91     418.839     1.58359     5617.43     134.064           0
         G92     544.135     1.54224     5005.44     150.517           0
         G93     328.551     1.77009     3847.57     129.577           0
         G94     383.111     1.46061     3578.95     113.598           0
         G95     403.983     1.54167      5215.2     127.926           0
         G96     499.623     1.40224     4580.32     98.9585           0
         G97     533.276     1.21993     6224.81     168.903           0
         G98     437.072     1.10859     6253.45     170.352           0
         G99     646.348     1.17236      6055.4     190.167           0
        G100     492.279     1.68102     4342.42     130.616           0
        G101     643.394     1.82073     6978.21     135.707           0
        G102     442.267     1.30798     5719.61     124.309           0
        G103     482.771     1.68103     6298.98     169.726           0
        G104     376.901     1.28485     4009.41     134.636           0
        G105     531.184      1.4923     6170.25      149.79           0
        G106     434.453      1.5492     4906.72       142.6           0
        G107     365.617     1.12407           0           0           2
        G108     390.905     1.36344     3900.98      121.28           0
        G109     515.352     1.47273     6447.79     170.195           0
        G110     598.785     1.40271      6505.7     185.415           0
        G111      387.61     1.18175      3941.7     129.908           0
        G112     569.874     1.55784      3507.5     95.7917           0
        G113     525.355     1.21269      4946.7     139.266           0
        G114     509.732     1.30581     5875.78     154.646           0
        G115     529.465     2.30927     4170.67     123.537           0
        G116     513.755     2.75396     4262.18     119.711           0
        G117      368.98     3.41266     4225.22     100.741           0
        G118     448.966     2.77924     3253.21        90.7           0
        G119     510.157     2.84304     2924.15     94.4879           0
        G120     364.895     2.24539     4587.17      108.39           0
        G121     520.445     1.73028     4649.81     100.348           0
        G122     365.606     1.70145        2736     81.7356           0
        G123     453.773     1.76391     4234.64     100.103           0
        G124     439.113     1.63419     3264.66     90.8721           0
        G125     289.862     1.58594     3078.27     84.1839           0
        G126     416.626      1.3456     5497.66      149.26           0
        G127     413.715     1.22601     4232.44     94.5853           0
        G128     318.974     1.15945     4061.48     104.609           0
        G129     464.439    0.997806     3140.68     77.0084           0
        G130     258.427     1.28285     4256.29     104.129           0
        G131     399.236     1.53877     5588.21     113.184           0
        G132     447.094     1.21672     5285.93     135.978           0
        G133     473.926     1.21403     3532.29     97.9827           0
        G134     273.362      1.3325     2942.54     96.1306           0
        G135     496.398     1.05279     3753.05     97.2953           0
        G136     264.958     1.16257     4707.61     119.883           0
        G137     255.427     1.30026     3975.94     110.945           0
        G138     314.454     1.21551     6127.02     143.885           0
        G139     326.789     1.24972     3322.63      100.64           0
        G140      366.17     1.39105     3927.19     95.9415           0
        G141     375.292     1.09763     4735.66     136.359           0
        G142     296.396     1.14496     5433.11     148.122           0
        G143     280.912      1.6141     5168.69     132.184           0
        G144     475.537     1.09797     3570.15     93.1347           0
        G145     465.429      3.2376     4602.19     128.081           0
        G146     617.772     2.90301     7335.23     219.332           0
        G147      591.68     3.47492     4283.84     136.598           0
        G148     364.581     3.10608      4202.6     133.473           0
        G149      441.86     2.99136     6112.78     151.724           0
        G150     324.587     2.41491     4921.55     127.217           0
        G151     399.574     1.57663     5709.03     159.189           0
        G152     489.796     1.40231     2976.33     87.4469           0
        G153     438.699     1.89019      3399.1     116.589           0
        G154     324.031     1.88469     6287.43     156.013           0
        G155     277.765     1.94436     5257.19         144           0
        G156     544.664     1.75372      3216.4     88.3473           0
        G157     411.295     1.11158     6046.77     152.606           0
        G158     505.489       1.259     5865.72     148.729           0
        G159     447.766     1.44294     4172.82     107.858           0
        G160     698.831     1.36048     4522.35     114.203           0
        G161     458.959     2.40721     4925.94     134.924           0
        G162     433.202      2.0419     3149.78     105.361           0
        G163     388.024      1.1984     4246.74     107.769           0
        G164     409.717     1.82315     3581.85     98.1575           0
        G165     455.725     1.69822     4240.99     127.074           0
        G166     271.825     1.19492     4410.83     117.299           0
        G167     337.139     1.58175     5280.53     141.812           0
        G168     361.968     1.67356     4977.62     123.542           0
        G169     339.488     1.17318     4868.33     115.316           0
        G170     515.696     1.93636     2968.86     90.3461           0
        G171     528.401     2.76988     4704.45     113.411           0
        G172     344.826     1.26705     4761.67      123.08           0
        G173     477.652     1.53458     4159.56     119.228           0
        G174      606.04      1.4119     4393.61     127.264           0
        G175     353.669     3.36615     4667.78     124.088           0
        G176     321.947     2.63349     4126.01     121.298           0
        G177     556.086     3.17934     3328.27     144.549           0
        G178     443.626     2.98612     5720.16      142.03           0
        G179     443.078     3.31763     3770.09     127.435           0
        G180     461.676     2.42219     3714.63     96.5817           0
        G181     565.329      1.8324     4165.46     113.199           0
        G182     263.309     1.74165     3316.09     84.0191           0
        G183     469.165     1.74723     3187.85     99.0857           0
        G184     404.972     1.71772     4870.82     112.907           0
        G185     621.201     1.69083     3653.07      108.24           0
        G186     597.606     1.68762      2894.7     87.9808           0
        G205      478.59     2.95168     5803.46      135.61           0
        G206     430.247     3.22284     5024.01     116.104           0
        G207      428.34     2.58689      5956.4     173.387           0
        G208     480.968     2.69595     3980.67     110.197           0
        G209      644.45      2.4865     4289.74     123.406           0
        G210     620.336     2.38033     4078.77     125.254           0
        G211     656.976     2.06237     2530.47     53.9432           0
        G212     462.883     1.60876     4954.66     144.814           0
        G213     379.375     1.77166     5253.38     124.975           0
        G214     329.923     1.66325     3989.06     109.405           0
        G215     346.263      1.6288     5012.33     135.907           0
        G216     457.074     1.56072      2873.9     92.9943           0
        G235     598.371     3.25547     4714.59     142.752           0
        G236     545.113     2.60235     2937.61     99.3992           0
        G237      416.53     3.06716     2344.12     93.4155           0
        G238     398.396     3.09602     5020.98     144.956           0
        G239     455.849     2.57979     4155.29     116.413           0
        G240     463.409     2.12694     4473.64     164.575           0
        G241     530.583     2.11671     3767.69     90.0332           0
        G242     471.822     1.93629     3856.65     107.448           0
        G243     445.153     1.98852      4985.7     122.125           0
        G244     564.896     1.95934     3448.52     89.7314           0
        G245     391.403     1.93107     4116.25     98.4839           0
        G246     514.754     2.27687      4775.3     158.694           0
        G265     557.126     2.01235     4362.97     111.556           0
        G266     515.322     2.36064     1417.86     60.6258           0
        G267     519.969     2.99268     3584.83     118.363           0
        G268     559.452     2.06807     1669.34     74.7788           0
        G269     439.423     1.70311     4412.44     156.226           0
        G270     449.952     2.39883     6009.35     159.453           0
        G271     402.233     1.86769     4016.38      85.983           0
        G272     419.356      1.8554     3609.83     86.6898           0
        G273     452.042     2.20209     3300.59     81.8408           0
        G274     510.924     2.05983     3214.04     80.6933           0
        G275     568.701     3.45396     3210.27       98.09           0
        G276     408.559      3.3316     4068.96     109.614           0
        G295     467.132     2.54181     5302.66     121.875           0
        G296      470.25     2.97657     5249.15     122.918           0
        G297     587.471     2.19283      6557.2     174.184           0
        G298     631.486      2.7759     4748.71      174.13           0
        G299      465.45      2.3898     4567.23     110.194           0
        G300      548.34     2.39256      4119.9      121.36           0
        G301     617.227     3.26931     4918.38     99.8011           0
        G302     482.943      3.0054     2985.23     110.803           0
        G303     307.923     2.91406     3204.92     93.0598           0
        G304     433.139      2.8233     2086.17      76.121           0
        G305     392.154     2.93932     3188.27     86.1667           0
        G306     434.748     2.48388     2792.08     85.3384           0
        G325      523.02     1.98925     5757.68     161.415           0
        G326      557.92     3.01907     4249.18     129.466           0
        G327     424.523      2.2821     4398.28     111.065           0
        G328     370.123      2.3339     4370.46     128.092           0
        G329     399.654     2.68326     5139.63     132.429           0
        G330     429.578     2.31175      6372.6     145.874           0
        G331      449.86     2.82813     4876.76     116.182           0
        G332     482.339     2.77055     2985.91      95.552           0
        G333     640.909     2.89876     3727.21     85.4374           0
        G334     526.866     2.39643     2928.97     78.3849           0
        G335     383.222     2.61526     3480.21     88.7704           0
        G336     326.275      2.6585     2475.97     92.2517           0
        G355     584.124     2.77317     5175.94     119.893           0
        G356     525.566     2.89356     7410.82     163.925           0
        G357     621.462     2.29959     5656.75     149.883           0
        G358     531.014     2.57142     4567.22     186.486           0
        G359     400.084     2.05884     3180.37     130.778           0
        G360     359.235     2.37477     4240.96     118.475           0
        G361     430.416      2.7347     3808.65     102.479           0
        G362     499.943     2.64353     3531.64     93.9403           0
        G363      595.86     3.47132     2163.79      71.705           0
        G364     571.923     3.13842     3048.73     135.186           0
        G365      460.81     3.48347     3214.49     97.0764           0
        G366     391.305     3.09048     3369.25     82.8121           0
        G385     416.694     2.63162     4086.62     132.482           0
        G386     436.935     2.88714     747.159     36.6517           0
        G387     548.892     3.22571     3934.85     114.674           0
        G388     548.885     3.57546     5420.88     118.468           0
        G389      581.11     2.42169     4567.07     139.671           0
        G390     594.991     2.69822     3281.58     107.772           0
        G391     491.103     3.14383     3369.45     96.5012           0
        G392      328.22     2.96619     3435.79     107.907           0
        G393     485.299     2.80422     3681.87     136.114           0
        G394     400.812     2.42496        3462     91.5692           0
        G395     517.365     3.24075     3359.25       75.76           0
        G396     500.663     2.92127     4385.29     96.3868           0
        G415     490.097     3.41025     6650.14      176.71           0
