    REF_GAIN           0     1.09794     0.22935           3
          G1     622.104     1.77879     3123.22     77.3458           0
          G2     663.112     1.66056     3090.24     89.3654           0
          G3     678.747      1.8201     4532.01     116.791           0
          G4     590.832     1.51383      3395.3     90.0996           0
          G5     537.859     1.31226     3492.02     111.292           0
          G6     509.943     1.47158     2940.97     85.9513           0
          G7     536.438     1.64288     2355.34     68.7508           0
          G8     543.527      1.5257     4632.94     108.448           0
          G9     642.969     1.49514     3173.11     69.2118           0
         G10     598.567     1.59465      3479.2     76.5169           0
         G11     451.817     1.69623      3690.6      89.968           0
         G12     511.696     1.75582     2501.74     69.1559           0
         G13     607.476     1.75588      2129.2      62.927           0
         G14     435.055     1.70603     1991.72     52.7656           0
         G15     528.293     1.59279     3736.67     77.6422           0
         G16     378.533     1.54462     2959.89      76.476           0
         G17     310.559     1.84475     3848.09     121.649           0
         G18      380.83     1.50664     3195.38      123.86           0
         G19     562.396     1.83924     3186.93     90.3845           0
         G20     443.782     1.75327     2608.71     79.2814           0
         G21     470.831     1.70087     3180.94     74.6662           0
         G22     531.849     1.76228     4477.26     102.891           0
         G23     392.469     1.69549     799.221     29.4101           0
         G24     522.462     1.52136     3313.74     85.8044           0
         G25       371.2     3.21521     3244.46     87.8014           0
         G26     390.187     3.45925     4029.65     96.9996           0
         G27     412.806     3.85176     2135.15     78.0865           0
         G28     516.891     3.07466     1864.98     73.7512           0
         G29     330.672     2.55683     3856.19     138.476           0
         G30     431.181     3.00209     3493.32     89.7291           0
         G31      539.02     1.48632     2213.91     79.1803           0
         G32     556.895     1.51642     3219.84     72.1871           0
         G33     730.451     1.47484     2373.33     50.7446           0
         G34     644.608     1.58314     1098.37     33.5183           0
         G35     704.965     1.74258     3260.97     65.4282           0
         G36     624.245     1.32209     2367.43     61.1118           0
         G37     490.659     1.46375     2599.31     71.4307           0
         G38     347.114     1.38275     2545.33     81.2817           0
         G39     468.816     1.38289     3044.73     91.0679           0
         G40     462.005     1.58117     3911.31     136.626           0
         G41     291.571     1.36493     3607.44     102.128           0
         G42     378.166     1.60665     2698.59     87.2945           0
         G43     381.484     1.73589     2935.18     78.2124           0
         G44     255.853     1.19791     1116.26     55.1253           0
         G45     323.621     1.48178     2111.53     68.3964           0
         G46     320.169     1.58027     2755.85     69.1431           0
         G47     235.898      1.1324     2503.67     77.8243           0
