    REF_GAIN           0     1.09705    0.228875           3
          G1     623.918     1.80652        3092     76.5409           0
          G2     665.168     1.63181     3125.04     89.1385           0
          G3     680.966     1.84616     4579.07      116.24           0
          G4      592.96     1.50316     3364.49     89.7993           0
          G5     538.878     1.34043     3500.08      107.59           0
          G6      511.46     1.50307     2881.71       85.49           0
          G7     537.263     1.61884     2338.22     68.3878           0
          G8     544.124     1.54121     4607.99     103.543           0
          G9     644.616     1.44359      3088.9     68.0393           0
         G10     599.578     1.61345     3460.26     77.4836           0
         G11     452.669     1.67108     3666.46     88.2738           0
         G12     512.491     1.77177     2448.18     68.6938           0
         G13     608.654     1.73181      2089.3     60.4119           0
         G14     435.812     1.64359     1992.16     52.4988           0
         G15     529.631     1.62821     3669.11     75.4525           0
         G16     379.166     1.52989     2977.66     77.0437           0
         G17     311.151     1.82659     3852.39     123.837           0
         G18     381.951     1.48775     3156.22     121.353           0
         G19     562.737     1.79081     3210.92     90.0634           0
         G20     444.216     1.72892      2589.2     80.0088           0
         G21     471.569     1.66235     3129.86     72.0938           0
         G22     532.385     1.78722     4517.84     98.1612           0
         G23     392.779     1.70926     793.592     28.6693           0
         G24     523.117     1.55334     3272.43     85.9024           0
         G25     371.818     3.28841     3189.54     86.8607           0
         G26     390.987     3.52503     4030.83     94.1028           0
         G27     413.964     3.90213     2136.09     80.1563           0
         G28     518.076     3.13844     1868.33     73.8316           0
         G29     330.975     2.60329     3807.21     134.107           0
         G30       431.7     3.07457      3440.1     89.0248           0
         G31     540.433     1.54057     2208.08     77.3793           0
         G32     558.567     1.53215     3196.43     72.5976           0
         G33     731.475     1.50311     2336.15     50.1656           0
         G34     645.892     1.63033     1099.25     34.1455           0
         G35     706.476     1.81512     3241.62     66.8102           0
         G36     625.831     1.41285     2300.52     59.2528           0
         G37     491.593     1.50136     2604.55     70.9036           0
         G38     347.505     1.39383     2499.83     81.2266           0
         G39     469.225     1.36948      3057.2     91.4711           0
         G40     462.704     1.53427     3893.72     135.694           0
         G41     291.924     1.34948     3636.15     103.782           0
         G42     378.404     1.61002      2705.2     88.8686           0
         G43     382.687     1.73442     2930.98     77.5663           0
         G44     256.547      1.2033     1115.39     55.6269           0
         G45     324.801     1.48741     2081.92     65.9369           0
         G46     321.131      1.5773     2743.43     69.6005           0
         G47     236.245     1.10605     2489.84     76.7114           0
         G48     208.355     1.20697      4587.9     159.259           0
         G49       430.5     1.60475      2147.5      59.562           0
         G50     344.361     1.47978     3616.62     86.9559           0
         G51     380.036     1.57045     2711.08     78.4062           0
         G52     539.258      1.6441     2250.19     66.6756           0
         G53     326.452     1.37964     3023.44     93.1241           0
         G54     377.786     1.42297     1556.98     42.8158           0
         G55     231.729     3.39488     1672.21     58.0137           0
         G56     391.109     3.26062     2599.89     84.3154           0
         G57     603.495     3.02008     997.546     29.4422           0
         G58     580.937     3.60823     1852.79     70.2704           0
         G59     601.648     3.35613     3394.19     88.5513           0
         G60     507.721     2.86418     3130.69     102.354           0
         G61     492.507     1.34754     2568.29     79.1356           0
         G62     482.877     1.35603     4352.49     123.825           0
         G63     528.126     1.47627     2893.61     75.3165           0
         G64     576.756     1.15776     3771.97     94.9735           0
         G65     681.977     1.87728     4269.54      109.19           0
         G66     589.842     1.64829      4267.5     93.2851           0
         G67     394.839     1.21725     2548.68     66.3876           0
         G68     370.177     1.25984     2407.25     59.0285           0
         G69     525.811     1.34906     4351.48     104.075           0
         G70     459.403     1.34215     3736.83     77.2548           0
         G71     364.274      1.4614     2533.55     71.0436           0
         G72     455.274     1.30253     2565.42     68.3735           0
         G73     311.275     1.24033     3307.21     94.0848           0
         G74     295.874     1.39712     3598.73     140.949           0
         G75     389.359     1.27483     2565.43     68.1558           0
         G76     261.828     1.16025     4328.07     134.787           0
         G77     254.005     1.23965     5732.29     202.891           0
         G78     369.576     1.44817     2638.18     88.0151           0
         G79     372.221     1.51335     2366.77     70.2884           0
         G80     524.747     1.23113     2410.19     66.5636           0
         G81     613.356     1.54097     2312.42     51.5421           0
         G82     500.721     1.34053     4467.53     102.142           0
         G83     335.744     1.44944     2988.17     99.0907           0
         G84     562.045      1.3451     4158.37     96.2112           0
         G85     371.287     3.03872     2740.06     73.0093           0
         G86     360.875      3.6276      2367.4     91.5829           0
         G87     499.147     3.26908     2155.34     67.0377           0
         G88     475.823     2.37991     2845.48      88.699           0
         G89     627.462     3.00729     3264.13     130.709           0
         G90     545.313     2.75879     2397.74     66.3442           0
         G91      645.33     1.80652     3405.64     84.2456           0
         G92     643.205     1.69495     3000.79     90.6232           0
         G93     568.957       1.831     2321.19     68.3929           0
         G94     604.753      1.5491      2303.4     64.3591           0
         G95     603.834     1.67884     3360.07     80.8641           0
         G96     646.061     1.55844     2766.03     57.7299           0
         G97     544.927      1.2459     3526.31     101.544           0
         G98     432.292     1.17353     3702.39     107.891           0
         G99     647.154     1.32826     3794.36     116.211           0
        G100     495.865     1.67671     2525.29     73.0007           0
        G101     650.175     1.93614     4006.08     81.1168           0
        G102     441.782     1.27447      3140.9     74.2784           0
        G103     499.492     1.57554     3577.52     100.512           0
        G104     377.786     1.33583     2214.53     73.6572           0
        G105     534.737     1.53001     3553.46     89.2839           0
        G106     446.425     1.55766     2671.62     78.9553           0
        G107     366.007     1.14441     2355.55     63.7018           0
        G108         394     1.35076     2230.18     64.0312           0
        G109     518.534     1.68617     3854.81      103.15           0
        G110     600.578     1.47247     4013.43     114.002           0
        G111     390.705     1.28329     2288.74     76.6484           0
        G112     584.325      1.5816     1997.02     50.9292           0
        G113      524.63     1.23696     2748.26     76.1651           0
        G114     512.034     1.40713     3262.65     89.0174           0
        G115     531.071     2.69755     2429.17     66.3963           0
        G116      519.48     3.30254     2381.67     65.6605           0
        G117     368.702     3.53257     2391.94     60.7069           0
        G118     451.204     3.07136     1884.64     49.8244           0
        G119     513.423        3.09     1746.35     50.0871           0
        G120     368.478     2.48692     2485.15     61.3337           0
        G121     627.326     2.02518     2846.74     60.2402           0
        G122     673.277     1.82735     1895.57     43.3466           0
        G123     640.721     1.83849     2617.74     59.5168           0
        G124     665.313     1.72804     2138.63     50.6908           0
        G125     541.049     1.68739     1930.92     46.4823           0
        G126     585.743     1.43576     3190.31     85.7241           0
        G127     413.437     1.30306     2321.39      52.015           0
        G128     309.693      1.2545      2288.6     59.8054           0
        G129     463.284     1.14032     1773.89      40.088           0
        G130     245.346     1.36396     2334.38     61.9621           0
        G131     396.958      1.6593     2934.83     60.5649           0
        G132     444.553     1.26608     2978.27     78.6715           0
        G133     469.957     1.26233     2031.98     53.9061           0
        G134     267.617     1.46596     1685.54     56.9467           0
        G135      496.15     1.11913      2288.8     60.6631           0
        G136     257.402     1.17408     2575.77     71.0698           0
        G137     247.245     1.34902     2164.13     62.6266           0
        G138     314.823     1.17968     3565.68     88.2601           0
        G139     318.328     1.34566      2003.3     63.4386           0
        G140     363.179     1.54533     2183.58     55.3886           0
        G141     371.473     1.18226        2750     81.6895           0
        G142     291.645     1.21111      3290.6     88.7317           0
        G143     272.174     1.60523     3032.81     78.7582           0
        G144     473.435     1.17195      2048.3     52.2142           0
        G145     461.215     3.59832     2832.99     77.5853           0
        G146     620.398     3.21608     4319.43     130.576           0
        G147     591.801     3.65694     2554.66     82.2653           0
        G148     366.338     3.10844     2392.34     80.7352           0
        G149     440.117     3.25041     3565.44     93.6893           0
        G150     324.426     2.55384     2678.23     73.2528           0
        G151     618.661     1.76496     3654.02     99.2713           0
        G152     610.458     1.58102     1974.41     49.8784           0
        G153     443.213     1.96197     1944.05     63.8202           0
        G154     323.204     1.82267      3344.6     89.9821           0
        G155     271.656     1.86801     3070.01     87.3333           0
        G156     545.275     1.76984     1845.17     44.9514           0
        G157     408.991     1.15146     3582.52     92.5135           0
        G158      507.63     1.32759     3224.53     82.4521           0
        G159     448.854     1.44523     2345.82     59.2875           0
        G160     698.177     1.45649     2633.45     64.2484           0
        G161     459.787     2.23477     2853.79     81.4569           0
        G162     434.363     1.97376     1808.58     59.2412           0
        G163     383.609     1.18976      2325.4     59.7391           0
