    REF_GAIN           0     1.09673    0.229095           3
          G1     622.726     1.79769     3090.08     75.3483           0
          G2     663.801      1.6759     3093.51     87.2412           0
          G3     679.444     1.80367     4547.77     115.008           0
          G4     591.462     1.51751     3356.26      87.858           0
          G5     538.375     1.33319     3474.57     105.138           0
          G6     510.479     1.49355      2913.4     86.6107           0
          G7     537.074     1.61784     2344.28     67.4754           0
          G8     544.041     1.52366     4576.25     106.442           0
          G9     643.748     1.49196     3099.12     67.5745           0
         G10     599.134     1.60679     3457.49      74.614           0
         G11     452.224     1.70096     3643.15     87.5535           0
         G12     512.088     1.79557     2472.15     69.8546           0
         G13     608.051     1.78933     2102.22     60.4495           0
         G14     435.366     1.67676     1983.61     52.7649           0
         G15     528.742     1.62103     3656.29       74.52           0
         G16     378.862     1.53985     2952.93     75.0218           0
         G17     310.813     1.83158     3837.41     121.353           0
         G18     381.223     1.50111     3173.73     120.883           0
         G19     562.888     1.86697     3186.44     90.9297           0
         G20     444.142     1.76406     2607.52       79.91           0
         G21     471.156     1.71132     3113.29      71.915           0
         G22     532.429     1.74408     4461.45     99.7307           0
         G23     393.015      1.6687     796.554       28.53           0
         G24     522.933     1.54157     3261.81     84.4271           0
         G25     371.481     3.22803     3195.04     86.2093           0
         G26     390.478     3.49315     4008.66     94.2203           0
         G27     413.158     3.92442     2127.51     79.0454           0
         G28     517.319     3.17149     1862.87     73.4223           0
         G29     330.903     2.61768     3801.83     136.938           0
         G30     431.575     3.05404     3442.36     88.5647           0
         G31     539.551     1.49269     2206.48     76.4222           0
         G32      557.56     1.50961      3183.6     72.5506           0
         G33     731.162     1.47871     2337.32     49.3325           0
         G34     645.199      1.5691     1097.79     33.8787           0
         G35     705.535     1.72702     3232.04     64.7341           0
         G36     624.892     1.32641     2308.79     60.1884           0
         G37     491.276     1.48803     2600.59     71.4149           0
         G38      347.83     1.40079     2554.67     82.6811           0
         G39     469.425     1.36867     3043.57     89.5174           0
         G40     462.494     1.55072     3910.95     134.239           0
         G41     291.799     1.35502     3599.13     98.8332           0
         G42     378.609     1.62756     2690.18     87.7794           0
         G43     381.814      1.7241     2918.31     79.0731           0
         G44     256.039     1.22627     1117.75       56.01           0
         G45     324.203     1.51437     2093.07     66.2636           0
         G46     320.469     1.57173     2742.13     69.2921           0
         G47     236.083     1.13013     2487.38     77.6758           0
         G48     208.306     1.23746     4558.13     159.882           0
         G49     430.091     1.61772     2146.55     58.2498           0
         G50     344.779     1.48672     3615.77     88.3219           0
         G51     380.021     1.58186     2697.93     75.3351           0
         G52     539.148     1.65951     2260.18     66.9851           0
         G53     326.807     1.32687     3003.06     91.6471           0
         G54     378.186     1.42782     1572.64     42.6102           0
         G55     231.289     3.37513     1676.64     58.6107           0
         G56     390.282     3.28917     2600.39     82.3548           0
         G57      604.01     2.99587      997.29     28.8358           0
         G58     580.612     3.58437     1848.58     70.1973           0
         G59      601.19     3.39817     3385.15     89.4343           0
         G60     507.047     2.90589      3124.7     101.988           0
         G61     492.901     1.35445     2576.63     79.4025           0
         G62     482.971     1.32781     4304.43     121.412           0
         G63     527.928     1.47099     2896.04     74.6944           0
         G64     576.424     1.11882     3752.81     94.0034           0
         G65     682.344     1.88518     4241.93     109.586           0
         G66      590.11     1.64997     4233.27       90.93           0
         G67     394.822     1.20814     2547.62     66.4868           0
         G68     370.149     1.22464     2403.08     56.5643           0
         G69     525.767     1.32283     4341.31     106.262           0
         G70     459.404     1.32673        3718     75.8326           0
         G71      364.21     1.49127     2544.56     69.5424           0
         G72     455.893     1.28302     2563.51     67.7217           0
         G73     310.688     1.27999     3300.05     93.6726           0
         G74     295.321     1.38588     3592.63     140.278           0
         G75     389.013     1.31384     2578.95       68.77           0
         G76     261.291      1.1901     4270.58     131.337           0
         G77     253.581     1.31136     5657.22     198.871           0
         G78     369.281     1.42806     2641.66     86.5781           0
         G79     372.064     1.52563     2363.62     70.2619           0
         G80     524.635     1.22247     2407.25     65.2549           0
         G81      614.31     1.52799     2312.04     52.3962           0
         G82     500.709        1.29     4460.88     101.969           0
         G83     335.903     1.37535     2976.58     95.0544           0
         G84     562.054     1.32334     4140.45      95.821           0
         G85     371.331     3.06796     2734.07     73.2652           0
         G86     360.724     3.62524     2361.46     89.5031           0
         G87     498.773      3.2963     2155.05      65.755           0
         G88     475.309      2.4507     2837.74      88.353           0
         G89      627.68     3.00277     3249.81     129.919           0
         G90     545.378      2.7718     2403.03      67.686           0
         G91     645.275     1.83308     3405.05     81.2486           0
         G92     642.964     1.68919     2985.58      87.516           0
         G93     569.313     1.81005     2313.44     67.5927           0
         G94     604.921     1.56523     2294.89     65.2517           0
         G95     603.901      1.6519     3332.87     80.6689           0
         G96     646.084     1.54677     2762.62     57.6098           0
         G97     545.218     1.26842     3539.08     101.255           0
         G98     432.281     1.15414     3675.32     104.702           0
         G99     647.034     1.30036     3782.86     118.239           0
        G100     495.862     1.71249     2521.88     73.4271           0
        G101     650.154     1.92346     3991.68     81.1394           0
        G102     441.702     1.25752     3153.73      73.719           0
        G103     499.475     1.59869     3562.73     98.4775           0
        G104     377.156     1.36261     2188.59     72.3824           0
