    REF_GAIN    0.521056     1.23261    0.247105           2
          G1     501.105     1.61331     5344.96     136.193           0
          G2     649.457     1.56551     4806.06     139.905           0
          G3       452.6     1.71968     6987.19     174.584           0
          G4     513.378     1.41819     5583.05     142.718           0
          G5     304.408     1.18531     5543.05     168.956           0
          G6     421.183     1.37874     5142.37     146.524           0
          G7     539.496     1.55859     4230.63     125.109           0
          G8     547.352     1.56608     7481.33     167.844           0
          G9     644.688     1.30183     5577.62     120.179           0
         G10      597.79     1.56077     6122.69      127.16           0
         G11     450.984     1.65524     6335.86      140.59           0
         G12       512.6     1.65189      4718.6     128.483           0
         G13      610.54     1.72052     3657.12      117.82           0
         G14     438.719     1.73866      3385.5      92.543           0
         G15     530.777     1.53458     6267.68     122.308           0
         G16     384.589     1.44159     8808.61     197.816           8
         G17     315.799     1.71561     6800.85     203.641           0
         G18     383.821     1.40021     5690.87     210.265           0
         G19     562.354     1.64544     5079.96     142.241           0
         G20     446.935     1.63264     4652.75     138.345           0
         G21     473.316     1.54189     5470.87     120.249           0
         G22     540.191     1.52104     6972.02     154.122           0
         G23     394.168      1.6216     1179.36     56.1074           0
         G24     525.077     1.41768     5689.71     142.638           0
         G25      373.88     2.96256     5719.58     143.339           0
         G26     396.531     3.16603     6780.09     154.455           0
         G27     417.283     3.63807     3669.35     131.985           0
         G28     518.559     2.95611     3028.47     117.528           0
         G29     336.214     2.35934     6690.73     216.013           0
         G30     436.204     2.80669     6121.89     144.289           0
         G31     383.035     1.37248     3648.08     141.547           0
         G32     358.226     1.39488     5323.33     123.891           0
         G33     465.407     1.45889     3578.48     85.4909           0
         G34      509.37      1.5189     1421.81      68.505           0
         G35     518.806     1.67289      5437.1     111.782           0
         G36     516.257     1.27832     3743.43     104.072           0
         G37     495.214      1.4113     4437.19     121.408           0
         G38     355.319     1.34175     4271.92      129.58           0
         G39     474.186     1.22583     4914.41     140.048           0
         G40     470.062     1.49859     6735.37     217.638           0
         G41     291.563     1.38179      6141.3     165.051           0
         G42     382.111     1.53952     4655.17      142.62           0
         G43     384.529     1.61988     4896.36     121.016           0
         G44     260.702     1.14873     1882.95     94.1532           0
         G45     324.508     1.37606     3705.36     112.576           0
         G46     325.424     1.44267     4928.99     120.304           0
         G47     239.097     1.05097      4617.1      131.61           0
         G48      211.98     1.22254     7848.18     252.863           0
         G49     431.687     1.44981      3838.6     105.343           0
         G50     347.746     1.37135     6249.01     138.391           0
         G51     378.464     1.48597     4539.91     123.348           0
         G52     542.155     1.51508     3720.29     109.049           0
         G53      328.39     1.25936     5011.73      149.52           0
         G54     378.662     1.37114     2736.64     79.7374           0
         G55     235.816     3.09435     3043.05     103.499           0
         G56       393.6     2.98343     4692.23     146.731           0
         G57     590.716     2.69781     1379.99     60.6697           0
         G58     579.913     3.22702     2852.32     108.137           0
         G59     600.384     3.17193     5875.88     151.477           0
         G60     509.197      2.5815     5280.72     167.279           0
         G61     376.221     1.24431     4413.01     131.809           0
         G62     297.882     1.27061     6842.27     197.198           0
         G63     434.529     1.37012     5073.99     131.281           0
         G64     495.084     1.14068     6308.74     156.611           0
         G65      370.23     1.73627     6737.63     177.467           0
         G66     462.485      1.5309     6765.08     141.757           0
         G67     397.441     1.14509     4589.45     115.551           0
         G68     374.092     1.22339     4262.56     97.0107           0
         G69     525.926     1.17583     7474.17     168.096           0
         G70     461.609     1.29126     6373.93     125.838           0
         G71     363.949     1.43843     4491.62     117.245           0
         G72      445.62     1.22993     4474.98     113.988           0
         G73     313.731     1.17424     5892.63     160.498           0
         G74     300.419     1.33759     6496.83     236.696           0
         G75     390.231     1.40606     4543.11     118.055           0
         G76     266.096     1.86472     6417.48     206.055           0
         G77     258.936     1.21029     7842.82     277.853           0
         G78     370.402     1.49051     4603.01     149.312           0
         G79     373.237     1.37479     4168.63     123.068           0
         G80       524.6     1.16327     4175.96     122.387           0
         G81     600.937     1.31512     3779.08     84.1702           0
         G82     500.871     1.24411     7725.78     163.157           0
         G83     340.895     1.35365     5310.16     162.372           0
         G84     560.121     1.19037     7185.19     157.754           0
         G85     378.973     2.76581     4784.44      125.32           0
         G86     367.317     3.32771     4035.68     147.258           0
         G87     501.983     2.96872      3680.8     119.174           0
         G88     479.047     2.20952     4873.12     149.139           0
         G89     625.763       2.716     5362.86     207.874           0
         G90     543.914     2.47575     4005.98      114.85           0
         G91     418.723      1.5905     5506.42      130.37           0
         G92     543.946     1.51806     4934.82     147.654           0
         G93     328.541     1.73426     3818.87     125.165           0
         G94     383.076     1.44468     3550.16     110.176           0
         G95     403.906     1.57706     5089.07     124.223           0
         G96     499.554     1.39229     4552.44     96.6421           0
         G97     533.115     1.22062     6106.68     164.417           0
         G98     436.891     1.09987     6143.54     167.307           0
         G99     646.259      1.1709     5985.94     188.409           0
        G100     492.102     1.71468     4297.88     128.378           0
        G101     643.242     1.78621     6885.35     131.917           0
        G102     442.124     1.32538     5604.99     118.713           0
        G103      482.56     1.71089     6219.97      166.11           0
        G104     376.707     1.27944     3963.89      130.09           0
        G105     530.903     1.50306     6086.89     146.811           0
        G106     434.341     1.54926     4876.79     144.019           0
        G107     365.539     1.10856           0           0           2
        G108     390.779     1.31596     3870.82     116.503           0
        G109     515.019      1.5175     6435.15     168.252           0
        G110     598.557     1.36817     6362.83     181.942           0
        G111     387.544     1.17888     3895.15     126.484           0
        G112     569.724     1.49946     3470.02     91.9992           0
        G113     525.191     1.21532     4887.51     138.601           0
        G114     509.656     1.28509      5808.6     152.229           0
        G115     529.483      2.3635     4171.62     123.859           0
        G116     513.697     2.82865     4218.38     114.285           0
        G117     368.894     3.31361     4178.29     99.9918           0
        G118     448.906     2.74247     3246.74     89.1794           0
        G119     510.162     2.83392     2907.57     94.9222           0
        G120     364.835       2.295     4550.99     109.414           0
        G121     520.262     1.74871     4555.87     96.8739           0
        G122     365.394     1.67599     2726.72     80.7558           0
        G123     453.646     1.78783     4190.27     99.6014           0
        G124     438.919     1.63095      3237.4     87.7453           0
        G125     289.622      1.5655     3047.55     81.1741           0
        G126      416.45      1.3329     5423.66     147.287           0
        G127     413.647     1.19679     4203.31     91.7111           0
        G128     318.804     1.14634      4012.7     102.095           0
        G129      464.61      1.0125     3102.29     75.7323           0
        G130     258.502     1.30826      4142.3     101.654           0
        G131     399.228     1.56614     5508.52     107.118           0
        G132     447.053     1.21225     5210.35     130.795           0
        G133     474.172     1.24134     3519.13     96.5506           0
        G134     273.249     1.30348     2914.25     93.5972           0
        G135     496.265      1.0616     3677.78     92.5699           0
        G136     264.964     1.13166     4666.54     116.323           0
        G137     255.514      1.2614     3957.63     106.314           0
        G138     314.406     1.14083     6012.81     141.275           0
        G139     326.732     1.25248     3241.04     95.4372           0
        G140     365.886     1.38184     3883.06     95.3014           0
        G141     375.241     1.06231     4670.31     132.635           0
        G142     296.296     1.15657     5300.82     144.649           0
        G143     280.835     1.54817     5063.58     126.537           0
        G144     475.446      1.0903     3534.49     91.5422           0
        G145     465.425     3.26219     4500.06     123.803           0
        G146     617.576     2.96613     7217.47      210.27           0
        G147     591.425     3.46431     4246.46     134.976           0
