    REF_GAIN    0.520696     1.23046    0.246775           2
          G1     501.091     1.60115     5279.15     133.892           0
          G2     649.474     1.55388     4777.64     135.483           0
          G3     452.662     1.73135     6948.89     172.509           0
          G4     513.322     1.43837     5508.79     137.454           0
          G5     304.489     1.18825     5482.33     166.313           0
          G6     421.242      1.3717     5095.05     139.832           0
          G7     539.569     1.55871     4195.29     125.119           0
          G8     547.639      1.5473      7363.9     162.948           0
          G9     644.793     1.29625     5470.75     115.468           0
         G10     597.744     1.56109     6061.95     125.576           0
         G11     450.933     1.63105     6233.01     140.293           0
         G12     512.522     1.64397     4670.53      125.12           0
         G13     610.508     1.71784     3612.62     114.041           0
         G14     438.666     1.75361      3364.5     92.8302           0
         G15     530.763     1.56197     6146.54     119.008           0
         G16     384.605      1.4666     8727.31     211.894           8
         G17     315.859     1.74038     6749.38     196.252           0
         G18     383.904     1.41452     5632.38     201.714           0
         G19     562.404     1.75035     5045.81     139.476           0
         G20       446.9     1.73651     4631.37      135.91           0
         G21     473.309     1.65287     5362.72     117.124           0
         G22     540.203     1.55863     6899.91     153.542           0
         G23     394.123     1.61235      1175.8     55.9158           0
         G24     524.979     1.41949     5607.43     140.088           0
         G25     373.802     2.91435     5643.39     142.437           0
         G26     396.405     3.10192     6726.82     149.403           0
         G27     417.242     3.63836     3646.18     130.163           0
         G28     518.485     2.89926     3010.74     115.504           0
         G29     335.972     2.31705        6593     213.965           0
         G30     436.138     2.75534     6048.63     142.557           0
         G31     383.061     1.37408     3632.56     141.562           0
         G32     358.262     1.42311     5256.16     122.553           0
         G33     465.412     1.44825     3524.63     83.2058           0
         G34     509.375     1.52708     1421.31     67.8683           0
         G35     518.818     1.70928     5381.68     111.616           0
         G36     516.273     1.23645     3667.83     101.606           0
         G37     495.366     1.42156     4416.53     118.951           0
         G38     355.257     1.36178     4247.86     128.696           0
         G39     474.314      1.2552     4879.47     138.554           0
         G40     469.993     1.47034     6686.81     218.636           0
         G41     291.561     1.38004     6088.06      164.04           0
         G42      382.09      1.5631     4623.67     137.938           0
         G43     384.546     1.65851     4853.63       121.6           0
         G44     260.738     1.16187     1879.38     96.2653           0
         G45     324.463     1.39868     3665.69     113.775           0
         G46      325.46     1.46056     4895.98     115.554           0
         G47     239.145     1.06488     4574.83     132.632           0
         G48     212.019     1.22002     7785.22     245.502           0
         G49     431.656     1.55266     3810.34     104.244           0
         G50     347.656     1.43437     6219.33     138.454           0
         G51     378.555     1.63997     4505.63     123.379           0
         G52     542.115     1.54279     3697.72     103.883           0
         G53     328.346     1.24665     4976.17     147.792           0
         G54     378.587     1.34987     2711.44     79.5098           0
         G55     235.699     3.04238      3021.4     103.953           0
         G56     393.559     2.92945     4676.48     143.571           0
         G57     590.623     2.66065     1376.63     60.4268           0
         G58     579.824     3.19118     2827.75     107.167           0
         G59     600.286      3.1577     5807.52     146.596           0
         G60     509.084     2.58905     5237.15     165.165           0
         G61     376.277     1.27316     4383.43     133.494           0
         G62     298.049     1.29412     6791.86     194.657           0
         G63     434.532     1.36713     5017.45     131.274           0
         G64     495.089     1.12416     6240.91     154.609           0
         G65     370.381     1.76607     6651.79     172.174           0
         G66     462.463     1.55331     6684.81     141.447           0
         G67      397.52     1.12488     4537.44     114.446           0
         G68     374.128     1.23077     4195.45     96.2417           0
         G69     526.039     1.19425     7397.68     166.803           0
         G70     461.547     1.28429     6295.05     125.811           0
         G71     363.861     1.44736     4460.64     117.378           0
         G72     445.423     1.25716     4442.12     115.469           0
         G73     313.695     1.20824     5829.67     153.674           0
         G74     300.398     1.32655     6441.21     234.265           0
         G75     390.045      1.3941     4517.39     117.741           0
         G76     265.477     1.64725     6371.48     195.251           0
         G77      258.96     1.22935     7790.79     271.727           0
         G78     370.421     1.46031     4529.93     144.533           0
         G79     373.318      1.5131     4140.13      120.96           0
         G80     524.664     1.25242     4140.21     118.069           0
         G81     600.742     1.38776     3760.17     83.5052           0
         G82     500.856     1.23162     7677.93       160.9           0
         G83     340.861     1.36799     5237.03     157.945           0
         G84     559.931     1.20648     7121.33     158.326           0
         G85     378.945     2.70391      4729.5     121.759           0
         G86     367.294     3.28738     3975.14     144.001           0
         G87     501.984     2.92956     3645.92     114.582           0
         G88     479.011     2.19605      4827.3     145.165           0
         G89     625.738     2.67705     5318.77     204.529           0
         G90     543.836     2.44635     3966.33     112.916           0
         G91     418.733     1.59379     5476.95     130.201           0
         G92     543.905     1.52968     4899.92     146.596           0
         G93     328.563     1.76309     3785.87     125.784           0
         G94     383.113     1.46102     3521.67     108.659           0
         G95         404     1.58741     5037.68      122.12           0
         G96      499.51     1.38673     4494.45     95.5597           0
         G97     533.223     1.20383     6057.19     167.561           0
         G98      437.06     1.11144     6079.06     165.671           0
         G99     646.276      1.1668     5945.84     181.482           0
        G100     492.011     1.69904      4258.1     125.221           0
        G101     643.117     1.79202     6838.37     130.807           0
        G102     442.068     1.32146     5521.16     120.507           0
        G103     482.511       1.704     6162.37     161.402           0
        G104     376.679      1.3072     3935.52     130.042           0
        G105     530.913     1.50555     6050.23     145.285           0
        G106      434.34     1.56969     4833.21     140.551           0
        G107     365.544     1.13912           0           0           2
        G108     390.716     1.31882      3852.6     114.558           0
        G109     514.825     1.68773     6378.92     165.066           0
        G110     598.502     1.52239     6291.25     179.553           0
        G111     387.499      1.2801     3853.21     126.278           0
        G112     569.543      1.5424      3426.2     91.1036           0
        G113     525.119     1.21688     4858.02     135.213           0
        G114     509.443     1.30289     5783.43     147.976           0
        G115     529.414     2.29083     4149.02     122.866           0
        G116     513.549     2.78419     4190.76     114.669           0
        G117     368.921     3.34276     4115.49     98.1581           0
        G118     448.894     2.71366     3207.92     89.8782           0
        G119     510.129     2.78965     2894.44     92.4878           0
        G120     364.765     2.23255     4492.99     105.432           0
        G121     520.333     1.78426     4518.39     96.0056           0
        G122     365.438     1.68984     2706.24     80.0084           0
        G123     453.623     1.76898     4158.14     98.6428           0
        G124     438.952     1.62303        3206     87.1093           0
        G125      289.71     1.57702     3010.22     81.8143           0
        G126     416.572     1.36646     5371.21     147.635           0
        G127     414.008     1.21072     4158.92     92.3196           0
        G128     319.254      1.1362      3980.9      100.43           0
        G129     464.603     1.01665     3069.26     74.0259           0
        G130      258.44     1.31239     4103.43     101.619           0
        G131     399.174     1.58615     5448.67     106.543           0
        G132     447.015     1.21317     5151.66     127.868           0
        G133     473.977     1.23688     3482.05     96.5084           0
        G134     273.255     1.33418     2884.57     93.4703           0
        G135      496.32     1.06341     3638.51     91.6598           0
        G136     265.026     1.17908     4619.65     114.857           0
        G137     255.544     1.30739     3903.92     107.206           0
        G138     314.418     1.14288     5980.39     144.934           0
        G139     326.668      1.3308     3217.57     96.8823           0
        G140     365.771     1.53082     3836.56       94.16           0
        G141     375.256     1.11439     4653.16      134.05           0
        G142     296.281     1.15555     5269.13     144.966           0
        G143     281.033     1.57209     5017.45     126.783           0
        G144      475.42     1.10603      3494.3     90.2824           0
        G145     465.436     3.23748     4452.15     120.764           0
        G146     617.552      2.9073     7181.96     210.633           0
        G147     591.472      3.4621     4188.19     129.662           0
        G148      364.33     3.04213     4084.53     128.071           0
        G149     441.797     2.98409     5948.93     148.146           0
        G150     324.435     2.38215     4828.08     125.218           0
        G151      399.49     1.59708     5556.39     151.256           0
        G152     489.706     1.41175     2934.98     82.9127           0
        G153     438.548     1.88196     3357.42     111.901           0
        G154     324.045     1.88534     6186.51     151.561           0
        G155     277.833     1.89987     5111.27     140.323           0
        G156     544.622     1.71926     3180.07     87.5286           0
        G157      411.32      1.0952     5879.04     141.753           0
        G158     505.574     1.27482     5757.51     142.575           0
        G159     447.906     1.41525     4075.87      101.56           0
        G160     698.757     1.37763     4423.85     112.955           0
        G161     458.635     2.46073     4813.27     127.497           0
        G162     433.113     2.07625     3077.81     103.649           0
        G163     387.982      1.2124     4139.83     104.204           0
        G164     409.548     1.84764     3478.68     94.2019           0
        G165     455.518     1.68349     4129.77     119.941           0
        G166     271.899     1.21105     4309.11      112.16           0
        G167     337.049     1.58305      5135.3     134.766           0
