    REF_GAIN           0     1.09718    0.229179           3
          G1     622.714      1.7795     3101.72     76.4078           0
          G2     663.756      1.6405     3095.37     89.5446           0
          G3     679.471     1.84186     4545.73     116.944           0
          G4     591.438     1.50072      3367.3     88.1625           0
          G5     538.407     1.33486     3476.68     106.963           0
          G6     510.504     1.52269     2917.26     87.9892           0
          G7     536.968      1.6577     2344.94      67.546           0
          G8     543.996      1.5692     4580.72     109.471           0
          G9     644.108     1.48037     3108.62     67.4157           0
         G10     599.158     1.61359     3461.77     76.4198           0
         G11     452.208     1.68384     3654.63      88.216           0
         G12     512.209     1.79507     2474.35     69.4698           0
         G13     608.007     1.77729     2106.45      61.519           0
         G14      435.34     1.69235     1984.89     51.8239           0
         G15     528.678     1.62462     3662.49     77.4303           0
         G16     378.852     1.54743     2954.51     78.2292           0
         G17     310.815     1.86536     3839.94     123.616           0
         G18     381.218     1.50464     3179.68     122.411           0
         G19     562.931     1.87562     3182.95     91.9944           0
         G20     444.189     1.80036     2607.71     78.0948           0
         G21     471.227     1.70976     3127.56     73.3278           0
         G22     532.523     1.74951     4459.58     109.695           0
         G23     392.991     1.64923     796.441      28.783           0
         G24     522.918     1.51389     3269.39     87.6546           0
         G25     371.455     3.25992     3198.75     86.8204           0
         G26     390.468     3.50145     4007.21     99.7561           0
         G27      413.13     3.88208     2132.93     79.3895           0
         G28     517.303     3.14427     1863.58     74.3138           0
         G29     330.803     2.58198     3807.88      137.93           0
         G30     431.509     3.06548     3446.99     88.9644           0
         G31     539.543     1.49807     2207.14     76.9743           0
         G32     557.506     1.51836     3195.07     73.6532           0
         G33     731.201     1.49222     2338.12     49.6721           0
         G34     645.239     1.60879     1097.47     33.5285           0
         G35     705.646     1.72827     3236.64     65.0853           0
         G36     624.878     1.36354     2317.12     59.4991           0
         G37      491.13     1.50101     2600.81     70.9401           0
         G38     347.547     1.42885     2552.25     82.1513           0
         G39     469.302     1.36003     3042.72     90.4566           0
         G40      462.45     1.57211     3911.79      132.22           0
         G41     291.827     1.35324     3596.16     104.289           0
         G42     378.525     1.62136     2689.74     87.9362           0
         G43     381.763     1.69673      2924.1     77.8767           0
         G44     255.983     1.22736     1117.23      55.207           0
         G45     324.117     1.49474      2098.9     64.5758           0
         G46     320.495     1.57753     2746.97     70.9121           0
         G47     236.059     1.15065     2488.45     77.1188           0
         G48     208.274     1.21204      4555.2     161.043           0
         G49     430.192     1.62495     2146.26     57.6429           0
         G50      344.73     1.53989     3615.37     87.5623           0
         G51      379.99     1.62705     2703.56     77.0382           0
         G52     539.117     1.60829     2262.13     67.0751           0
         G53     326.719     1.30569     3001.84     93.8782           0
         G54     378.227     1.44532     1576.09     42.9045           0
         G55     231.214     3.33486     1675.65     58.2766           0
         G56     390.255     3.24488     2602.55     82.4276           0
         G57     603.876     3.00965     997.106     29.8211           0
         G58      580.56     3.57598     1849.04     69.4122           0
         G59     601.164     3.36175     3390.82     88.2587           0
         G60     507.025     2.86424     3125.27     102.353           0
         G61     492.909     1.33201     2580.28     78.1009           0
         G62     482.944     1.33542     4307.91     128.093           0
         G63     527.902     1.50657     2899.23     74.7344           0
         G64     576.473     1.15142     3758.82     95.4824           0
         G65     682.395     1.90352     4244.77     110.959           0
         G66     590.096     1.66184     4239.62     92.9793           0
         G67     394.773     1.22532     2552.22     66.4764           0
         G68     369.993     1.24674     2404.94     58.1731           0
         G69     525.683     1.32662     4339.93      104.61           0
         G70     459.367     1.34204     3721.49     80.3253           0
         G71     364.183     1.47003     2547.14     69.9418           0
         G72     455.924     1.27298     2564.93     68.3843           0
         G73       310.6     1.28535     3303.82     93.1335           0
         G74     295.245     1.42467     3597.59     144.158           0
         G75     388.972     1.31372     2581.74     68.3324           0
         G76     261.297      1.2109     4276.45     141.232           0
         G77     253.588     1.32095     5652.15     206.831           0
         G78     369.277     1.42109      2645.6     86.7237           0
         G79     372.042     1.52317     2365.76     70.6312           0
         G80     524.523     1.20031     2407.91     66.2844           0
         G81     614.259     1.54891      2311.5     52.7029           0
         G82     500.645     1.32892     4457.38     104.922           0
         G83     335.923     1.36484     2985.19     98.0449           0
         G84     562.102     1.31292     4141.89     98.7244           0
         G85     371.238     3.07319     2739.88     73.6382           0
         G86     360.639     3.59093     2364.12     89.6942           0
         G87     498.678     3.27058     2158.37     64.5345           0
         G88     475.222     2.39935     2837.85     88.1458           0
         G89     627.616      2.9721     3250.37     130.126           0
         G90     545.415     2.67561     2408.07     66.3079           0
         G91     645.264     1.83315     3406.47     82.1446           0
         G92      642.94     1.69536     2990.42     90.1449           0
         G93     569.362     1.81429     2318.08     68.6928           0
         G94     604.928     1.54887     2294.33      65.064           0
         G95     603.939     1.64107      3331.2     82.3224           0
         G96     646.031     1.55371     2767.04      58.256           0
         G97     545.091     1.27764      3538.6     102.997           0
         G98      432.22     1.18671      3675.6     106.925           0
         G99     646.931      1.3084     3783.25     117.354           0
        G100     495.832     1.67981     2527.53     74.3669           0
        G101     650.255      1.9221     3994.24     81.2358           0
        G102     441.679     1.26989     3155.52      75.514           0
        G103     499.397     1.62658      3565.9     99.5702           0
        G104     377.135     1.31663     2195.42     72.3679           0
        G105     534.143     1.50627     3503.61     87.8881           0
        G106     446.841     1.54835     2681.16     77.6512           0
        G107     365.522     1.20281     2358.41     64.7706           0
        G108     393.731     1.31597     2226.09     65.6688           0
        G109     518.906     1.70667     3843.69     104.316           0
        G110     600.663     1.53261     3982.06     118.518           0
        G111     390.466     1.28809     2288.67     75.6131           0
        G112     584.372     1.54168     2007.04     49.8034           0
        G113     524.512     1.19191     2755.51     77.1822           0
        G114     512.055     1.43109     3275.16     89.0033           0
        G115     530.978     2.66884     2429.65     65.1894           0
        G116     519.284     3.25307      2381.3     66.0509           0
        G117     368.907     3.57745      2397.3     61.7602           0
        G118     451.407     3.05978      1887.8     48.2987           0
        G119     513.444     3.07663     1747.49     49.8229           0
        G120     368.433      2.4821     2490.54     59.5875           0
        G121      627.11     2.02988     2829.68     61.2414           0
        G122     673.055     1.85792     1896.46     43.3009           0
        G123     640.448     1.85617      2618.7     59.0455           0
        G124     664.905     1.73842     2138.69      50.631           0
        G125     540.313     1.74163      1930.5     47.2557           0
        G126     585.121     1.44196     3185.68     86.6544           0
        G127     413.396     1.30077     2323.01     51.6893           0
        G128     309.652     1.26202     2285.97     61.1877           0
        G129     463.114     1.14535     1775.88     40.3237           0
        G130      245.33     1.34674     2331.87     62.0422           0
        G131     396.963     1.67182     2941.65      59.669           0
        G132     444.542     1.27671     2975.26     77.9707           0
        G133     469.378     1.27051     2033.01     51.9279           0
        G134      266.71     1.49154     1684.89     56.6246           0
        G135     495.544     1.10397      2280.6     60.3638           0
        G136     257.346     1.20964     2575.15     69.3244           0
        G137     247.263     1.43519      2170.4     61.4177           0
        G138     314.606     1.12131     3538.17     88.1447           0
        G139     318.824     1.37281     1990.81     62.6756           0
        G140     363.416     1.57755     2186.15     54.7256           0
        G141     371.563     1.21888     2735.14     82.3082           0
        G142     291.925     1.17229     3252.13     95.7263           0
        G143     272.559      1.5279     3015.15     81.8283           0
        G144      473.58      1.1929     2045.14     50.9158           0
        G145     461.346     3.56194     2810.35     81.1569           0
        G146     620.527     3.14913     4293.65     127.692           0
        G147     591.818     3.61094     2555.08     80.2805           0
        G148     366.421     3.06897     2389.57     79.3517           0
        G149     440.311     3.16928     3539.28     94.2359           0
        G150     324.808     2.51799     2680.04     72.4555           0
        G151     618.099     1.76195     3642.48     100.882           0
        G152     609.962     1.57183     1970.43     48.7343           0
        G153     442.805     2.00944     1939.88     61.8336           0
        G154     322.652      1.9064     3339.37      88.211           0
        G155     271.306     1.90027     3044.13     90.0646           0
        G156     544.733       1.766     1842.85     45.7403           0
        G157     408.944     1.15274     3553.19     95.2273           0
        G158     507.646     1.29757     3223.69     83.8761           0
        G159     448.716     1.43066      2350.1     60.1086           0
        G160     698.116      1.4507     2629.31     64.6287           0
        G161     459.744     2.20977     2852.18     82.8429           0
        G162     434.337     1.93044     1808.69     58.7982           0
        G163     382.994     1.20763     2326.03     60.3491           0
        G164     408.791     1.84936     1956.27     52.7872           0
        G165     450.208     1.70746     2529.24     76.4825           0
        G166     267.078     1.21308     2388.22     68.6005           0
        G167     337.571      1.5012     2831.92     79.2958           0
        G168     362.075     1.55394     2804.02      73.694           0
        G169     337.136     1.27507     2901.54     73.9056           0
        G170      515.72     1.87365     1792.16     47.3246           0
        G171     526.543     1.66563     2717.44     65.2041           0
        G172     342.674     1.31561     2532.47     67.1266           0
        G173     478.689     1.60098     2447.82     69.8023           0
        G174     605.911     1.62312      2606.9     75.7014           0
        G175     353.541     3.67604     2524.45     68.8765           0
        G176     297.793     2.86343     2305.68     69.8144           0
        G177     559.135     3.48013     2000.71      80.616           0
        G178     442.902     3.25958     3249.74     86.9836           0
        G179     443.299     3.68225     2285.81     77.6296           0
        G180     462.734     2.71705     2365.15     63.0711           0
        G181     565.818     1.88864     2444.84     63.5985           0
        G182     259.511     1.82757     1786.28     44.8795           0
        G183     466.848     1.84494     1879.47     55.2319           0
        G184     404.716     1.77961     2932.28     69.7083           0
        G185     634.417     1.83619     2248.14     63.1022           0
        G186     597.794     1.82898     1781.65     48.7889           0
        G205     478.847     3.25137     3370.69      85.766           0
        G206     429.404     3.56617     2835.77      67.126           0
        G207     427.072     2.86766     3492.42     102.151           0
        G208     481.014     2.96713     2489.64      71.369           0
        G209     662.508      2.7558     2647.83     74.6692           0
        G210     623.396     2.61821      2596.5     80.4512           0
        G211     659.348     2.20282     1579.28     28.2782           0
        G212     462.706     1.66984     2880.76     86.4572           0
        G213     369.105     1.88579     3015.49     74.8766           0
        G214     324.495     1.79015     2385.26     69.2694           0
        G215     341.357     1.66808     2997.67     87.7546           0
        G216     453.254     1.62939     1745.02     54.2177           0
        G235     601.255     3.47564     2806.62     84.4688           0
        G236     545.652     2.70914     1750.16     52.7147           0
        G237     412.498     3.38389     1418.68     52.8034           0
        G238     392.706     3.03135     2847.26     87.2828           0
        G239     452.497     2.89725     2470.66     71.4043           0
        G240     460.893     2.35765     2566.74     97.2818           0
        G241     530.865     2.27223     2227.69     52.2557           0
        G242      472.84     2.14943     2225.58     61.6772           0
        G243     448.777     2.14805      3136.4     80.3036           0
        G244     569.823     2.04088     2047.54     48.9531           0
        G245     389.676     2.06205      2274.1     56.5785           0
        G246      516.75     2.29788     2702.26     90.9247           0
        G265     559.564     2.12455        2480     62.6477           0
        G266      516.63      2.5817     976.615      30.097           0
        G267      523.76     3.25025     2136.44     67.2955           0
        G268     564.892      2.4302     1147.79     38.0598           0
        G269     438.977     1.85507        2766     101.429           0
        G270     452.474     2.72287     3547.86     98.2501           0
        G271     405.055     1.95444     2202.07     49.1871           0
        G272     422.017     1.91931     2002.82     48.3798           0
        G273     448.422     2.25764      1943.4     47.3641           0
        G274      508.39     2.32603     1952.22     47.8398           0
        G275      568.03     3.36362     1951.27     53.6348           0
        G276     404.063     3.29234     2346.29     64.7607           0
        G295     471.388     2.76717     3037.69     69.2491           0
        G296     473.364     3.27417     3040.07      74.957           0
        G297     587.543     2.43726     4008.96     110.009           0
        G298     633.554     3.21063     2809.77     97.8936           0
        G299     465.191     2.65086     2572.41     61.4756           0
        G300     548.223     2.66692     2369.34     67.6659           0
        G301     615.152     3.42803     2874.34     61.7095           0
        G302     481.361     2.77995     1822.37     58.7773           0
        G303     304.646     2.96326     1728.83     48.4648           0
        G304     432.711     2.82115     1245.06     36.9893           0
        G305     389.854     2.80132     1764.88     45.5618           0
        G306      433.17     2.55148     1655.35     46.4374           0
        G325      522.34     2.06556     3403.05     97.6187           0
        G326     558.592     3.28637     2731.44     79.7235           0
        G327     425.734     2.42839        2574     66.2371           0
        G328     368.509     2.60085     2506.79      75.828           0
        G329     397.134     2.92918     2847.54     76.1317           0
        G330     428.754     2.46096     3735.78     93.9791           0
        G331     463.142     2.89746     2805.71     69.1236           0
        G332     481.172     2.85084      1784.5     52.2561           0
        G333     643.411     3.09091     2199.73     46.5584           0
        G334     526.355     2.63312     1771.34     42.9381           0
        G335     382.084     2.71749     1909.67     48.7145           0
        G336     320.399     2.69899     1446.57     51.9471           0
        G355     599.989     2.95821      3040.1     68.9461           0
        G356     525.987      3.1429      4289.6     99.0765           0
        G357     623.557      2.5883     3348.01      91.664           0
        G358     530.711     2.85444     2575.36     104.407           0
        G359      393.99     2.26185     1912.89     76.8909           0
        G360     353.485     2.62849     2492.78     74.6973           0
        G361     427.441     2.67689     2121.73     58.7143           0
        G362     499.862     2.70203     2017.01      53.371           0
        G363     599.117     3.45713     1420.51     37.7148           0
        G364     572.937     2.97093     1713.13     67.1134           0
        G365     463.306     3.40452      1786.7     49.1721           0
        G366     391.963     3.10316     1897.14     44.8029           0
        G385     413.488     2.82337     2332.39     74.5603           0
        G386     433.733     3.22775     582.924     17.5153           0
        G387     551.204      3.7043     2378.38     66.3093           0
        G388     551.672     4.03645     3126.16     70.2025           0
        G389     586.994     2.71058     2781.21     85.9568           0
        G390     601.924      3.0479      2005.5     55.8781           0
