    REF_GAIN           0     1.10151    0.231468           3
          G1     623.326     1.77222     5649.78     146.794           0
          G2     664.234     1.63439     5139.85      146.15           0
          G3     679.412     1.77736     7747.93     188.182           0
          G4     591.185     1.49844     5960.39     151.583           0
          G5     538.282     1.33106     6151.13     183.418           0
          G6     509.348     1.52474     5414.27     154.575           0
          G7     537.102     1.62606     4326.23     132.097           0
          G8     544.076     1.51544     8006.11     177.957           0
          G9     644.538     1.48231        5735     125.106           0
         G10     599.356     1.61938     6339.27     134.089           0
         G11     452.447     1.70431     6697.37     151.618           0
         G12     512.143     1.78767     4783.45     133.845           0
         G13     608.313     1.78885      3693.7     122.216           0
         G14     435.609     1.68724     3452.46     97.0828           0
         G15     529.354     1.62865     6632.55     132.889           0
         G16     378.876     1.52954           0           0           2
         G17     310.966     1.81628     7151.39      213.42           0
         G18     381.608     1.47976     5942.76     223.343           0
         G19     562.191     1.77862        5442     152.498           0
         G20     443.927     1.73984     4849.53     145.065           0
         G21     471.604     1.64807     5738.55     129.447           0
         G22     531.871      1.7989     7592.84     167.028           0
         G23     392.188     1.70049     1188.91     56.3975           0
         G24     523.393      1.5195     5956.51       147.6           0
         G25      371.57     3.09546     5978.74     153.062           0
         G26     390.812     3.28542     7180.63     163.184           0
         G27     414.052     3.85444     3843.05     142.815           0
         G28     518.092     3.07217      3172.5     128.335           0
         G29     330.277      2.4472     7096.16     228.688           0
         G30     431.459     2.95086     6395.56     153.563           0
         G31     539.996     1.45493     3857.35     149.392           0
         G32      557.82     1.50439     5793.63     126.309           0
         G33     730.392     1.47746     3913.64     90.7167           0
         G34     645.337     1.57217     1536.53     67.2207           0
         G35     706.031     1.76591      5759.4     116.816           0
         G36     624.847     1.28568      3992.3     108.636           0
         G37     491.154     1.48853     4600.34     128.154           0
         G38     347.342     1.39317     4550.46     141.997           0
         G39     469.284     1.38127     5225.61     149.692           0
         G40     462.477     1.53698     7114.12      227.02           0
         G41     291.869     1.39545      6607.8     180.333           0
         G42     378.325     1.57735     4912.36     155.724           0
         G43     382.631     1.77052      5120.8     129.561           0
         G44     256.378     1.20419     1958.25     103.331           0
         G45     324.468     1.49481      3816.6     123.344           0
         G46     320.765     1.57243     5084.29      126.43           0
         G47     236.278     1.13108     4823.47     142.641           0
         G48     208.313     1.18788     8415.86     268.145           8
         G49     430.604      1.5681     3981.14     111.564           0
         G50     343.937     1.47014     6520.32     146.396           0
         G51     380.064     1.54053     4752.98     130.108           0
         G52      539.16     1.64142     3841.58     115.545           0
         G53     326.132     1.32916     5363.91     160.916           0
         G54     377.358     1.34121     2780.91     82.4527           0
         G55     231.818     3.13043     3103.19     108.744           0
         G56     391.885      3.0999     4790.81     152.666           0
         G57     602.459     2.83801     1410.32     60.5851           0
         G58     580.539     3.40519      3020.3     119.459           0
         G59     601.344      3.2956     6138.74     159.369           0
         G60     507.832     2.71177     5523.27     175.255           0
         G61     491.479     1.31881     4657.92      141.12           0
         G62     481.812     1.31857     7448.48         210           0
         G63     527.467     1.44833     5338.88     139.084           0
         G64     576.359     1.09586     6724.36     168.561           0
         G65      681.01     1.81411     7360.27     190.444           0
         G66     590.191     1.64074     7285.52     150.591           0
         G67     394.873      1.2012     4775.42     121.728           0
