    REF_GAIN           0     1.08955    0.227083           3
          G1     622.994     1.78594      3066.2     75.2498           0
          G2     664.028     1.64354     2962.67     80.6341           0
          G3     679.446      1.8181      4410.7     106.447           0
          G4     591.347     1.52896     3304.36     84.4792           0
          G5     538.359     1.33011      3380.3     100.776           0
          G6     509.986     1.50288      2911.6      82.252           0
          G7     536.978     1.62679     2346.54     66.9429           0
          G8     544.084     1.51047     4375.89     99.7916           0
          G9     644.326     1.45144     3097.27     65.9622           0
         G10     599.411     1.59669     3418.36     72.6151           0
         G11     452.365     1.69164     3535.08     82.9046           0
         G12     512.399     1.78165     2511.49     67.6086           0
         G13     608.073     1.81012     2098.47     60.8306           0
         G14     435.503     1.70394     1979.54     51.3271           0
         G15     528.788     1.61873     3522.83     71.2325           0
         G16     378.983     1.57501     2821.29     69.6731           0
         G17     310.963     1.87971     3740.57     114.587           0
         G18     381.316     1.50162     3136.25      117.83           0
         G19     563.453     1.76534     3064.13     80.9868           0
         G20     444.669     1.65586     2611.53     77.4162           0
         G21     471.604      1.5972     3040.73     68.6062           0
         G22     531.881     1.77461      4192.4     90.0519           0
         G23     392.536     1.69385     795.042     28.7317           0
         G24     522.724     1.48861     3188.95     81.3293           0
         G25     371.991      3.2346     3130.66     81.7688           0
         G26     391.114     3.47249     3871.64     90.9843           0
         G27     413.911      3.9258      2100.6     75.4211           0
         G28     518.157     3.09808     1840.14     69.2806           0
         G29     330.819     2.56386     3684.35     128.171           0
         G30     431.785     3.03245     3396.44     82.8882           0
         G31     539.769     1.47796     2193.79     77.0207           0
         G32     557.524     1.52855     3118.58     69.9937           0
         G33      731.18     1.49606     2318.56     48.4071           0
         G34     645.388     1.60718     1097.09     33.6463           0
         G35     705.964     1.75566     3189.16     62.8987           0
         G36     624.889     1.33662     2284.16     58.3655           0
         G37     491.218     1.50047     2574.45     69.9348           0
         G38     347.416     1.38952     2489.09     78.0142           0
         G39     469.224     1.35752     2952.28     83.3877           0
         G40     462.803     1.55561     3812.47     123.931           0
         G41     291.906     1.36458     3475.74     93.9091           0
         G42     378.514     1.62306     2649.62     83.3394           0
         G43     381.847     1.71504     2860.74     74.0279           0
         G44     255.964     1.22896      1113.2     54.0576           0
         G45      323.78       1.553     2084.55     64.8005           0
         G46     320.583     1.59032     2713.44     67.5633           0
         G47      236.09     1.13752     2439.15     73.3626           0
         G48     208.261     1.23692     4422.25     151.459           0
         G49      430.62      1.5427     2123.32     56.4647           0
         G50     345.067     1.44399     3559.95     82.7589           0
         G51     380.395     1.48345     2641.66     74.1429           0
         G52     538.936     1.62886     2250.75     64.2824           0
         G53     326.369     1.32008     2883.64     86.2636           0
         G54     377.936     1.40408     1577.33     41.6424           0
         G55     231.735     3.34148     1675.69      57.836           0
         G56     391.145     3.24344     2598.42       81.19           0
         G57     604.212     2.97097     991.518     29.2086           0
