    REF_GAIN           0     1.09729    0.229205           3
          G1     623.546     1.77824      3096.6     77.0705           0
          G2     664.843     1.65828     3124.84     90.0035           0
          G3     680.602     1.77933     4576.63      117.71           0
          G4     592.657     1.46009     3366.24     89.5183           0
          G5     538.779     1.34192     3503.98     108.918           0
          G6     511.281     1.49393     2886.61     86.4895           0
          G7     537.294     1.63361     2339.04     69.3445           0
          G8     544.243     1.51711     4613.95     106.457           0
          G9     644.617     1.49631      3091.3     67.5356           0
         G10     599.531     1.61376     3458.49     77.0777           0
         G11      452.75     1.69911     3668.93     86.9417           0
         G12     512.462     1.80581     2446.32     70.0456           0
         G13     608.602     1.79486     2091.29     61.0537           0
         G14     435.863     1.71276     1991.37     53.0228           0
         G15     529.644     1.63397     3679.21     74.5847           0
         G16     379.126     1.56252      2979.6     77.4242           0
         G17     311.126     1.83031     3854.98     122.255           0
         G18      381.92     1.51755     3158.61     123.216           0
         G19     562.712     1.79453     3211.04     92.1975           0
         G20     444.208      1.6958     2585.91     78.0462           0
         G21     471.595     1.64195     3131.53      72.452           0
         G22     532.281       1.787     4519.26     100.184           0
         G23     392.688     1.71589     793.099     28.6625           0
         G24     523.056      1.5672     3277.74     86.1168           0
         G25     371.787     3.19442     3199.23     87.0093           0
         G26      390.99     3.42997     4032.84     95.1222           0
         G27     413.989     3.89403     2136.46     78.5393           0
         G28     518.117     3.08817     1867.16       74.68           0
         G29     330.895     2.56378     3813.97     135.273           0
         G30     431.734     3.04747     3445.78     86.7344           0
         G31     540.192     1.48862     2207.66      75.549           0
         G32      558.35     1.52372     3199.23     73.3438           0
         G33      731.35     1.48589     2338.28     49.7753           0
         G34     645.714     1.57571     1098.68     33.8761           0
         G35     706.249     1.76357     3245.37      65.311           0
         G36     625.629      1.3629        2304     59.1125           0
         G37      491.59      1.4662     2602.91      71.636           0
         G38     347.431      1.3926     2502.36     81.8274           0
         G39     469.303     1.35906     3056.09     91.9119           0
         G40     462.726     1.57159     3895.45      132.21           0
         G41     292.029     1.39356      3634.5     103.159           0
         G42     378.423     1.62161     2704.49      88.204           0
         G43     382.599     1.75186     2928.67     77.9827           0
         G44     256.494     1.24386     1116.51     54.9685           0
         G45     324.733     1.50429     2082.06     66.2304           0
         G46      321.04     1.56614     2745.44     69.0064           0
         G47     236.232     1.12468     2491.28     77.8825           0
         G48     208.362     1.24569     4585.94     163.098           0
         G49     430.495     1.57505     2147.93     59.7862           0
         G50     344.341      1.4865      3617.9     87.4935           0
         G51     379.996     1.52258     2711.42     77.1524           0
         G52      539.14     1.65556     2252.16     68.2726           0
         G53     326.344      1.3632     3023.07     93.0871           0
         G54      377.61     1.43247     1555.79     42.4716           0
         G55     231.634     3.33032      1670.7     58.9004           0
         G56     391.074     3.23368     2600.95     82.2046           0
         G57     603.625     2.95476      998.23      29.183           0
         G58     580.935      3.5108     1852.71     71.0123           0
         G59      601.63     3.34419      3397.5     90.2072           0
         G60     507.643     2.83968     3133.53      104.08           0
         G61     492.669     1.31843     2570.09     77.5212           0
         G62     482.981     1.32895     4353.89     124.708           0
         G63     528.063     1.44782     2899.52     74.8733           0
         G64     576.661      1.1444     3777.15     96.7759           0
         G65     682.005     1.90669     4275.62     110.718           0
         G66      589.86     1.65112     4271.83     93.0363           0
         G67     395.008     1.20286     2553.91     65.9183           0
         G68     370.178     1.22614     2411.09     58.5401           0
         G69     525.769     1.31042     4354.56     104.974           0
         G70     459.416     1.35543     3740.81     79.1105           0
         G71     364.375     1.47115     2537.69     70.7362           0
         G72     455.335     1.31359      2589.7     68.2467           0
         G73     311.224     1.27124     3308.95     93.0323           0
         G74     295.816     1.42134     3607.16     146.619           0
         G75     389.231     1.32407     2573.14     68.3564           0
         G76     261.856     1.18154      4334.2     136.509           0
