    REF_GAIN    0.455196     1.09658    0.230598           3
          G1     499.805     1.80147     5353.89     133.265           0
          G2     648.112     1.65353     4895.72     141.694           0
          G3     450.046     1.85752        7104     171.263           0
          G4     515.618     1.58579     5609.09     142.468           0
          G5     304.177     1.32211     5590.71     170.411           0
          G6     419.289     1.50693     5177.24     145.175           0
          G7     537.065     1.60472     4236.89     125.281           0
          G8     544.022     1.54455     7546.73      166.63           0
          G9     644.375     1.49872     5545.93     119.237           0
         G10     599.283     1.60209     6148.85     126.752           0
         G11     452.284     1.63601     6373.53     144.536           0
         G12      512.05     1.74297     4709.48     128.938           0
         G13     608.309     1.72798     3635.96     117.049           0
         G14     435.592      1.6912     3391.07     94.7246           0
         G15     529.165     1.57476     6269.97     122.168           0
         G16     378.804     1.52589     8927.19     149.981           8
         G17     310.968      1.7669     6872.31     203.914           0
         G18     381.402     1.45757     5728.98     207.306           0
         G19     561.646     1.74029     5163.78     143.594           0
         G20      443.59       1.671      4708.2     141.091           0
         G21     471.164     1.58876     5468.82     119.221           0
         G22     531.606     1.81348     7089.71     155.343           0
         G23     392.057     1.74855     1181.63     57.1677           0
         G24     523.245     1.54215     5700.57     142.776           0
         G25     371.368     3.11214     5741.45     144.519           0
         G26     390.687     3.29136     6857.54     153.447           0
         G27     414.016     3.84254     3707.51     133.971           0
         G28     517.945     3.09169     3059.15      118.58           0
         G29     330.187     2.45262     6725.47     215.563           0
         G30     431.471     2.92206        6156     145.198           0
         G31     380.561     1.44741     3656.52     144.005           0
         G32     356.606     1.51452      5350.6      124.55           0
         G33     481.157     1.56886     3589.36     87.5095           0
         G34      509.91     1.63364     1422.24     68.0766           0
         G35     520.679      1.7668     5467.44     114.165           0
         G36     516.729     1.40414     3726.11     101.931           0
         G37     491.401     1.49973     4474.87     124.486           0
         G38     347.448     1.38777      4352.1      133.37           0
         G39      469.33     1.40077     4982.81      143.12           0
         G40     462.429     1.52502     6818.27     219.377           0
         G41     291.877      1.3585     6265.09     168.964           0
         G42     378.441      1.5706     4716.22     146.226           0
         G43     382.463     1.75954     4932.65     124.995           0
         G44     256.539     1.19868      1905.9     97.7711           0
         G45     324.658     1.47392     3713.62     117.215           0
         G46     320.614     1.53376     4949.31     119.222           0
         G47     236.367     1.11013     4646.85     136.322           0
         G48     208.367     1.17304      8000.9     255.256           0
         G49     430.287     1.56529     3866.56     106.119           0
         G50     343.541     1.43985     6314.73      143.21           0
         G51     379.847     1.52378     4579.23     127.165           0
         G52     539.002     1.65686     3744.84     110.242           0
         G53     326.123     1.37192      5085.1     152.744           0
         G54     377.248     1.35892     2741.13     80.5459           0
         G55     231.912     3.17047     3043.45     103.863           0
         G56     392.006     3.15487     4716.77       146.4           0
         G57     602.288      2.8488     1395.59     61.7534           0
         G58     580.428     3.42163     2887.75     113.429           0
         G59     601.303     3.30745     5902.95     149.702           0
         G60     507.828     2.74129     5326.69     167.225           0
         G61      368.68     1.30198     4439.15     136.215           0
         G62     292.895     1.39534     7020.22     202.984           0
         G63     427.666     1.46454     5080.16     132.288           0
         G64     493.722     1.23366     6371.04     159.191           0
         G65     370.494     1.88111     6789.33     177.311           0
         G66     465.885     1.56469     6844.81     146.554           0
         G67     394.837     1.17787     4606.14     115.093           0
         G68     370.064     1.28047     4257.18     96.7669           0
         G69     525.691     1.32062     7532.49     169.412           0
         G70     459.504     1.33154     6409.29     127.265           0
         G71     364.225     1.43522     4525.27     116.896           0
         G72     455.102     1.28764     4530.86     115.846           0
         G73     311.042     1.24136     5934.24     158.144           0
         G74      295.82     1.37575     6532.65     240.731           0
         G75     389.074     1.29271      4575.2     120.318           0
         G76     264.002      2.0208     6556.45     205.373           0
         G77     253.917     1.23875      8025.6     282.534           0
         G78     369.295     1.42047     4620.81     148.022           0
         G79     372.362     1.45371     4187.24      123.82           0
         G80     525.098     1.21085     4204.89     117.042           0
         G81     610.834     1.45267     3825.28     83.8049           0
         G82     500.681     1.35814     7833.33     166.585           0
         G83     335.654      1.4719     5318.31     162.657           0
         G84     560.893     1.26516     7239.18     157.124           0
         G85       371.1     2.87971     4818.06     124.762           0
         G86     360.982     3.48204     4035.67     150.456           0
         G87     499.711     3.18393     3685.97     120.315           0
         G88     476.712     2.37707     4902.58     149.821           0
         G89     626.402     2.82093     5426.76     214.134           0
         G90      544.64     2.56135     4024.17     113.284           0
         G91     414.291     1.63892     5570.94     132.991           0
         G92     547.519      1.6358     4987.96     149.826           0
         G93     327.385     1.82807     3843.12      126.19           0
         G94     376.984     1.44722     3556.99     111.613           0
         G95     408.222     1.53308     5180.52     126.899           0
         G96     502.682     1.47206     4554.26     99.0794           0
         G97     544.909     1.27132     6179.93     171.381           0
         G98     432.093     1.17732     6223.24     167.484           0
         G99     646.907     1.30044     6048.77     190.315           0
        G100     495.685     1.64268      4322.9     124.352           0
        G101      649.76     1.81099     6956.62     131.858           0
        G102     441.566     1.24978     5614.99     119.807           0
        G103     499.346     1.58855      6289.4     165.471           0
        G104     377.397     1.32213     4004.76      133.15           0
        G105      534.43     1.51329     6148.94     149.178           0
        G106     446.176     1.52943     4906.75     143.317           0
        G107     365.651     1.12884           0           0           2
        G108     393.738     1.30449     3900.56     118.932           0
        G109     518.044     1.61173      6546.8     172.837           0
        G110     600.001     1.42843     6438.97     181.942           0
        G111     391.075     1.22515     3930.48      130.48           0
        G112     582.697     1.63134     3492.18     93.6029           0
        G113     524.373     1.25557     4917.02     139.606           0
        G114     511.429     1.39972     5856.96     154.105           0
        G115     530.872     2.50203     4192.08     126.232           0
        G116      519.39     3.07344     4257.37     120.226           0
        G117     367.896     3.54071      4186.1     101.141           0
        G118     450.602     2.89278     3241.92     92.1838           0
        G119     513.168     2.91238     2916.33     94.4367           0
        G120     368.656     2.39365     4563.17      109.94           0
        G121     522.071     1.88179     4617.63      98.117           0
        G122     363.034     1.73172     2728.03     80.8037           0
        G123     453.308      1.8435     4219.74     100.305           0
        G124     439.263     1.76698     3251.71      88.766           0
        G125     291.501     1.65295     3065.11      84.147           0
        G126     420.534     1.42308     5483.34     149.858           0
        G127     413.402     1.28164     4209.57      93.199           0
        G128     309.273     1.28479     4035.41     102.234           0
        G129     463.171     1.15207     3103.04     76.1053           0
        G130     245.388     1.32979     4227.53     103.425           0
        G131     397.037     1.59326     5529.36     110.443           0
        G132     444.524     1.25201      5251.4     136.144           0
        G133     469.749     1.24618     3511.69     98.1517           0
        G134     267.276     1.47254      2924.1     94.2701           0
        G135     495.845     1.11195     3728.59     95.8281           0
        G136     257.308     1.14776     4677.81     115.982           0
        G137     247.271     1.31935     3943.62     107.772           0
        G138     314.684     1.10586     6112.69     146.054           0
        G139     318.487     1.28386      3298.4     99.7126           0
        G140     363.462     1.50076     3889.49     98.1629           0
        G141     371.532     1.13962     4731.34     137.703           0
        G142     291.452     1.21855     5409.37     147.497           0
        G143     271.774     1.63601     5122.29     128.626           0
        G144      473.43     1.17169     3543.39     92.6181           0
        G145     459.846     3.45245     4558.73     125.321           0
        G146     619.819     3.09129     7322.98     216.175           0
        G147     591.425     3.58067     4253.64     134.573           0
        G148     366.018     3.13375     4163.01     130.729           0
        G149     439.462     3.12173      6079.1     151.596           0
        G150     323.678     2.47611     4904.17     125.147           0
        G151     396.921     1.74058     5673.85     153.178           0
        G152     488.158     1.45481     2979.29     87.9756           0
        G153     442.656      1.9273     3400.69     115.519           0
        G154     322.807     1.77833     6263.19     155.315           0
        G155     271.421     1.79857     5227.78     143.262           0
        G156     544.831     1.68477     3201.59     88.1576           0
        G157     408.803     1.13615     6009.48     146.975           0
        G158      507.56     1.33052     5859.76     145.798           0
        G159     448.719     1.47965     4137.33     106.098           0
        G160     698.036     1.40996     4472.54     112.536           0
        G161     459.583     2.35579     4886.81     130.447           0
        G162     434.223     2.02075     3113.94     104.822           0
        G163     383.425     1.23173     4202.57     105.971           0
        G164     408.933     1.86949      3501.4     95.5115           0
        G165     450.689     1.74542     4222.02     125.204           0
        G166     267.324     1.17803     4354.04     116.671           0
        G167     337.598     1.53027     5224.42     138.907           0
        G168     361.925     1.53981     4922.87     122.753           0
        G169     336.872      1.1847      4844.2       110.8           0
        G170     514.558     1.90684     2958.08     86.8582           0
        G171     525.684     1.94038     4616.42     107.838           0
        G172      342.39     1.38599     4720.81     120.655           0
        G173     477.836     1.61867     4100.91      115.82           0
        G174     604.817     1.62152     4350.44     124.448           0
        G175     352.374     3.51756     4666.37      123.34           0
        G176     298.144     2.77135      4041.8     117.389           0
        G177     558.687     3.29804     3330.55     145.977           0
        G178     442.697     3.11548     5691.71     140.587           0
        G179     443.003     3.46495      3774.3     127.532           0
        G180     462.437     2.55183      3697.8      94.741           0
        G181     566.025     1.78302     4132.69     109.847           0
        G182     259.462     1.78395     3300.28     82.2416           0
        G183     466.671      1.8405     3185.77     98.3631           0
        G184     404.564     1.70321     4846.89     111.357           0
        G185     634.206     1.72406     3640.69     102.566           0
        G186     597.644     1.76399     2884.61     87.1034           0
        G205     478.522      3.1034     5762.44     134.189           0
        G206     429.447     3.44415     4990.89     114.928           0
        G207      426.94     2.74141     5928.98     165.969           0
        G208     480.893     2.86262     3967.67     106.733           0
        G209     661.073     2.58788     4303.47     123.691           0
        G210     622.875     2.46613     4052.89     123.379           0
        G211     659.126     2.12418     2530.02     55.1039           0
        G212     462.563     1.63033     4932.93     142.384           0
        G213     369.379     1.79447     5214.74     120.988           0
        G214     324.508     1.66541     3968.34     107.499           0
        G215     341.335     1.55749     4955.23     131.942           0
        G216     453.278      1.5973     2846.54      93.697           0
        G235     600.768        3.41     4757.63     146.689           0
        G236      545.36     2.72939      2907.7     97.1992           0
        G237      412.37     3.23071     2334.44     95.2121           0
        G238     392.745     3.02013     4997.42     147.704           0
        G239     452.209     2.72472      4118.3     115.594           0
        G240     460.754      2.3094     4427.18     160.454           0
        G241     530.743     2.25407     3736.77     86.0731           0
        G242     472.799     2.10511     3838.01     105.619           0
        G243     448.761     2.09025     4958.32      120.36           0
        G244     569.704     1.94583     3429.78      89.405           0
        G245     389.733     1.99748     4073.78     97.7053           0
        G246     516.683     2.28264     4809.46     158.228           0
        G265     558.971     2.09055     4310.56     108.714           0
        G266     516.014     2.50846     1418.41     60.6306           0
        G267     523.246     3.16723     3588.88     118.697           0
        G268     564.217     2.36399     1688.49     74.2175           0
        G269     438.378      1.8606     4373.27     151.838           0
        G270     451.971     2.61043     5955.88     155.538           0
        G271     404.946      1.9265     3991.65     85.9555           0
        G272     421.979     1.85628     3590.69     88.8408           0
        G273     448.528     2.13945     3269.38     81.1994           0
        G274     508.417     2.23773     3188.22     78.9181           0
        G275     568.104      3.3175     3195.55     96.1909           0
        G276     403.937     3.14784     4049.29     109.886           0
        G295     470.789     2.71194      5263.3     119.294           0
        G296     472.769     3.18017     5229.31     123.574           0
        G297     587.375     2.41326     6509.26     168.891           0
        G298     633.254     3.12633     4746.05     171.203           0
        G299     463.942     2.51748     4538.99     106.674           0
        G300     547.253     2.56233     4103.31     118.807           0
        G301     614.992     3.19763     4844.65     98.8053           0
        G302     481.092     2.67317     2992.44      108.08           0
        G303     304.904     2.87926     3184.68     90.6548           0
        G304      432.62     2.73097     2067.92     73.6716           0
        G305     389.862      2.6565     3164.47     86.6931           0
        G306     433.036     2.42353      2769.5      81.006           0
        G325      522.05     2.05907     5742.93     159.859           0
        G326     558.508     3.20376     4248.35     125.442           0
        G327     424.578     2.40285     4374.06     109.376           0
        G328     367.353     2.49141     4356.27     125.502           0
        G329     396.239     2.83402     5091.07     130.487           0
        G330     428.404     2.38981      6328.5     145.801           0
        G331     462.611     2.84119     4873.24       113.8           0
        G332     480.896     2.66174     2980.77     93.9137           0
        G333     642.916     2.97992     3703.81     84.5611           0
        G334     526.287     2.50444     2925.92     77.1277           0
        G335     382.888     2.63054     3451.99     88.7788           0
        G336     320.716      2.5634     2440.93     90.8457           0
        G355     597.617     2.93395     5150.88     117.725           0
        G356      524.67     3.03015     7361.77     162.841           0
        G357     622.378      2.4979     5642.41     147.187           0
        G358     530.103     2.72659     4593.83     184.993           0
        G359     392.661     2.18801     3164.41     128.897           0
        G360     352.391     2.48871     4162.25     117.695           0
        G361     427.704     2.56914     3793.71     102.478           0
        G362     500.031     2.67778     3516.46     94.6192           0
        G363     599.487     3.47859     2165.57     71.0437           0
        G364     573.074     2.93902     2990.15      137.65           0
        G365     463.487     3.32291     3183.44     95.3324           0
        G366     391.945     3.01021     3337.04     80.2447           0
        G385     412.407     2.77836     4058.01     127.308           0
        G386     433.002     3.09471     738.364     35.9731           0
        G387     549.411     3.44372      3911.9      112.15           0
        G388     550.133     3.77737     5378.09     115.943           0
        G389     585.668     2.54185     4542.93     136.427           0
