    REF_GAIN           0     1.09933    0.231281           3
          G1     623.745      1.7237     5639.74     144.983           0
          G2     664.393     1.59147     5175.15     148.904           0
          G3     679.501     1.77676     7805.34     188.434           0
          G4     591.179     1.49859     5975.04     153.321           0
          G5     538.327      1.3366     6171.11     183.272           0
          G6     508.846       1.503     5478.74     158.229           0
          G7     536.967     1.60208     4353.68     130.124           0
          G8     543.789     1.55188     8045.56     178.051           0
          G9      644.32     1.47624     5797.85     125.882           0
         G10     599.204     1.62653     6383.98     135.271           0
         G11     452.218     1.71725     6750.72     151.897           0
         G12     511.863     1.78261     4861.45     136.552           0
         G13     608.095     1.75665     3753.25     125.094           0
         G14     435.478     1.68402     3467.71     99.6786           0
         G15     529.124     1.55563     6706.27     132.343           0
         G16     378.721     1.57256           0           0           2
         G17     310.857     1.81671     7192.86     211.829           0
         G18       381.4     1.48834     5994.25     218.922           0
         G19     561.935     1.80086     5499.95     152.883           0
         G20     443.709     1.72212     4888.51      149.86           0
         G21     471.392     1.68218     5779.61     127.227           0
         G22     531.577     1.74383     7678.14     171.449           0
         G23     392.022     1.67282     1188.72     57.2584           0
         G24     523.154     1.50373     6003.03     152.588           0
         G25     371.512      3.1651      6028.9     156.522           0
         G26     390.728      3.3676     7267.97     163.554           0
         G27     413.941     3.88161     3856.68     143.888           0
         G28     517.968     3.09968     3180.44     131.422           0
         G29     330.304      2.4945     7133.96     238.525           0
         G30     431.463      2.9839     6445.37     155.991           0
         G31     540.152      1.4632      3863.9     150.578           0
         G32     557.702     1.50171     5794.66     130.015           0
         G33     730.234      1.4622     3962.17     93.9679           0
         G34     645.647     1.57314     1537.29      68.202           0
         G35     706.391      1.7799     5771.08      116.07           0
         G36     624.891     1.32783      4005.7      110.29           0
         G37     491.124     1.49699     4611.93     128.221           0
         G38     347.462     1.38298     4587.23     140.626           0
         G39     469.336     1.37698     5263.47     150.556           0
         G40     462.248     1.52684     7186.76     231.971           0
         G41     291.878     1.41995     6668.22     179.415           0
         G42     378.263     1.57598     4944.95     153.526           0
         G43     382.414     1.72123     5136.86     129.984           0
         G44     256.417     1.18989     1973.72     106.113           0
         G45     324.566     1.45549     3825.44     121.219           0
         G46     320.625     1.54214     5084.58     126.707           0
         G47     236.279     1.13125     4865.35     141.522           0
         G48     208.265     1.18415     8500.93     265.805           8
         G49     430.389     1.59946     4002.82     108.661           0
         G50     343.821     1.50086     6561.06     147.252           0
         G51      380.17     1.56854     4771.55     133.263           0
