    REF_GAIN    0.520969     1.23045    0.247305           2
          G1     501.401     1.61518     5303.51     134.209           0
          G2     649.663     1.56822     4749.86     141.969           0
          G3      452.88     1.72297     6902.23     180.955           0
          G4     513.627     1.43741     5527.01      142.54           0
          G5      304.53     1.19916     5480.37     172.597           0
          G6     421.289      1.3654     5113.66     148.253           0
          G7     539.604     1.51399      4209.9     123.304           0
          G8     547.634     1.53528     7393.07     174.192           0
          G9     645.233     1.33279     5528.13     119.922           0
         G10     598.088     1.54049     6068.01     127.823           0
         G11     451.352     1.64107      6249.2     143.486           0
         G12     512.775     1.61663     4722.08     128.618           0
         G13     610.704     1.75462     3634.45     115.118           0
         G14      438.91     1.75578     3364.21     94.2997           0
         G15     531.022     1.58302     6191.01     126.887           0
         G16     384.675     1.49363     8673.22     225.725           8
         G17     315.937     1.75653     6735.13     203.855           0
         G18     383.998     1.45566     5657.19     210.456           0
         G19     562.878     1.65568     5015.04     141.588           0
         G20     447.306     1.62043     4636.39      137.84           0
         G21     473.687      1.5282     5392.52     120.738           0
         G22     540.351     1.53771     6856.37     167.298           0
         G23      394.19     1.63629     1180.18     55.9821           0
         G24     525.166     1.44213     5626.43     144.832           0
         G25     374.134     2.94101     5662.61     141.147           0
         G26     396.784     3.14943     6713.08     160.296           0
         G27     417.482     3.74485     3634.33     131.676           0
         G28     518.831     2.95899     3000.31     117.265           0
         G29     336.308     2.37529     6605.68     218.161           0
         G30     436.221     2.81067     6063.91     148.889           0
         G31     383.146     1.35871     3635.59     141.518           0
         G32     358.326      1.4513     5274.06      123.04           0
         G33     465.887     1.47334     3549.36      86.347           0
         G34      509.66     1.51322     1418.33     68.5264           0
         G35     518.997     1.70668      5391.3     111.194           0
         G36     516.438     1.25946     3707.11     101.034           0
         G37     495.227     1.42136     4405.23     123.203           0
         G38     355.068     1.36493     4207.01     131.677           0
         G39     474.073     1.23743     4857.95     144.361           0
         G40     470.224     1.49498     6667.03      219.31           0
         G41     291.682     1.37871     5906.86     166.767           0
         G42      382.28     1.56727     4598.77     143.655           0
         G43     384.772     1.62229     4857.83     122.644           0
         G44     260.769     1.14531     1872.18     94.0558           0
         G45     324.252     1.37457     3689.91       114.1           0
         G46     325.522     1.49281     4895.95     119.559           0
         G47     239.085     1.11206     4570.65     135.307           0
         G48     211.983     1.29286     7749.39     254.305           0
         G49     432.111     1.41869     3808.26     104.762           0
         G50     348.054     1.37609     6197.49     142.271           0
         G51     378.651     1.44929     4495.28     123.583           0
         G52     542.184     1.51051     3697.79     107.874           0
         G53     328.307     1.29467     4940.15     152.234           0
         G54     378.433     1.38782      2735.7     79.2754           0
         G55     235.891     3.06612     3022.74     102.835           0
         G56     393.669     2.95678      4677.9     145.922           0
         G57     590.986     2.66106     1373.72      61.084           0
         G58     580.148         3.2     2819.57      111.64           0
         G59     600.613     3.21239     5817.43     151.569           0
         G60     509.348      2.5815     5235.38     167.583           0
         G61     376.295     1.23133     4384.29     136.781           0
         G62     297.921     1.28135     6789.94     203.587           0
         G63     434.572     1.38109     5037.01     132.511           0
         G64     495.137     1.12929     6244.73     165.133           0
         G65     370.543     1.79113     6669.01     184.642           0
         G66     462.564      1.5382     6677.18     150.421           0
         G67     397.426     1.15692     4555.41     114.575           0
         G68     374.123     1.22825     4216.85     97.5918           0
         G69     526.028     1.17075     7403.26     174.518           0
         G70     461.593     1.27759     6300.96     130.471           0
         G71     363.806     1.44049     4441.39     117.816           0
         G72      445.81     1.27054     4435.15     116.665           0
         G73     313.882     1.18222     5838.66     159.578           0
         G74     300.491      1.3102     6397.09     232.808           0
         G75     390.304     1.36872     4511.98     117.536           0
         G76     266.246     1.95794     6292.71     203.473           0
         G77     258.968     1.23609     7744.17     282.978           0
         G78      370.52     1.51071     4554.52      147.03           0
         G79     373.471     1.33749     4134.59     121.533           0
         G80     524.664     1.11718     4137.01     118.244           0
         G81      601.65     1.35899     3749.93     83.3621           0
         G82      500.89     1.24766     7650.99      171.22           0
         G83     340.841     1.36713     5246.95     160.994           0
         G84     560.203     1.20667     7115.27     162.419           0
         G85     378.994     2.74775     4722.86     125.324           0
         G86     367.386     3.33786     3985.63     151.239           0
         G87      501.99     2.94218     3658.63     120.008           0
         G88     479.075     2.24207     4833.71     153.486           0
         G89      626.06     2.71718     5298.32     208.629           0
         G90     544.017     2.40552     3981.19     113.698           0
         G91     418.898     1.60666     5453.87     130.685           0
         G92     544.092     1.52067     4886.16     152.591           0
         G93     328.632     1.76179     3785.07     122.753           0
         G94     383.268     1.45256     3526.87     110.673           0
         G95     403.902     1.57504     5011.84     130.934           0
         G96     499.678     1.40998     4507.21     99.7622           0
         G97     533.228     1.19899     6067.17      169.95           0
         G98      437.26     1.10635     6068.07       170.3           0
         G99     646.284     1.15023     5940.65     184.859           0
        G100     492.348     1.70206     4257.04     127.551           0
        G101     643.561     1.84025     6824.75     134.281           0
        G102     442.347     1.31865     5546.94      123.93           0
        G103     482.846     1.68701     6176.91     164.191           0
        G104     376.877     1.25497     3934.72     129.802           0
        G105     531.185     1.50917     6030.68     146.917           0
        G106     434.464     1.60472     4839.32     143.432           0
        G107     365.603     1.13709           0           0           2
        G108     390.894     1.37613     3846.47     118.265           0
        G109     515.527     1.49697     6318.37     169.206           0
        G110     598.955      1.4028     6278.62     182.413           0
        G111     387.581     1.16639     3856.97     125.532           0
        G112     569.729     1.54343     3442.77      92.538           0
        G113     525.258     1.23837     4872.21     138.214           0
        G114     509.679     1.31596     5777.78     152.111           0
        G115     529.472     2.28395     4148.17     122.352           0
        G116     513.745     2.79202     4182.15     114.888           0
        G117     369.013     3.43055     4132.07     101.187           0
        G118     449.049     2.74387        3227     89.9422           0
        G119     510.231     2.79276     2897.03     93.4239           0
        G120     364.903     2.23247      4515.5      108.03           0
        G121     520.376     1.76153     4501.29      99.471           0
        G122     365.679     1.68793     2711.75     79.1427           0
        G123     453.847      1.8072     4153.88     101.331           0
        G124     439.145     1.61551      3215.2     87.8536           0
        G125     289.875     1.55623     3019.71     84.0077           0
        G126      416.66     1.33886     5369.02     153.497           0
        G127     413.769     1.19671     4169.69     92.1047           0
        G128     318.884     1.15122     3977.54     102.641           0
        G129     464.502    0.991326     3073.52     75.0292           0
        G130     258.572     1.29426     4111.13     104.239           0
        G131     399.338     1.57616     5470.35     110.928           0
        G132     447.144     1.21506     5157.66     132.228           0
        G133     474.045     1.23077      3491.5      97.515           0
        G134      273.28     1.31556     2889.22     95.5203           0
        G135     496.329       1.069     3629.73     96.6076           0
        G136     264.948     1.17513     4624.51     113.814           0
        G137     255.456     1.33416     3924.24     110.045           0
        G138     314.443     1.19609     5931.02      147.15           0
        G139     326.888     1.22617     3194.65     99.8267           0
        G140     366.322     1.37182     3837.44     94.2191           0
        G141      375.36      1.0719      4624.1     135.559           0
        G142     296.294     1.14759     5226.75     151.134           0
        G143     280.731     1.58208     5000.03     132.289           0
        G144     475.507     1.11276     3490.38     93.8117           0
        G145     465.487     3.26633     4436.23      129.23           0
        G146     617.855     2.91809     7150.84     218.853           0
        G147       591.8     3.48714     4205.15     136.348           0
        G148     364.604     3.13251     4090.66      131.08           0
        G149     441.867     2.97641     5923.47       152.5           0
        G150     324.617       2.388     4824.58     127.481           0
        G151      399.59     1.59865     5557.91     158.284           0
        G152     489.861     1.41878     2932.69     84.9203           0
        G153     438.694     1.88616     3351.52     112.801           0
        G154     324.081     1.87876     6178.23     160.074           0
        G155     277.896     1.91058     5073.65     145.033           0
        G156     544.653     1.68531     3179.09     87.0254           0
        G157     411.251     1.09178     5854.72     149.218           0
        G158     505.439     1.25942     5751.12     144.899           0
        G159     447.762     1.45762     4090.92     105.984           0
        G160     698.854     1.37968     4418.55     111.895           0
        G161     458.965     2.40947     4802.15     130.164           0
        G162     433.241     1.99734     3071.69     105.861           0
        G163     387.999     1.20977     4138.41     107.511           0
        G164     409.692     1.82838        3489     95.6054           0
        G165     455.447     1.72201     4111.03     122.726           0
        G166     271.756     1.18769     4313.01     115.931           0
        G167     337.135     1.54326     5144.53     137.884           0
        G168     361.987      1.6292     4860.75     125.071           0
        G169     339.629     1.17673     4689.37     116.298           0
        G170     515.989      1.9784     2936.67     89.9726           0
        G171     526.947     2.16988     4557.32     110.825           0
        G172     344.757     1.25475      4676.2     121.259           0
        G173     477.531     1.54781     4062.81     115.096           0
        G174     605.869     1.42776     4279.47     124.466           0
        G175     353.712     3.32528      4593.4     120.776           0
        G176      321.75     2.55173     4042.03     116.943           0
        G177     556.255     3.14384      3283.9     143.599           0
        G178     443.742     2.96413     5614.83     141.554           0
        G179     443.256     3.32431     3684.65     124.367           0
        G180     461.865     2.42685     3556.97     95.0798           0
        G181     565.368     1.77902     4067.19     111.833           0
        G182     263.248     1.74106     3276.01     78.8182           0
        G183     469.084     1.79622     3156.25     98.8233           0
        G184     404.918      1.7227     4701.26     112.021           0
        G185     621.225     1.66145     3545.98     104.232           0
        G186     597.551     1.69629      2855.5     87.5775           0
        G205     478.698     2.92742     5657.82      136.85           0
        G206     430.396     3.25531     4918.56     117.826           0
        G207     428.432     2.57213     5785.14     171.704           0
        G208     481.031     2.69223     3820.09      108.87           0
        G209     644.668     2.48582     4188.23     122.451           0
        G210     620.455     2.37489      3936.8     125.382           0
        G211      656.96     2.07303     2511.44     55.2098           0
        G212     462.901      1.6182     4827.95     143.554           0
        G213     379.281     1.84561     5107.32     123.258           0
        G214     329.838     1.67777     3852.66     107.493           0
        G215     346.231     1.63669     4822.92     136.559           0
        G216     457.016     1.55973     2820.33     91.0971           0
        G235     598.547     3.30116     4613.32     140.121           0
        G236     545.255     2.64637     2880.53     97.4761           0
        G237     416.669     3.08677     2308.13     90.7849           0
        G238     397.823     2.64547     4901.21     141.371           0
        G239     455.953     2.56522     4048.79     117.203           0
        G240       463.5     2.10727     4374.86     160.439           0
        G241     530.577     2.14548     3663.04     89.4999           0
        G242     471.775     1.96398     3803.28     105.717           0
        G243     445.097     2.02925     4785.04     123.464           0
        G244     564.865     1.95764     3406.33      88.073           0
        G245     391.367     1.97032     4032.14     99.3675           0
        G246     514.808     2.29491     4668.95      156.34           0
        G265     557.218     1.99437     4289.36     110.201           0
        G266     515.413     2.36301     1411.72     58.7017           0
        G267      520.04     2.93153     3546.07     116.845           0
        G268      559.53     2.03922     1668.16     75.4424           0
        G269     439.558     1.68899     4241.48     156.678           0
        G270     450.053      2.3684     5820.85     159.653           0
        G271     402.258     1.87704     3942.73     86.0302           0
        G272     419.341     1.87199     3546.37     88.2694           0
        G273     451.995     2.14281     3226.69      81.175           0
        G274     510.919     2.08471     3150.38     79.7464           0
