    REF_GAIN    0.450723     1.22657    0.227246           3
          G1     622.987     1.81214     3086.32     76.3075           0
          G2      664.03     1.67583     3105.97     90.1296           0
          G3     679.676     1.80532     4558.18     117.949           0
          G4     591.601     1.52703     3353.68     89.6366           0
          G5      538.44     1.34555     3478.84     108.099           0
          G6     510.234     1.49319     2949.01     88.2453           0
          G7     537.121     1.62402     2355.61     67.6808           0
          G8     544.149     1.51061     4594.07     106.164           0
          G9     644.387     1.51249     3130.14     68.6356           0
         G10      599.44     1.60465     3466.58     76.3023           0
         G11     452.456     1.66118      3664.4     88.2543           0
         G12     512.419     1.74003     2511.76      69.378           0
         G13     608.134     1.78151     2107.18     60.6445           0
         G14     435.553     1.70082     1990.23      52.887           0
         G15     528.864     1.60336     3660.09     77.0867           0
         G16     379.107      1.5535     2966.14     79.8659           0
         G17     311.083     1.85219     3846.32     124.183           0
         G18     381.467     1.53461     3191.22     123.618           0
         G19     563.446      1.7498     3213.74     92.7262           0
         G20     444.589     1.67272     2600.86     78.7335           0
         G21     471.631     1.59079     3124.36     73.5324           0
         G22     532.036     1.78014      4503.6     108.622           0
         G23     392.623     1.66205     797.757     28.9314           0
         G24     522.886     1.48914     3268.79      86.413           0
         G25     372.019     3.18485     3194.83     85.4681           0
         G26     391.146     3.38476     4062.79     97.7531           0
         G27     413.945     3.82045     2129.91      79.924           0
         G28     518.122     3.08186     1868.05     74.9995           0
         G29      330.85     2.55194     3811.95     136.653           0
         G30     431.909     3.02339      3461.7     88.7941           0
         G31     539.768     1.47684      2203.2     77.0229           0
         G32     557.566      1.5133     3183.81     74.7264           0
         G33     731.333     1.46868     2347.23     49.6626           0
         G34     645.455     1.62707     1098.02     34.1311           0
         G35     705.949     1.76544     3221.88     65.1923           0
         G36     625.043     1.32614     2300.42     59.7186           0
         G37     491.384     1.49058     2598.72       71.29           0
         G38       347.7     1.39475     2512.52     81.9339           0
         G39     469.258     1.35211     3056.06     91.1116           0
         G40     462.851     1.56923     3935.33     133.665           0
         G41     291.905     1.34017     3654.21     108.169           0
         G42     378.618      1.6163     2699.01     88.5551           0
         G43     381.928      1.7361     2920.52      78.728           0
         G44     256.077     1.21975     1119.14     55.2847           0
         G45     323.987     1.51767     2091.44     66.7916           0
         G46     320.662     1.58888     2731.22     69.8757           0
         G47     236.096     1.10819     2495.69     78.0836           0
         G48     208.368     1.23242     4599.58     167.399           0
         G49     430.644     1.54097     2147.54     59.4654           0
         G50     345.122     1.43303     3622.12      87.675           0
         G51     380.367     1.50889     2702.32      78.058           0
         G52     539.064     1.63034     2258.49     66.4539           0
         G53     326.345     1.31494     3021.71     95.0088           0
