    REF_GAIN    0.521748     1.23234    0.247054           2
          G1     501.635     1.60812     5336.07     133.951           0
          G2     649.746     1.51069     4731.66     140.704           0
          G3     452.973     1.72364        6907     174.586           0
          G4     513.631     1.41128     5556.22     141.109           0
          G5     304.622     1.19253     5496.29     169.082           0
          G6     421.402     1.37045     5202.13     146.585           0
          G7     539.584     1.52761     4251.68     125.635           0
          G8     547.685     1.52569      7444.2     166.055           0
          G9     645.219     1.34303     5608.33     119.095           0
         G10     598.041      1.5559     6093.86     127.397           0
         G11      451.25     1.65089      6287.8     142.751           0
         G12     512.759      1.6422     4845.51     130.714           0
         G13      610.61     1.72961     3701.28     115.339           0
         G14     438.729     1.76325     3381.88      91.612           0
         G15     530.827     1.57248     6244.64     122.945           0
         G16     384.669     1.44373     8699.38     215.434           8
         G17     315.966     1.71929      6768.7     198.756           0
         G18     383.966     1.40997      5750.8     203.757           0
         G19     562.911     1.62592     5033.36      143.23           0
         G20     447.376     1.65884     4708.45     138.362           0
         G21     473.765     1.57287     5423.39      120.37           0
         G22     540.538     1.56346      6887.8     155.748           0
         G23     394.369      1.6843     1184.13     55.4916           0
         G24     525.282     1.46909     5665.74     142.801           0
         G25     374.135     2.85254        5698     144.505           0
         G26     396.696     3.06986     6776.68     153.133           0
         G27     417.282     3.52558     3644.18      133.48           0
         G28     518.752     2.83355     2999.54     115.159           0
         G29     336.255     2.32482     6636.69     218.787           0
         G30     436.177      2.7125     6109.87     143.476           0
         G31     383.217     1.38268     3648.71     141.313           0
         G32      358.31     1.41965     5298.65     122.488           0
         G33     466.528     1.48077     3585.33     85.9601           0
         G34     509.995     1.54161     1423.47     69.4259           0
         G35     519.225     1.69539     5401.37     112.075           0
         G36     516.525     1.28438     3741.12     101.265           0
         G37     495.131     1.41336     4404.92     121.085           0
         G38     355.137     1.35074     4192.05     130.136           0
         G39     474.042     1.26628     4873.98     138.186           0
         G40      470.21     1.49637     6716.97      215.54           0
         G41     291.704      1.3556     5811.37     159.694           0
