    REF_GAIN    0.519098     1.22859    0.251752           2
          G1     501.709     1.62275     5417.68     138.111           0
          G2      649.75     1.55171     4844.37     137.602           0
          G3     453.064     1.73004     7069.86     176.778           0
          G4       513.7     1.43059     5694.31     145.623           0
          G5     304.616      1.1942     5618.72     171.555           0
          G6     421.371     1.39544     5335.69     152.428           0
          G7     539.747     1.51203     4342.03     129.799           0
          G8     547.771     1.52971     7646.42     168.011           0
          G9      644.82     1.29355     5813.43     124.518           0
         G10     598.156     1.56019      6237.8     128.294           0
         G11     451.345     1.66509     6499.62     145.547           0
         G12     512.882     1.62256     4992.32     133.258           0
         G13     610.704     1.79447     3840.06     123.571           0
         G14     438.829     1.79756     3446.15     96.2838           0
         G15     530.874     1.60657        6514     128.021           0
         G16     384.653     1.42716      8925.7     151.439           8
         G17     315.942     1.69835     6891.18     203.106           0
         G18     383.945     1.37515     5898.86     209.889           0
         G19      562.69      1.5346     5181.66      145.42           0
         G20     447.191     1.52872     4797.02     141.024           0
         G21     473.663      1.4392     5626.99     123.301           0
         G22     540.476     1.55042     7132.52     158.264           0
         G23     394.264     1.67514     1192.95     56.7652           0
         G24     525.257     1.42916     5855.34     148.926           0
         G25     374.178     2.85678     5877.98     147.811           0
         G26     396.785     3.07832     6984.96     155.171           0
         G27     417.372     3.60916      3681.9     134.832           0
         G28     518.727     2.87419      3050.7     119.773           0
         G29     336.043      2.3292     6770.99     225.048           0
         G30     436.258     2.73894     6215.85     149.365           0
         G31     383.254      1.3925     3691.85     149.012           0
         G32     358.311     1.42048     5404.48      123.91           0
         G33     466.538      1.4603     3726.08     90.6851           0
         G34     510.015     1.52681      1433.6     67.4305           0
         G35     519.293     1.70156     5512.82     111.789           0
         G36     516.522     1.27926     3862.64     108.878           0
         G37     495.308     1.39366     4469.63      124.03           0
         G38     355.335     1.32057     4271.93     131.636           0
         G39     474.234     1.21284     4992.06     139.509           0
         G40     470.432     1.46786     6879.12     224.337           0
         G41     292.107     1.54431     6014.81      161.69           0
         G42     382.126     1.54565     4731.57     144.788           0
         G43      384.69     1.65266     4978.41     124.001           0
         G44     260.635     1.16354     1915.64     97.1279           0
         G45      324.37     1.37609     3821.54     120.689           0
         G46     325.504     1.45932     4957.19     121.203           0
         G47     239.086     1.05685     4722.46     136.387           0
         G48     211.991     1.16646     8029.45     263.356           0
         G49     431.976      1.3615     3902.54     107.143           0
         G50     347.964      1.2798     6332.28     140.891           0
         G51     378.625     1.38912      4593.3     126.275           0
         G52     542.299     1.53146     3798.92     109.902           0
         G53     328.379     1.27492     5106.28     153.229           0
         G54     378.445     1.35408        2855     82.3716           0
         G55     235.785     3.05029     3093.26     107.824           0
         G56     393.566     2.95723        4703     147.534           0
         G57     591.301     2.67638     1366.96      60.379           0
         G58     580.167      3.1969     2916.94     113.634           0
         G59     600.524     3.15818     5994.59     149.903           0
         G60     509.295     2.58615     5372.37     168.325           0
         G61     376.365     1.26001     4500.58     135.464           0
         G62     298.113      1.2847     6966.76     199.748           0
         G63     434.777     1.38251     5171.88     134.587           0
         G64     495.307     1.12235     6430.27     161.916           0
         G65     370.901     1.75715      6914.7     182.118           0
         G66     462.787     1.51566     6899.04     146.174           0
         G67     397.483     1.14697      4664.3     116.036           0
         G68     374.172     1.21872     4413.21     101.781           0
         G69     526.227     1.15885     7662.11     175.623           0
         G70     461.615     1.25888     6549.37     130.454           0
         G71     363.916     1.43787      4550.4     118.619           0
         G72     446.136      1.2418     4563.49     117.824           0
         G73     313.703     1.22023     6032.98     159.141           0
         G74     300.631     1.36983     6424.46     231.213           0
         G75     390.403     1.38371     4599.87      120.42           0
         G76     266.231      1.9504     6510.45     204.627           0
         G77     258.956     1.20058     7944.16     283.425           0
         G78     370.536     1.47608     4754.89     149.334           0
         G79      373.35     1.22548     4218.29     125.191           0
         G80      524.77     1.04037     4207.94      121.04           0
         G81       601.7     1.28538     3818.69     85.6541           0
         G82     500.844     1.24234     7896.66     167.153           0
         G83     340.851     1.38338      5410.8     164.564           0
         G84     560.369     1.17998     7311.35     161.628           0
         G85     378.991     2.75741      4844.2     127.093           0
         G86     367.322     3.33399     4133.83       153.8           0
         G87     502.018      2.9451     3752.66     122.538           0
         G88     478.995     2.18423     4950.34     150.589           0
         G89     625.989     2.68718     5371.79     211.244           0
         G90     544.106      2.4304     4093.95     119.798           0
         G91     419.257     1.56807     5607.07      132.93           0
         G92     544.296     1.48945      4996.2      149.91           0
         G93     328.837     1.74748     3849.73     127.904           0
         G94     383.429     1.44156     3618.57     114.179           0
         G95     404.126     1.55534     5195.51     127.856           0
         G96      499.91     1.38356     4660.23     99.9995           0
         G97     533.516     1.20354     6227.24     167.459           0
         G98     437.042     1.08981     6238.64     168.816           0
         G99      646.53     1.17314     6051.35     189.386           0
        G100     492.477     1.70085     4362.97     128.706           0
        G101     643.622      1.8069     6973.85     134.995           0
        G102     442.385     1.31454     5871.75     121.734           0
        G103     482.838      1.7427     6310.03     166.238           0
        G104     376.796     1.31461     4006.82     133.229           0
        G105     531.152     1.53223     6067.68     148.074           0
        G106     434.612     1.55219     4908.77     148.521           0
        G107     365.612      1.1119           0           0           2
        G108     390.955     1.28396     3880.54     119.007           0
        G109     515.537     1.38154     6470.27     170.233           0
        G110     598.931     1.29934     6520.48     183.294           0
        G111     387.613     1.10626     3932.81     128.567           0
        G112     570.019     1.54383     3574.64     96.9749           0
        G113     525.352     1.22763     4980.17     138.765           0
        G114     509.865     1.30066     5913.19     153.801           0
        G115     529.617     2.31069     4135.72     127.114           0
        G116     513.866     2.82679     4251.04     120.252           0
        G117     368.942     3.34121     4263.06     102.336           0
        G118     449.093     2.78558     3287.31     93.1949           0
        G119     510.303     2.83472     2947.54     97.8262           0
        G120     365.015     2.30204     4620.24      108.46           0
        G121     520.919     1.73615     4650.36     98.5367           0
        G122     365.824      1.6455     2765.75     83.4817           0
        G123     454.059     1.73899     4244.98      100.27           0
        G124     439.437     1.60577     3285.56     88.4533           0
        G125     290.038     1.55677     3083.08     84.0102           0
        G126      416.86     1.32468     5504.36     147.033           0
        G127     413.785      1.2196     4282.09     93.8634           0
        G128     318.812     1.12952     4059.97     104.038           0
        G129     464.561    0.973256     3203.46     77.6242           0
        G130     258.695      1.3019     4213.87     103.459           0
        G131     399.336     1.57093     5642.84     110.023           0
        G132     447.086     1.21489     5315.12     134.436           0
        G133     473.984     1.25244     3535.31     99.2671           0
        G134     272.835     1.35561     2937.68     96.5634           0
        G135     496.204     1.09962     3749.23     93.0839           0
        G136     264.933     1.16907     4733.39     117.108           0
        G137     255.385     1.26829     4035.76     112.224           0
        G138     314.454     1.08722      6068.3     139.787           0
        G139     326.733     1.10964     3295.34     99.0525           0
        G140     366.079     1.28514     3975.91     95.6817           0
        G141     375.304    0.992969     4688.14     135.436           0
        G142     296.264      1.1943     5370.79     146.774           0
        G143     280.924     1.59513     5165.05     130.717           0
        G144     475.404     1.10079     3610.08     94.2006           0
        G145      465.49     3.23531     4582.26     127.701           0
        G146     617.842      2.9144     7212.59     218.087           0
        G147     591.724     3.42878     4354.47     136.301           0
        G148     364.535     3.06342     4225.76       135.3           0
        G149     441.819     2.98747     6052.49     148.846           0
        G150     324.573     2.41939      4933.7     125.886           0
        G151     399.756     1.54577     5721.29     160.616           0
        G152     489.954     1.38539     2987.79     85.6266           0
        G153     438.739     1.90743     3390.45      116.81           0
        G154      323.94      1.9262     6282.72     156.676           0
        G155     277.765     1.94175      5196.8      141.91           0
        G156     544.515     1.74362     3239.65     89.6564           0
        G157     411.242     1.10123     6017.09     146.526           0
        G158     505.584     1.26125     5816.16     147.707           0
        G159     447.854     1.39161      4193.8     108.682           0
        G160     698.945     1.36532     4567.34     113.858           0
        G161     459.296     2.41223     4937.82     132.674           0
        G162     433.356     2.05094     3170.58     108.534           0
        G163     387.821     1.23048     4233.48     107.274           0
        G164     409.684     1.88954     3662.78     96.9535           0
        G165     455.633     1.73374     4223.42     122.994           0
        G166     271.697     1.18951     4457.78     118.275           0
        G167     337.149     1.51604     5289.07     137.079           0
        G168     362.008     1.57287      5008.8     125.533           0
        G169     339.333     1.08253     4856.21     114.391           0
        G170     516.019     1.72767     2965.56     87.4062           0
        G171     527.391     2.14917     4660.78     107.848           0
        G172     344.687     1.26101     4794.83     123.731           0
        G173     477.726     1.53374     4220.25     119.998           0
        G174      606.02     1.40959     4458.52     130.352           0
        G175      353.61     3.34097     4639.46     124.141           0
        G176     321.827     2.61812     4148.81     121.308           0
        G177     556.241     3.18351     3300.11     146.756           0
        G178     443.679     3.02574     5704.43     139.448           0
        G179     442.986     3.35982     3738.29     127.784           0
        G180     461.548     2.45229      3658.1     94.4998           0
        G181     565.428     1.85713      4193.2     110.216           0
        G182     263.312     1.72437     3373.38     83.8188           0
        G183     469.151     1.80397     3203.24     98.9731           0
        G184     404.985     1.73377     4836.06     111.212           0
        G185     621.528     1.70586     3619.29     105.683           0
        G186     597.677     1.66968     2909.23      88.775           0
        G205     478.624     2.95334      5788.2     135.836           0
        G206     430.087     3.24151     5038.23     119.293           0
        G207     428.216     2.59567     5882.15     167.734           0
        G208     480.927     2.67575     3923.32     108.485           0
        G209     644.815     2.47188      4312.9      123.86           0
        G210     620.414     2.37029     4031.02     125.625           0
        G211     657.061     2.03441     2534.95     55.5413           0
        G212     462.924     1.60956     4981.55     144.494           0
        G213     379.089     1.79151     5270.27     121.692           0
        G214     329.884     1.66909     3944.14     107.281           0
        G215     346.284     1.66896     5022.34      133.47           0
        G216     457.028      1.5482      2890.6     91.9032           0
        G235     598.359     3.23278     4630.15      140.24           0
        G236     545.223     2.56394     2974.35      100.22           0
        G237     416.418     3.08795     2354.39     95.7918           0
        G238     397.955     2.75702     4999.28     145.332           0
        G239       455.9     2.57182     4203.13     116.114           0
        G240     463.451     2.18028     4515.39      164.77           0
        G241      530.66      2.2051      3769.2     87.8888           0
        G242     471.834     2.01701     3917.99     108.744           0
        G243     445.097     2.04908      4957.7      120.31           0
        G244      564.96     1.97927     3485.35     89.8075           0
        G245      391.34     2.00906     4190.67     99.1185           0
        G246     514.751     2.27442     4755.52     159.007           0
        G265     557.194     1.99711      4421.5     111.957           0
        G266     515.344     2.37152     1424.69     61.1916           0
        G267     519.912     2.99566     3580.27     117.293           0
