    REF_GAIN           0     1.09509    0.229039           3
          G1     624.346     1.76174      3053.8      75.701           0
          G2     665.839     1.65034     3106.99     88.7818           0
          G3     681.629      1.8514     4560.02     117.021           0
          G4     593.652     1.53358     3312.83     90.4839           0
          G5     538.889     1.36347     3481.15     108.423           0
          G6     511.536      1.5157     2856.01      87.611           0
          G7     537.392     1.62518     2323.44     68.5589           0
          G8     544.344     1.51158     4564.38     104.497           0
          G9     644.311     1.46265     3055.11     69.6695           0
         G10     599.784     1.59791     3432.32     75.7828           0
         G11     453.003     1.69087     3624.77     88.2055           0
         G12     512.664     1.79966     2437.93     70.3242           0
         G13     608.824     1.77962     2088.07     61.8278           0
         G14     435.984     1.70289     1989.96     53.1816           0
         G15     529.828      1.6201     3626.14      76.701           0
         G16     379.377     1.55003     2978.97     76.1574           0
         G17     311.355     1.80221     3829.63     124.374           0
         G18     382.188     1.45919      3137.3     121.528           0
         G19     562.899     1.88038     3229.42     93.8271           0
         G20     444.354      1.8701     2577.76     79.7704           0
         G21      471.78     1.79273     3083.37     75.3132           0
         G22     532.553     1.79982     4499.69     101.371           0
         G23     392.897     1.70938     792.711     29.2072           0
         G24     523.408      1.5408     3230.61     85.4704           0
         G25     371.977     3.24281     3174.07     86.3751           0
         G26     391.136      3.4534     4038.91     95.9707           0
         G27     414.102     3.82987     2114.74     78.7349           0
         G28     518.294     3.08608     1861.31     73.7215           0
         G29     330.847     2.58166     3766.36     134.515           0
         G30     431.654     3.03559      3419.4     87.8854           0
         G31     540.754     1.50027     2201.86     78.5512           0
         G32      558.94     1.54235     3150.22     74.1708           0
         G33     731.546     1.53676     2334.65      50.151           0
         G34     646.041      1.5691     1099.26     34.3803           0
         G35     706.861     1.81746     3213.57     66.9567           0
         G36     626.209     1.40336     2268.88     58.9727           0
         G37     491.867     1.47126     2601.06     73.1525           0
         G38     347.411       1.395     2499.94     81.1482           0
         G39     469.202      1.3609     3055.87     88.8203           0
         G40     462.997     1.58762     3901.18     132.546           0
         G41     292.027     1.37696     3629.67     102.331           0
         G42     378.453     1.62199      2701.7     88.0656           0
         G43     382.764     1.72671     2912.99     78.2467           0
         G44     256.482     1.19128     1115.77     55.7963           0
         G45     324.748     1.45947     2061.35     65.3265           0
         G46      321.33     1.55138     2719.67     70.6353           0
         G47      236.25     1.10517     2486.38     79.6753           0
         G48     208.364     1.17557     4581.27     165.231           0
         G49     430.749     1.70704     2143.87     59.1547           0
         G50     344.299       1.557     3598.39     88.4481           0
         G51     380.093     1.69398     2698.36       77.73           0
         G52     539.457     1.66799     2244.16     66.2546           0
         G53     326.404     1.36936     3017.99     94.5585           0
         G54     377.742     1.43244     1550.34     42.3083           0
         G55     231.698     3.34908     1669.87     58.5114           0
         G56     390.983     3.23226     2594.76     81.4947           0
         G57     603.938     3.00572     997.538     29.3649           0
         G58     581.072     3.56269     1849.73      70.313           0
         G59     601.743     3.27378     3364.09     91.2886           0
         G60     507.744     2.84795     3121.88     104.123           0
         G61     492.167     1.32237     2558.02     78.4437           0
         G62     482.673     1.34005     4333.33     122.344           0
         G63     528.066     1.46876     2864.94      74.403           0
         G64     576.835     1.16485     3746.38     96.1628           0
         G65     681.872       1.871     4240.82     107.706           0
         G66     589.801     1.65566     4241.34     92.8859           0
         G67     394.972     1.21117     2522.53     66.0243           0
         G68      370.15     1.23289     2394.63     58.7056           0
         G69     525.917     1.31902     4343.15     104.599           0
         G70     459.471     1.32486     3718.54     77.2999           0
         G71     364.329     1.47149     2526.48     68.7212           0
         G72     455.466     1.30371     2569.78      68.033           0
         G73     311.255     1.26336     3287.18     93.9798           0
         G74     295.859     1.39978     3624.89     144.977           0
         G75     389.453     1.31463     2554.71     67.7418           0
         G76     261.895     1.17073     4313.57     134.872           0
         G77     254.059     1.23412     5729.09     201.729           0
         G78      369.78     1.42311     2605.79     88.1709           0
         G79     372.272      1.6243     2357.94     70.6549           0
         G80     524.704     1.31046     2393.46     66.7097           0
         G81     613.414     1.55889     2310.69     53.0625           0
         G82     500.625     1.32532     4474.06     99.1076           0
         G83     335.692     1.45321     2960.81     97.3301           0
         G84     562.235     1.31794     4146.25     94.4236           0
         G85     371.245     3.02126     2707.89     73.3125           0
         G86     360.811     3.59089     2349.54      90.884           0
         G87     499.073     3.24113     2135.91     65.1037           0
         G88     475.781     2.37872     2830.13     88.0276           0
         G89     627.553     2.98207     3252.71     131.752           0
         G90     545.365     2.71673     2378.12     66.4021           0
         G91     645.367      1.8251     3397.73     82.8013           0
         G92      643.32     1.70956     2987.67     89.8814           0
         G93     568.949     1.82604     2301.65     68.9022           0
         G94     604.763     1.56168     2298.33     65.8089           0
         G95     603.873     1.66197     3353.63     80.3641           0
         G96      646.16     1.56939     2734.42     58.3655           0
         G97      545.06     1.26049     3516.43     103.565           0
         G98     432.315     1.13823     3691.26     103.397           0
         G99      647.31     1.29083     3781.88     120.206           0
        G100     496.081     1.71613     2505.55     73.3311           0
        G101      650.38      1.9505      3988.2      80.307           0
        G102     441.907     1.26499      3131.6     73.9142           0
        G103     499.648     1.59392     3549.37      99.601           0
        G104     377.814     1.35349     2200.09     73.5602           0
        G105     534.865     1.52912     3537.77     89.5648           0
        G106     446.661     1.48837      2661.2     79.5426           0
        G107     366.144     1.14529     2354.09     66.5614           0
        G108     394.217     1.32369     2210.58     64.7909           0
        G109     518.759     1.79436     3804.93     105.514           0
        G110     600.661      1.5859     4004.99     113.846           0
        G111     390.857      1.3379     2254.31     77.9782           0
        G112     584.519     1.60223     1986.09     50.5705           0
        G113     524.783     1.24881     2738.85     77.2066           0
        G114     512.287     1.37431     3251.78     89.1423           0
        G115     531.167     2.67796     2416.39     65.7878           0
        G116     519.578     3.29842     2371.28     66.0126           0
        G117     368.664     3.52285     2368.97     59.8813           0
        G118     451.259     3.06773     1868.67     48.6354           0
        G119     513.461     3.06054     1747.62     49.6643           0
        G120     368.552     2.49638     2448.92      60.828           0
        G121     627.768     2.09246     2850.17     60.6037           0
        G122     673.649     1.86838     1888.99     42.9225           0
        G123     640.945     1.85591     2598.37     59.2309           0
        G124     665.579     1.74954     2121.32     49.8911           0
        G125     541.478     1.73357     1912.45     47.4165           0
        G126     586.201      1.4655      3169.8     86.1936           0
        G127     413.374     1.28446     2305.17     52.4231           0
        G128     309.607     1.24378     2270.66     60.5282           0
        G129      463.51     1.10661     1764.77     41.1981           0
        G130     245.455     1.36799     2337.39     62.5353           0
        G131      397.01     1.67313     2906.57     60.9019           0
        G132      444.62     1.30264     2958.79     76.7981           0
        G133     469.952     1.27296     2014.68     53.0657           0
        G134     267.326     1.49166     1675.01     55.5955           0
        G135     496.124     1.12727     2279.03     60.4316           0
        G136     257.413     1.15687     2554.24     70.1819           0
        G137     247.343     1.34432     2145.38     61.0101           0
        G138     314.967     1.15261     3561.38     89.4534           0
        G139     318.189     1.42553     2010.41     64.7401           0
        G140     362.875     1.63261     2173.45     54.9031           0
        G141     371.365     1.25339     2742.49     84.5936           0
        G142     291.486     1.20645      3282.5     90.8964           0
        G143     272.043     1.65164     3042.93     80.1005           0
        G144     473.448     1.18314      2028.2     51.9783           0
        G145     461.263     3.54726     2838.26     79.3584           0
        G146     620.653     3.16742     4311.65     131.074           0
        G147     591.911     3.63642     2522.86     80.7546           0
        G148     366.506     3.07853     2380.42     80.8159           0
        G149     440.216     3.18665     3563.04     96.1362           0
        G150      324.48      2.5492     2661.33      71.961           0
        G151     619.025     1.79196     3609.94     100.039           0
        G152      610.83     1.57491     1958.39      48.623           0
        G153     443.366     2.02527     1934.33     62.1126           0
        G154     323.407     1.87206     3343.64     88.1279           0
        G155     271.897      1.8798     3071.87     88.8647           0
        G156     545.501      1.7833     1843.83     44.6975           0
        G157     408.992     1.12767     3554.92     91.8187           0
        G158     507.735     1.31935     3206.91     85.6498           0
        G159     448.822     1.45025     2317.07     59.8016           0
        G160     698.286      1.4473     2624.28     64.3312           0
        G161      459.89     2.25024     2831.18     79.8941           0
        G162     434.473     1.98476     1801.54     58.9085           0
        G163     383.576     1.22046     2298.49     58.7852           0
        G164     409.274     1.88368     1940.77     52.6803           0
        G165      450.85     1.74176      2537.8     76.7823           0
        G166       267.3     1.19736     2362.11     68.1248           0
        G167     337.773     1.45558     2808.11     79.5957           0
        G168     362.247     1.54122     2804.63     73.3231           0
        G169     337.313     1.33818     2929.64     70.3554           0
        G170     514.958     2.06568     1784.13     46.5331           0
        G171       525.9     1.78589     2738.65     66.4844           0
        G172     342.479     1.36556     2513.47     67.8339           0
        G173     478.649     1.59971     2415.12     69.3555           0
        G174     605.873     1.61675     2612.94     74.0058           0
        G175     353.163     3.62543     2513.18     69.2243           0
        G176       297.4     2.91789     2306.34      70.091           0
        G177     559.433     3.40592     1993.98     81.2235           0
        G178     442.845      3.1967     3213.13     86.8404           0
        G179     443.343     3.63402     2278.98     78.1877           0
        G180     462.796     2.61976     2381.33     61.0865           0
        G181     566.485     1.87022     2426.59     64.2789           0
        G182      259.78     1.79281     1764.88     45.0497           0
        G183     467.217     1.83081     1863.64     54.9303           0
        G184     405.173     1.78629     2962.18     71.4674           0
        G185     634.716     1.79407     2244.83     63.3528           0
        G186     598.382     1.85697     1779.47     47.8746           0
        G205     479.049     3.20295      3339.3     84.4662           0
        G206     429.863     3.54756     2800.44     68.6422           0
        G207     427.513     2.85146     3509.12     103.474           0
        G208     481.445     2.96415     2537.43     72.9538           0
        G209     663.276     2.72478        2637     76.3389           0
        G210     624.149     2.61255     2608.96      81.786           0
        G211     659.927     2.16523     1567.66     27.7363           0
        G212     463.255     1.63022     2854.92     87.9214           0
        G213     369.321     1.85169     3025.65     73.6272           0
        G214     324.672      1.7482     2399.41     69.9645           0
        G215     341.526     1.67834     3021.85     84.2138           0
        G216     453.563     1.61992     1740.05     55.1309           0
        G235     602.171     3.47706     2812.71     86.1445           0
        G236     546.241     2.71274     1746.52     52.0178           0
        G237     412.845     3.38497     1414.89     51.7126           0
        G238     392.789     2.94168     2843.47     89.1224           0
        G239     452.783     2.91165     2449.51       71.74           0
        G240     461.297     2.41389     2552.23       96.67           0
        G241     531.173     2.26831     2212.92     52.9998           0
        G242     473.048     2.12898     2207.08     61.6368           0
        G243     449.001     2.14523     3189.77       78.48           0
        G244     570.147     2.01613     2023.64     47.9224           0
        G245     389.852     2.04456     2231.71      56.437           0
        G246     516.921     2.26689     2714.05      90.207           0
        G265     560.034     2.18569     2424.86     62.4075           0
        G266      517.08     2.62308     974.661      30.029           0
        G267     524.342     3.30486     2114.68     67.5868           0
        G268     565.476     2.41844     1129.52     36.1953           0
        G269     439.207     1.88038     2783.43       101.9           0
        G270     452.691     2.71192     3529.59      95.713           0
        G271      405.14     1.88339     2174.01     49.6234           0
        G272     422.254     1.88263     1982.41     49.0591           0
        G273     449.014      2.2568      1920.8     47.0476           0
        G274     509.028     2.31833     1939.27     47.4761           0
        G275     568.578     3.35815     1930.96     54.9978           0
        G276      404.31     3.23963     2334.94     64.2241           0
        G295      471.65     2.81551     3029.47     68.7374           0
        G296     473.495     3.31509     3032.24     71.7451           0
        G297      587.96     2.53203     4065.56     112.586           0
        G298     634.146     3.24803     2802.65     99.8345           0
        G299     465.664     2.66939     2540.47     63.1769           0
        G300      548.79     2.65851     2345.75     67.8299           0
        G301     615.521     3.32857     2854.97     60.9096           0
        G302     481.865     2.81048     1817.35     59.0747           0
        G303     304.759     2.96745     1689.81     48.1624           0
        G304      432.75     2.81353     1235.96     37.6414           0
        G305     390.176     2.77627     1745.58     45.3675           0
        G306      433.27     2.51613     1641.12     46.2048           0
        G325     522.923     2.12469     3413.39     97.3865           0
        G326     559.444     3.33833     2744.89     78.6704           0
        G327     425.589     2.44698      2561.5     64.9221           0
        G328     368.522     2.58751     2508.36     75.0371           0
        G329     397.279     2.93473     2819.16       75.89           0
        G330      429.07     2.50292     3745.68     89.3042           0
        G331      462.93     2.88549     2825.97     69.6269           0
        G332     481.406     2.80301     1772.02     51.2856           0
        G333     643.364     3.03579     2185.52     46.5184           0
        G334     526.611     2.60373     1755.42     42.4448           0
        G335     382.553     2.66424     1893.44     48.0113           0
        G336      320.64     2.70323     1430.74     51.9301           0
        G355     600.501     2.98319      3009.9      69.795           0
        G356     526.335     3.17271     4265.36     99.8417           0
        G357     624.076     2.55594     3341.65     93.8313           0
        G358     531.215     2.89266     2561.66     104.698           0
        G359     393.632     2.26845     1904.73     76.7089           0
        G360     353.051     2.62804     2457.75     73.5429           0
        G361     427.714     2.62871     2114.34     58.5036           0
        G362     500.255     2.69077     2000.94     52.6613           0
        G363     599.304     3.51462     1417.64     38.4025           0
        G364     573.162     2.99561     1700.59     65.9729           0
        G365     463.901     3.35988     1781.48      49.739           0
        G366     392.262     3.06075     1879.75     45.5301           0
        G385     413.366     2.85833     2325.73     76.0213           0
        G386     433.799     3.23425     583.617     17.2415           0
        G387     551.051     3.63941     2357.88     67.3153           0
        G388       551.7     3.98065     3085.99     69.9887           0
        G389     587.249     2.72985     2780.59     87.1782           0
        G390     602.256     3.04776     1995.83     56.6786           0
        G391     490.713      3.0405     1990.25     52.1549           0
        G392     328.262     2.98366      1860.8      57.472           0
        G393     488.783     2.62973     2193.06     80.5095           0
        G394     405.726     2.55985     1906.62     50.0636           0
        G395     515.884      3.2181     1975.76      42.826           0
        G396     498.442      2.8811     2495.65     56.2991           0
        G415     492.759     3.72194     4098.38     112.818           0
        G416     488.745      3.6559     2817.66     74.9177           0
        G417     484.623     3.08652     2399.41     80.7624           0
        G418     507.527     3.53284     2434.75     66.5263           0
        G419     521.461     3.02662      2790.6      83.881           0
        G420     517.565     2.93717     3409.81       78.93           0
        G421     508.404     3.01717     3646.34      86.607           0
        G422     618.701     2.45259     2813.17     62.9249           0
        G423     354.188     2.95755     2233.84      60.287           0
        G424     427.966     2.68968     1988.43     51.7963           0
        G425     450.398     2.63002     2237.02     55.0038           0
        G426     474.544     2.47047     1538.41     32.2378           0
        G445      504.59     3.09271     3156.73     72.1523           0
        G446     494.705     3.89263     3129.69     97.8315           0
        G447     388.916     3.17017     2548.85     70.0738           0
        G448     427.722     3.44507     2248.55     74.7585           0
        G449     454.806     2.87828     2781.03       73.81           0
        G450     448.506     3.05516     2854.01     97.7483           0
        G451      699.61     1.75402     2020.19     43.4896           0
        G452     676.318     1.49532     2863.03     66.9308           0
        G453     687.555     1.50772     2297.55     51.0009           0
        G454     690.896     1.50512     2796.89     63.2626           0
        G455     584.165     1.34232     3136.36     60.6643           0
        G456     579.018     1.38365     2303.34     53.8879           0
        G475     515.637      3.2469     3763.87     102.159           0
        G476      481.21     3.04365     3650.03     126.366           0
        G477      502.36     2.73839     2166.34     73.0133           0
        G478     485.808     3.33265     2327.79     89.6615           0
        G479      292.43     2.83332     1241.55     53.7602           0
        G480     439.476     3.04663     2505.72     81.4619           0
        G481     363.522     1.50053     2015.72     60.4914           0
        G482     581.678     1.31263     2547.97      57.183           0
        G483     658.443     1.67992     1558.68     33.8614           0
        G484      664.04     1.42809     2254.31      53.043           0
        G485     634.857     1.33541     1984.61     43.6237           0
        G486     644.469     1.30872     1464.36     28.4719           0
        G505     381.287     1.08706     3357.72     88.8477           0
        G506     316.179     1.60158     3855.84     93.7732           0
        G507      605.29     1.91272     1216.35     35.7163           0
        G508     388.267     1.81545     2215.74     66.4051           0
        G509     423.039     1.50026     2573.25       73.91           0
        G510     537.015     1.50495     2765.84     77.3068           0
        G511     528.377      1.3959     2047.77     55.9797           0
        G512     531.728     1.27657     2410.26     54.9312           0
