    REF_GAIN    0.451339     1.08749    0.226856           3
          G1     622.946     1.77553     3088.79     76.0093           0
          G2      663.95     1.66158      3010.1     82.8058           0
          G3     679.513     1.82142     4461.65     110.212           0
          G4     591.454     1.51159     3345.57      86.643           0
          G5     538.445     1.32861     3430.01     104.922           0
          G6     510.193     1.48385     2935.68     85.2617           0
          G7     537.043     1.62905     2357.36     68.7769           0
          G8     544.169     1.52226     4482.13     99.9115           0
          G9     644.361     1.49441     3153.25     68.1276           0
         G10     599.313     1.59018     3456.76      74.425           0
         G11     452.355     1.62928     3614.72     84.5372           0
         G12     512.356     1.76229     2518.95     68.6013           0
         G13      608.13      1.7791     2127.45     62.5152           0
         G14     435.571     1.70627      1987.4      52.875           0
         G15     528.797     1.61525     3629.17     73.6958           0
         G16     378.917     1.55238     2880.09     72.6198           0
         G17     310.912     1.84739     3789.26     117.857           0
         G18     381.175     1.47142     3164.48     117.987           0
         G19     563.267     1.84485     3111.64      85.484           0
         G20     444.566     1.78883     2610.03     77.4585           0
         G21     471.518     1.72075     3116.55     70.8181           0
         G22     531.842     1.76562     4307.49     95.2895           0
         G23     392.538      1.6561     796.576     28.6761           0
         G24     522.742     1.51596     3252.42     83.8947           0
         G25      371.87     3.19351     3188.46     83.5123           0
         G26     390.961     3.41893     3944.43      91.395           0
         G27     413.792     3.85748     2117.01     76.7995           0
         G28     518.021     3.09138      1852.7     71.3074           0
         G29     331.022      2.5477     3759.36     132.366           0
         G30     431.722     3.03831     3437.52     85.9511           0
         G31     539.767     1.49082     2202.08     77.1887           0
         G32     557.573     1.51648     3162.62     71.6173           0
         G33     731.202     1.49161      2357.9     49.7653           0
         G34     645.393     1.59675     1098.37     33.9612           0
         G35     705.846     1.76203     3220.73     64.2895           0
         G36     624.945     1.31856     2324.69     59.2749           0
         G37     491.398     1.49411     2585.57     70.9328           0
         G38     347.562      1.3757     2505.94     78.9686           0
         G39     469.388     1.36571     2992.78     84.1164           0
         G40     462.652     1.53016     3853.68     126.535           0
         G41     291.859     1.36686     3543.48     98.9272           0
         G42     378.441     1.62461     2677.17     86.7656           0
         G43     381.864     1.68547     2893.24     75.7566           0
         G44      256.04     1.20743     1115.83     54.5727           0
         G45     323.749     1.48872     2097.37     67.1422           0
         G46     320.524     1.55136     2731.55     70.1529           0
         G47     236.055     1.14309      2470.8     74.4361           0
         G48     208.235     1.22611     4488.55     155.263           0
         G49     430.471     1.66823     2141.39     56.9168           0
         G50     345.106     1.52791      3591.2     86.2072           0
         G51     380.342     1.61603     2670.82     75.3693           0
         G52     538.941     1.63285     2260.61     66.3093           0
         G53     326.408     1.32404     2931.17     88.7795           0
         G54      377.84     1.40274     1583.41     43.1689           0
         G55     231.598     3.30435     1686.81     58.8302           0
         G56     391.043     3.24664     2604.66     81.5395           0
         G57     604.049      2.9256     995.961     29.6201           0
         G58     580.929     3.53436     1832.05      67.319           0
         G59      601.75     3.29061     3366.57     87.3721           0
         G60     507.655     2.81609     3103.51     100.737           0
         G61     492.557     1.32105     2574.95     76.4168           0
         G62     482.651     1.32589     4167.62     114.312           0
         G63     527.928     1.46407     2898.31     74.6019           0
         G64     576.508     1.10737     3693.26     93.9694           0
         G65     682.092      1.9328     4176.63     105.763           0
         G66     590.334     1.66448        4146     87.1509           0
         G67     394.739      1.1913     2539.78     65.2624           0
         G68     370.131     1.23002     2411.18     57.1873           0
         G69     525.849     1.31774     4298.96     101.172           0
         G70     459.489     1.31548      3664.9     75.1633           0
         G71     364.231     1.45864     2534.19     70.2432           0
         G72     456.197     1.24012     2548.18      66.092           0
         G73     310.621     1.28925     3270.95     92.9389           0
         G74     295.364     1.37908     3569.53     140.077           0
         G75     389.229     1.29513     2566.98     68.5678           0
         G76     261.116     1.18342      4083.4     124.382           0
         G77     253.441     1.26677     5449.32     191.535           0
         G78     369.278      1.4234     2632.35     85.1855           0
         G79     372.342     1.55648     2356.55     69.1575           0
         G80     525.087     1.25369      2395.8     64.4854           0
         G81     615.066     1.45958     2304.51     51.3983           0
         G82     500.491     1.29408     4402.38     98.0358           0
         G83     335.724     1.40788     2956.43     92.7817           0
         G84     561.605     1.31699     4090.82     91.5294           0
         G85     371.496     3.01013     2721.62     71.0057           0
         G86     360.998      3.5969     2360.73     90.3106           0
         G87     499.297      3.2636     2151.84     65.3764           0
         G88      475.92     2.42524        2806     86.2221           0
         G89     627.669      2.9634     3214.47     126.947           0
         G90     545.644     2.67738     2407.38      67.207           0
         G91     645.308     1.82879     3380.26     76.6405           0
         G92     642.746     1.69973     2961.29     88.6456           0
         G93     568.901        1.83      2302.6      66.983           0
         G94     604.736     1.55875     2301.34      64.798           0
         G95     603.793     1.65019     3249.08     76.3846           0
         G96     645.918     1.57791     2766.93     55.6727           0
         G97     545.295     1.26794      3519.9     97.1178           0
         G98     432.101     1.16585      3606.6     101.854           0
         G99     647.129     1.26285     3750.13     116.659           0
        G100     496.047     1.64083     2515.15      69.866           0
        G101      650.44     1.90551     3953.86     78.4506           0
        G102      441.82     1.24941     3163.81     72.6216           0
        G103     499.689     1.59622     3529.15     95.4756           0
        G104     377.157     1.33027     2191.74      71.353           0
        G105     534.258     1.51177      3476.4     87.5543           0
        G106     446.994     1.53188     2682.13     77.8736           0
        G107     365.426     1.15559     2356.08     63.1683           0
        G108     393.913     1.31429     2214.37     65.0407           0
        G109     519.409      1.7189     3790.07      100.04           0
        G110     601.181     1.52608     3890.26     106.485           0
        G111     390.912     1.28743     2264.49     74.0851           0
        G112      583.72     1.55885     2016.86     48.9082           0
        G113     524.364      1.1943     2755.69     76.9923           0
        G114     511.795     1.40006     3273.91     86.6659           0
        G115      531.38     2.66547     2419.83      67.214           0
        G116     519.741     3.22706     2367.96     63.0465           0
        G117     368.741     3.58232     2395.52     59.0471           0
        G118      451.33     3.02712     1890.59     48.5978           0
        G119     513.612     3.04373     1748.33     50.4575           0
        G120     368.735     2.47052     2483.46     59.6758           0
        G121       627.2      2.0372      2781.9      57.393           0
        G122     673.063     1.85598     1892.39     42.7775           0
        G123     640.455     1.81364        2599     57.6381           0
        G124     664.705     1.72452     2132.14      50.508           0
        G125      540.26     1.75212     1922.04     47.0573           0
