    REF_GAIN           0     1.08876    0.227027           3
          G1     622.987     1.77099     3063.54     75.1695           0
          G2     664.009     1.63285     2961.59     80.7682           0
          G3     679.461     1.80773     4404.28     106.325           0
          G4      591.35     1.51258     3302.65     85.1453           0
          G5     538.336     1.30649     3378.37     101.956           0
          G6      509.96       1.465     2913.07     82.6916           0
          G7     537.009     1.60354     2345.34     67.3889           0
          G8     543.937     1.53149     4372.42     98.9112           0
          G9     643.756     1.48479     3098.09     65.7302           0
         G10     599.336     1.60145     3415.89     73.0763           0
         G11     452.361     1.66361     3532.84     82.6572           0
         G12     512.255     1.78099     2512.03     68.8408           0
         G13      608.09     1.82604     2103.26     59.3344           0
         G14     435.524     1.70278     1979.78      52.614           0
         G15     528.791     1.62099     3529.16     69.9225           0
         G16     378.961     1.59559     2820.34     69.8535           0
         G17     310.997     1.88076     3739.89     114.823           0
         G18      381.33     1.54403     3132.15     116.971           0
         G19     563.232     1.79124     3062.09     84.9491           0
         G20     444.622     1.68796     2609.98     76.2448           0
         G21     471.549     1.58022     3042.48     67.8235           0
         G22     531.903     1.76243     4187.79     89.7667           0
         G23     392.597     1.66957     794.454     28.7749           0
         G24     522.769     1.48678     3187.99     81.1465           0
         G25     371.979      3.1805     3131.41     80.6431           0
         G26     391.008      3.3719     3871.64     88.1542           0
         G27     413.838     3.84746     2099.82     76.1117           0
         G28     518.101     3.08187     1840.43     71.4292           0
         G29     330.898     2.56022     3688.06     126.703           0
         G30     431.698     3.01761     3397.81     83.9879           0
         G31     539.729     1.47152     2193.86     76.7447           0
         G32      557.52     1.49922     3117.42     69.9272           0
         G33     731.126     1.47256      2321.6     47.6805           0
         G34     645.375     1.60125     1096.32     33.8072           0
         G35     705.914     1.75587     3187.38      61.636           0
         G36     624.885     1.36013     2285.36     58.0858           0
         G37     491.212     1.46881     2574.46     69.8076           0
         G38     347.536     1.36861     2485.73     76.4741           0
         G39     469.286     1.38939     2948.77     83.3786           0
         G40     462.718     1.56333     3809.95     125.546           0
         G41     291.909     1.36835     3477.41     95.5681           0
         G42      378.46     1.63022     2648.73     82.7674           0
         G43     381.884     1.70927     2858.33     74.4833           0
         G44     255.955      1.2261     1112.16     53.8664           0
         G45     323.788     1.48566     2083.92     64.2351           0
         G46     320.579      1.6193     2713.96     67.1888           0
         G47      236.07     1.13393      2438.1     74.5248           0
         G48      208.27     1.26598      4420.8     148.898           0
         G49     430.568     1.53852     2122.63     55.7277           0
         G50     345.006     1.43441     3559.04     82.5278           0
         G51     380.425     1.50844     2642.63     72.1817           0
         G52     538.942     1.64606     2251.14     64.3093           0
         G53     326.488     1.29688     2884.59     85.3117           0
         G54     377.968     1.40982     1576.01     42.1275           0
         G55      231.66     3.29874     1676.93     59.2592           0
         G56     391.083      3.1873      2597.1     80.7171           0
         G57     603.978     2.94235     991.962     29.1531           0
         G58     580.954     3.50748     1810.73     64.4195           0
         G59     601.794     3.33527     3321.79     86.1802           0
         G60     507.745     2.80455     3067.38     98.8122           0
         G61     492.318     1.33576     2555.51     76.1371           0
         G62      482.49     1.31518     4085.93     112.191           0
