    REF_GAIN    0.454567     1.09689    0.229989           3
          G1     622.932     1.80216     3086.39     75.6757           0
          G2     663.904     1.65406     3039.37     83.7853           0
          G3     679.593     1.81615      4493.1     112.508           0
          G4     591.549     1.51105     3339.27     87.1411           0
          G5     538.458     1.30796     3442.37     104.298           0
          G6     510.356     1.49056     2907.62     84.3092           0
          G7     537.145     1.58049     2348.03     67.9255           0
          G8     544.084     1.51532     4490.26     101.664           0
          G9     643.843     1.47383     3099.25     67.7151           0
         G10     599.358     1.58363     3442.82     74.7698           0
         G11     452.476      1.6868     3601.15     86.8216           0
         G12     512.508     1.77237     2485.59     68.6258           0
         G13     608.271     1.75624     2092.72     60.4744           0
         G14     435.587     1.69817     1984.05      52.651           0
         G15     528.966     1.62344     3592.43     74.9455           0
         G16      379.05     1.56446     2896.19     72.8563           0
         G17      310.99     1.86027     3797.64     119.093           0
         G18     381.454      1.4764      3148.7     122.144           0
         G19     563.303     1.82377     3129.89     85.0593           0
         G20     444.314     1.76375     2586.24     79.7919           0
         G21     471.359     1.68128     3086.42     69.8733           0
         G22     532.538     1.73587      4341.3     96.8098           0
         G23     393.039      1.6603     796.119     28.7641           0
         G24     523.047     1.50806     3232.39      82.166           0
         G25     371.681     3.19687     3158.76     84.1595           0
         G26     390.718     3.48761     3946.21     93.2158           0
         G27      413.28     3.91609     2120.63     78.0417           0
         G28     517.511      3.1251     1861.18     72.5281           0
         G29     330.996      2.5638     3754.69      130.05           0
         G30      431.57     3.07273     3417.51     86.4884           0
         G31     539.656     1.46462     2198.92     75.9992           0
         G32     557.541     1.51122     3165.49     71.7856           0
         G33     731.286     1.48894     2324.89     48.0958           0
         G34     645.364     1.61451     1096.96     33.7917           0
         G35     705.795     1.75904     3217.35     64.3853           0
         G36     624.933     1.32974     2292.05     58.6488           0
         G37     491.432     1.48702     2589.98     70.8469           0
         G38     347.694     1.37654     2484.24     79.0215           0
         G39     469.332      1.3428     3002.93     86.5612           0
         G40     462.774     1.55487     3854.28     127.732           0
         G41     291.864     1.36234     3551.99     98.0093           0
         G42     378.615     1.62496     2675.81     84.6776           0
         G43     382.042     1.72317     2899.11     76.0315           0
         G44     256.146     1.21212     1114.79     54.4001           0
         G45     324.114     1.49565     2086.18     66.1308           0
         G46     320.631     1.57922     2732.47     68.6031           0
         G47     236.094     1.10788     2464.17     75.5193           0
         G48     208.351     1.21303     4497.59     156.619           0
         G49     430.245     1.62707     2136.71      56.544           0
         G50     344.939     1.49143     3588.86     85.0574           0
         G51     380.124     1.58601     2676.44     74.1392           0
         G52     539.279     1.65369     2254.73     66.8339           0
         G53     326.772     1.30193     2950.56     90.1782           0
         G54     378.076     1.42301     1568.44     43.0105           0
         G55     231.276     3.39549     1673.72     58.6276           0
         G56     390.229     3.25299      2606.9     82.9875           0
         G57     604.422     2.95568     994.607     29.0583           0
         G58     580.804     3.54135     1833.46     68.5796           0
         G59     601.464     3.36414     3359.47     86.6521           0
         G60     507.174      2.8379     3102.67     101.274           0
         G61     492.706     1.34878     2568.88     75.9952           0
         G62      482.86     1.32271     4219.78     117.456           0
         G63     527.962      1.4657     2885.13     74.2012           0
         G64     576.581      1.1318     3699.87     93.1709           0
         G65     682.287     1.90165     4174.58     105.467           0
         G66     590.237     1.63289     4156.66      86.956           0
         G67     394.706     1.19485     2533.95     65.7027           0
         G68     369.992     1.22218     2386.02     55.7681           0
         G69      525.86     1.30117      4277.1     99.7843           0
