    REF_GAIN           0     1.09908    0.231334           3
          G1     623.536     1.74866     5623.05     144.194           0
          G2     664.293     1.60902     5140.95     147.861           0
          G3     679.387     1.80702     7752.22     188.431           0
          G4     591.036     1.54216     5930.37     149.929           0
          G5     538.294     1.33404     6128.84     182.384           0
          G6     509.068     1.49864     5418.16     153.796           0
          G7     536.974     1.61079     4323.13     133.313           0
          G8     543.846     1.54455     7961.25     179.663           0
          G9     643.763     1.51752     5690.01     125.697           0
         G10     599.245     1.58825     6322.78       133.1           0
         G11     452.381     1.67154     6666.23     149.367           0
         G12     512.012     1.79439     4789.77     133.716           0
         G13     608.133      1.7846     3681.24     120.321           0
         G14     435.521     1.68984     3446.33     98.6301           0
         G15     529.135     1.61106      6564.2     128.351           0
         G16     378.779     1.51933           0           0           2
         G17     310.919     1.80841     7138.69     212.584           0
         G18      381.53     1.46544     5937.53     221.553           0
         G19     562.135     1.76064     5438.14     150.736           0
         G20     443.823     1.66964     4862.32     150.726           0
         G21     471.536     1.61782     5694.35     125.864           0
         G22     531.816     1.75086     7575.23     165.581           0
         G23     392.279      1.6904     1187.27     56.3234           0
         G24     523.353     1.50386      5923.6     149.149           0
         G25     371.499     3.07259     5938.96     153.171           0
         G26     390.809     3.29884     7174.93     160.443           0
         G27     414.043      3.7992     3838.57     144.568           0
         G28      518.12     3.07446      3167.6     127.504           0
         G29     330.211      2.4598     7052.76     235.461           0
         G30     431.341     2.92028     6369.87     151.858           0
         G31     540.165     1.44203     3850.25     148.119           0
         G32     557.754     1.52825     5770.02     128.906           0
         G33     730.313      1.4839     3883.65     90.7997           0
         G34     645.473     1.62196     1534.74     67.4058           0
         G35     706.201     1.78058     5731.01     117.055           0
         G36     624.861     1.33565     3951.96      109.32           0
         G37     491.185     1.50229      4595.7      127.25           0
         G38     347.436      1.3695     4550.61      142.75           0
         G39     469.257     1.39976     5215.05     150.586           0
         G40     462.385      1.5323     7124.68      229.39           0
         G41     291.864     1.39651     6603.77     177.246           0
         G42     378.198     1.57134      4902.9     153.088           0
         G43     382.505     1.76621     5109.22     130.249           0
         G44     256.362     1.20311     1961.96     103.076           0
         G45     324.483     1.47403     3803.89      122.76           0
         G46     320.736     1.53567     5067.51     126.978           0
         G47     236.267     1.10635     4815.79     140.647           0
         G48     208.254     1.20378     8405.69     271.512           8
         G49     430.568     1.53027     3972.97     111.782           0
         G50     343.997     1.43091     6518.03     145.949           0
         G51     380.057     1.50309     4739.83     130.161           0
         G52     539.175     1.61652     3838.97     114.115           0
         G53     326.214     1.32134     5361.13     157.256           0
         G54     377.443     1.37691      2782.9     82.2013           0
         G55     231.798     3.18316     3099.09     107.977           0
         G56      391.82     3.09615     4804.71     149.461           0
         G57     602.533     2.79621     1407.01     61.9209           0
         G58     580.521     3.37271     3016.99     118.104           0
         G59     601.275     3.26913     6105.36     156.873           0
         G60     507.788     2.68498     5509.59      179.37           0
         G61     491.235     1.31901     4650.68     141.195           0
         G62     481.728     1.32007     7452.88     209.833           0
         G63     527.526     1.49058     5308.45     139.855           0
         G64     576.459     1.13404     6703.56     168.067           0
         G65     681.018     1.79298     7326.12     188.139           0
         G66     590.428     1.62682     7253.59     147.174           0
         G67     394.864     1.18752     4751.34     123.057           0
         G68     370.009     1.27425     4400.12     102.894           0
         G69     525.615     1.30871     7814.06     177.275           0
         G70     459.234     1.35524     6695.91     135.043           0
         G71     364.207      1.4614     4666.84     123.619           0
         G72      455.19     1.30293      4701.1     124.232           0
         G73     310.895     1.24285     6176.66     161.715           0
         G74     295.592     1.38388     6765.22     252.234           0
         G75     388.884     1.32278     4665.56     125.039           0
         G76     263.533     1.79493     7041.99     220.694           0
         G77     253.934     1.22264     8525.55     298.259           8
         G78     369.304     1.42373     4803.83     157.111           0
         G79     372.432     1.42229     4282.51     127.566           0
         G80     525.267      1.2048     4332.35     126.081           0
         G81     611.503     1.46604     3940.44     90.6896           0
         G82     500.812     1.30586     8163.72     171.952           0
         G83     335.843     1.40966     5514.76     172.291           0
         G84     561.052     1.26437     7499.09     167.694           0
         G85     371.149     2.87975     5029.41     130.758           0
         G86     360.945     3.42003     4193.66     157.483           0
         G87     499.707      3.1595     3774.58     124.008           0
         G88     476.593     2.33173     5067.79     155.075           0
         G89      626.61     2.83368     5662.47     226.562           0
         G90     544.703     2.56754     4120.27     120.734           0
         G91     644.781     1.75907     6056.24     144.433           0
         G92     641.299     1.58777     5174.66     154.935           0
         G93     566.933     1.81506     4134.07     128.777           0
         G94     603.255     1.50665     3876.14     119.748           0
         G95     602.722     1.56162     5634.89     136.111           0
         G96     644.903     1.51505     4839.57     102.804           0
         G97     544.642     1.25125     6395.71      176.94           0
         G98     432.052     1.19463     6531.78     183.179           0
         G99     646.824     1.29406     6531.17     201.829           0
        G100     495.572     1.65759     4449.54     131.749           0
        G101      649.49      1.8353      7202.9     138.748           0
        G102     441.547     1.26824     5853.27     130.239           0
        G103     499.213     1.58306     6504.55     173.426           0
        G104     377.315     1.30618     4104.83     142.068           0
        G105     534.437     1.51806     6345.75     150.997           0
        G106     445.993     1.54011     5023.14     147.573           0
        G107     365.669     1.12393           0           0           2
        G108     393.713     1.29981     3982.59     124.662           0
        G109     518.183      1.6029     6866.22     177.185           0
        G110     600.163     1.41683     6793.11     192.464           0
        G111     391.156     1.22196     4080.51     135.513           0
        G112     582.717     1.59598     3586.46     98.1431           0
        G113     524.403     1.20722     5027.67     146.642           0
        G114      511.55     1.38059      6001.5     158.931           0
        G115     530.878     2.55192     4248.25     127.765           0
        G116     519.402     3.06942     4374.89     126.475           0
        G117     368.127      3.4353     4334.17     106.252           0
        G118     450.688      2.8785     3295.49     94.3211           0
        G119     513.173     2.90871     2947.16     96.5989           0
        G120     368.657     2.36084     4706.65     113.765           0
        G121     627.223     2.03855     4972.55     104.145           0
        G122     672.357      1.8236     3097.76     84.1651           0
        G123     639.803       1.862     4556.62     105.913           0
        G124     664.006     1.74084     3570.09     94.9572           0
        G125     539.604     1.71081     3415.94     88.9436           0
        G126     584.217     1.37294     5853.86     159.558           0
        G127       413.3     1.28029     4315.96     96.4834           0
        G128     309.314     1.27897     4165.02      109.55           0
        G129      463.35     1.13786     3181.43     79.7826           0
        G130     245.355      1.3648     4453.91     110.826           0
        G131     396.942     1.62453     5700.49     115.888           0
        G132     444.517     1.26398     5463.72     139.286           0
        G133     469.624     1.24155     3573.51      101.18           0
        G134     267.317     1.48826     3009.44     102.087           0
        G135     495.695     1.10518     3912.32     102.928           0
        G136      257.28     1.14578     4812.88     121.619           0
        G137     247.156     1.30756     4048.61     114.135           0
        G138     314.697     1.12503     6412.65     151.745           0
        G139     318.829     1.28749     3480.01     105.664           0
        G140     363.722     1.46455     4017.25     99.8158           0
        G141     371.721     1.14714     4889.71     142.421           0
        G142     291.619     1.17701     5738.27      154.87           0
        G143     272.111     1.53316     5380.56     134.319           0
        G144     473.617     1.16818     3662.77     98.1341           0
        G145     459.905     3.41283     4816.66     132.827           0
        G146      619.94     3.06533      7608.6     225.343           0
        G147     591.724     3.55215     4392.77     143.752           0
        G148     366.161     3.04278     4340.77     139.768           0
        G149      439.58      3.0672     6363.97     160.386           0
        G150     323.868     2.42257     5050.46     134.301           0
        G151     617.352     1.67406     6246.95     167.871           0
        G152     610.072      1.5452      3241.7     91.1056           0
        G153     442.785     1.94271     3470.01     120.473           0
        G154     323.127     1.81886     6398.75     162.036           0
        G155     271.561     1.80912     5506.23      148.74           0
        G156     545.083     1.72862     3250.07     91.8163           0
        G157     408.863     1.15776     6310.19     157.101           0
        G158     507.627     1.31773     6046.97     151.946           0
        G159     448.572     1.49557     4262.77     109.479           0
        G160     697.907     1.38014     4600.54     118.546           0
        G161      459.47     2.37797     5058.15     135.424           0
        G162     434.124     2.00986     3202.87      109.38           0
        G163     383.299     1.22536     4351.27     109.321           0
        G164     408.675     1.86251      3575.2     100.707           0
        G165     450.231     1.69329     4422.33     132.578           0
        G166     267.326     1.19355     4515.15     121.092           0
        G167     337.494     1.49848     5414.53     145.173           0
        G168     361.842     1.54262     5067.04     129.361           0
        G169     337.097     1.16509     5127.12     117.221           0
        G170     514.988     1.85541     3000.14     92.6646           0
        G171     525.783     1.81604     4789.46     115.478           0
        G172      342.58     1.33657     4847.85     126.421           0
        G173     478.002     1.56993     4238.29       121.6           0
        G174     604.958     1.63275     4503.75     132.692           0
