    REF_GAIN    0.451028     1.23475    0.227305           3
          G1     622.907     1.79096     3090.45     76.3264           0
          G2     664.039     1.64823     3098.12     89.1487           0
          G3     679.586     1.80231        4551     115.079           0
          G4     591.533     1.50484     3356.06     87.7515           0
          G5     538.454     1.32658     3478.23     108.292           0
          G6     510.229     1.47733     2941.37     86.3172           0
          G7     537.195     1.60052     2356.01     68.2926           0
          G8     544.301       1.486     4584.06     105.896           0
          G9      644.59     1.45518     3129.38     68.7504           0
         G10     599.446     1.58964     3468.15      75.105           0
         G11     452.515     1.67081     3657.99     86.7621           0
         G12     512.428     1.79865     2509.36     69.6869           0
         G13     608.164      1.7678     2106.97      61.622           0
         G14     435.551     1.71112     1990.01     53.1093           0
         G15      528.85     1.59858      3650.6     75.6093           0
         G16      379.14     1.57873     2958.37     76.2595           0
         G17     311.042     1.86657     3842.85     124.106           0
         G18     381.472     1.50046     3186.03     125.975           0
         G19     563.454     1.86422     3200.99      89.802           0
         G20     444.584     1.78435     2600.69     79.4231           0
         G21     471.603     1.73564     3122.48     71.5767           0
         G22     532.047     1.76651     4481.21     96.8894           0
         G23     392.589     1.68126     797.695     29.2373           0
         G24      522.81      1.4912     3265.07     82.8142           0
         G25     371.957     3.26357     3192.41     85.5277           0
         G26     391.049     3.51916     4045.92      93.098           0
         G27     413.913     3.96774     2131.52     78.1799           0
         G28     518.056     3.16148     1867.06     73.7096           0
         G29      331.03      2.5899     3806.37     134.548           0
         G30      431.86     3.09614     3456.99     88.0867           0
         G31       539.7     1.47526     2203.99     76.3614           0
         G32     557.529     1.49041     3182.87     73.8577           0
         G33      731.31     1.52045     2343.84     50.5856           0
         G34     645.445     1.60189     1098.93     33.6934           0
         G35     705.906     1.75874     3224.38      64.623           0
         G36     625.029     1.31033     2302.73      59.079           0
         G37     491.473     1.46608     2596.56     70.4975           0
         G38     347.723     1.39569     2505.35     80.7657           0
         G39     469.453     1.35099     3049.77     89.5778           0
         G40     462.873     1.57289     3923.84     134.837           0
         G41     291.908      1.3439     3639.64     101.754           0
         G42     378.563      1.6145     2693.58     88.8241           0
         G43     381.899     1.71388     2919.72     78.2551           0
         G44     256.004     1.21094     1118.74     55.3778           0
         G45      323.88     1.48754     2089.64     65.5045           0
         G46      320.67     1.57319     2732.54     69.1913           0
         G47     236.078     1.14634     2491.65     78.0048           0
         G48     208.393     1.20215     4585.84     160.291           0
         G49     430.586     1.66821     2146.67     57.5655           0
         G50      345.26     1.54915     3618.83     88.9185           0
         G51     380.373     1.61601      2701.8     76.7678           0
         G52     539.033     1.63654     2257.42     66.5271           0
         G53     326.407     1.32158     3011.59     92.1943           0
         G54     377.887      1.3991     1577.68     43.6102           0
         G55     231.652     3.37779     1682.29      59.824           0
         G56     391.145     3.32669     2613.54     82.6448           0
         G57     604.176     2.99916     996.012     28.8958           0
         G58      581.03     3.60594     1853.65     70.5224           0
         G59     601.892       3.409     3382.49     88.4992           0
         G60     507.814      2.8909     3132.43     103.582           0
         G61     492.678     1.31254     2584.92     78.7372           0
         G62     482.818     1.32196     4330.83     119.052           0
         G63     527.965     1.44663     2887.27     74.2505           0
         G64       576.6     1.12939     3763.49     97.5286           0
         G65     682.214     1.88905     4252.53     109.402           0
         G66     590.401     1.61876     4241.95     90.6749           0
         G67     394.779     1.20933     2542.13     66.3343           0
         G68     370.108     1.22522     2406.82      57.916           0
         G69     526.022     1.33874     4344.68     103.391           0
         G70     459.433     1.33176     3726.91     75.2412           0
         G71     364.327     1.46234     2534.71     70.6753           0
         G72      456.37     1.24766     2584.72     69.6554           0
         G73     310.634     1.28755     3308.37     92.9774           0
         G74     295.304     1.38243     3583.34     142.397           0
         G75     389.317     1.30908     2561.51     67.9587           0
         G76     261.259     1.18166     4254.12     131.804           0
         G77     253.598     1.29368     5673.19     197.485           0
         G78     369.469     1.44519      2630.2     88.3098           0
         G79     372.423     1.55175     2360.32     70.3812           0
         G80     524.787      1.2258     2399.46     66.1938           0
         G81     615.134     1.49946     2311.28     52.2798           0
