    REF_GAIN    0.450198     1.08627    0.226483           3
          G1     622.943     1.79947     3066.82     76.4322           0
          G2     663.958     1.69359     3017.75     83.3765           0
          G3     679.479     1.82187     4468.23     113.528           0
          G4     591.428     1.52234     3315.99      83.344           0
          G5     538.419     1.32318     3422.49     102.617           0
          G6     510.184     1.48068     2926.01     84.7586           0
          G7     537.037     1.61553     2348.84     67.0376           0
          G8     543.969     1.52068     4455.88     99.6855           0
          G9     644.316     1.47928     3108.26     67.1187           0
         G10     599.235     1.57065     3435.77     73.4702           0
         G11     452.213     1.63184     3583.44     85.3643           0
         G12     512.125     1.77258     2509.05     69.5447           0
         G13     608.044     1.77727     2105.67     61.5444           0
         G14      435.44     1.68694     1984.49     53.8705           0
         G15     528.677     1.60718      3574.6        71.9           0
         G16     378.911      1.5578     2880.29     72.6444           0
         G17     310.853     1.81352     3782.49      119.59           0
         G18     381.185     1.51892     3153.43     118.611           0
         G19     563.241     1.75609     3126.41     86.8406           0
         G20     444.599     1.65781     2604.31     78.3536           0
         G21     471.525     1.58051     3071.39     70.8233           0
         G22     531.753     1.78751     4312.57     90.9584           0
         G23     392.527      1.7011     795.173      28.299           0
         G24     522.721     1.50261     3217.82     82.6792           0
         G25     372.002     3.21567     3157.86     82.2362           0
         G26     391.136     3.47194     3946.16     90.2268           0
         G27     413.895     3.92016     2110.98     77.9221           0
         G28     518.148     3.11677     1855.28      71.385           0
         G29     331.154     2.58587     3730.45     129.178           0
         G30     431.899     3.06954     3422.05     85.6324           0
         G31     539.786     1.49214     2196.52     75.8516           0
         G32     557.571     1.49588     3136.11      69.855           0
         G33     731.078     1.50588     2332.94     49.3216           0
         G34     645.323     1.60529     1098.77     33.6967           0
         G35     705.768     1.75288     3199.51     63.5306           0
         G36     624.923     1.34562     2285.83     58.9796           0
         G37     491.273     1.49715     2584.15      71.819           0
         G38     347.466     1.36955     2502.26     80.0567           0
         G39     469.281     1.36964     2993.37     85.3472           0
         G40     462.605      1.5278        3861     130.014           0
         G41     291.899     1.34389     3549.97     97.6889           0
         G42     378.572     1.54902     2674.72     85.7774           0
         G43     381.806     1.73002     2882.78     74.6998           0
         G44     255.956     1.24024     1116.86     55.8848           0
         G45     323.842     1.51115     2080.08      66.363           0
         G46     320.492     1.56068     2718.32     67.6409           0
         G47     236.061     1.11374     2464.26     75.1241           0
         G48     208.202     1.23925     4492.38     152.356           0
         G49     430.524     1.52371     2134.01     57.6284           0
         G50     345.062     1.41557     3585.25     84.5057           0
         G51     380.303     1.47694     2664.65     74.1275           0
         G52     538.885     1.63092     2255.26     66.2868           0
         G53     326.461     1.31146     2938.63     85.7731           0
         G54     377.967      1.3909     1574.57     42.7731           0
         G55     231.785      3.3673     1681.16     58.3921           0
         G56     391.127     3.28077     2605.17     82.9403           0
         G57     604.117     2.98064     993.477     28.6579           0
         G58     581.065     3.58885     1830.97      67.218           0
         G59     601.866      3.3941     3342.69     88.6253           0
         G60     507.778     2.86432     3096.49      98.797           0
         G61     492.596     1.34921     2569.01     76.3822           0
         G62     482.699      1.3336     4185.61     114.975           0
         G63     527.915     1.50684      2871.2     75.4346           0
         G64     576.493     1.14215      3680.6     93.8575           0
         G65     682.038     1.92148     4155.35     106.162           0
         G66     590.269     1.68242     4132.92     85.2994           0
         G67     394.716     1.21095     2517.77     64.7323           0
         G68     370.055     1.24288     2381.77     54.8025           0
         G69     525.715     1.31707     4271.21     101.089           0
