    REF_GAIN    0.454396     1.09607    0.229288           3
          G1     622.904     1.77982     3106.75     76.4903           0
          G2     663.933     1.63099     3036.78     84.7472           0
          G3     679.554     1.79067      4483.2     111.847           0
          G4     591.423     1.51113     3364.33     87.9817           0
          G5     538.423     1.32799     3452.67     105.116           0
          G6     510.276     1.49082     2920.95     85.0938           0
          G7      536.96     1.61654     2353.91     68.1593           0
          G8     543.957      1.5455     4519.28      103.01           0
          G9     644.375     1.44399     3145.27     68.1225           0
         G10     599.311     1.61224     3456.13     73.8838           0
         G11     452.364     1.66224     3630.63     85.3916           0
         G12     512.301     1.77278     2502.67     68.3371           0
         G13     608.214     1.77714     2111.63     61.0418           0
         G14      435.59     1.70391     1987.45     53.7976           0
         G15     528.987     1.59037     3643.45     74.8041           0
         G16     379.018     1.55306     2901.37     73.5001           0
         G17     310.961     1.87592     3805.26     119.567           0
         G18     381.418     1.51525     3164.97     121.387           0
         G19     563.094     1.85894     3129.74     84.8951           0
         G20     444.273     1.78539     2593.82     79.0756           0
         G21     471.291     1.74688     3126.77     71.5286           0
         G22     532.511     1.76506     4346.57     94.8028           0
         G23     392.975     1.67427     797.485     28.0992           0
         G24     523.101     1.48751     3262.79     83.2285           0
         G25       371.6     3.22527      3191.9     85.0144           0
         G26     390.683     3.48958     3955.44     90.4995           0
         G27     413.294     3.90389     2124.78     77.4558           0
         G28     517.533     3.12268     1859.34     72.5435           0
         G29     331.057     2.58588     3781.35     131.033           0
         G30     431.554      3.0509     3439.86     85.4673           0
         G31     539.659     1.48062     2205.48     77.1116           0
         G32     557.452     1.49299     3185.64      72.027           0
         G33     731.234     1.48301      2349.5     49.8018           0
         G34      645.36     1.61082     1097.77     33.4315           0
         G35     705.767     1.71556     3232.33     65.7729           0
         G36     624.937     1.32445     2327.73     58.2827           0
         G37     491.306     1.48413     2592.52     71.2979           0
         G38      347.62     1.37521     2483.29     79.2861           0
         G39     469.256     1.37063     3003.35     86.1204           0
         G40     462.637     1.55893     3858.85     130.221           0
         G41      291.88     1.37481     3557.39     99.2522           0
         G42     378.504     1.59388     2680.03     85.9696           0
         G43     382.003     1.69829     2907.02     76.1007           0
         G44     256.147     1.22066     1112.98     54.3609           0
         G45     324.093      1.4852     2096.49     65.2342           0
         G46     320.628     1.58827      2740.9     68.5442           0
         G47     236.062     1.13569     2473.37     75.2318           0
         G48     208.352     1.26906     4503.84      155.65           0
         G49     430.164     1.71227     2141.84     59.0978           0
         G50     344.793     1.49462      3592.6      85.538           0
         G51     380.036     1.63562     2683.51     75.8758           0
         G52     539.321     1.62292     2259.55      67.839           0
         G53     326.638      1.3031      2948.8     88.2046           0
         G54     378.171     1.44569      1577.8     42.5158           0
         G55     231.219     3.38607     1681.49     59.5575           0
         G56      390.27     3.26843     2607.05     82.8553           0
         G57     604.265     2.97595      996.27     29.0885           0
         G58     580.663     3.55007     1835.05     67.2922           0
         G59      601.42      3.3631     3380.75     87.9958           0
         G60     507.234     2.86672     3112.29     99.8091           0
         G61     492.703     1.35679     2576.04     76.8555           0
         G62     482.828     1.33421     4208.69     115.449           0
         G63     527.971      1.4521     2907.97     73.7799           0
         G64     576.566     1.12105     3713.88     93.2691           0
         G65     682.281      1.9277      4202.4     106.091           0
         G66     590.291     1.63651     4174.26     86.4771           0
         G67     394.623     1.21316     2550.76     65.2631           0
         G68     369.923     1.23301     2412.77     57.4915           0
         G69     525.763     1.32311     4302.48     100.047           0
         G70     459.412     1.37063      3684.3     76.4861           0
         G71     364.244     1.47452     2532.47       69.76           0
         G72         456     1.25405     2567.39     66.3397           0
         G73     310.775     1.29148     3279.61     92.2296           0
         G74     295.422     1.41581     3575.66     140.954           0
         G75     389.188     1.32507     2560.55     67.6775           0
         G76     261.321     1.21132      4125.9     123.363           0
         G77     253.616     1.28605     5505.25      191.88           0
         G78     369.418     1.43545     2639.92     85.9039           0
         G79     372.033     1.55585     2360.91     70.3392           0
         G80     524.583     1.27177     2402.69      66.569           0
         G81     614.539     1.53448     2305.48     52.0772           0
         G82     500.751     1.30409     4405.66     97.8016           0
         G83     335.926     1.36906     2971.85     93.5857           0
         G84     562.177     1.30421      4103.2     93.8318           0
         G85     371.331     3.03815     2730.65     72.3106           0
         G86     360.716      3.5973     2363.08     91.2448           0
         G87     498.705      3.2462     2160.17     65.9558           0
         G88       475.2     2.42805     2817.67     86.6952           0
         G89     627.748     3.01006     3226.71     127.832           0
         G90     545.493     2.76501     2412.48     67.0393           0
         G91     645.339      1.8349      3386.5     78.7934           0
         G92     642.945     1.69915     2970.36     88.6666           0
         G93     569.064     1.84576      2311.7     67.0368           0
         G94     604.826     1.53713      2303.6     66.0581           0
         G95     603.855     1.64724     3271.94     77.0346           0
         G96     645.951     1.55815     2777.66     58.3578           0
         G97     545.216     1.29128     3520.72     98.8313           0
         G98     432.182     1.19308     3627.84     100.779           0
         G99     647.056     1.29266     3765.45     115.452           0
        G100     496.004      1.6511     2520.91     72.9584           0
        G101     650.452     1.91811     3966.52     79.6327           0
        G102     441.811     1.26051      3151.6     72.6958           0
        G103     499.591     1.58671     3546.61     95.2223           0
        G104     377.296     1.34282     2195.64     72.7492           0
        G105     534.474     1.53265     3465.67     86.4634           0
        G106     446.967     1.57593     2682.98     79.1583           0
        G107     365.581     1.13664     2357.04     63.9406           0
        G108     393.945     1.36509        2222     64.4819           0
        G109     518.724      1.7777     3804.56     101.757           0
        G110     600.724     1.55675      3907.6     107.925           0
        G111     390.361     1.33643     2283.15     74.8617           0
        G112     584.481      1.4969     2015.01     49.1396           0
        G113     524.673     1.21191     2754.97     75.9862           0
        G114     512.134     1.36425     3268.94     87.5847           0
        G115      531.07      2.7062     2428.57     67.0025           0
        G116     519.362     3.26005     2373.52     64.8474           0
        G117     368.919     3.54853     2401.96     58.2229           0
        G118     451.346     3.08167     1893.64     48.9957           0
        G119     513.476     3.08033     1747.89     50.4655           0
        G120     368.427     2.51767     2493.68     60.0911           0
        G121     627.154     2.04613     2794.02     57.7283           0
        G122      673.03     1.82414     1896.92     43.2837           0
        G123     640.448     1.86863     2608.36     57.4566           0
        G124     664.766     1.70611     2138.35     51.0908           0
        G125     540.187     1.71701     1930.15     46.9542           0
        G126     585.001     1.42325     3172.56      83.671           0
        G127     413.403     1.25148     2326.68     52.2912           0
        G128     309.255      1.2518     2276.27     59.7453           0
        G129     463.335     1.12589     1781.61     41.2803           0
        G130     245.429     1.39474     2287.35     61.7943           0
        G131     396.979     1.66761     2948.62     59.1953           0
        G132      444.67     1.25108     2970.55     76.9159           0
        G133     469.602     1.29083     2035.18     53.1278           0
        G134     266.906     1.47883     1684.95     56.3383           0
        G135     495.637     1.10274     2259.59     57.2324           0
        G136     257.327     1.16672     2572.74     68.5322           0
        G137     247.268     1.38303     2175.95     61.6092           0
        G138     314.601     1.14196     3476.01     83.0398           0
        G139     318.703     1.38845     1966.18     61.0856           0
        G140     363.302     1.61587     2188.18     55.5403           0
        G141     371.496     1.23318     2711.03     79.8874           0
        G142     291.952     1.15913     3168.53     84.3135           0
        G143     272.444     1.53398     2968.81     78.9013           0
        G144     473.566     1.17628     2040.72      51.623           0
        G145      461.41     3.57772     2760.46     76.6995           0
        G146     620.586     3.20912     4231.39     123.414           0
        G147     591.839      3.6337     2554.22     79.3771           0
        G148     366.572     3.08851     2381.25     78.8181           0
        G149     440.377     3.22283     3485.03     89.5309           0
        G150     324.807     2.56973      2672.1     72.8899           0
        G151      617.99     1.74599     3607.69     98.3488           0
        G152     610.044     1.57787     1964.58     49.2204           0
        G153     443.066     1.99192     1936.41     61.3544           0
        G154     322.591     1.84612     3356.55     89.2741           0
        G155     271.305     1.85247     2987.87     84.1347           0
        G156     544.683     1.74089     1843.87     45.2828           0
        G157     408.831       1.153      3492.6     87.5692           0
        G158     507.465     1.31528     3205.87     81.8948           0
        G159     448.693     1.42132     2350.51     60.3763           0
        G160     698.132     1.42992     2626.13     62.7114           0
        G161     460.265     2.25658     2834.14     77.3687           0
        G162     434.556     1.97169     1804.93     56.2755           0
        G163      383.05     1.20572     2322.37      58.875           0
        G164     409.263     1.83819     1971.34     52.6974           0
        G165     450.303     1.68329     2505.52      73.234           0
        G166     267.049     1.22504     2388.03      66.131           0
        G167     337.644     1.50489     2828.19     79.3314           0
        G168     362.164     1.50988     2801.17     74.8204           0
        G169     337.036     1.30055      2843.5      67.062           0
        G170     515.704      1.9733     1792.65     47.2134           0
        G171     526.532     1.66051     2697.81     63.9812           0
        G172     342.713     1.30578      2538.2     67.2191           0
        G173     478.781     1.58657     2453.49     70.2311           0
        G174     606.111     1.57243     2596.42     73.3777           0
        G175     353.483     3.65301     2520.03     69.7822           0
        G176     297.506     2.92084     2293.22     66.9314           0
        G177     559.144     3.48828     1993.03     81.0863           0
        G178     442.942     3.23817     3234.27     83.6594           0
        G179     443.239      3.6847     2266.17     76.2828           0
        G180     462.652     2.65966     2309.16     57.5795           0
        G181     565.892     1.85478     2433.53     62.7524           0
        G182     259.436     1.81257     1794.21     46.0168           0
        G183     466.764      1.8271     1880.73     55.4565           0
        G184     404.656     1.74485     2886.12     67.2912           0
        G185     634.628     1.81182     2225.37     60.5797           0
        G186     597.935     1.82981     1785.22     48.2206           0
        G205     478.831     3.25989     3349.15     79.7529           0
        G206     429.301     3.54029     2831.47     66.5704           0
        G207     427.002     2.90446     3441.58     99.7251           0
        G208     480.983     3.00585     2439.35     66.1358           0
        G209     662.554     2.76303     2627.85     74.5573           0
        G210     623.425     2.63737     2566.13      78.142           0
        G211     659.387      2.1438     1580.91     28.8418           0
        G212     462.755     1.62937     2848.43     82.5426           0
        G213     369.069     1.85075     2977.38     71.6203           0
        G214     324.459     1.73116     2350.17     67.3705           0
        G215       341.3      1.6487     2939.27     78.2132           0
        G216     453.147     1.62437     1744.02     53.5046           0
        G235     601.409      3.5004     2800.71     83.8048           0
        G236     545.721     2.74025     1754.86     52.7427           0
