    REF_GAIN           0     1.09919    0.229901           3
          G1     624.038     1.72784     3108.38     77.3229           0
          G2     665.373     1.59283     3097.37       88.74           0
          G3     681.187     1.77139     4552.12     115.237           0
          G4     593.172     1.49024     3380.57     88.0845           0
          G5     538.915     1.32203     3493.52     108.905           0
          G6     511.498     1.48081     2878.26     83.0005           0
          G7     537.304     1.65393     2342.82     68.2295           0
          G8     544.252     1.51794     4600.53      104.53           0
          G9     644.377     1.50902     3124.48     68.5265           0
         G10      599.66     1.57369     3471.88     75.2102           0
         G11     452.839     1.70932     3678.33     87.6913           0
         G12     512.597     1.76766     2459.71     69.3895           0
         G13     608.605     1.75515     2106.27     61.7099           0
         G14     435.832     1.69724     1994.36     52.5082           0
         G15     529.701     1.62788     3691.91     76.3177           0
         G16     379.223     1.56833        2959     74.7928           0
         G17     311.232     1.84772     3840.13     122.077           0
         G18     381.996     1.49051     3160.15     124.073           0
         G19     562.785      1.9353      3184.8     89.9522           0
         G20     444.322     1.88173      2593.1     78.9181           0
         G21     471.676     1.84185     3162.27     74.2498           0
         G22     532.647     1.81321     4466.21     101.107           0
         G23     392.815     1.73499     794.496     28.5296           0
         G24     523.219     1.57169     3289.93     85.0832           0
         G25     371.882      3.2137     3207.05     87.0679           0
         G26     391.071     3.45403     4004.71      94.145           0
         G27     414.032     3.83919     2135.21     77.6834           0
         G28     518.134     3.08729     1862.42     73.2661           0
         G29     330.839     2.57471     3815.64     134.974           0
         G30      431.67     3.01756     3449.58     87.4682           0
         G31      540.51     1.50273      2208.5     76.3223           0
         G32     558.714     1.53096     3208.31     74.6312           0
         G33     731.431     1.47961     2354.14     49.8866           0
         G34     645.912     1.54673     1099.62     34.3941           0
         G35     706.578     1.75441     3253.88     65.8496           0
         G36     625.926     1.39448     2331.66     61.0115           0
         G37     491.713     1.48666     2602.82     71.5365           0
         G38     347.376     1.39483      2487.8     79.8389           0
         G39     469.215      1.3609     3042.06     91.4562           0
         G40     462.959     1.55303     3875.72     130.539           0
         G41     291.954     1.36616     3610.54     102.052           0
         G42     378.464     1.61694     2699.71     88.6516           0
         G43     382.655     1.71185     2928.29     76.8968           0
         G44     256.427     1.18656     1112.64     54.6301           0
         G45      324.61     1.46611     2091.81     65.5376           0
         G46     321.182     1.57237     2749.65     70.2256           0
         G47     236.241     1.12616     2491.13      77.166           0
         G48     208.355     1.22506     4555.17     158.907           0
         G49     430.648      1.7516     2150.66     58.3249           0
         G50     344.296     1.58236     3611.67     88.0262           0
         G51      380.05     1.72588     2708.19     76.8291           0
         G52     539.321     1.68758      2253.1     66.7877           0
         G53     326.439     1.37383     2998.08     92.2717           0
         G54     377.844     1.42594     1565.97     43.7897           0
         G55     231.683     3.37031     1679.13     59.2169           0
         G56     391.016     3.25252     2597.44     83.4179           0
         G57     603.583     2.97136     999.456     29.5484           0
         G58     580.978     3.53732     1848.98     70.3927           0
         G59      601.61     3.29389     3405.05     90.5602           0
         G60     507.664     2.83581     3131.92     103.833           0
         G61     492.413     1.32319     2571.59     76.4396           0
         G62     482.825     1.32062     4309.74     118.078           0
         G63      528.09     1.44949      2912.4     75.9647           0
         G64     576.799     1.14255     3762.62      95.117           0
         G65     681.961     1.85803     4258.37     110.607           0
         G66     589.882     1.61304     4248.23     89.5194           0
         G67     395.002     1.21429     2562.24     66.6062           0
         G68      370.14     1.25733     2433.05     59.1808           0
         G69     525.812     1.30974     4350.83     103.255           0
         G70      459.48     1.33708     3730.73     76.8187           0
         G71      364.27     1.46166     2532.36     70.4897           0
         G72     455.362     1.31386     2569.52     68.7506           0
         G73     311.209     1.22515     3301.34     94.2797           0
         G74     295.795     1.34399     3615.15     140.165           0
         G75     389.375      1.2964     2573.07     68.9122           0
         G76     261.859     1.19943     4273.16     133.053           0
         G77     254.051     1.26175     5662.68     196.625           0
         G78     369.646     1.44646     2655.13     88.1779           0
         G79     372.345      1.6595     2369.28     69.6132           0
         G80     524.817     1.33795     2419.38     65.5378           0
         G81      613.24     1.58246     2310.48     53.0888           0
         G82     500.591     1.34633     4438.05     99.6348           0
         G83     335.749     1.44496     3004.92     95.6945           0
         G84     562.134     1.34797     4150.02     94.6565           0
         G85     371.197     3.04397      2752.2     72.3625           0
         G86     360.776     3.58493     2382.74      91.563           0
         G87     499.057     3.27022     2166.01     66.5035           0
         G88     475.758     2.39671     2846.35     89.1097           0
         G89     627.461     2.91306     3255.31     128.889           0
         G90     545.281     2.69296     2401.93     66.6366           0
         G91     645.303     1.79962     3398.89     82.1945           0
         G92     643.219     1.68172     2995.85     89.2502           0
         G93     568.912     1.80783      2323.4     69.2391           0
         G94     604.693     1.51567     2312.08     64.9113           0
         G95     603.808      1.6265     3336.01     79.1121           0
         G96     646.051     1.51904     2784.96     57.9259           0
         G97     545.007     1.27424     3520.09     99.8143           0
         G98     432.083     1.19583     3681.83     104.989           0
         G99     647.223     1.32503     3788.88     117.588           0
        G100     495.972      1.7076     2533.36     74.0324           0
        G101     650.148     1.90953     4002.19     80.1057           0
        G102     441.852     1.26465     3152.45     75.7719           0
        G103     499.411     1.57784     3581.45     99.0229           0
        G104     377.704     1.33472     2215.45     73.6968           0
        G105     534.806     1.51624     3538.71     87.7252           0
        G106       446.5     1.55044     2680.48     78.3238           0
        G107     366.056     1.16717        2375     64.7636           0
        G108     394.074     1.33281     2229.47     65.4038           0
        G109     518.546     1.84805     3846.08     104.155           0
        G110     600.506     1.61129      3989.7     113.407           0
        G111     390.777     1.35595     2295.94     77.6208           0
        G112     584.434     1.56722     2008.64     50.1127           0
        G113     524.698     1.23366     2767.16     78.4253           0
        G114     512.163     1.41465     3265.75     90.3032           0
        G115     531.084     2.64878     2435.43     67.6944           0
        G116     519.514     3.24804     2381.25     65.4896           0
        G117     368.645     3.48607     2407.98     59.8989           0
        G118     451.143     3.02608     1898.91     49.2153           0
        G119     513.413        3.02     1748.53     50.2963           0
        G120      368.44     2.49762     2502.09     60.1547           0
        G121     627.418     2.00638      2833.6     59.7132           0
        G122     673.352     1.80918     1900.21     42.5661           0
        G123     640.699     1.82106     2622.93     58.2222           0
        G124      665.29     1.70462     2147.96     50.1147           0
        G125     541.081     1.72117     1941.82     47.4916           0
        G126     585.802     1.42041     3192.16     87.0227           0
        G127       413.3     1.27207     2333.12     52.4345           0
        G128     309.629     1.24948     2291.16      61.151           0
        G129     463.335     1.13279      1782.7     40.1222           0
        G130     245.289     1.37192     2332.29     63.1298           0
        G131     396.958     1.67935     2949.54     60.5346           0
        G132     444.511     1.28501      2983.2      77.896           0
        G133     469.938     1.23785     2041.76     53.9126           0
        G134     267.255      1.4443     1689.22     56.7288           0
        G135     496.049     1.09955      2282.9     60.3087           0
        G136      257.36     1.20097     2583.43     70.0849           0
        G137      247.25     1.38356     2179.53     60.1537           0
        G138     314.965     1.14532     3538.22     88.2737           0
        G139     318.154     1.44393     1991.17     63.3424           0
        G140      362.89      1.6837     2193.14     55.1624           0
        G141     371.391     1.25693     2740.92     84.7007           0
        G142     291.569     1.21129     3255.15     88.0279           0
        G143     272.176     1.61494     3017.19     80.4454           0
        G144     473.421     1.15324     2053.87     52.4547           0
        G145     461.038     3.52936     2814.51     77.6081           0
        G146     620.526     3.16608     4293.33     126.313           0
        G147     591.786     3.58145     2569.78     81.7009           0
        G148      366.37     3.03972     2398.53     80.4107           0
        G149     440.153     3.19001     3543.18     91.8435           0
        G150     324.453      2.5304     2680.15     73.6386           0
        G151     618.702     1.76961      3654.3     100.096           0
        G152     610.517     1.57801     1979.02     49.7766           0
        G153     443.237     1.96954     1943.11     63.8933           0
        G154     323.355     1.81731     3339.25     88.5294           0
        G155     271.896     1.80352     3044.22     87.1996           0
        G156     545.415     1.73222     1853.81     45.6878           0
        G157     408.993     1.15268     3557.41     90.1288           0
        G158     507.854     1.28662     3217.97     83.2401           0
        G159     448.872     1.43465     2359.98     59.3468           0
        G160     698.228     1.46179     2639.29     65.1477           0
        G161     459.899     2.27076     2845.33     80.0581           0
        G162     434.372     1.99521     1815.59     58.7545           0
        G163     383.538     1.16801     2333.45     60.0964           0
        G164     409.312     1.84259     1962.13      52.918           0
        G165     450.855     1.70398     2534.32      77.314           0
        G166     267.301     1.21264     2390.47     67.1966           0
        G167     337.666     1.46739     2837.92     78.6918           0
        G168     362.136     1.51581     2809.16     74.7575           0
        G169     337.259     1.35124     2902.05     69.5811           0
        G170     514.855     2.03194     1799.63     47.5509           0
        G171     525.861     1.74894     2738.05     66.0415           0
        G172     342.527      1.3674     2541.06     68.2046           0
        G173     478.637     1.60821     2468.69     70.9863           0
        G174     605.863     1.61716     2625.17      74.511           0
        G175     353.148     3.62191     2530.82     69.6581           0
        G176     297.449     2.93357      2307.6     69.4692           0
