    REF_GAIN    0.521213     1.23242    0.247458           2
          G1     501.502     1.65719     5310.77     132.519           0
          G2     649.664     1.58032     4752.45     137.752           0
          G3      452.91     1.74446     6916.41     172.051           0
          G4     513.606     1.43929     5540.22     139.562           0
          G5     304.515     1.20277     5492.04      167.59           0
          G6     421.324     1.39556     5145.74     140.976           0
          G7     539.666     1.54613     4235.24     123.173           0
          G8     547.693     1.53483     7398.71     163.828           0
          G9     644.828     1.31816     5595.58     118.785           0
         G10     598.081     1.57369     6103.29     125.135           0
         G11     451.264     1.68707     6287.96     140.062           0
         G12     512.901     1.66565     4776.06     127.294           0
         G13     610.748     1.76235     3692.31     116.144           0
         G14     438.886     1.76715     3384.28     92.5022           0
         G15     531.007     1.58788     6236.43     122.036           0
         G16     384.622     1.46616     8691.21     216.093           8
         G17     315.916     1.69588     6748.13     200.775           0
         G18     383.983     1.42297     5685.16     206.339           0
         G19      562.78     1.60504     5029.82     137.418           0
         G20     447.229     1.61809     4647.37     139.674           0
         G21      473.69     1.50479     5439.49     119.294           0
         G22     540.487      1.5726     6873.43     150.559           0
         G23     394.298      1.6546     1179.01     56.5904           0
         G24     525.126     1.43555     5663.44     137.867           0
         G25     374.071     2.93176     5696.61     141.279           0
         G26      396.69     3.11861     6751.38     151.581           0
         G27     417.316     3.66372     3637.95     132.632           0
         G28     518.696     2.96982      2999.4     115.503           0
         G29      336.09     2.38081     6614.51     215.276           0
         G30      436.15     2.79766     6086.99      143.19           0
         G31     383.205     1.37189     3642.69     141.244           0
         G32     358.359     1.44152     5281.43     121.553           0
         G33     465.988     1.48713     3589.48     87.2418           0
         G34     509.786     1.54565     1424.85     68.2429           0
         G35     519.086     1.66301     5400.68     110.699           0
         G36     516.463      1.2601     3732.26     100.787           0
         G37     495.146     1.41618     4403.38     119.213           0
         G38     355.193     1.34347     4199.46     129.132           0
         G39     474.165     1.24377     4865.65     136.654           0
         G40     470.297     1.49528      6696.9     216.771           0
         G41     291.668     1.35825     6022.49     163.512           0
         G42     382.199     1.52179     4618.83     143.925           0
         G43     384.729     1.64791     4856.36      116.99           0
         G44     260.718     1.15551     1872.39     93.0277           0
         G45     324.306      1.3486     3701.75     115.591           0
         G46     325.513     1.47531     4894.47     119.868           0
         G47     239.074     1.06771     4596.14     132.546           0
         G48     211.996     1.19107     7781.02     248.316           0
         G49     432.032     1.41949     3822.32     102.304           0
         G50     348.058      1.3336      6217.8     136.865           0
         G51     378.673     1.46082     4500.18     123.665           0
         G52     542.201     1.54373      3711.2     104.711           0
         G53     328.378     1.26245     4959.65     145.722           0
         G54     378.481     1.33258     2759.39     80.0187           0
         G55     235.762     3.04698     3040.86     106.218           0
         G56     393.482     2.97229     4690.41     148.259           0
         G57     590.945     2.67325     1377.53     59.3778           0
         G58     580.026     3.22159     2832.78     106.723           0
         G59     600.482     3.21241     5837.34     151.114           0
         G60     509.181     2.60683      5250.1     164.482           0
         G61     376.292     1.26135     4397.91     130.186           0
         G62     297.989     1.27556      6749.2      193.24           0
         G63     434.699     1.39835     5051.07     130.138           0
         G64      495.26     1.14562     6257.38     157.871           0
         G65     370.694     1.79461     6695.59     175.799           0
         G66     462.766      1.5406      6698.8     142.252           0
         G67     397.339     1.12241     4559.94     114.862           0
         G68     374.121     1.23577     4260.88     97.4418           0
         G69      526.11     1.20004     7435.73     171.682           0
         G70     461.675     1.27704      6335.5     125.836           0
         G71     363.881     1.44715     4457.32     114.124           0
         G72     445.852     1.26283     4440.38      113.97           0
         G73     313.827       1.209      5858.3     152.179           0
         G74     300.471      1.3237     6406.02     230.314           0
         G75     390.352     1.39517     4532.96     116.251           0
         G76     266.062     1.88197     6309.14     198.323           0
         G77     258.936     1.23952        7725     269.681           0
         G78     370.519      1.4512     4575.31     145.606           0
         G79     373.411     1.33309      4148.7     121.927           0
         G80     524.961     1.13093     4142.36     116.559           0
         G81     601.755     1.35684     3755.08     81.9089           0
         G82      500.86     1.23079     7680.95     161.136           0
         G83     340.828     1.37595     5274.54     161.547           0
         G84     560.278     1.17656     7142.65     156.887           0
         G85     378.984     2.73946     4724.82     123.705           0
