    REF_GAIN    0.454299     1.09586    0.228931           3
          G1     622.716     1.77363     3117.41     78.1154           0
          G2       663.7     1.64942     3104.71        87.3           0
          G3     679.428     1.82029     4546.18      117.61           0
          G4     591.439     1.51166     3386.59     88.0469           0
          G5     538.424      1.3128     3489.73     108.009           0
          G6     510.488     1.49909     2930.03     87.8057           0
          G7     536.985     1.61218     2347.81      68.789           0
          G8     544.032     1.53778     4623.89     106.289           0
          G9     644.184     1.46749     3142.29     68.8021           0
         G10     599.202     1.61197     3472.21       75.58           0
         G11     452.273     1.69682     3685.69      88.053           0
         G12     512.331     1.80275     2485.91     69.8114           0
         G13     607.961     1.80519     2119.79     61.9419           0
         G14     435.331     1.70566     1988.46     51.8324           0
         G15     528.699     1.62426     3716.56     76.0814           0
         G16     378.805     1.56565     2966.84     76.9671           0
         G17      310.77     1.85607     3850.22     121.813           0
         G18     381.142     1.53711     3194.08     125.931           0
         G19     562.885     1.85935     3193.45     88.2782           0
         G20     444.218     1.74518     2613.09     79.0513           0
         G21     471.281      1.6558     3164.21     73.7508           0
         G22     532.352     1.77321     4490.13     101.197           0
         G23     392.865     1.66957     797.374     28.7022           0
         G24     522.943      1.4872     3300.94     86.9308           0
         G25      371.49     3.26799      3231.6     85.9889           0
         G26     390.524     3.46785     4028.91      95.625           0
         G27     413.208     3.87453     2136.74     79.7799           0
         G28     517.375     3.12778     1864.05     73.3687           0
         G29     330.845     2.60304     3839.78     135.168           0
         G30     431.561     3.03668      3471.5     88.5799           0
         G31     539.558     1.50842      2211.8     77.6653           0
         G32     557.453     1.54251     3215.69     74.8832           0
         G33     731.285      1.5063     2360.56     50.4341           0
         G34     645.225      1.5975      1097.9     34.5147           0
         G35     705.635     1.75119     3253.06     65.2614           0
         G36     624.863     1.32155     2348.85     60.3485           0
         G37     491.077     1.48581     2600.92     71.7514           0
         G38      347.57     1.35745     2558.12     81.1842           0
         G39     469.318     1.36211     3049.51     90.1721           0
         G40     462.674     1.55262     3923.57     133.659           0
         G41     291.805      1.3566     3608.89     102.111           0
         G42     378.558      1.6284     2692.96     88.5211           0
         G43     381.769     1.71817     2932.65     77.6484           0
         G44     255.996     1.22419      1115.5     55.4028           0
         G45     323.834     1.49244     2107.43     67.2377           0
         G46      320.49     1.57567     2754.35     70.3339           0
         G47     236.097     1.14397     2499.62     78.1623           0
         G48     208.291     1.27991     4564.42     162.401           0
         G49     430.215     1.58192     2150.82     58.9235           0
         G50     344.754     1.53924     3618.65     86.2419           0
         G51     380.074     1.57643     2712.53     77.2891           0
         G52     539.139     1.62414     2265.03     68.2081           0
         G53     326.619     1.30797     3012.47     91.1644           0
         G54     378.084     1.40873     1581.98     42.5384           0
         G55      231.35     3.37031     1682.09     58.7001           0
         G56     390.355     3.24086      2600.9     86.7153           0
         G57     603.792     3.00648     999.346     29.5145           0
         G58     580.612     3.58128     1854.99     70.5914           0
         G59     601.216       3.358     3415.75     89.9653           0
         G60     507.074     2.85551     3137.05     103.109           0
         G61     492.871     1.37239     2587.37     78.8892           0
         G62     482.995     1.35715     4314.62     122.462           0
         G63     527.938     1.45558     2919.27     76.5688           0
         G64     576.449     1.12686      3780.8     98.1522           0
         G65     682.424     1.90894     4282.09     111.344           0
         G66     590.131     1.68222     4266.18     90.5044           0
         G67     394.671     1.20912     2570.39     65.8383           0
         G68     370.023     1.24911     2432.15     59.0432           0
         G69     525.688      1.3084     4372.18     103.619           0
         G70     459.551     1.35204     3753.66     78.2389           0
         G71     364.299     1.47186     2550.95     70.6519           0
         G72     455.941     1.26264     2563.42     67.3812           0
         G73     310.605     1.27675     3316.15     95.4164           0
         G74     295.193     1.42159      3618.3      142.33           0
         G75     388.978     1.29648     2590.59     67.6217           0
         G76     261.294      1.2199     4304.69     131.257           0
         G77     253.642     1.32386     5679.85     200.578           0
         G78     369.266     1.44244     2677.48     87.2898           0
         G79      372.03     1.48446     2373.04     71.0837           0
         G80     524.644     1.15806      2420.2     65.7431           0
         G81     614.289     1.51477     2312.06     52.4451           0
         G82     500.672     1.30543     4462.93     99.8026           0
         G83     335.862     1.37077     3009.36     97.7296           0
         G84     562.102     1.33372     4160.27     96.8093           0
         G85     371.345     3.06585     2760.07     75.7876           0
         G86     360.714     3.55474     2387.56     91.2597           0
         G87     498.791        3.24     2172.67     65.3701           0
         G88     475.275      2.3906     2854.34     89.1659           0
         G89     627.545     2.98897     3254.58     127.836           0
         G90     545.387      2.7419     2417.83     66.4275           0
         G91      645.36     1.84717     3407.51     81.9814           0
         G92     643.108     1.71211        2996     88.0185           0
         G93     569.337     1.83557     2326.27     67.7161           0
         G94     604.958     1.55545     2303.99     67.2129           0
         G95     604.011     1.65928     3348.62     80.8631           0
         G96      646.08     1.56671     2791.07     59.1372           0
         G97     545.167     1.24123     3547.13     103.384           0
         G98     432.033      1.1865     3692.32     105.046           0
         G99     646.975     1.28714     3790.69     117.875           0
        G100     495.982     1.66062     2534.39     73.9654           0
        G101     650.451     1.92197     4004.12     82.7229           0
        G102     441.779     1.27566     3185.91     75.8912           0
        G103     499.395     1.65361     3587.26     98.8933           0
        G104     377.147     1.35301     2198.32     72.8414           0
        G105     534.162     1.52236     3512.62     88.4351           0
        G106     446.814     1.56457     2690.68      78.958           0
        G107     365.514     1.20086     2370.44     64.6047           0
        G108     393.739     1.36378     2230.61     65.0326           0
        G109      518.87     1.65766     3863.56     104.758           0
        G110     600.628     1.47332     4009.26     112.074           0
        G111     390.354     1.22599     2300.26     79.0033           0
        G112     584.398     1.54648     2020.61     50.3152           0
        G113      524.57       1.223     2760.39     77.7206           0
        G114     511.958     1.42162     3276.91      87.893           0
        G115     530.957     2.69511      2440.4     67.9299           0
        G116     519.262     3.25018     2380.93     65.2847           0
        G117     368.933     3.56361     2417.71     61.2855           0
        G118     451.353     3.07443     1899.05     49.7228           0
        G119     513.455     3.10401     1750.61     50.5361           0
