    REF_GAIN    0.520495     1.23024    0.246827           2
          G1     501.582     1.64643     5228.12       130.5           0
          G2     649.737      1.5721     4583.52     129.382           0
          G3     452.891     1.73077     6694.84     161.995           0
          G4     513.592     1.43754     5422.38     135.067           0
          G5     304.588     1.20984      5344.3      160.66           0
          G6     421.302     1.39024     5057.89     137.728           0
          G7     539.712     1.53243     4163.77     121.044           0
          G8      547.81      1.5191     7200.32     158.771           0
          G9     645.442     1.31102     5471.77     113.401           0
         G10     598.137     1.53794     5969.08     121.408           0
         G11     451.362     1.64719     6096.98     133.958           0
         G12     512.775     1.64246     4721.44     126.058           0
         G13     610.728     1.75622     3630.33     112.989           0
         G14     438.856     1.78439      3322.1     91.8099           0
         G15     530.959     1.58756     6060.83     115.023           0
         G16     384.709     1.44629     8379.67     208.642           0
         G17      315.97     1.73853     6597.74     192.097           0
         G18     383.996     1.43436     5597.46     199.111           0
         G19     562.587     1.59017     4861.49     135.717           0
         G20     447.171     1.55305     4603.34     135.237           0
         G21     473.638     1.47715     5281.35     113.871           0
         G22     540.453     1.53519      6607.7      144.77           0
         G23     394.293     1.64706     1176.02     55.7591           0
         G24     525.237     1.43607     5519.29     136.112           0
         G25     374.166     2.85645     5571.06     143.064           0
         G26     396.732      3.0536     6559.99     146.779           0
         G27     417.403     3.59767     3547.03     126.733           0
         G28     518.811     2.85286     2922.65     112.059           0
         G29     336.031     2.29927     6440.62      207.99           0
         G30     436.242     2.68559      5950.7     140.451           0
         G31     383.209     1.38022     3603.75     139.618           0
         G32     358.312     1.46468      5171.6     118.463           0
         G33     466.444     1.46248     3503.68      83.104           0
         G34     509.904     1.52405     1419.37     66.9231           0
         G35     519.191     1.67098     5298.29     105.865           0
         G36     516.483     1.25616     3668.37      100.23           0
         G37     495.194      1.4228     4324.41     117.532           0
         G38     355.097     1.36057     4079.03     123.102           0
         G39     474.225     1.23332     4725.07     133.178           0
         G40     470.316     1.47562     6511.11     208.603           0
         G41     291.668     1.34828     5595.33     150.508           0
         G42     382.201      1.5475     4489.36     134.109           0
         G43     384.702     1.62435     4769.46     119.655           0
         G44     260.711     1.16882     1833.62     89.6417           0
         G45     324.363     1.38828     3659.05     110.417           0
         G46     325.549     1.49127     4830.05     115.212           0
         G47     239.087     1.05548     4481.75     128.068           0
         G48     211.988     1.22924     7520.51     236.676           0
         G49     431.977     1.41819     3746.02      101.21           0
         G50     347.934     1.32685      6078.5     136.682           0
         G51     378.624      1.4409     4406.71     119.354           0
         G52     542.344     1.55262      3635.6     103.487           0
         G53     328.304     1.28868     4783.92     141.225           0
         G54     378.515     1.37728     2742.25     76.5226           0
         G55     235.808     3.04507     2988.82     100.255           0
         G56     393.597     2.89199     4629.86     143.614           0
         G57     590.986     2.60219     1366.22     59.2755           0
         G58     580.168     3.09307     2744.83     103.367           0
         G59     600.533     3.13828     5708.29     142.568           0
         G60     509.255     2.50774     5122.54     159.306           0
         G61     376.269     1.24073     4315.19     128.179           0
         G62     298.022     1.29324     6563.12     191.012           0
         G63     434.687     1.37115     4955.27     127.523           0
         G64     495.241     1.13816     6096.33     152.804           0
         G65     370.785     1.73512     6527.63     173.102           0
         G66     462.759     1.53753     6499.47     135.487           0
         G67     397.392     1.14966     4484.06     108.668           0
         G68     374.147     1.21303     4148.74     92.5638           0
         G69     526.183     1.18664      7256.7     166.613           0
         G70     461.704     1.25764     6177.79     122.743           0
         G71     363.836     1.44718     4353.53     111.974           0
         G72     445.806     1.23605     4351.43     110.112           0
         G73     313.754     1.19362     5721.57     149.129           0
         G74     300.405      1.3261     6128.66     221.573           0
         G75     390.476     1.39253     4484.91     117.627           0
         G76     266.346     1.97827     6033.18       188.1           0
         G77     258.931     1.19466     7454.37     261.378           0
         G78     370.596     1.48524     4474.09     140.486           0
         G79     373.264     1.28894     4079.84     120.405           0
         G80     525.375      1.1061      4068.7     112.759           0
         G81      601.65     1.30972     3674.03     80.6162           0
         G82     500.911     1.24382     7461.11     156.073           0
         G83     340.854     1.39333     5152.16     158.077           0
         G84     560.384     1.21854     6984.24     154.137           0
         G85     379.033       2.711     4616.26     121.219           0
         G86     367.325     3.23451     3902.09     143.417           0
         G87     501.976     2.88708     3621.01     116.413           0
         G88     479.015     2.12612     4747.01     145.805           0
         G89     626.095     2.67291     5170.22     195.612           0
         G90     544.179     2.41837     3931.89      112.65           0
         G91      419.12     1.60123     5337.16     124.943           0
         G92     544.269     1.48893     4778.46     142.186           0
         G93     328.759     1.73751     3717.47     118.314           0
         G94      383.29     1.43904     3478.76       106.1           0
         G95     404.033     1.56385     4838.35     119.205           0
         G96     499.841     1.39956     4455.11     92.6244           0
         G97     533.573     1.22381     5958.07     155.924           0
         G98     437.166     1.13969     5904.94     159.822           0
         G99     646.447     1.18844      5835.8     180.505           0
        G100     492.437     1.71564      4184.9     118.448           0
        G101     643.457     1.85502     6692.13     127.446           0
        G102     442.399     1.30329     5454.89     116.247           0
        G103     482.969     1.72828     6060.95     159.374           0
        G104     376.854      1.2778     3864.79     125.686           0
        G105     531.228     1.51899     5827.05     137.591           0
        G106     434.623     1.58019     4792.35     137.803           0
        G107     365.597     1.11266           0           0           2
        G108     390.974     1.31496     3775.99     112.442           0
        G109     515.487     1.46525     6172.81     160.059           0
        G110     598.887      1.3823     6113.54     170.131           0
        G111     387.696     1.16136     3765.06     120.533           0
        G112     569.921     1.54515     3393.81      88.989           0
        G113     525.365     1.22272     4824.21      133.79           0
        G114     509.746     1.31207     5710.23     149.473           0
        G115     529.612     2.29605     4119.63     118.582           0
        G116     513.877     2.79069     4106.94     111.076           0
        G117     369.093     3.35497     4060.24     96.2048           0
        G118     449.109     2.75936     3198.31     86.1215           0
        G119     510.285     2.80838     2879.74     91.9549           0
        G120     364.975     2.28687     4441.48     104.871           0
        G121     520.603     1.74515     4379.98     92.5954           0
        G122     365.701     1.68091     2685.78     76.4387           0
        G123     453.987     1.75864     4075.79     95.7244           0
        G124     439.264     1.60936     3163.38     82.7517           0
        G125     289.891     1.53083      2960.5     79.1924           0
        G126     416.698     1.31977      5258.1     138.735           0
        G127     413.852     1.20487     4115.98     88.7175           0
        G128     318.971     1.16409     3904.26     98.1827           0
        G129     464.604     0.99358     3027.49     73.1973           0
        G130     258.396     1.30179     3993.53     95.1571           0
        G131     399.301      1.5875     5384.58     101.825           0
        G132     447.183      1.2082     5058.62      124.48           0
        G133     474.072      1.2408      3449.9     93.2968           0
        G134       273.2     1.34076        2834     91.0704           0
        G135     496.257     1.06748     3525.91       89.45           0
        G136     264.953     1.15315     4556.36     112.624           0
        G137      255.45     1.26625      3887.8     104.901           0
        G138     314.415     1.13637     5765.14      134.01           0
        G139     326.843      1.1584     3076.89     90.0943           0
        G140     366.143     1.32591      3771.6     91.7727           0
        G141     375.295      1.0191     4515.94     130.835           0
        G142     296.242     1.17476     5046.53     135.034           0
        G143     280.736     1.59268     4861.16     122.441           0
        G144     475.438     1.09027     3425.16     88.4866           0
        G145     465.524     3.21248     4306.44     116.609           0
        G146     617.864     2.89445     6975.36     204.075           0
        G147     591.817     3.47505     4136.64     127.377           0
        G148     364.568     3.09341     4005.41     124.967           0
        G149     441.939     2.96743     5766.06       140.9           0
        G150     324.625     2.40447     4738.52      119.68           0
        G151     399.645     1.58082     5411.15     149.917           0
        G152      489.84     1.41222     2876.07     80.8202           0
        G153     438.694     1.88825     3301.76      109.71           0
        G154     324.026     1.89599     6097.52     148.989           0
