    REF_GAIN           0     1.10041    0.231303           3
          G1      623.49     1.77785     5621.89     140.177           0
          G2     664.211     1.59318     5156.68     149.944           0
          G3     679.347     1.77647     7770.42      188.86           0
          G4      591.05        1.53     5931.53     152.789           0
          G5     538.296     1.33791      6142.5     185.177           0
          G6     509.057      1.5133     5424.53     152.802           0
          G7     536.922     1.61794     4324.06     134.247           0
          G8     543.813      1.5603     7967.99     180.519           0
          G9     643.744     1.49594     5684.85     124.151           0
         G10      599.26     1.61314     6325.75     134.077           0
         G11     452.431     1.68133     6674.05     149.481           0
         G12     511.994     1.79315     4792.89     135.284           0
         G13     608.233     1.75236     3675.25      119.69           0
         G14      435.55     1.69864     3447.16     97.3616           0
         G15     529.254     1.58894     6565.81     129.607           0
         G16     378.823     1.55696           0           0           2
         G17     310.932      1.8364     7155.01      211.86           0
         G18     381.585     1.54131     5945.18     224.569           0
         G19     562.124     1.79542     5456.93     154.481           0
         G20     443.848     1.71915     4859.78      147.68           0
         G21     471.566     1.68535     5693.38     127.575           0
         G22     531.564     1.76509     7602.74     172.521           0
         G23     391.995     1.70715     1186.91     55.9521           0
         G24     523.229     1.52055     5923.74     149.076           0
         G25     371.514     3.09293     5937.02     152.794           0
         G26      390.82      3.2922     7195.22     165.864           0
         G27     414.116     3.82082     3847.93     143.895           0
         G28     518.121     3.05394     3176.84     125.968           0
         G29     330.204     2.43499     7060.69     234.342           0
         G30     431.471     2.91758     6378.31     155.405           0
         G31     540.138     1.45525     3850.13     150.504           0
         G32     557.752     1.53219     5772.04     129.191           0
         G33     730.263     1.49403     3881.76     87.4456           0
         G34     645.436     1.60583     1534.55     67.2938           0
         G35      706.17     1.76941     5732.65     116.879           0
         G36      624.88     1.31966     3941.81     107.074           0
         G37     491.147      1.4899     4604.96     129.587           0
         G38     347.268     1.36891     4556.89     142.118           0
         G39     469.238     1.38038     5222.57     148.358           0
         G40      462.37     1.50856     7139.67     233.503           0
         G41     291.854     1.37364     6615.17     178.982           0
         G42     378.268     1.62528     4914.29      153.54           0
         G43     382.484     1.71758     5114.19     129.114           0
         G44     256.475     1.19918     1963.39      101.67           0
         G45     324.557     1.46362     3806.87     123.201           0
         G46     320.749     1.57436     5070.72     124.009           0
         G47     236.276      1.1344     4822.99     141.804           0
         G48     208.279     1.28518     8438.11     270.738           8
         G49     430.505     1.59376      3977.6     109.646           0
         G50     343.848     1.49167     6526.58     150.546           0
         G51     380.222     1.54376     4746.66     130.055           0
         G52      539.02     1.63349     3842.13      117.31           0
         G53     326.057     1.31084     5376.21     159.472           0
         G54     377.048     1.31639      2783.4     83.6414           0
         G55     231.895     3.18029     3098.61     109.346           0
         G56     392.015     3.13186     4804.99     151.988           0
         G57     602.402     2.83859     1405.75     62.0576           0
         G58     580.454     3.40692     3022.59     119.388           0
         G59     601.292     3.26909     6106.49     161.418           0
         G60     507.838     2.74049     5515.48     177.489           0
         G61     491.258     1.32808     4653.95     139.093           0
         G62     481.728     1.32472     7474.19     212.263           0
         G63     527.523     1.50891     5304.85     139.382           0
         G64     576.473     1.11837     6714.21      174.65           0
         G65     681.032     1.79911     7332.92     188.993           0
         G66     590.422     1.59773     7269.24     155.769           0
         G67     394.727     1.20554     4750.38     120.964           0
         G68     369.999     1.26635     4397.76     103.362           0
         G69     525.575     1.32205     7827.32     182.562           0
         G70     459.354     1.37589     6703.05     135.402           0
         G71      364.22     1.50209     4670.84     121.372           0
         G72     455.125     1.33078     4705.46     122.763           0
         G73     311.021     1.21937     6187.02     163.706           0
         G74      295.72     1.36248     6761.19     252.409           0
         G75     388.933     1.28516     4669.83     123.933           0
         G76     263.351      1.7782     7076.12     217.397           0
         G77     253.972     1.23415     8558.61     293.958           8
         G78     369.331     1.47576     4808.88     156.877           0
         G79     372.665     1.46007     4285.46     131.221           0
         G80     525.164     1.21841     4334.66     127.826           0
         G81     611.145     1.48693      3949.5     89.9815           0
         G82     500.736     1.28449     8194.02     175.759           0
         G83     335.692     1.41638     5516.67     170.889           0
