    REF_GAIN           0     1.09624    0.228695           3
          G1     622.742     1.82672        3099     76.1107           0
          G2     663.803     1.66287     3120.32     89.0149           0
          G3     679.486      1.8125     4571.32     115.544           0
          G4     591.484     1.55744      3370.2     89.2832           0
          G5      538.39     1.34823     3488.81       107.4           0
          G6     510.512      1.4865     2922.51     86.9621           0
          G7     537.022     1.62676     2344.71     68.1299           0
          G8     544.101     1.52267      4614.3     104.845           0
          G9     644.143      1.4618     3100.82     66.9448           0
         G10     599.186     1.61084     3462.73     77.2182           0
         G11     452.188     1.65711     3668.06     88.1248           0
         G12     512.279      1.8026     2471.56     68.5435           0
         G13     607.998     1.79033     2103.76      61.613           0
         G14     435.427     1.70072     1984.82     52.9423           0
         G15      528.74     1.61955      3676.3     76.5517           0
         G16     378.768     1.56074     2979.15     76.7372           0
         G17     310.748     1.83793     3858.61     123.568           0
         G18     381.162     1.47248     3189.99     123.868           0
         G19     563.023     1.94806     3211.46       89.77           0
         G20     444.244     1.88059     2616.77     78.6192           0
         G21     471.265     1.85265     3126.37     72.9384           0
         G22     532.356     1.75163     4518.99     96.5342           0
         G23     392.808     1.65025     795.846     28.5151           0
         G24     522.865     1.47733     3275.66     82.8815           0
         G25     371.469     3.26091     3203.45     86.4203           0
         G26     390.457     3.46254     4036.62     94.1169           0
         G27     413.176     3.89929     2135.83     79.7349           0
         G28     517.342     3.12435     1865.82      73.299           0
         G29     330.863     2.59764     3825.33     133.548           0
         G30     431.564     3.03482     3456.15      88.516           0
         G31     539.548     1.49895     2208.07     77.8689           0
         G32     557.538     1.51773     3198.83     75.1599           0
         G33     731.202     1.51374     2336.64     48.9394           0
         G34     645.229      1.5815     1098.17     32.8327           0
         G35      705.58     1.73475      3237.8      65.763           0
         G36     624.919     1.31608     2315.08     58.7273           0
         G37     491.131      1.4689     2602.62     72.1613           0
         G38     347.624     1.39995     2566.26     82.7091           0
         G39      469.34     1.37305     3060.02     90.7856           0
         G40     462.485     1.55971     3933.36     133.817           0
         G41     291.849     1.36924     3623.89     103.469           0
         G42     378.481      1.5943     2695.89     88.3996           0
         G43     381.807     1.73095     2928.22     79.3458           0
         G44     256.022     1.21514     1118.15     55.7157           0
         G45     323.898     1.53877      2099.1     66.4565           0
         G46     320.481     1.57613     2746.38     69.3095           0
         G47     236.081     1.13932      2493.6     78.6481           0
         G48     208.247     1.25912      4586.5     161.081           0
         G49     430.156     1.73505     2147.41     58.1931           0
         G50     344.824     1.60983      3622.2     89.3567           0
         G51     380.038     1.73882     2711.59      77.465           0
         G52     539.151     1.62493     2261.93     67.1603           0
         G53     326.714     1.28614     3027.87     93.8584           0
         G54     378.093     1.41965     1576.25       43.19           0
         G55     231.256     3.35512     1677.35     57.8819           0
         G56     390.276     3.25501     2602.86     82.7238           0
         G57     603.878     2.96928     997.879     28.8517           0
         G58     580.636     3.55997     1855.89     70.8572           0
         G59     601.176     3.39343     3396.57     88.3853           0
         G60     507.058     2.86444     3134.36      103.43           0
         G61     492.945     1.35332     2583.91     77.8376           0
         G62     482.998     1.32912     4353.77     123.226           0
         G63     527.937     1.45959     2899.73     75.5054           0
         G64     576.461     1.11567     3780.07     97.7122           0
         G65      682.37     1.88777     4274.01     110.324           0
         G66     590.064     1.64444     4268.72     92.6969           0
         G67     394.863     1.21602     2555.34     67.0276           0
         G68     370.043     1.24757     2407.89     57.8151           0
         G69     525.767     1.30489     4360.91     105.382           0
         G70     459.413     1.31275     3742.89     77.1543           0
         G71     364.212     1.45512     2550.69     69.9688           0
         G72     456.141     1.26083     2569.56     67.5251           0
         G73     310.679       1.256     3313.48     91.9804           0
         G74     295.249     1.41508     3609.95     141.998           0
         G75     388.974     1.32892     2580.82     67.5411           0
         G76     261.275     1.19076      4329.9      132.81           0
         G77     253.574     1.29312     5720.89      201.18           0
         G78     369.201     1.43176     2651.91     87.6907           0
         G79      372.07     1.65731     2366.46     70.5338           0
         G80     524.496     1.29794     2410.78      67.373           0
         G81      614.49     1.59377      2313.7     53.2114           0
         G82     500.636      1.3157     4488.45     101.699           0
         G83     335.836     1.38726     2986.33     96.4988           0
         G84     562.066     1.28882     4157.62     96.6332           0
         G85     371.309     3.02645     2747.21      74.014           0
         G86     360.734     3.59194     2366.94     89.1236           0
         G87     498.817     3.28908     2160.33     66.1703           0
         G88     475.289     2.45561     2850.42     88.7003           0
         G89     627.671     2.98922     3263.88     129.893           0
         G90     545.365     2.75942     2409.29     66.9649           0
         G91     645.275      1.8261     3416.32     82.6195           0
         G92     643.014     1.66091     2997.96      90.549           0
         G93     569.318     1.81608        2319     67.1891           0
         G94     604.928     1.55813     2295.09     64.1551           0
         G95     603.895     1.63047     3361.73     80.7845           0
         G96     646.057     1.54656     2768.28     58.2721           0
         G97     545.309     1.29071      3552.1     103.497           0
         G98     432.142     1.19777     3699.04      107.59           0
         G99     647.059     1.29637     3791.79     116.996           0
        G100     495.868     1.66388     2527.43     73.9824           0
        G101     650.333     1.88345     4008.14     81.1878           0
        G102     441.682     1.26271     3165.31     75.8435           0
        G103     499.578      1.6158     3577.93     101.879           0
        G104     377.187     1.38155     2193.85     71.5383           0
        G105     534.264     1.53132     3512.84      91.087           0
        G106     446.787     1.56024     2680.04     78.4253           0
        G107     365.478     1.15635     2355.87     63.9262           0
        G108     393.714     1.36256     2229.62     65.0041           0
        G109     518.847     1.83879     3855.62     106.113           0
        G110     600.646     1.62032      4020.6     113.615           0
        G111     390.478      1.3502     2290.08     76.5321           0
        G112     584.296     1.53369     2005.46     50.1014           0
        G113     524.515     1.18416     2754.79     75.8221           0
        G114     511.957     1.40513     3275.32      88.538           0
        G115     530.916     2.71817     2433.16     66.5386           0
        G116     519.243     3.26336     2382.31     64.8234           0
        G117     368.967     3.57284     2398.29     60.5868           0
        G118     451.431      3.0763     1885.07     48.5141           0
        G119     513.486     3.08388     1746.85     51.3135           0
        G120     368.416     2.49533     2490.54     61.0071           0
        G121     626.937     2.05369     2845.84     59.3824           0
        G122     673.003     1.84687     1895.52     42.5435           0
        G123       640.4     1.85291     2622.14     59.6476           0
        G124     664.839     1.74775     2139.29     49.7039           0
        G125     540.231     1.74458     1930.52     47.1513           0
        G126      585.02     1.43231        3192     85.7461           0
        G127     413.299     1.26618     2322.58     50.9668           0
