    REF_GAIN    0.520416     1.23106    0.246944           2
          G1     501.603     1.64629     5214.18      130.11           0
          G2     649.656     1.58855     4637.83     130.487           0
          G3     452.933     1.73426     6773.95     166.515           0
          G4     513.615     1.43486     5418.01     133.904           0
          G5     304.568     1.17676     5364.83     165.289           0
          G6     421.288     1.37801     5070.13     140.776           0
          G7     539.698     1.52251      4170.9     123.468           0
          G8     547.714     1.52403     7204.33     158.257           0
          G9     644.802      1.3189     5415.94     115.641           0
         G10     598.065     1.53123      5976.2     121.336           0
         G11     451.286      1.6557     6097.26      135.89           0
         G12     512.861      1.6404      4710.4     126.033           0
         G13     610.694     1.73423     3607.21     113.043           0
         G14     438.884     1.75985     3331.44     91.1287           0
         G15     530.988     1.54999     6025.29     118.041           0
         G16     384.703     1.45105     8447.26      214.05           0
         G17     315.965     1.70948     6634.08     195.308           0
         G18     384.043     1.43226     5604.54     201.568           0
         G19     562.562     1.59602     4912.02     134.676           0
         G20     447.115      1.5556      4610.1     134.053           0
         G21     473.621     1.46674     5251.19     112.553           0
         G22      540.53     1.54869     6676.37       147.7           0
         G23     394.367     1.63144     1175.85     55.2565           0
         G24     525.285     1.41408     5509.01     136.773           0
         G25     374.079     2.90443     5551.08     139.013           0
         G26     396.681     3.06867     6597.81     145.562           0
         G27     417.325     3.63954     3568.99     127.832           0
         G28     518.687      2.9346     2945.34      112.78           0
         G29     336.016     2.34429        6449     209.711           0
         G30     436.116     2.77448     5951.78     140.889           0
         G31     383.203     1.36608     3606.57     140.678           0
         G32     358.304     1.43979     5172.25     117.202           0
         G33     466.428     1.47964     3480.73     84.7195           0
         G34     509.865     1.54604     1417.55     68.0101           0
         G35     519.224     1.69917      5291.4     108.492           0
         G36     516.493     1.29006     3620.32     96.6102           0
         G37     495.215     1.40085     4345.25     119.148           0
         G38      355.24     1.32726     4115.46     124.965           0
         G39     474.227     1.24915      4763.6     135.951           0
         G40     470.294     1.47591     6561.99     214.355           0
         G41     291.651     1.35125     5634.34      150.09           0
         G42     382.248     1.53419     4517.68     134.516           0
         G43     384.719     1.61083     4780.99     118.731           0
         G44     260.733     1.15972      1848.9     90.6562           0
         G45     324.406     1.35938     3654.29     110.339           0
         G46     325.585     1.48239     4833.02     118.163           0
         G47     239.062     1.05561     4497.56     132.155           0
         G48     211.979     1.21632     7586.82     242.685           0
         G49     431.942     1.40302     3756.91      100.07           0
         G50      347.84     1.33201     6115.87     137.505           0
         G51     378.574     1.43269     4417.54     121.515           0
         G52     542.356     1.51709      3646.8     102.886           0
         G53     328.308     1.27477     4831.39     143.558           0
         G54     378.568     1.34009     2736.64     76.6386           0
         G55     235.703     3.06327     2987.43     102.037           0
         G56     393.504     2.97945     4649.52     143.499           0
         G57     590.986      2.6726     1365.22     58.9814           0
         G58     580.033     3.18342     2765.85     105.044           0
         G59     600.453      3.1648     5709.19     142.385           0
         G60      509.17     2.60572     5143.75     158.842           0
         G61     376.317     1.27392     4329.35     128.914           0
         G62     297.986     1.30295     6644.18      189.77           0
         G63     434.754     1.37834     4950.12     125.893           0
         G64     495.261     1.15382     6113.68     157.211           0
         G65     370.821     1.78489     6526.75     170.321           0
         G66     462.744     1.52474     6525.85     134.617           0
         G67     397.299     1.12543     4478.19     111.678           0
         G68     374.112      1.2076     4125.74     92.4225           0
         G69     526.178     1.18356     7267.12     162.839           0
         G70      461.64     1.24383     6184.04     123.218           0
         G71     363.829      1.4516     4378.01     111.801           0
         G72     445.893     1.21704     4383.91     110.734           0
         G73     313.789     1.20826     5735.32     150.301           0
         G74     300.434     1.31575     6061.16     226.259           0
         G75     390.478     1.36237     4490.22     115.989           0
         G76     266.319     1.96844     6095.25     188.535           0
         G77     258.954     1.20163      7538.7     266.707           0
         G78     370.576     1.45438     4461.59     141.461           0
         G79     373.319     1.30377     4088.92     120.711           0
         G80     524.768     1.08481     4067.92     112.367           0
         G81     601.455      1.3183     3697.79     81.3249           0
         G82     500.891     1.21929     7535.68     157.493           0
         G83     340.901      1.3744     5137.98     154.979           0
         G84     560.427     1.21464     7005.68      153.78           0
         G85     378.955     2.72203     4608.01     120.847           0
         G86      367.19     3.32449     3888.86     141.059           0
         G87     501.887     2.97398     3613.09     116.504           0
         G88     478.902      2.2081     4753.34     146.662           0
         G89     625.984     2.67911     5200.86     200.935           0
         G90     544.053     2.46375     3933.69     109.369           0
         G91     419.104     1.62681     5383.93     125.964           0
         G92     544.279     1.52403     4806.71     141.104           0
         G93     328.794     1.76276     3722.41     120.848           0
         G94     383.277     1.46602     3482.09     105.983           0
         G95     404.074     1.59888     4882.68     116.451           0
         G96     499.917     1.41321     4440.92      92.574           0
         G97     533.463     1.21804      5987.9     165.842           0
         G98     436.985     1.09012     5939.74     158.063           0
         G99     646.397     1.16073     5851.86      176.14           0
        G100     492.378     1.71249     4188.57      122.21           0
        G101      643.48     1.85777     6722.58     125.811           0
        G102     442.343     1.31018     5448.23     114.263           0
        G103     482.875     1.70752     6068.76     159.765           0
        G104     376.859      1.2851     3877.86     125.997           0
        G105     531.122     1.48893     5873.01     137.979           0
        G106     434.605     1.56359     4787.15     137.824           0
        G107     365.632      1.1385           0           0           2
        G108     390.975     1.28692      3794.1     112.404           0
        G109     515.447     1.45112        6185     161.031           0
        G110     598.836     1.36003     6147.25     171.107           0
        G111     387.569     1.13602     3771.52     120.813           0
        G112     570.048     1.53659     3388.21     87.5532           0
        G113     525.432     1.20416     4830.65     132.542           0
        G114     509.825      1.3115     5728.66     147.448           0
        G115     529.479     2.31504     4116.81     123.147           0
        G116     513.671     2.81589      4123.8     112.963           0
        G117     369.006     3.36979     4048.31     95.5721           0
        G118      448.95      2.7674     3180.65     86.5386           0
        G119     510.201     2.85671     2882.78     92.3577           0
        G120      364.88     2.29389     4433.13     104.151           0
        G121     520.809     1.75128     4414.45     94.8031           0
        G122     365.746     1.70924     2678.86     77.6519           0
        G123     454.045     1.75947     4089.95     95.4324           0
        G124     439.296     1.62761     3160.01     86.4118           0
        G125     290.016     1.56329     2959.18     81.0317           0
        G126     416.769     1.32251     5281.51     143.093           0
        G127     413.721     1.22189     4109.59     88.8641           0
        G128     319.061     1.14063     3916.04     98.2953           0
        G129     464.525     1.01219     3024.73     71.2507           0
        G130     258.537     1.29306     4018.72     94.5721           0
        G131     399.322     1.58199     5388.29     103.408           0
        G132     447.144     1.17766     5067.65     126.973           0
        G133      473.98     1.22042     3443.79     93.8248           0
        G134     273.278     1.34517     2839.84     91.5865           0
        G135     496.266     1.09396     3551.17     90.6986           0
        G136     264.941     1.16026      4562.1     113.173           0
        G137     255.479     1.29628     3864.65     107.736           0
        G138     314.415     1.12919        5824     136.552           0
        G139     326.759     1.16456      3113.9     91.5421           0
        G140     366.043     1.33134      3769.8     91.0345           0
        G141     375.261     1.02767     4550.76     130.344           0
        G142     296.274     1.16157     5111.12     139.093           0
        G143     280.738     1.59947     4895.47     121.617           0
        G144     475.499     1.11271     3424.13     88.3422           0
        G145     465.514     3.25048     4338.04     119.055           0
        G146     617.835     2.88872     7031.77     204.985           0
        G147     591.601     3.43813     4127.05     129.421           0
        G148     364.525     3.05743     4008.97     125.177           0
        G149     441.853     3.00827      5816.1     144.121           0
        G150     324.534     2.41619     4757.04     121.501           0
        G151     399.691     1.56051     5424.85     146.307           0
        G152     489.898     1.40357     2880.09     80.6188           0
        G153     438.785     1.89002     3313.77     110.771           0
        G154     323.995     1.88874     6099.72     149.102           0
        G155     277.695     1.90158     4974.93     133.014           0
        G156     544.594     1.74692     3130.27     84.2141           0
        G157     411.265     1.10124     5750.76      139.94           0
        G158     505.617      1.2617     5680.42     137.553           0
        G159     447.866     1.41477     4024.17     101.428           0
        G160     698.862     1.37496     4342.81     106.945           0
        G161     459.332     2.38506     4749.64     127.323           0
        G162      433.29     1.99456     3021.96     100.337           0
        G163     387.901     1.21328     4067.53     100.005           0
        G164     409.894     1.88505     3444.18     93.6281           0
        G165     455.474     1.73058     4023.97     117.383           0
        G166     271.704     1.20642     4222.73     109.841           0
        G167     337.185     1.58708     5070.72     131.055           0
        G168     362.039     1.64004     4784.86      118.33           0
        G169     339.537     1.10793     4596.76     106.225           0
        G170     515.885     1.82574     2906.96     86.0124           0
        G171     528.545      2.7094     4498.61     103.868           0
        G172     344.681      1.2683     4611.88     116.769           0
        G173     477.769      1.5217      3967.4     111.209           0
        G174      606.07     1.41298     4193.85     119.496           0
        G175     353.577     3.33409     4535.28      117.34           0
        G176     321.625     2.62046     4002.09     113.746           0
        G177     556.276     3.15729     3253.59     142.126           0
        G178     443.815     3.00161     5514.52     134.256           0
        G179      443.16     3.32078     3614.23     120.165           0
        G180     461.746     2.41536     3454.27     87.9478           0
        G181     565.307     1.81962     3994.01     105.877           0
        G182     263.292     1.77585     3217.42     78.3806           0
        G183     469.097     1.78024     3120.43     94.2148           0
        G184      404.93     1.73459     4597.78      103.65           0
        G185     621.438     1.72069     3478.11     98.3295           0
        G186     597.676     1.64356     2824.79     83.1574           0
        G205     478.647     2.93074     5539.31     128.289           0
        G206     430.263     3.20263        4826     109.779           0
        G207     428.374     2.56219     5670.16     156.072           0
        G208     480.932     2.71342     3729.39     102.746           0
        G209     644.805      2.4499     4084.42     115.307           0
        G210     620.483      2.3648     3851.06     118.629           0
        G211     657.046     2.06538     2488.19     53.8404           0
        G212     462.968     1.56676     4701.17     133.395           0
        G213     379.232       1.744     5007.07     116.615           0
        G214     329.921     1.68793     3776.06     101.288           0
        G215      346.34     1.61044     4701.41     122.687           0
        G216     457.027     1.54483     2785.06     88.2948           0
        G235     598.436     3.22609     4493.29     133.034           0
        G236     545.258      2.5844     2830.65     90.1654           0
        G237     416.585     3.07398     2281.21     90.2118           0
        G238      398.51     3.08386     4825.99     137.169           0
        G239     455.968       2.576     3957.69     111.436           0
        G240     463.479     2.17739     4317.58     154.587           0
        G241     530.713     2.19355      3577.3     83.3122           0
        G242     471.842     2.03176     3742.09     101.778           0
        G243     445.225     2.05383     4665.52     111.014           0
        G244     564.926     2.00072     3352.94     83.8058           0
        G245     391.438     1.98185      3935.6     93.5542           0
        G246     514.905      2.3008     4575.75     149.026           0
