    REF_GAIN    0.450743     1.08716    0.226928           3
          G1     622.948     1.81432      3073.6     75.9499           0
          G2     663.991     1.62749     3011.14     83.1527           0
          G3     679.477     1.80078     4464.21     110.056           0
          G4     591.388      1.5226      3324.1     84.0055           0
          G5      538.47     1.32829     3421.11     103.028           0
          G6     510.221       1.483     2923.34     84.2813           0
          G7     536.872     1.58817     2349.88     65.9902           0
          G8     543.761     1.53331     4447.79     101.115           0
          G9     644.062     1.48112     3113.02     67.2567           0
         G10      599.28     1.59281     3438.94     74.1558           0
         G11     452.232     1.70607     3583.46     84.5097           0
         G12     512.194     1.77817     2509.69      69.467           0
         G13     608.045     1.77803     2104.59     61.3686           0
         G14     435.435     1.70696     1983.15     52.5755           0
         G15     528.703     1.62609     3571.33     70.6762           0
         G16     378.907     1.58118     2870.44     70.5567           0
         G17     310.882     1.85656     3778.06     119.368           0
         G18     381.188      1.5252     3151.53     116.104           0
         G19     563.372     1.75899      3114.9     85.1698           0
         G20     444.603      1.6717     2603.51     76.9763           0
         G21     471.552     1.58783     3074.82     69.7116           0
         G22     531.896     1.75448     4295.44     90.5402           0
         G23     392.527     1.59836     795.496     29.2919           0
         G24     522.734     1.49077      3219.7     82.5791           0
         G25     371.885      3.2473     3154.54     84.0308           0
         G26     390.993     3.49602     3934.57     90.9164           0
         G27     413.799     3.91837     2114.56     77.7206           0
         G28     517.971     3.13522     1852.22     71.5304           0
         G29     330.867      2.5556     3731.07     127.531           0
         G30     431.773      3.0572     3419.29     84.6568           0
         G31     539.769     1.49702     2197.86     76.2007           0
         G32     557.589     1.53903     3141.51     71.9487           0
         G33     731.118     1.49449        2330     49.7856           0
         G34     645.351     1.57745     1097.91     33.8703           0
         G35     705.836     1.74279     3203.57     63.0969           0
         G36     624.926     1.31664     2291.97     59.6746           0
         G37     491.139     1.47672      2584.4     70.5201           0
         G38     347.446     1.38156     2501.05     78.4187           0
         G39     469.168     1.35298     2988.78     85.2548           0
         G40     462.573     1.57971     3851.33     127.374           0
         G41      291.93     1.37645     3538.28     97.0254           0
         G42     378.616     1.65949     2671.95      84.026           0
         G43      381.84     1.71119     2882.56     74.4816           0
         G44     255.942     1.23441     1115.81     54.1898           0
         G45     323.772     1.49153     2085.25     65.3312           0
         G46      320.49     1.57495     2721.81     69.1139           0
         G47      236.01      1.1411     2458.57     74.2198           0
         G48     208.176     1.26028     4483.95     151.929           0
         G49     430.477     1.52249     2133.64      55.812           0
         G50     345.094      1.4301     3586.04     84.5264           0
         G51     380.499     1.49131     2663.02     74.5639           0
         G52     538.926     1.61018     2256.66      65.194           0
         G53     326.435     1.29426      2929.8     87.1468           0
         G54     377.874     1.38946     1576.01     42.4007           0
         G55     231.688     3.38391     1678.95     58.7915           0
         G56     391.124      3.2506     2605.67     83.4955           0
         G57     603.978     3.00224     993.191     28.9822           0
         G58     580.879      3.5813     1828.03     67.4303           0
         G59     601.846     3.33595     3345.38     87.9427           0
         G60     507.647     2.86923     3094.61     100.742           0
         G61     492.564     1.34336     2569.72      75.644           0
         G62     482.682      1.3204     4174.52     116.106           0
         G63     527.914     1.48456     2875.05     74.8035           0
         G64     576.509      1.1136     3676.18     91.4105           0
         G65     682.047     1.87453     4150.93     104.335           0
         G66     590.255     1.63801     4124.87     86.5932           0
         G67     394.677     1.19505     2521.95      64.621           0
         G68     369.974     1.22362      2381.3     55.8367           0
         G69     525.621     1.33854     4264.07     100.152           0
         G70     459.341     1.34362     3639.92     75.0438           0
         G71     364.144     1.48671     2527.96     68.6659           0
         G72      456.21     1.25751     2554.27     65.4515           0
         G73     310.564     1.27445     3255.05     89.5111           0
         G74      295.31     1.40714     3546.66     136.728           0
         G75     389.229     1.29622     2561.65      67.247           0
         G76     261.134      1.2072     4070.78     124.103           0
         G77     253.442      1.3033     5443.33     185.769           0
         G78     369.262     1.42476     2595.72     83.6811           0
         G79     372.284     1.39928     2349.71     68.4023           0
         G80     524.905     1.17121     2382.84     66.2583           0
         G81     615.141     1.43149     2302.27      51.853           0
         G82     500.457     1.30965     4404.76     95.5851           0
         G83     335.699      1.3783     2931.24     93.7248           0
         G84     561.622     1.31699     4077.26     94.1815           0
         G85     371.536     3.04862     2701.97     71.3474           0
         G86     361.091     3.59559     2337.59     87.8466           0
         G87     499.306     3.26567     2138.31     65.6705           0
         G88     475.981     2.40873     2797.13      85.445           0
         G89     627.539     2.95157     3208.21     123.235           0
         G90     545.514     2.71604      2400.4     66.4026           0
         G91     645.217     1.79874     3379.38     78.7785           0
         G92     642.684     1.64517     2953.32     85.6358           0
         G93     568.807      1.8209     2291.75     66.2867           0
         G94     604.678     1.53345     2291.89     64.9494           0
         G95     603.711     1.63668     3243.62     75.1844           0
         G96     645.846     1.53564     2742.24     56.6523           0
         G97     545.003       1.226        3512     98.9475           0
         G98     432.114     1.15857     3596.72      100.03           0
         G99     646.928     1.29461     3744.26     113.792           0
        G100     496.005     1.70567     2506.24     72.3471           0
        G101     650.286       1.946     3943.05     77.3862           0
        G102     441.779     1.27606      3135.8     71.3083           0
        G103     499.605     1.62706     3512.37     95.8916           0
        G104     377.147     1.36131     2187.21      72.315           0
        G105     534.216     1.53078     3473.88     87.5193           0
        G106     446.988      1.5624     2669.48     77.1071           0
        G107     365.397     1.17375     2329.32     62.1828           0
        G108     393.839      1.3521     2209.52      64.602           0
        G109     519.411     1.51664     3764.03     99.5601           0
        G110     601.253     1.39779     3875.87     106.865           0
        G111     390.852     1.19053     2251.84     75.0449           0
        G112     583.676     1.53571     2000.58     48.9662           0
        G113     524.303     1.20078      2747.7     76.3274           0
        G114     511.829     1.40963     3271.31     86.2254           0
        G115     531.301     2.66024     2411.75     65.9038           0
        G116     519.637     3.28699     2364.59     64.7528           0
        G117     368.704     3.55803     2375.18     59.0002           0
