    REF_GAIN    0.453249     1.09432    0.228689           3
          G1     622.726     1.80159     3081.37     75.1022           0
          G2     663.782     1.63619     3136.31     90.2301           0
          G3     679.459     1.78611     4584.85     118.211           0
          G4     591.407     1.50367     3349.78     89.5647           0
          G5     538.423     1.32052     3493.23     109.666           0
          G6     510.385     1.46729     2933.42     88.1394           0
          G7     537.071     1.59567     2344.37     68.8866           0
          G8     544.051     1.53325     4620.15     107.247           0
          G9     644.254     1.45335      3091.9     67.1773           0
         G10     599.139     1.58748     3454.99     75.9181           0
         G11     452.256     1.65434     3656.07      89.237           0
         G12     512.135     1.77575     2480.38     68.7997           0
         G13     607.987     1.81613     2094.05     61.6616           0
         G14     435.383      1.6773     1986.24     53.4988           0
         G15     528.673      1.6118     3656.16     75.8128           0
         G16     378.867     1.59155      2989.7     77.7721           0
         G17     310.865     1.87552     3860.14     126.443           0
         G18     381.246     1.54574     3185.17     123.557           0
         G19     562.884     1.88028     3236.38     93.9091           0
         G20     444.198     1.75508     2596.93     77.4857           0
         G21     471.231     1.78502     3105.72     72.5468           0
         G22     532.289     1.77875     4559.87     102.246           0
         G23     392.996     1.71613     797.287     29.4171           0
         G24     522.976     1.50463     3258.34     87.0091           0
         G25     371.517     3.24111     3191.27     86.6199           0
         G26     390.559     3.48068     4075.16     95.6389           0
         G27     413.245     3.92317     2127.49     78.1081           0
         G28     517.424     3.15834     1872.94     74.3535           0
         G29     330.842     2.58294     3821.41     136.412           0
         G30     431.563      3.0864        3458     90.2041           0
         G31     539.602     1.49429     2203.39     78.5063           0
         G32      557.47     1.50267     3180.35       74.15           0
         G33     731.078     1.47619     2329.75     50.3875           0
         G34     645.199      1.5798     1097.46     34.1947           0
         G35     705.589     1.72449     3222.87     66.0417           0
         G36     624.893     1.32503     2283.72     58.6553           0
         G37      491.27     1.47363      2601.1     71.1076           0
         G38     347.554     1.37905     2554.54     82.0039           0
         G39     469.397      1.3617     3069.65     91.7988           0
         G40     462.435     1.55987     3951.34      138.34           0
         G41     291.856     1.34284     3657.73     102.458           0
         G42     378.462     1.60899     2704.66     89.3375           0
         G43     381.761     1.68752     2925.59     78.4365           0
         G44     256.098     1.20198      1120.8     55.4475           0
         G45     323.856     1.48721     2085.23     64.9908           0
         G46     320.492     1.58256     2733.93     69.4964           0
         G47     236.104     1.15087     2496.26     79.1655           0
         G48     208.299     1.32875     4613.24     165.776           0
         G49     430.163     1.66702     2145.82     59.6401           0
         G50     344.839     1.53409     3624.81     89.1355           0
         G51     380.192     1.61729     2711.08     78.4472           0
         G52     539.166     1.64528     2260.02     68.2699           0
         G53     326.775     1.31153     3046.94     94.3878           0
         G54     378.244     1.45476     1569.75     43.5053           0
         G55     231.348     3.35229     1675.11     59.1097           0
         G56     390.449        3.32     2606.06     83.9808           0
         G57     604.134     2.98686     996.012     28.8721           0
         G58     580.622     3.60005     1855.53     71.5693           0
         G59     601.191     3.38939        3385      91.263           0
         G60     507.141     2.89833     3130.78      103.01           0
         G61     492.866     1.33429     2579.11     78.0989           0
         G62     482.882     1.33176     4397.94     123.907           0
         G63     527.862     1.47111     2882.55     73.6062           0
         G64     576.498     1.11215      3787.5      94.296           0
         G65     682.295     1.89522     4281.51     109.147           0
         G66     590.116     1.64387     4279.97     91.9957           0
         G67     394.782     1.20538     2539.95      65.153           0
         G68      370.14     1.24607     2393.69     58.2051           0
         G69     525.792     1.31223     4363.39     103.518           0
         G70     459.438     1.31666      3749.9     78.4187           0
         G71     364.203     1.45353     2544.27      71.551           0
         G72      455.97     1.26364     2577.23     69.0596           0
         G73     310.598     1.28918     3314.42     93.4754           0
         G74     295.244     1.42995     3600.84     141.487           0
         G75     388.923      1.3185     2570.22     67.6857           0
         G76     261.332     1.22166     4371.18     136.381           0
         G77     253.609     1.28357     5783.48     203.528           0
         G78     369.277     1.46492     2629.14     88.5274           0
         G79      372.13     1.49799     2361.16     69.7075           0
         G80     524.653     1.21209     2399.39     66.8905           0
         G81     614.413     1.53064     2314.71     52.6748           0
         G82     500.689     1.33199     4526.29     104.916           0
         G83     335.958     1.40092      2970.4     96.3454           0
         G84     561.922     1.32832     4169.63     96.6528           0
         G85     371.346     3.04312     2726.83     72.3803           0
         G86     360.773     3.62955     2360.71     92.2461           0
         G87      498.78     3.29483     2148.91     65.9872           0
         G88     475.269     2.45614     2847.48     88.7769           0
         G89     627.579     2.98218     3265.61     128.729           0
         G90     545.434     2.71205     2405.66     66.8431           0
         G91     645.305     1.82625     3422.63     83.7178           0
         G92     642.912     1.69022     2995.68     88.8903           0
         G93      569.23     1.81404     2309.36     67.5089           0
         G94      604.87     1.55023     2291.13     64.6239           0
         G95     603.867     1.66074      3383.8     80.9339           0
         G96      645.99     1.57035     2749.97       57.93           0
         G97     545.236     1.27231     3567.68     103.245           0
         G98     432.361     1.15362      3711.7     107.042           0
         G99     647.047      1.3166     3787.86     117.516           0
        G100     495.904     1.68503     2519.88     73.3363           0
        G101     650.164     1.89877     4007.04     80.8841           0
        G102     441.661     1.29566     3175.02     75.0917           0
        G103      499.46     1.60065      3571.6     98.2763           0
        G104     377.105     1.35324      2189.2     72.2894           0
        G105     534.131     1.52397     3517.52     88.1903           0
        G106     446.774     1.56593     2671.64     79.7111           0
        G107     365.521     1.17618     2357.48     64.7529           0
        G108     393.778     1.39241     2222.96     65.2688           0
        G109     518.758     1.72337     3847.86     107.005           0
        G110     600.663     1.54932     4047.02     114.238           0
        G111      390.44     1.27379     2282.53     76.9914           0
        G112     584.239     1.54224     2001.18     49.9183           0
        G113     524.547     1.20969     2743.09     76.5301           0
        G114     511.952     1.41738     3275.83     89.5755           0
        G115     530.928     2.65245     2422.81     65.5037           0
        G116     519.322      3.2779      2379.4     64.9563           0
        G117     368.858     3.62574     2388.62     60.8838           0
        G118     451.348     3.06546     1875.53     48.6403           0
        G119      513.43     3.05693     1745.98     51.2853           0
        G120     368.415     2.45324     2471.33     60.0544           0
        G121     627.022     2.03262     2854.25     61.1081           0
        G122     673.033      1.8433     1892.57     42.5744           0
        G123     640.392      1.8509      2611.1     57.6519           0
        G124     664.793     1.72259     2128.92      50.848           0
        G125     540.298     1.70383     1918.28     46.8591           0
        G126     585.056     1.42366     3183.84     85.1723           0
        G127     413.496     1.27926     2313.95     51.4509           0
        G128     309.532     1.23409     2283.39     60.4745           0
        G129     463.223     1.12549     1771.24     40.5759           0
        G130     245.251     1.34637     2354.32     63.2061           0
        G131     396.986     1.66427     2933.26     59.9469           0
        G132     445.136      1.2766     2972.94     78.9266           0
        G133      469.56      1.2712     2023.49     53.2528           0
        G134     266.882     1.48905     1679.94     56.6899           0
        G135     495.572     1.13325     2290.73     59.5574           0
        G136     257.334     1.20843     2568.27     69.3779           0
        G137     247.253     1.39862     2155.15     62.6153           0
        G138     314.611     1.18162     3580.89     90.9334           0
        G139     318.984      1.3783     2012.43     64.3399           0
        G140     363.551     1.55272     2182.03     55.9188           0
        G141     371.598     1.23938     2747.58     85.0821           0
        G142     291.972     1.16935     3315.85     91.1058           0
        G143     272.702     1.53741     3048.93     81.0804           0
        G144     473.621      1.1738     2039.15     52.1827           0
        G145      461.13     3.61469     2852.93     78.8368           0
        G146     620.513     3.19065     4339.33     127.789           0
        G147     591.946     3.66018     2544.39     83.8038           0
        G148     366.427     3.13815     2392.11      81.185           0
        G149     440.471     3.22906     3581.06     94.9002           0
        G150     324.827     2.56569     2678.96     72.2976           0
        G151     617.992     1.74556     3644.34     99.9352           0
        G152     609.923     1.55643     1962.22     48.8706           0
        G153      442.84     1.97955     1937.67     63.0855           0
        G154     322.454     1.86823     3353.42     89.8683           0
        G155     271.091     1.90888     3086.61     88.9151           0
        G156      544.63     1.74214     1838.05     46.2997           0
        G157     408.914     1.14962     3597.58     95.0752           0
        G158     507.637     1.32369     3226.78     85.1875           0
        G159     448.832      1.4279     2335.71     60.1945           0
        G160     698.089     1.42449     2627.84     64.9377           0
        G161     459.848      2.2663     2867.49     82.1225           0
        G162     434.395       1.999     1805.64     59.0619           0
        G163      383.07     1.21109     2315.18     61.0996           0
        G164     408.986     1.87174      1952.1     53.7646           0
        G165     450.408     1.72815     2542.21     78.3928           0
        G166     267.061     1.23591      2377.2     67.6858           0
        G167     337.587      1.4509     2831.08     79.9307           0
        G168     362.135     1.54834     2804.02     74.5785           0
        G169     337.072     1.24597     2946.79     70.8431           0
        G170      515.78      2.0415     1787.27     46.9953           0
        G171     526.503     1.73274     2725.75     65.7211           0
        G172     342.789     1.34004      2524.9     67.8179           0
        G173     478.707     1.55469     2427.45     68.7373           0
        G174     605.972     1.57388     2613.95     75.3648           0
        G175     353.519     3.70354     2519.07     68.8981           0
        G176     297.686     2.90078     2306.63     68.6152           0
        G177      559.08     3.51525     1998.79     80.0877           0
        G178     442.897     3.28106     3247.65     85.7536           0
        G179      443.28     3.69982     2286.96     79.1213           0
        G180     462.644     2.69085     2404.98     61.7733           0
        G181     565.762     1.88146     2443.76     64.3564           0
        G182     259.389     1.79839     1770.63     44.9385           0
        G183     466.727     1.84462     1869.43     54.6365           0
        G184     404.548     1.76237     2969.25     71.3084           0
        G185     634.404      1.8287     2256.45     62.4389           0
        G186     597.759     1.85409      1777.1      48.309           0
        G205     478.792     3.29511     3371.58     86.4646           0
        G206     429.447     3.65773     2826.06     67.3045           0
        G207      427.03     2.85501     3529.43     101.906           0
        G208     481.002     2.98037     2533.24     70.3441           0
        G209     662.283      2.7493     2648.48     77.7868           0
        G210     623.307     2.62431     2618.71     82.9403           0
        G211      659.28     2.12199     1572.85     28.1029           0
        G212     462.658     1.62498     2893.26     86.4896           0
        G213     369.141     1.86289     3040.13      74.513           0
        G214     324.532     1.79867      2407.4      70.482           0
        G215     341.323      1.6579     3051.07     85.5922           0
        G216     453.163     1.64666     1741.83     54.7678           0
        G235     601.299     3.56291     2813.05      84.694           0
        G236     545.643     2.82654     1745.97     51.3636           0
        G237     412.565     3.39378     1416.75     51.6165           0
        G238     392.534     2.92106     2853.92     88.9303           0
        G239     452.474     2.89847     2474.05     73.5226           0
        G240     460.888     2.41461     2566.65     98.1505           0
        G241      530.81     2.25331     2228.58     54.0606           0
        G242     472.758     2.16487     2214.32     61.5363           0
        G243     448.738     2.15946     3204.37     77.5886           0
        G244      569.79     2.03322      2037.4     48.9986           0
        G245     389.656     2.01335     2254.44     55.6327           0
        G246     516.733     2.32539     2716.13     89.9564           0
        G265     559.445     2.16809     2469.72      61.708           0
        G266     516.511     2.61186      974.92     30.3929           0
        G267     523.714     3.32541     2132.06     67.6341           0
        G268     564.811     2.44706      1141.4      37.996           0
        G269     438.911     1.89225     2796.01     104.968           0
        G270     452.341     2.73016     3577.44     96.7938           0
        G271     404.949     1.93199     2185.36     49.9436           0
        G272     421.958      1.8621     1993.43     49.1052           0
        G273      448.35     2.18454      1936.1     47.3453           0
        G274     508.289     2.29139     1946.82     46.5966           0
        G275     568.071     3.29628     1944.34     56.1695           0
        G276      404.09     3.18013      2352.1      65.976           0
        G295     471.243     2.84543     3041.04     71.4372           0
        G296     473.179     3.35425     3051.26     74.6822           0
        G297     587.516     2.43963     4069.48     109.326           0
        G298     633.439     3.21235     2811.62     99.4158           0
        G299     464.933     2.72874     2567.73     62.4476           0
        G300     548.039     2.73486     2355.86      66.117           0
        G301      615.09      3.2849     2900.76     62.2912           0
        G302     481.238     2.79055     1809.56     59.5292           0
        G303     304.676     2.97054     1715.41     48.3569           0
        G304     432.856     2.89323      1243.6     37.8848           0
        G305     389.745      2.8078     1755.64     44.9785           0
        G306     433.115     2.52305     1648.33     46.5984           0
        G325     522.156     2.17068     3426.66     99.2695           0
        G326      558.42      3.4448     2766.08     79.8275           0
        G327     425.694     2.50298     2571.23     67.0362           0
        G328     368.417     2.67187     2516.33     77.0171           0
        G329     397.058     3.03984     2833.94     75.8218           0
        G330     428.648      2.5454     3784.91     90.9459           0
        G331     463.002     2.92624     2827.73     69.2314           0
        G332     481.143     2.80074     1775.92     51.3646           0
        G333     643.418     3.09432     2187.29     46.9752           0
        G334     526.329     2.61119     1761.48     42.5684           0
        G335       382.5     2.68564     1902.33     47.9901           0
        G336     320.495       2.665     1443.21     52.3031           0
        G355     599.632     3.05424     3033.49     69.0211           0
        G356     525.839     3.22145     4307.74     104.051           0
        G357     623.338     2.64117     3360.14     93.1236           0
        G358     530.595      2.9502     2566.14     102.509           0
        G359     394.142     2.36452     1910.88     77.3496           0
        G360     353.598     2.67412      2506.6     75.1565           0
        G361     427.475     2.66632     2123.65      59.537           0
        G362     499.901     2.65226     2011.28     52.2077           0
        G363     599.197      3.4611     1418.77     37.4258           0
        G364     573.051     3.02233      1715.8     67.4092           0
        G365     463.581     3.43486     1777.25     47.7323           0
        G366     391.948     3.04853     1887.95     44.9501           0
        G385     413.528     2.91238     2330.44     74.4217           0
        G386     433.648     3.29909     583.139     17.4073           0
        G387     551.132     3.78531     2367.72     67.9943           0
        G388     551.486     4.14735     3115.89     70.2339           0
        G389     586.898     2.83236     2795.02     86.9972           0
        G390     601.715     3.15802     1995.18      56.093           0
        G391     490.606     3.11121     1988.77     53.6162           0
        G392     328.311      3.0331     1869.44      58.059           0
        G393      488.79     2.66673     2203.07     80.1844           0
        G394     405.695     2.51619     1913.63     50.5482           0
        G395     515.428     3.23347     1978.94     42.1668           0
        G396     498.133     2.94638     2507.89     56.0954           0
        G415     493.096     3.85605     4128.59     114.189           0
        G416     489.069     3.77483     2854.55     75.0158           0
        G417     484.645     3.18687     2400.45     81.4503           0
        G418     507.345     3.65201     2456.21     69.1059           0
        G419     521.373     3.13737     2792.59     84.7659           0
        G420      517.36      3.0295     3435.39     77.8454           0
        G421     507.972     3.10326     3658.82      86.406           0
        G422     618.357     2.45718     2827.24     64.1425           0
        G423     354.041      2.9307     2238.64     58.5765           0
        G424     427.968     2.72245     1998.52     50.7374           0
        G425     450.263     2.54469     2245.97     54.4871           0
        G426      474.35     2.44008     1543.84     31.7827           0
        G445     504.424     3.23214     3163.51      70.901           0
        G446     494.425     4.03364     3158.86     98.9259           0
        G447     388.784     3.29777     2571.12     71.3915           0
        G448     427.787     3.57569     2258.14     73.6234           0
        G449     454.815     3.00242      2793.7     74.2766           0
