    REF_GAIN    0.518146     1.22723    0.251469           2
          G1     501.627     1.66402     5434.61     139.743           0
          G2     649.742     1.56484     4867.08     138.173           0
          G3     453.008     1.76051      7107.2     176.917           0
          G4     513.705     1.45493     5712.67     146.528           0
          G5     304.632     1.19795     5641.45     176.705           0
          G6     421.368     1.38742     5359.66     147.887           0
          G7     539.743     1.51178     4355.15     128.703           0
          G8     547.789     1.51233     7686.49     169.034           0
          G9      644.83     1.32128     5839.27      126.84           0
         G10     598.146     1.54187     6258.33     127.496           0
         G11     451.296     1.64687     6531.99     144.277           0
         G12     512.841     1.64125     5013.57     133.838           0
         G13     610.855     1.72537     3852.57     123.348           0
         G14     438.894     1.74377     3456.76     95.9424           0
         G15     531.064     1.55862     6544.07     126.176           0
         G16     384.622     1.44725     8956.41     137.257           8
         G17     315.916     1.69082        6918     206.669           0
         G18     384.002     1.39853     5923.88     215.521           0
         G19     562.739     1.57687     5207.72     145.017           0
         G20     447.251     1.53469     4814.11     143.118           0
         G21     473.757      1.4476     5647.75     123.099           0
         G22     540.232     1.54079     7177.88     158.155           0
         G23     394.162     1.61873     1194.57     56.9154           0
         G24     525.093     1.41932     5874.27     147.251           0
         G25     374.102     2.88155        5899     147.883           0
         G26     396.666      3.0947     7022.69       156.5           0
         G27     417.387     3.58471     3692.52     132.273           0
         G28     518.725     2.86978     3060.95     119.691           0
         G29     336.027     2.34809     6804.69     223.067           0
         G30     436.162     2.73494      6239.3     147.772           0
         G31     383.232     1.39196     3697.79      146.26           0
         G32     358.348     1.45601     5421.99     125.473           0
         G33     466.459      1.4812     3741.59     91.1575           0
         G34     509.997     1.54843      1435.5      68.985           0
         G35     519.236     1.71167     5528.47     114.458           0
         G36     516.471        1.26      3875.2     109.026           0
         G37     495.276      1.3923     4482.71     124.284           0
         G38     355.338     1.33535     4293.47     136.117           0
         G39     474.152     1.23974     5015.33     144.446           0
         G40     470.352     1.47674     6918.55     216.548           0
         G41     291.995     1.48814     6039.87     163.587           0
         G42     382.223     1.54033      4755.8     144.354           0
         G43     384.776     1.59856     4998.26     124.927           0
         G44     260.702     1.11746      1920.9      97.518           0
         G45     324.549     1.35963     3837.03     118.262           0
         G46     325.488     1.45478     4970.59     122.555           0
         G47      239.04     1.05992     4744.02      137.72           0
         G48     211.983     1.20511     8071.96     261.335           0
         G49     431.993     1.37473     3911.43     107.242           0
         G50     347.909     1.25861     6357.62      142.54           0
         G51     378.574     1.37316     4610.78     127.345           0
         G52     542.183     1.51585     3808.13     113.566           0
