    REF_GAIN    0.454473     1.09729    0.229566           3
          G1     622.714     1.80323     3103.84     75.1473           0
          G2     663.661      1.6864     3121.23      88.618           0
          G3     679.335     1.82614     4570.42      116.84           0
          G4     591.307     1.53371     3376.44     89.5312           0
          G5     538.386     1.33962     3493.73     109.426           0
          G6     510.314     1.50941     2944.16     87.6712           0
          G7      536.96     1.61051     2353.98     68.4424           0
          G8     543.914     1.52024     4625.39     106.357           0
          G9     644.075     1.51216     3129.42     68.5653           0
         G10     599.204     1.60014     3472.19     77.2776           0
         G11     452.335     1.64998     3683.46     88.9125           0
         G12     512.275     1.77415     2496.51     71.1763           0
         G13     607.896     1.80769     2109.01     61.8163           0
         G14      435.37     1.72495     1989.63     53.0472           0
         G15     528.727      1.6273     3688.28     76.6746           0
         G16     378.873     1.53812     2978.85     78.0444           0
         G17     310.851     1.80205     3857.32     124.061           0
         G18     381.243     1.47627     3189.26     122.612           0
         G19     563.075     1.85628     3211.48       91.52           0
         G20     444.245     1.76605     2599.77     78.6725           0
         G21     471.276     1.70738     3143.19     74.1234           0
         G22     532.309     1.73541     4521.55      100.17           0
         G23     392.885     1.68244     798.822     29.3308           0
         G24     522.896     1.51733     3287.19     84.6277           0
         G25     371.435     3.28834      3211.9     86.4336           0
         G26     390.497     3.50474     4061.79     96.2574           0
         G27     413.115     3.97224     2137.31     79.8736           0
         G28     517.276     3.18339     1870.98      75.024           0
         G29      330.78     2.63282     3836.61     135.538           0
         G30     431.456     3.10666     3473.53     88.0712           0
         G31     539.555     1.51526     2207.03      77.766           0
         G32      557.44     1.51279     3205.36     74.0916           0
         G33     731.069     1.50252     2347.13     49.4646           0
         G34     645.175     1.59966     1098.05     33.6904           0
         G35     705.541     1.73039     3237.95     65.2204           0
         G36     624.826     1.33666     2313.51     59.2671           0
         G37     491.341      1.4695     2602.44     70.5781           0
         G38     347.508     1.38649     2533.16     81.6905           0
         G39     469.252     1.35322     3058.06     92.9413           0
         G40     462.551     1.56062     3933.38     133.721           0
         G41     291.829     1.37838     3643.72     100.144           0
         G42     378.377     1.61414     2704.09     90.4403           0
         G43     381.809     1.71842     2929.81     77.1262           0
         G44     256.046     1.23847     1119.45      55.835           0
         G45      323.81     1.49474     2098.12     66.2193           0
         G46     320.542     1.58581     2745.47     69.0861           0
         G47     236.103     1.12057     2499.39     78.2244           0
         G48     208.295     1.22359     4597.95     164.071           0
         G49     430.245     1.61699     2150.15     58.5404           0
         G50     344.852     1.51766     3624.93     87.8601           0
         G51      380.14     1.59227     2712.83     76.0276           0
         G52     539.154     1.62934     2265.31     65.7713           0
         G53     326.725     1.30247     3027.77     95.2944           0
         G54     378.087     1.41512     1577.68     43.6991           0
         G55     231.208     3.40607     1682.11     57.8972           0
         G56     390.208     3.32283     2610.28     83.6838           0
         G57     604.181     3.00104     997.805     29.4424           0
         G58     580.535     3.58291     1856.94     69.9861           0
         G59     601.219     3.38735     3401.98     90.3861           0
         G60     507.082     2.89316     3139.18     103.372           0
         G61     492.775     1.33446     2586.67     79.7257           0
         G62     482.872     1.32946     4357.13     120.074           0
         G63     527.906     1.48368     2905.24     73.9939           0
         G64     576.472     1.12595      3784.6     95.7167           0
         G65     682.262     1.90785     4284.52     111.736           0
         G66     590.149     1.69031     4276.45     92.5551           0
         G67     394.694     1.19684     2557.21     65.9447           0
         G68     370.017     1.22709     2416.09     59.0676           0
         G69     525.678     1.31796     4367.79     103.808           0
         G70     459.508     1.33336     3754.38     77.2354           0
         G71     364.136     1.47147     2547.96     70.7416           0
         G72     455.942     1.26825     2586.38     68.5004           0
         G73     310.664     1.26766     3320.24     94.2574           0
         G74     295.343     1.42747     3606.73     142.897           0
         G75     389.053     1.28369     2570.76     68.1759           0
         G76     261.328     1.19012     4319.43     131.151           0
         G77     253.634     1.27258     5723.24     201.875           0
         G78     369.285     1.42907     2652.72     88.2692           0
         G79     372.172     1.51095     2367.47     72.0686           0
         G80     524.729     1.21023     2409.94     66.8317           0
         G81     614.522     1.51453     2311.26     52.1348           0
         G82     500.654     1.33807     4508.28     101.094           0
         G83     335.857     1.38349      2989.6     96.2872           0
         G84     561.964     1.31424     4166.94     97.1109           0
         G85     371.355     3.06011     2741.39     73.8556           0
         G86     360.669     3.63977     2378.65     91.9534           0
         G87     498.635     3.28107     2161.17     64.4568           0
         G88     475.123     2.42675      2851.3     88.3942           0
         G89     627.666     3.01286     3262.21     130.492           0
         G90     545.517      2.7578      2416.4     67.2701           0
         G91     645.207     1.82093     3417.26     82.8644           0
         G92     642.848     1.71138      2994.8     90.2748           0
         G93      569.19       1.812     2318.07     69.0996           0
         G94     604.832     1.56054     2302.79     64.5598           0
         G95     603.817     1.64368     3366.59     80.5347           0
         G96     645.918     1.55565     2773.76     57.8312           0
         G97     545.071      1.2587     3567.37     101.234           0
         G98     432.108     1.17814     3703.22     105.628           0
         G99      646.99     1.29245     3793.03     119.436           0
        G100     495.875     1.66428     2530.25     75.3542           0
        G101      650.37     1.89225     4010.37     80.4734           0
        G102     441.699     1.26569     3189.72     74.9198           0
        G103     499.313     1.62423     3581.21     98.1844           0
        G104     377.179     1.34437     2191.26     73.1138           0
        G105     534.208     1.48026     3510.25     89.4021           0
        G106     446.702     1.51453     2680.98     79.2128           0
        G107     365.512     1.16451     2371.33     64.9896           0
        G108      393.81     1.32643     2227.66      64.458           0
        G109     518.901     1.72826     3858.83     105.757           0
        G110     600.724      1.4882      4031.9     111.313           0
        G111     390.633     1.26333     2296.39     75.9682           0
        G112     584.192     1.52434     2013.47     50.9386           0
        G113     524.575     1.19513     2754.13     76.1898           0
        G114     511.947       1.402     3280.16     89.9193           0
        G115     530.961     2.68576     2429.83     65.7141           0
        G116      519.25     3.27388     2382.08     65.6582           0
        G117     368.924     3.60546     2407.84     60.1316           0
        G118     451.332     3.08272     1890.45     49.5849           0
        G119     513.435     3.03691     1748.91     49.9305           0
        G120     368.461     2.47772     2494.67     61.2847           0
        G121     627.057     2.06688     2848.96     59.8661           0
        G122     672.975     1.85738     1896.75      43.085           0
        G123     640.364     1.84009     2622.05     60.0316           0
        G124     664.746     1.70475     2140.26     50.9302           0
        G125     540.285     1.74472     1930.16     47.5809           0
        G126     585.101     1.43265     3190.44     86.0471           0
        G127     413.444     1.28249     2326.85     51.2282           0
        G128     309.357     1.25536     2292.88     60.9744           0
        G129     463.329     1.12389      1782.8     40.7579           0
        G130     245.323     1.34405     2329.68     63.8131           0
        G131     396.968     1.63962      2952.4      60.321           0
        G132     444.553     1.26974     2983.47     78.8546           0
        G133     469.633     1.29468      2035.3     52.3399           0
        G134     266.701     1.52171     1686.88      56.414           0
        G135     495.534     1.13559     2290.59     59.9417           0
        G136     257.302     1.15399      2580.1     69.4055           0
        G137     247.232     1.37432     2172.26     62.3363           0
        G138     314.617      1.1254     3560.86     88.5204           0
        G139     318.929     1.36661     2000.28     63.8596           0
        G140     363.513      1.5647     2193.57     56.2213           0
        G141     371.658     1.23056     2740.16     84.3716           0
        G142     291.879      1.1704     3287.88     90.9992           0
        G143     272.431     1.49301     3034.16     80.0543           0
        G144     473.542     1.15011     2051.65     52.8273           0
        G145     461.342     3.62659     2835.72      80.296           0
        G146     620.525     3.22245     4317.84      128.61           0
        G147     591.822     3.71075     2561.56     81.6622           0
        G148      366.53     3.12177     2398.35     82.4639           0
        G149     440.396     3.25494     3565.14      92.852           0
        G150      324.83     2.58361     2687.42     72.8339           0
        G151     618.036     1.73613     3656.97     100.556           0
        G152     609.944     1.57457     1970.38     48.4297           0
        G153     442.742     2.00593     1940.15     62.0169           0
        G154     322.598     1.88247     3351.99     88.2341           0
        G155     271.146     1.86759     3065.53     89.3294           0
        G156      544.74     1.71523     1843.69     46.0718           0
