    REF_GAIN           0     1.09854    0.231043           3
          G1      623.26     1.75947     5613.13     143.323           0
          G2     664.073     1.62263     5169.97      149.55           0
          G3     679.192     1.80615      7794.3     189.039           0
          G4     590.917     1.53762     5933.67     152.526           0
          G5     538.212     1.32778     6151.08     183.807           0
          G6     509.153     1.48927     5419.75     155.177           0
          G7     537.068     1.61974     4322.68     134.437           0
          G8     543.989     1.55522     7982.76     180.384           0
          G9     643.816     1.52418     5673.41      124.09           0
         G10     599.252     1.60174     6326.69     130.304           0
         G11     452.328     1.68815     6669.92     151.846           0
         G12     512.039     1.77034     4779.82     133.046           0
         G13     608.134     1.75326     3674.94     120.278           0
         G14     435.488     1.66573     3447.71     100.644           0
         G15     529.089     1.56543     6575.92     131.806           0
         G16     378.715     1.53957           0           0           2
         G17     310.855     1.80745     7160.71     211.518           0
         G18     381.466     1.47479     5943.45     223.389           0
         G19     562.291     1.75267     5471.48      156.35           0
         G20      443.92     1.68853     4862.33     145.552           0
         G21     471.526     1.60402     5685.39      127.92           0
         G22     531.655     1.78108     7631.82     168.003           0
         G23     392.096     1.68998     1185.79        57.5           0
         G24     523.195     1.50312     5926.63     150.501           0
         G25     371.527     3.12287     5948.18     151.496           0
         G26     390.765     3.31974     7204.65     165.768           0
         G27     413.944     3.82912     3848.39     143.781           0
         G28     518.024     3.05276     3178.85     128.188           0
         G29      330.19     2.45402     7065.47     234.276           0
         G30     431.402     2.93282     6377.22      154.45           0
         G31     540.012     1.45013     3850.87     149.639           0
         G32     557.719     1.52321      5768.1     130.064           0
         G33     730.245     1.49709     3884.67     89.9119           0
         G34     645.273     1.63664      1533.8     67.0975           0
         G35     705.953     1.75272     5733.78     115.908           0
         G36     624.749     1.32223     3936.28     108.057           0
         G37      491.14     1.50087      4604.5     130.573           0
         G38     347.399      1.4022     4566.92     142.867           0
         G39     469.378     1.39934     5240.76     148.938           0
         G40     462.247     1.52151     7158.53     232.044           0
         G41     291.942     1.42468     6626.68     175.907           0
         G42      378.26     1.56393      4920.8     152.739           0
         G43     382.422       1.751     5119.14     131.927           0
         G44     256.388     1.16449     1965.09     104.022           0
         G45     324.425     1.45621      3802.5     123.117           0
         G46     320.639     1.56071     5071.46     125.584           0
         G47     236.244     1.08967     4828.81     143.502           0
         G48     208.266     1.18804     8455.33     275.781           8
         G49      430.51     1.52363     3978.31     109.998           0
         G50     344.022     1.42874      6536.8     151.218           0
         G51     380.176     1.47182      4750.5     132.193           0
         G52     539.064      1.6216     3845.38     116.154           0
         G53     326.066     1.32117      5395.6     161.512           0
         G54     377.308     1.36818     2774.08     83.3988           0
         G55     231.829     3.19442     3098.18      109.88           0
         G56     391.861     3.12449     4805.41      152.42           0
         G57     602.376     2.86598     1405.79     61.7348           0
         G58     580.512     3.38961     3028.23     119.797           0
         G59     601.314     3.27025     6109.33     158.306           0
         G60     507.803     2.73242     5520.87     180.734           0
         G61     491.376     1.33262     4660.04     140.298           0
         G62     481.739     1.32728     7489.77      209.76           0
         G63     527.453     1.50868     5304.43     138.908           0
         G64     576.341      1.1254     6722.82      168.04           0
         G65     680.966      1.8367      7350.8     188.082           0
         G66      590.26     1.64667      7286.3     154.352           0
         G67      394.85     1.21937     4749.12       121.6           0
         G68     370.087     1.27521     4401.82     102.891           0
         G69     525.693     1.32909     7846.57     178.723           0
         G70     459.303     1.33315     6714.15     134.409           0
         G71     364.213     1.47828     4679.58       124.3           0
         G72      455.24     1.29832     4718.42     124.217           0
         G73     310.892     1.24025     6191.93     166.723           0
         G74      295.61     1.36676      6768.2      257.99           0
         G75     388.813     1.28667     4669.85     124.882           0
         G76     263.188     1.75704      7100.3     219.395           0
         G77     253.853     1.22462      8555.8     296.033           8
         G78     369.277     1.44371     4812.89     154.497           0
         G79     372.674     1.40146     4286.77     132.042           0
         G80     525.043     1.16331     4332.83     125.939           0
         G81       611.5     1.45717     3954.29     91.1173           0
         G82     500.674     1.30935     8202.99     174.028           0
         G83     335.669     1.41175     5514.19     168.736           0
         G84     561.048      1.2647     7520.93     169.066           0
         G85     371.189     2.90027     5034.71     133.573           0
         G86     360.982     3.46314     4199.23     158.479           0
         G87     499.699     3.13322     3774.04     122.584           0
         G88     476.556     2.33097     5076.79     158.784           0
         G89     626.629     2.87497     5683.22     226.103           0
         G90     544.821     2.57828     4116.43     119.638           0
         G91     644.692     1.76289     6076.68     138.966           0
