    REF_GAIN           0     1.08826    0.227276           3
          G1      622.78     1.77409     3066.27      76.549           0
          G2     663.646     1.64217     2930.83     80.0678           0
          G3     679.146     1.79231     4370.51     106.344           0
          G4     591.068     1.53427     3300.55     84.7789           0
          G5      538.21     1.29816     3367.13     98.7394           0
          G6      509.79     1.46118     2914.41     82.2095           0
          G7     536.851     1.60416        2347     67.5093           0
          G8      543.73     1.55026     4358.61     95.8316           0
          G9     644.106     1.46584     3129.68     66.2494           0
         G10     599.269     1.57212      3426.7     73.5001           0
         G11     452.201     1.63499     3535.52      82.282           0
         G12     512.242     1.75307     2520.14     68.1842           0
         G13     607.911     1.77016     2124.19     61.8121           0
         G14     435.444     1.71755     1980.48     52.1674           0
         G15     528.668     1.62975      3554.3     70.1555           0
         G16     378.828     1.56057     2801.86     68.4868           0
         G17     310.872      1.8704     3727.94      116.02           0
         G18     381.177     1.49241     3133.23     115.728           0
         G19     563.279     1.83727     3044.75     82.0254           0
         G20     444.559     1.78288      2611.3     76.8715           0
         G21     471.476     1.72303     3060.58     70.5089           0
         G22     531.842     1.76652     4151.12     88.3693           0
         G23     392.486     1.66825     795.799     28.0639           0
         G24     522.669     1.48711     3199.03     80.9947           0
         G25      371.99     3.26548     3149.04     83.2466           0
         G26     391.052     3.49551     3856.37     87.2338           0
         G27     413.829     3.96709     2092.37      75.424           0
         G28     518.098      3.1579     1831.08      69.385           0
         G29     331.008     2.62123     3682.91     125.105           0
         G30     431.756     3.08609      3396.7     83.2994           0
         G31     539.608     1.46832     2194.64     76.0059           0
         G32     557.414      1.4993     3111.33     68.9638           0
         G33     730.882     1.50824     2344.84       47.65           0
         G34      645.19     1.56745      1096.1     33.4128           0
         G35     705.671     1.71153     3192.37      63.934           0
         G36     624.738     1.31712     2305.72     58.6716           0
         G37     491.142     1.47116     2570.35      68.426           0
         G38     347.544      1.4062     2478.83      76.743           0
         G39     469.191     1.37249        2933     82.5355           0
         G40     462.691     1.54261     3783.47     122.819           0
         G41     291.903     1.33462     3462.26     92.8338           0
         G42     378.477     1.59488     2641.22     82.9374           0
         G43     381.779     1.71569     2853.01     73.5882           0
         G44     255.935     1.24779     1111.11      54.276           0
         G45     323.699     1.50455     2086.83     66.4481           0
         G46     320.433     1.58808     2711.14     67.6369           0
         G47     236.014     1.11113      2438.3     73.0789           0
         G48     208.184     1.28989     4394.86     147.798           0
         G49     430.434     1.65524      2124.6     57.0205           0
         G50     344.987     1.49087     3550.22      82.701           0
         G51     380.221     1.62298     2633.05     73.5974           0
         G52     538.958      1.6023      2250.1     65.3681           0
         G53     326.385     1.31134     2860.37     84.6607           0
         G54     377.874     1.39102     1580.91     43.0504           0
         G55     231.633     3.40214     1683.98     58.0156           0
         G56     391.071     3.30082     2592.72     81.7788           0
         G57     604.096     3.02015     993.599     29.1139           0
         G58      580.93     3.61728     1806.45     64.5878           0
         G59       601.8     3.44857     3323.18     86.8085           0
         G60     507.702     2.90052      3065.3     97.8059           0
         G61     492.178     1.32558     2557.54     74.1973           0
         G62      482.38     1.31443     4028.92     111.467           0
         G63     527.738     1.46474     2877.76     73.7559           0
         G64     576.335     1.12064     3611.75     91.7765           0
         G65     681.728     1.86671     4090.96     101.993           0
         G66     590.191     1.64268     4039.44     84.7787           0
         G67     394.782     1.20337      2513.9     64.1664           0
         G68     369.977     1.22902     2385.81     55.4641           0
         G69     525.602     1.31642     4232.62     97.1767           0
         G70      459.37     1.32154     3588.85     73.2638           0
         G71     364.242     1.46441     2515.78     67.3234           0
         G72       456.3     1.25337      2531.2      65.973           0
         G73     310.474     1.29408     3215.31     89.1645           0
         G74     295.201      1.4198     3529.15     137.584           0
         G75     389.118     1.31563     2562.78      67.163           0
         G76     261.091     1.16655      3920.9     121.562           0
         G77     253.378     1.26715     5263.63     181.808           0
         G78     369.188     1.44717     2595.82     83.4441           0
         G79     372.262     1.50578     2344.52     68.8895           0
         G80     524.766     1.24579     2376.57     65.0984           0
         G81     615.104     1.50187     2291.96     50.2884           0
         G82     500.451     1.30847     4319.85     93.1643           0
         G83     335.676     1.39929     2917.02     92.3899           0
         G84     561.612     1.30965     4025.29     91.0215           0
         G85     371.513     3.08061      2682.1     70.2323           0
         G86     361.115     3.67309     2327.37     85.5853           0
         G87     499.282     3.31012     2136.26      63.523           0
         G88     475.914     2.45649     2762.67     84.3221           0
         G89     627.577     3.00334     3161.79     123.274           0
         G90     545.561     2.68526     2392.49     65.1624           0
         G91     645.095      1.8038     3341.85     76.2205           0
         G92     642.334      1.6435     2923.56     84.1711           0
         G93     568.406     1.79529     2281.39     65.6078           0
         G94     604.373     1.53385     2295.16     64.8404           0
         G95     603.494     1.65623     3158.23     72.1723           0
         G96     645.546      1.5735     2740.45     56.2694           0
         G97     545.031     1.23041     3475.69     94.5146           0
         G98      432.11     1.16643      3528.9      94.688           0
         G99     646.888     1.29965     3714.07     111.228           0
        G100     496.018     1.66828     2493.12     70.5513           0
        G101     650.459     1.92138     3898.95     76.2102           0
        G102     441.802     1.24196     3119.94     69.2062           0
        G103     499.553     1.60204     3477.02     92.4039           0
        G104     377.078     1.34273     2175.28     69.8873           0
        G105     534.248     1.54682     3456.69     84.8243           0
        G106     446.949     1.57551     2674.24     76.9285           0
        G107     365.365     1.14035     2323.04     61.6579           0
        G108     393.837     1.36399      2196.9     63.7226           0
        G109     519.267     1.69636     3720.16      99.763           0
        G110     601.197     1.53603     3784.84     104.267           0
        G111     390.894     1.29232     2225.15      73.266           0
        G112     583.604     1.54472     2004.13     48.8097           0
        G113      524.36     1.18609     2761.34     76.6589           0
        G114     511.766     1.39961     3254.62     87.0003           0
        G115     531.317     2.66623     2408.74      64.555           0
        G116      519.66     3.21134      2353.5     63.1681           0
        G117     368.699     3.66062     2365.83     57.4468           0
        G118     451.308     3.06556     1877.17     48.4558           0
        G119     513.583      3.0687      1746.6     49.7026           0
        G120     368.673     2.45057     2458.43     59.3191           0
        G121     627.063     2.03937     2730.99     55.3279           0
        G122     672.672     1.82571     1886.44     42.8293           0
        G123     640.194     1.83624     2573.25     56.0641           0
