    REF_GAIN           0     1.09767    0.228952           3
          G1     622.991     1.78209     3105.09     75.7332           0
          G2     663.979     1.62503     3113.95     89.2322           0
          G3     679.614     1.76994     4558.98     114.924           0
          G4     591.519     1.49659     3376.34     90.3847           0
          G5     538.427     1.31082     3490.91     109.127           0
          G6     510.267     1.46998     2953.13      85.583           0
          G7     537.194     1.63627     2360.61     68.7187           0
          G8     544.197     1.52732     4623.31     105.574           0
          G9     643.985     1.48577     3151.35     69.5524           0
         G10     599.356     1.60361     3475.53     77.2429           0
         G11     452.376     1.69135     3688.63     88.2517           0
         G12     512.342     1.77354     2515.98     70.8677           0
         G13     608.104     1.77783     2117.58     62.0882           0
         G14     435.432     1.67849     1993.11     52.3686           0
         G15     528.799     1.59605     3696.46     75.3537           0
         G16     379.023     1.54801     2975.66      77.077           0
         G17      310.96     1.85136     3858.22     125.381           0
         G18     381.437     1.46321     3201.38     123.702           0
         G19     563.201     1.94812     3210.95     91.4989           0
         G20     444.384     1.88851     2602.36     78.6652           0
         G21     471.395     1.88387     3154.23     73.2726           0
         G22     532.493     1.76948      4515.8     101.001           0
         G23     392.986     1.66204     798.861     28.5517           0
         G24     523.102     1.51897     3293.97     86.4475           0
         G25     371.674     3.27602     3215.91     87.4512           0
         G26     390.735     3.53976     4067.98     94.8837           0
         G27     413.313     3.90036     2134.48     79.0657           0
         G28     517.537     3.14537     1871.51     72.9223           0
         G29     330.794     2.59307     3838.38     137.186           0
         G30     431.459     3.08612     3476.69     87.4982           0
         G31     539.685     1.47413     2206.63       77.21           0
         G32     557.499     1.51902     3205.35     74.3746           0
         G33     731.233     1.47811     2357.76     50.5108           0
         G34     645.351     1.58523     1098.63     33.8877           0
         G35     705.802     1.72642     3237.77     66.1144           0
         G36     624.955     1.31298     2323.91     60.3595           0
         G37      491.46     1.50724     2599.69     71.3596           0
         G38     347.685     1.41064     2509.51     82.1301           0
         G39     469.421     1.36938     3057.78     92.1842           0
         G40      462.68     1.58088     3935.39     131.355           0
         G41       291.9     1.35329     3652.36     102.923           0
         G42     378.554     1.61965     2702.51     87.9863           0
         G43     381.888     1.70611     2929.25      76.554           0
         G44     256.013     1.21917     1118.92     55.1405           0
         G45     323.938     1.44208     2101.11     65.7705           0
         G46     320.644     1.55161     2743.38     68.8551           0
         G47     236.112      1.1232      2501.4     76.5239           0
         G48     208.363     1.18292     4595.65     161.948           0
         G49     430.358     1.78924     2151.35     59.6013           0
         G50     344.893     1.57832     3622.49     87.5766           0
         G51     380.037     1.75937     2708.49      76.173           0
         G52     539.252     1.64933     2263.34     65.9897           0
         G53     326.619     1.30885     3022.99     93.3011           0
         G54     377.984     1.42742     1582.69     42.9367           0
         G55     231.238     3.44298     1684.91     58.2609           0
         G56     390.332     3.29784     2614.27     84.5431           0
         G57     604.356     2.99574     997.367     29.2912           0
         G58     580.706     3.58577     1856.59     70.1754           0
         G59     601.381     3.34353     3399.85     91.0541           0
         G60     507.261     2.88537     3138.85       103.6           0
