    REF_GAIN     0.45327     1.09528       0.229           3
          G1     622.153     1.78282     3079.91     75.0535           0
          G2     663.217     1.63948     3116.19     90.4218           0
          G3     678.811     1.79867     4567.28     118.095           0
          G4     590.899     1.51163     3348.55     88.0991           0
          G5     537.848     1.33529     3490.28     107.385           0
          G6     509.913     1.50312     2928.64     87.7485           0
          G7     536.554     1.62704     2344.58     68.1515           0
          G8     543.524     1.52786     4603.17     105.091           0
          G9     643.758     1.47426     3102.22     67.8321           0
         G10     598.577     1.58539     3454.22     77.1051           0
         G11     451.789     1.62695     3654.69     88.0439           0
         G12     511.815     1.73302     2483.07     69.4728           0
         G13     607.384     1.75501     2101.36     61.9623           0
         G14     434.902     1.70658     1986.68      52.518           0
         G15     528.136     1.59359     3656.94     76.8276           0
         G16     378.509     1.53738     2979.89     77.3851           0
         G17     310.503     1.87553     3851.02     120.077           0
         G18      380.85     1.49888     3180.56     122.849           0
         G19     562.317      1.8888     3221.92     90.0794           0
         G20     443.769     1.81404     2593.76     78.7195           0
         G21     470.814     1.77883     3108.58     73.1552           0
         G22     531.919     1.75418     4523.12     99.5652           0
         G23     392.554     1.71444     796.783     28.9364           0
         G24     522.391     1.51047     3260.78      85.227           0
         G25     371.128     3.24888     3197.33     86.5354           0
         G26     390.171     3.44881     4057.01     96.0967           0
         G27      412.82     3.88454     2129.33       78.71           0
         G28     516.868     3.13589     1867.73     75.3452           0
         G29     330.454      2.5962     3814.57      134.96           0
         G30     431.158     3.09544     3456.12     86.9209           0
         G31      539.06     1.48167     2204.45     76.7872           0
         G32     556.969     1.51138     3177.94     74.8322           0
         G33     730.389     1.48654     2339.18     49.5097           0
         G34     644.602     1.59547     1097.82     33.5931           0
         G35      704.91     1.75603     3222.17     65.1643           0
         G36     624.299     1.33624      2287.8     58.9645           0
         G37     490.872     1.49302     2599.22     71.4296           0
         G38     347.479     1.40516     2545.22     82.5356           0
         G39     468.946     1.34778     3059.26     89.4763           0
         G40     462.058     1.53757     3935.77     134.247           0
         G41     291.538     1.35016     3644.14     102.607           0
         G42     378.113     1.55574     2702.72     89.2214           0
         G43     381.423     1.69393     2921.86     78.1532           0
         G44     255.787     1.19517     1118.92     55.0545           0
         G45      323.55     1.49907     2084.47     65.4523           0
         G46     320.208     1.57075     2732.89     70.2976           0
         G47     235.871     1.10667     2496.41     78.5128           0
         G48     208.074     1.27843     4597.05     161.995           0
         G49     429.723     1.68581     2146.07     59.0454           0
         G50     344.389     1.52386     3623.04     88.9237           0
         G51     379.673      1.6817     2706.86     77.9149           0
         G52     538.571     1.65101     2261.45     66.4819           0
         G53     326.469     1.31825     3031.02     95.3486           0
         G54     377.802     1.42431     1569.31     42.6208           0
         G55     231.119     3.39643     1677.61     59.3663           0
         G56      390.02     3.27831     2608.61     83.1341           0
         G57     603.502     2.98288     996.305     29.5208           0
         G58     580.029     3.53563     1857.16     69.7078           0
         G59     600.675     3.33753     3384.51     90.2519           0
         G60     506.666     2.86489     3133.29     103.403           0
         G61     492.329     1.35665     2580.72     79.3408           0
         G62     482.376     1.32516     4358.76      124.83           0
         G63      527.36     1.47737     2886.67      75.105           0
         G64     575.939     1.12449     3773.91     95.9723           0
         G65      681.62     1.90239     4271.66     111.919           0
         G66     589.549     1.66724     4263.92     89.9545           0
         G67     394.332     1.20135      2537.5     65.5977           0
         G68     369.744     1.24314     2401.31     58.7716           0
         G69     525.355     1.31046      4361.8     103.887           0
         G70     458.914     1.30841     3739.23     78.1088           0
         G71     363.779     1.43777     2546.29     70.8092           0
         G72     455.413     1.27353     2583.91     69.1417           0
         G73     310.343     1.27881        3312     93.9603           0
         G74     294.974     1.37993     3599.99     143.784           0
         G75     388.548     1.28922      2569.3     69.0643           0
         G76     261.034      1.1741     4329.98     134.223           0
         G77     253.324     1.29804     5736.75     204.204           0
         G78     368.898     1.41831     2632.29      87.831           0
         G79     371.647     1.59409     2362.11     70.8433           0
         G80     523.986      1.2818     2399.32     65.4543           0
         G81     613.773      1.5212     2312.55     52.2595           0
         G82     500.164     1.33297     4508.11     104.042           0
         G83     335.573     1.36951     2968.12     96.4102           0
         G84     561.447     1.31558     4159.95     95.4086           0
         G85     370.947     3.03885     2723.98     73.0945           0
         G86     360.427     3.62404     2364.03     91.4859           0
         G87     498.333     3.28876     2149.87     65.2145           0
         G88     474.818     2.41719     2844.16     88.3069           0
         G89     626.988     3.03177     3261.06     130.008           0
         G90     544.927     2.73889     2404.67     65.1061           0
         G91     644.671     1.80998     3416.15     82.6187           0
         G92     642.282     1.70175     2991.39      90.064           0
         G93     568.634     1.80868     2309.08     67.2965           0
         G94     604.273     1.52344     2294.37     65.1754           0
         G95     603.266     1.63525     3367.34     79.7445           0
         G96     645.356     1.55377     2754.39     57.9574           0
         G97     544.777     1.27906     3562.76     103.383           0
         G98     431.902      1.1767     3701.34     109.379           0
         G99     646.446     1.29397     3784.37     117.673           0
        G100     495.404     1.65372     2517.63     72.0834           0
        G101     649.782     1.91281     4003.18     79.6582           0
        G102     441.285     1.24981     3174.69     74.6734           0
        G103     498.888     1.61703     3565.82     101.445           0
        G104     376.781     1.32931     2185.21     71.0151           0
        G105     533.713     1.51032     3510.25     88.6428           0
        G106     446.358     1.52798     2672.28     79.7737           0
        G107     365.151     1.16678     2368.35     65.2991           0
        G108     393.407      1.3606        2222     63.7679           0
        G109     518.242     1.77457     3840.53     103.745           0
        G110      600.09     1.58227     4026.05      111.27           0
