    REF_GAIN    0.455149     1.09507    0.230488           3
          G1     499.796      1.8075     5348.59     134.354           0
          G2     648.052     1.66366      4871.1     136.647           0
          G3      450.08       1.852     7075.74      176.71           0
          G4     515.684     1.54804     5601.57     141.408           0
          G5     304.217     1.30075     5574.34      171.65           0
          G6     419.352     1.51767     5166.16     142.831           0
          G7     537.023     1.62637     4234.21     129.253           0
          G8     543.926     1.55586     7528.77     169.018           0
          G9     644.031     1.47849     5547.04     120.447           0
         G10     599.305     1.62618      6140.2     126.846           0
         G11     452.347     1.73568     6359.92     141.159           0
         G12     512.034     1.78503     4701.84     125.129           0
         G13     608.374     1.75933     3641.67      117.14           0
         G14     435.641     1.67659     3387.95     93.4894           0
         G15     529.197     1.61924     6268.55     123.231           0
         G16     378.776     1.52965     8908.66     165.056           8
         G17     310.928      1.8326     6857.98     200.061           0
         G18     381.332      1.4959     5718.22     205.617           0
         G19     561.776     1.73082     5140.92     144.699           0
         G20     443.524     1.69604     4700.21     137.258           0
         G21      471.07     1.61791     5465.26     119.939           0
         G22     531.656     1.79321     7055.21     154.875           0
         G23     392.177     1.75729     1180.43     56.7193           0
         G24     523.388     1.55293     5697.96     141.715           0
         G25      371.39     3.05527        5736     145.252           0
         G26     390.668     3.26345     6835.54     150.691           0
         G27     414.113     3.80237     3697.94     137.058           0
         G28     518.045     3.02199     3050.68     115.549           0
         G29     330.034     2.44168     6716.99     221.524           0
         G30     431.532     2.92344     6141.46     143.992           0
         G31      380.55     1.45819     3653.08     140.776           0
         G32     356.626     1.47704     5342.53     121.307           0
         G33     481.219     1.50051     3596.14     86.4615           0
         G34     509.886     1.60665     1423.59     68.5529           0
         G35     520.697        1.76     5462.35     112.253           0
         G36     516.779     1.40876     3731.11     102.325           0
         G37     491.446     1.49539     4465.53     122.114           0
         G38     347.436     1.35725     4332.59     132.275           0
         G39     469.333     1.37012     4962.81     139.704           0
         G40     462.393     1.54863     6789.62     216.867           0
         G41     291.938     1.38984     6242.07     165.292           0
         G42     378.351     1.62043     4699.18     143.861           0
         G43     382.476     1.77646     4922.89     124.221           0
         G44     256.537     1.20749     1902.34     96.3892           0
         G45     324.716     1.50105     3712.19      115.93           0
         G46     320.591     1.56041     4944.37      120.71           0
         G47     236.346     1.10727     4637.56     132.273           0
         G48     208.364     1.17725     7972.13     249.317           0
         G49     430.152     1.56298     3857.35     106.377           0
         G50     343.657     1.45819     6297.07     141.742           0
         G51     379.877     1.52464     4572.61     124.843           0
