    REF_GAIN           0     1.09769    0.229259           3
          G1     622.722     1.80389     3087.63     75.9152           0
          G2     663.767     1.67335     3107.14      90.296           0
          G3     679.479     1.80351     4556.92     114.548           0
          G4      591.45     1.53587     3354.14      87.004           0
          G5     538.405     1.32736     3478.94     109.697           0
          G6     510.503     1.49995     2912.38     87.6558           0
          G7     536.961     1.62199     2341.28     67.6659           0
          G8     544.082      1.4954     4586.64     103.571           0
          G9     643.608     1.48555     3088.98     68.0805           0
         G10     599.187     1.62031     3454.02     74.7778           0
         G11     452.187     1.69081     3645.78     88.3885           0
         G12     512.231     1.79065     2466.15     68.2828           0
         G13     608.025     1.77691     2100.57     60.3311           0
         G14     435.441     1.69416     1984.03     52.4364           0
         G15     528.732     1.63314     3656.23     75.3312           0
         G16     378.848     1.60875     2965.03     76.8514           0
         G17     310.839     1.90225     3845.23     123.108           0
         G18     381.237     1.52015     3176.74     123.691           0
         G19     562.979     1.86548     3199.65     89.4283           0
         G20     444.222     1.77075     2606.92     78.5019           0
         G21     471.289     1.72475     3109.37     71.9512           0
         G22     532.328     1.74399     4489.78     102.077           0
         G23     392.882     1.70723     795.601     28.7899           0
         G24     522.894     1.53021     3258.93     84.9737           0
         G25     371.487     3.28748     3193.42      85.013           0
         G26     390.517     3.54421     4021.87     94.1551           0
         G27     413.143     3.93927     2130.67     77.7513           0
         G28     517.302     3.17829     1862.06     73.7969           0
         G29      330.85      2.6138      3804.7     135.719           0
         G30     431.607     3.07435     3444.81     87.5299           0
         G31     539.594     1.49172     2203.94     76.8971           0
         G32     557.522      1.5119     3182.35     72.8295           0
         G33     731.185     1.48079     2332.56     49.7193           0
         G34     645.192     1.56925     1097.42     33.2694           0
         G35      705.61     1.70531     3230.01     65.2558           0
         G36     624.874     1.33567     2302.49     58.1137           0
         G37     491.106     1.50024     2601.75     71.9371           0
         G38     347.526     1.41018     2561.05     82.3333           0
         G39     469.361     1.36887     3051.74     90.0716           0
         G40     462.439     1.55804      3922.2     133.078           0
         G41      291.82     1.37829     3608.84     100.773           0
         G42     378.455     1.60737     2690.57     88.2459           0
         G43     381.858     1.72229      2921.1     77.7898           0
         G44     256.088      1.2241     1117.63      56.101           0
         G45      324.05     1.48837     2089.27     67.9474           0
         G46     320.528     1.59296     2739.41     68.9821           0
         G47     236.127     1.12276      2489.1      77.774           0
         G48     208.307     1.22806     4574.33     158.972           0
         G49     430.228     1.62403     2145.33     58.4451           0
         G50     344.797     1.49948     3614.74     88.3542           0
         G51     380.077     1.62065     2703.47     77.3464           0
