    REF_GAIN    0.453941     1.09606    0.229264           3
          G1     622.724     1.80088     3087.09     77.1457           0
          G2     663.782     1.65652     3128.39     90.9146           0
          G3     679.412      1.8122     4575.79     119.754           0
          G4     591.382     1.51325     3356.81     89.3458           0
          G5     538.404      1.3029     3493.61     107.397           0
          G6     510.391     1.48388     2933.35      87.234           0
          G7     536.986     1.62408     2347.74     68.3132           0
          G8     543.934     1.53718     4617.43     108.773           0
          G9      644.31     1.48818     3108.13      69.427           0
         G10     599.116     1.57959     3462.37      76.808           0
         G11     452.141     1.68502     3664.63     89.8827           0
         G12     512.114     1.73298     2488.33     70.1473           0
         G13     607.935     1.75809     2101.53     60.4497           0
         G14     435.357     1.68108     1986.93     53.5694           0
         G15     528.679     1.62107     3669.77     76.4421           0
         G16     378.854     1.57708     2983.67     78.1343           0
         G17     310.835     1.84882     3856.79     123.363           0
         G18     381.213     1.49119     3186.96     122.656           0
         G19      562.94     1.99955     3222.97     95.0502           0
         G20     444.179     1.91017     2598.13     77.2335           0
         G21     471.313     1.89287     3119.65     73.3639           0
         G22     532.366     1.72454     4537.45     106.435           0
         G23       392.9     1.64288     796.673     28.4094           0
         G24     522.962     1.48536     3267.37     85.5416           0
         G25     371.426      3.2317      3198.2     85.9084           0
         G26     390.436      3.4502     4065.28     96.3941           0
         G27     413.167     3.86883     2132.18     78.8351           0
         G28     517.316     3.10043     1872.31      74.138           0
         G29      330.81     2.58316     3821.73      134.05           0
         G30     431.447     3.05353     3462.55     89.9451           0
         G31     539.505     1.49149     2206.88     76.5787           0
         G32     557.495     1.52255     3187.73     74.6742           0
         G33     731.004     1.46873     2338.54     50.1509           0
         G34     645.168     1.58714     1097.85     33.8863           0
         G35     705.544      1.7199     3228.29     65.8217           0
         G36     624.822     1.29195     2293.48      59.013           0
         G37     491.287     1.46349     2602.44     71.4798           0
         G38     347.595     1.37655      2548.1     83.0115           0
         G39     469.274      1.3849     3065.57     91.6554           0
         G40     462.471     1.55235      3941.1     133.534           0
         G41     291.794     1.36191     3650.88     102.562           0
         G42     378.512     1.61825      2704.3      88.971           0
         G43     381.749     1.71296     2927.41      79.203           0
         G44     256.027      1.2083     1119.98     55.3579           0
         G45     323.783     1.50069     2088.41     65.4402           0
         G46     320.503     1.59468     2738.33     69.5388           0
         G47     236.123     1.14275     2498.59     77.5231           0
         G48     208.317     1.19558     4600.14     161.779           0
         G49     430.262     1.82004     2145.81     58.1598           0
         G50     344.797     1.61323     3625.45     87.2361           0
         G51     380.126     1.77283     2708.45     77.4565           0
         G52     539.148     1.60611     2262.57     67.2946           0
         G53     326.766     1.28722      3037.5     95.2479           0
         G54     378.128     1.43008      1572.7     42.7304           0
         G55     231.227     3.37552      1677.7     58.6512           0
         G56     390.226     3.22841     2607.25     83.1708           0
         G57      604.03     2.93054     996.939     29.6153           0
         G58     580.558     3.51681     1855.51     71.1292           0
         G59     601.204     3.37703     3389.77     91.2383           0
         G60     507.033      2.8555     3135.97     102.195           0
         G61     492.756     1.34689     2584.26     79.7091           0
         G62     482.864     1.31973      4370.1     128.228           0
         G63     527.873     1.46576     2891.51      75.293           0
         G64     576.486     1.14028     3782.26     97.6995           0
         G65     682.186     1.91616     4280.35     110.838           0
         G66     590.058     1.65252     4276.69     92.8596           0
         G67     394.671     1.18859      2544.2     66.5304           0
         G68     370.018     1.24196     2403.88     58.3706           0
         G69     525.669     1.31769      4365.1     104.484           0
         G70     459.427     1.33553     3748.33     79.6929           0
         G71     364.185     1.47202     2546.24     71.2359           0
         G72     455.748      1.3039     2586.67      68.968           0
         G73     310.607     1.26106     3314.51     94.2201           0
         G74     295.272     1.38107     3601.59     143.758           0
         G75     388.869     1.27498     2571.99     68.9933           0
         G76     261.334      1.2198     4345.12     140.126           0
         G77     253.609      1.3264     5748.54     200.263           0
         G78     369.286     1.41539     2638.19     88.9464           0
         G79     372.101     1.70616     2362.76     70.5867           0
         G80     524.631     1.34204     2402.77     66.7576           0
         G81     614.415     1.60041     2313.33     52.8555           0
         G82     500.744     1.29069     4516.38     101.381           0
         G83     335.933     1.37054     2977.54      96.923           0
         G84     561.971     1.29687     4165.56     97.2873           0
         G85     371.256     3.02527     2731.18     73.9312           0
         G86     360.689     3.57732      2368.1     90.9781           0
         G87     498.684     3.26076     2152.92     64.7992           0
         G88     475.181     2.41326      2851.6     89.0338           0
         G89     627.574     2.98464     3265.67     133.521           0
         G90     545.433     2.74134     2408.61     66.0209           0
         G91      645.19     1.84231     3419.29     83.1269           0
         G92     642.814     1.68341     2994.48     89.6034           0
         G93     569.131     1.83796     2313.72     68.2413           0
         G94     604.759     1.55564     2296.23     65.6497           0
         G95     603.761     1.65555      3374.9     83.6303           0
         G96     645.897     1.56815     2757.85     58.7829           0
         G97     545.066     1.25152     3566.82     101.519           0
         G98     432.117     1.15334     3704.65     109.843           0
         G99     646.957      1.2855     3787.37     118.021           0
        G100     495.734      1.6888     2521.76     73.2291           0
        G101     650.152      1.9188     4006.19     80.4362           0
        G102     441.638     1.30366     3178.57     74.6014           0
        G103     499.318     1.60073     3571.29     99.9261           0
        G104     377.127     1.31619     2188.97     71.3817           0
        G105     534.168     1.52217     3515.03     88.5599           0
        G106     446.774     1.56038     2675.44     80.4388           0
        G107     365.524     1.16205     2364.01     66.7093           0
        G108     393.779     1.33387     2224.21      64.276           0
        G109     518.764     1.92029     3850.94     104.532           0
        G110     600.702     1.71249      4038.9     114.133           0
        G111     390.404     1.39804      2284.9      76.498           0
        G112     584.252       1.511     2003.75     49.8414           0
        G113     524.479     1.20113      2745.1     76.3023           0
        G114     511.959     1.39938     3277.06     89.4776           0
        G115     530.867     2.71273     2423.72     66.4616           0
        G116     519.196     3.26816        2382     65.1616           0
        G117     368.894     3.59796     2394.18     60.5771           0
        G118     451.332     3.07193     1880.25     48.7059           0
        G119     513.392     3.09701     1747.63     49.6091           0
        G120     368.342     2.51023     2480.05     60.5186           0
        G121     627.036     2.04016     2850.43      61.233           0
        G122     672.923     1.87673     1893.78     41.3486           0
        G123     640.358     1.84591     2613.94     59.1541           0
        G124     664.727     1.71142     2133.29     49.8926           0
        G125      540.28     1.76606      1921.9     47.7208           0
        G126     585.083     1.43223     3187.49     86.8786           0
        G127     413.432     1.28533     2317.01     51.8421           0
        G128     309.373     1.28926     2285.41     59.5213           0
        G129     463.208     1.13971     1776.58     41.1373           0
        G130     245.316     1.34012     2336.84     64.5558           0
        G131     396.986     1.67912     2939.85      60.171           0
        G132      444.49      1.2707     2976.11     80.3088           0
        G133     469.436     1.26337     2028.39     53.0065           0
        G134     266.867     1.46896     1682.91     56.8422           0
        G135     495.558     1.11269     2287.92     59.8445           0
        G136     257.328      1.1864      2571.8     70.1934           0
        G137     247.298     1.40719     2160.64      59.992           0
        G138     314.589       1.142     3570.03     87.8005           0
        G139     318.859     1.54238      2006.5     63.7414           0
        G140     363.377     1.73553     2186.18     56.9553           0
        G141     371.553     1.28988     2742.47     83.3991           0
        G142     291.961     1.14069     3299.02     91.9237           0
        G143     272.523     1.49567     3041.91     81.5784           0
        G144     473.603     1.16855     2043.42     51.6526           0
        G145     461.286     3.57969     2842.83     80.0684           0
        G146     620.482     3.17554     4326.07     130.284           0
        G147     591.934     3.67015     2550.62     80.2278           0
        G148     366.554     3.14787     2393.91     82.3543           0
        G149     440.419     3.20826     3570.85      94.873           0
        G150     324.785     2.57869     2682.23     73.0855           0
        G151     618.025     1.74858     3646.51     102.753           0
        G152      609.94     1.59419     1964.45     49.3884           0
        G153     442.941     2.02188     1938.86     62.7483           0
        G154     322.782     1.85532     3357.94     89.1848           0
        G155     271.182     1.87967     3076.84      91.169           0
        G156     544.787     1.75556        1841     45.5021           0
        G157     408.872     1.12972     3592.34     94.2777           0
        G158     507.583     1.29118     3220.84     82.7121           0
        G159     448.664     1.46269     2339.42     61.5738           0
        G160     698.042     1.41444     2631.64     65.3539           0
        G161     459.861     2.23745     2862.95     82.2111           0
        G162     434.251     1.96253     1808.69     58.2321           0
        G163     383.073     1.19515     2320.85     61.2733           0
        G164     409.031     1.84532     1959.72      53.345           0
        G165      450.26     1.71225      2540.5     78.5702           0
        G166     267.128     1.24423     2383.18     67.7336           0
        G167     337.682     1.49326     2835.52     78.3918           0
        G168     362.143     1.53934     2807.32     73.7775           0
        G169     336.939     1.35022     2938.98     71.6833           0
        G170     515.715     2.04931     1787.88     47.7362           0
        G171     526.512     1.75749     2721.27     64.2357           0
        G172     342.707     1.30755     2525.86     67.7401           0
        G173     478.703     1.58657     2436.78     69.1677           0
        G174     605.904     1.61602     2617.48     74.5266           0
        G175     353.482     3.69052      2520.3      69.257           0
        G176     297.745     2.94452     2304.68     68.7801           0
        G177     559.038     3.44836     1998.73     81.0318           0
        G178     442.795     3.23147      3251.2     84.6413           0
        G179     443.179     3.68245     2285.69      78.397           0
        G180     462.589     2.67133     2393.87     63.1644           0
        G181     565.873     1.90589     2446.54      65.016           0
        G182      259.57     1.77961     1778.47     45.5538           0
        G183     466.742     1.84413     1873.42     54.2679           0
        G184     404.639     1.81178     2960.62     72.3279           0
        G185     634.364     1.84637     2255.65     62.7141           0
        G186     597.815     1.86766     1781.38     49.4846           0
        G205      478.75     3.27711     3372.22     84.1204           0
        G206     429.311     3.59521     2832.64     68.4943           0
        G207     426.939     2.91677     3522.09     103.256           0
        G208     480.889     2.99568     2523.34     69.8078           0
        G209     662.304     2.75983     2651.17     76.8358           0
        G210     623.199     2.63338     2611.59     83.7947           0
        G211      659.28     2.13572     1574.78     28.4066           0
        G212     462.679      1.6586     2888.89     88.3415           0
        G213     369.124     1.84174      3037.9     73.0623           0
        G214     324.583     1.77861     2401.61      71.146           0
        G215     341.399     1.65518     3041.62     84.4376           0
        G216     453.181     1.62519     1743.98     54.7025           0
        G235     601.227      3.4722     2813.94     86.7658           0
        G236     545.617     2.76732     1750.09     52.5207           0
        G237     412.454     3.40188     1418.19     51.6499           0
        G238       392.6     2.98693     2854.58     89.0573           0
        G239     452.411     2.93944     2478.64     71.2617           0
        G240     460.779      2.4019     2567.69     97.1039           0
        G241     530.808     2.20616     2231.11       53.47           0
