    REF_GAIN    0.520156     1.23139    0.246992           2
          G1     501.401     1.61678     5296.05     132.763           0
          G2     649.696     1.54713     4701.43     130.763           0
          G3      452.92     1.72648     6841.17     169.711           0
          G4     513.622     1.44746     5514.57     135.907           0
          G5      304.53     1.18282     5453.29     166.135           0
          G6     421.322     1.37197      5092.9     143.032           0
          G7       539.7     1.54003     4195.23      120.27           0
          G8     547.761     1.52747     7361.89     161.294           0
          G9     645.322     1.33562     5542.65     118.398           0
         G10     598.018     1.55194     6055.43     122.878           0
         G11     451.257     1.66035     6222.44     138.445           0
         G12     512.801     1.61561     4707.74      125.72           0
         G13      610.68     1.75085     3634.83     113.893           0
         G14     438.903      1.7257      3355.9     90.3654           0
         G15     530.946     1.56754     6189.03     120.669           0
         G16     384.659     1.48921     8607.43     218.974           8
         G17     315.916     1.71753     6700.75     196.116           0
         G18     384.001     1.43842      5634.7     202.783           0
         G19     562.879     1.66111      4973.6     138.039           0
         G20     447.313     1.60082      4615.6     134.563           0
         G21     473.729     1.55048     5393.15     117.458           0
         G22     540.428     1.55024      6790.6     150.263           0
         G23      394.28     1.66266     1180.28      55.901           0
         G24     525.215      1.4594     5615.43     137.861           0
         G25      374.12     2.87651     5661.09     140.762           0
         G26     396.734      3.0719     6669.34     148.923           0
         G27     417.378     3.63971     3615.63     129.641           0
         G28     518.741     2.91492     2980.83     115.302           0
         G29     336.122     2.35485     6583.71     216.808           0
         G30     436.209     2.76381     6045.11     142.741           0
         G31     383.183     1.37347     3625.46     142.017           0
         G32     358.339     1.41559     5262.28     120.025           0
         G33     466.124     1.47916     3551.19     83.6869           0
         G34      509.73     1.53323     1417.53     67.0153           0
         G35     519.064      1.6985     5380.52     108.072           0
         G36     516.445     1.25896     3722.69     103.109           0
         G37     495.391     1.41163      4387.6     121.235           0
         G38     355.223     1.32771     4179.63     125.639           0
         G39     474.074     1.26161     4817.66     137.815           0
         G40     470.237     1.47348      6619.9     215.834           0
         G41      291.62     1.35011     5853.07     155.483           0
         G42     382.193     1.49962     4569.78     138.419           0
         G43     384.707     1.62816     4838.88     118.098           0
         G44     260.713     1.16864     1858.46        92.6           0
         G45     324.363     1.39712     3684.28     111.929           0
         G46     325.523     1.46081     4886.06     118.783           0
         G47     239.084     1.08589     4551.78     130.466           0
         G48     211.968     1.24696     7681.05      250.52           0
         G49     432.126     1.42554     3795.19     104.461           0
         G50     348.118     1.31846     6165.21     133.724           0
         G51     378.779     1.46965     4477.97     123.133           0
         G52     542.248     1.52971     3679.66     106.374           0
         G53     328.333       1.282     4895.52     147.226           0
         G54      378.56     1.36092      2728.3     77.4496           0
         G55     235.826     3.01942     3012.71     101.672           0
         G56     393.556     2.98874     4659.06     142.496           0
         G57     590.788     2.65033     1374.68     58.7241           0
         G58     580.069     3.17768     2799.76     105.536           0
         G59     600.506     3.16798     5808.84     147.149           0
         G60     509.291     2.60852     5210.77     164.306           0
         G61     376.317     1.26225     4362.94     132.015           0
         G62     297.993     1.27812     6727.16     191.527           0
         G63     434.618     1.39856     5032.78     129.478           0
         G64     495.197     1.12784     6210.48     158.673           0
         G65     370.374     1.78019     6641.25     175.242           0
         G66     462.578     1.54133     6639.07     139.717           0
         G67     397.507     1.14712     4551.79     113.433           0
         G68     374.137     1.24654     4219.57     95.7311           0
         G69     526.036      1.1843     7383.01     165.864           0
         G70     461.585     1.24323     6281.23     126.183           0
         G71      363.74     1.38987     4422.28     114.162           0
         G72     445.805     1.25308     4412.38     111.162           0
         G73     313.801     1.19413     5813.45     151.944           0
         G74     300.439     1.30962     6369.21     233.687           0
         G75     390.274     1.37589     4506.04     117.703           0
         G76     266.463      2.0452     6221.32     192.107           0
         G77     258.943     1.21143     7666.01     273.988           0
         G78      370.53     1.49345     4550.84     146.065           0
         G79     373.398     1.30243     4123.67      120.76           0
         G80     524.884     1.09364     4127.85     116.001           0
         G81     601.712      1.3562     3730.46     83.2674           0
         G82     500.912     1.25035     7590.75     158.773           0
         G83     340.843     1.38297     5238.28     159.637           0
         G84     560.313     1.20766     7081.13     152.622           0
         G85     378.924     2.74923     4712.59     124.115           0
         G86     367.348     3.31729     3977.33      145.81           0
         G87     501.938     2.93252     3658.23     115.892           0
         G88     479.021     2.22286     4812.86     147.125           0
         G89     626.022      2.6648     5271.84     200.976           0
         G90     544.093     2.44606     3969.68      114.19           0
         G91     418.923     1.62303      5420.7      127.67           0
         G92     544.167     1.50193     4866.68     147.542           0
         G93     328.641     1.73592     3775.46     126.135           0
         G94     383.311     1.45956     3521.05     109.864           0
         G95      404.03     1.58422     4967.11     120.673           0
         G96     499.754     1.39867     4506.63     94.9469           0
         G97     533.341     1.22064     6030.34     163.631           0
         G98     437.296     1.12626     6035.51      162.12           0
         G99     646.366     1.17007     5916.05     184.107           0
        G100     492.287     1.67009     4245.44     126.012           0
        G101     643.568     1.79773     6794.89     130.643           0
        G102      442.26     1.29168      5527.2     118.351           0
        G103     482.735     1.69393     6157.28      163.86           0
        G104     376.836     1.25905     3916.03     128.872           0
        G105      531.07      1.4983     5995.42      141.04           0
        G106     434.494     1.55847     4839.22     139.661           0
        G107     365.613     1.14408           0           0           2
        G108     390.903     1.33161     3832.22     114.578           0
        G109     515.451     1.51257     6296.04     163.617           0
        G110     599.022     1.38062     6232.89     174.241           0
        G111      387.79     1.15978     3844.35      122.03           0
        G112     569.799     1.52346     3440.17     90.9667           0
        G113     525.304      1.2144     4859.46     133.031           0
        G114     509.744     1.30558      5753.7     150.805           0
        G115     529.596     2.31645     4148.53     121.485           0
        G116     513.808     2.76631     4163.83     114.023           0
        G117     368.956     3.35564     4127.25     97.8052           0
        G118     449.109     2.74254     3232.87     87.5243           0
        G119     510.268     2.78287     2891.81     94.2831           0
        G120     365.038     2.26545     4507.55     104.775           0
        G121     520.507     1.73671     4471.89     95.0619           0
        G122     365.735     1.67532     2711.69     79.3257           0
        G123     453.864     1.80421     4140.15     97.4494           0
        G124     439.194     1.63615     3208.83     87.8186           0
        G125     289.952     1.58206     3013.77     80.4104           0
        G126     416.685      1.3314     5348.77     144.213           0
        G127     413.632     1.20976     4166.34     91.1227           0
        G128     318.868     1.17721     3960.38     99.1231           0
        G129     464.411    0.995963     3067.07     74.2638           0
        G130     258.519      1.2634     4077.43     98.7649           0
        G131     399.228     1.56296     5457.17     107.446           0
        G132     447.066     1.22269     5140.47     129.831           0
        G133      474.06     1.25524     3493.32     95.8698           0
        G134     273.115     1.33152     2876.32     93.8012           0
        G135     496.314     1.07688      3603.9     92.3392           0
        G136      264.92     1.17735      4610.5     112.921           0
        G137     255.473     1.31937     3930.64     110.154           0
        G138     314.427     1.19136     5883.42      139.06           0
        G139     326.934     1.21227     3162.74     94.4073           0
        G140     366.325     1.31351     3829.39     91.6576           0
        G141     375.368     1.06257     4597.85     131.588           0
        G142     296.352     1.16569     5183.45     140.819           0
        G143     280.794     1.59196     4965.07     123.497           0
        G144     475.527     1.09869     3485.14     88.5895           0
