    REF_GAIN           0     1.09631    0.228633           3
          G1     622.751     1.80174      3076.4     75.9085           0
          G2     663.803     1.66692     3121.47     87.6114           0
          G3     679.449     1.83309     4568.35     117.021           0
          G4     591.427     1.54023     3340.32     86.5014           0
          G5     538.447     1.34503      3481.7     106.918           0
          G6     510.441     1.49829     2923.19     86.8955           0
          G7     536.997     1.61079     2342.17     67.9202           0
          G8     544.108     1.55031     4592.06     106.633           0
          G9     644.125     1.50398     3078.88     68.1594           0
         G10     599.164     1.63249     3448.32     75.6952           0
         G11      452.19     1.67204     3637.83     85.5761           0
         G12     512.172     1.78355     2474.55     69.2335           0
         G13      608.06     1.77245     2088.31     60.5918           0
         G14     435.432      1.6798     1984.62     52.9317           0
         G15     528.814      1.6287     3632.32     74.4974           0
         G16     378.897     1.58319     2973.78     77.5751           0
         G17     310.822     1.84998     3849.04     124.428           0
         G18     381.219     1.49621     3175.77      120.11           0
         G19     562.945     1.81538     3219.26     90.8345           0
         G20      444.26      1.7202     2595.27     78.7448           0
         G21     471.329     1.67712     3089.91     73.2782           0
         G22     532.393     1.73361     4513.76     99.1523           0
         G23     392.946      1.6646     796.622      28.894           0
         G24       522.9     1.50348     3244.83     85.9994           0
         G25      371.51     3.29848     3177.62     86.0987           0
         G26     390.599     3.49091     4046.87     95.3908           0
         G27     413.192     3.91606     2125.99     79.9951           0
         G28     517.336     3.17406     1868.72     74.2541           0
         G29      330.97     2.62076        3801     135.327           0
         G30     431.616     3.09629     3445.51      88.052           0
         G31     539.576     1.50711     2201.67      77.525           0
         G32     557.478     1.54374     3172.08     73.9888           0
         G33     731.197     1.50966     2321.96     50.1723           0
         G34     645.215     1.58802     1097.71     34.4118           0
         G35      705.62     1.73987        3219     65.3567           0
         G36     624.884     1.32504      2280.1     58.5342           0
         G37     491.098     1.50078     2600.33     71.1597           0
         G38     347.673     1.39306     2552.65     82.6387           0
         G39     469.338     1.39471     3058.68     93.4307           0
         G40     462.463     1.51802      3936.6      132.38           0
         G41     291.851     1.37679     3634.87     102.612           0
         G42     378.543      1.5931     2699.65     88.3198           0
         G43       381.9     1.73481     2920.36     78.3584           0
         G44     256.137     1.24432     1119.12          56           0
         G45     323.987     1.49221     2081.62     65.7268           0
         G46     320.488     1.60631      2732.6     69.0303           0
         G47      236.11     1.13304     2489.61     77.7613           0
         G48     208.308     1.25729      4595.4      164.75           0
         G49     430.258     1.60193     2142.83     58.7635           0
         G50     344.871     1.48978     3617.81     85.9466           0
         G51     380.146     1.55611     2702.77     77.7767           0
         G52      539.16     1.65859     2258.74      67.467           0
         G53     326.777     1.30984     3028.51     92.8088           0
         G54     378.102     1.44558     1567.34     43.1553           0
         G55     231.377     3.38285     1671.74     57.7865           0
         G56     390.315     3.37453     2606.41     84.4508           0
         G57     604.078     2.98978     996.489     29.3884           0
         G58     580.642     3.59696     1852.45     71.3188           0
         G59     601.243     3.38463     3373.71     90.1403           0
         G60     507.084     2.92173     3128.45     103.228           0
         G61     492.925     1.35674     2581.38     79.4091           0
         G62     482.943     1.32794     4360.07      123.13           0
         G63     527.956     1.48598      2878.9     75.0848           0
         G64     576.521     1.14805     3766.46     96.1336           0
         G65     682.413     1.89497     4253.54     107.465           0
         G66     590.216     1.67496     4253.88     90.2108           0
         G67     394.618     1.20787     2533.15     66.3418           0
         G68     369.993     1.23801     2385.09     57.6385           0
         G69     525.741     1.31609      4342.9     103.928           0
         G70     459.455     1.36039     3728.16     77.1968           0
         G71      364.18     1.43398     2544.08      71.731           0
         G72     456.068       1.271     2567.34     67.1269           0
         G73     310.726      1.2936     3308.12     93.1597           0
         G74     295.382     1.43483      3593.1     141.744           0
         G75     389.015     1.29977     2570.77     68.5055           0
         G76     261.281     1.17116      4325.9     133.439           0
         G77     253.636     1.28943      5729.8     199.714           0
         G78     369.265     1.43531        2622     87.4354           0
         G79     372.048      1.4649     2360.42     71.5233           0
         G80     524.632     1.19596     2397.67     65.1157           0
         G81     614.598     1.51137     2312.64     51.9197           0
         G82      500.61     1.28645     4499.08     102.107           0
         G83     335.901     1.39552     2961.65     95.9544           0
         G84     561.985     1.29857     4153.77     97.0951           0
         G85     371.319      3.0666     2719.16     71.9276           0
         G86     360.712     3.66768     2349.68     91.3983           0
         G87     498.753     3.30606     2145.54     65.2548           0
         G88     475.248     2.47686     2839.79     87.3407           0
         G89     627.676     3.04334     3257.26     132.356           0
         G90     545.505      2.7297     2401.55     65.3524           0
         G91     645.372     1.83981     3418.07      82.816           0
         G92     642.968     1.70735     2987.94     89.4516           0
         G93     569.331     1.84135     2306.58     68.7602           0
