    REF_GAIN           0     1.09964    0.231456           3
          G1     623.702     1.71375     5671.69     145.095           0
          G2     664.427     1.59847     5150.53     149.568           0
          G3     679.401     1.78197     7761.82     189.962           0
          G4      591.13     1.53474     6004.21     152.727           0
          G5     538.327     1.33375     6174.83     187.353           0
          G6     508.843      1.5078     5487.17      157.35           0
          G7     536.935     1.60811     4354.04     134.152           0
          G8     543.704     1.52254     8072.18     177.694           0
          G9     643.754     1.50472     5853.39     126.584           0
         G10     599.226     1.60556     6388.48     133.281           0
         G11     452.268      1.6913     6767.81     151.494           0
         G12     511.951     1.73447     4872.94       136.2           0
         G13     608.045     1.75458     3768.76     124.104           0
         G14     435.411     1.66859     3468.16     98.0262           0
         G15      529.12     1.57251     6742.45     132.729           0
         G16     378.718     1.51885           0           0           2
         G17     310.897     1.81159     7178.63     217.553           0
         G18     381.378     1.47945     6001.53     222.109           0
         G19      562.17     1.73965     5473.33     152.317           0
         G20     443.716     1.68799     4892.24      148.53           0
         G21     471.456     1.59249     5826.45     130.482           0
         G22     531.535       1.762     7649.58     171.285           0
         G23     392.093     1.70951     1192.25     57.7665           0
         G24     523.204     1.52365     6025.85     152.033           0
         G25     371.555     3.05582     6052.64     156.554           0
         G26     390.785     3.30857     7246.03     163.108           0
         G27     414.066     3.87625     3854.11     145.218           0
         G28     518.034     3.09317     3181.84     129.891           0
         G29     330.323      2.4359     7159.37     239.483           0
         G30     431.461     2.92131     6472.86     156.569           0
         G31     540.139      1.4473     3870.93     147.687           0
         G32     557.655      1.5261     5822.43     133.424           0
         G33     730.285     1.48247     3978.84      94.314           0
         G34     645.581     1.59259      1538.1     67.6175           0
         G35     706.342     1.75013      5792.8     118.028           0
         G36     624.857     1.30371     4062.76     111.637           0
         G37     491.034     1.50409     4608.18      129.91           0
         G38      347.36      1.4056     4575.87     142.212           0
         G39     469.322       1.366     5244.57     151.277           0
         G40     462.221     1.51679     7172.12     236.643           0
         G41     291.896     1.40029     6654.25      177.24           0
         G42     378.395     1.58448     4933.35     152.037           0
         G43     382.338     1.70568     5145.36     133.449           0
         G44     256.373     1.18878      1963.6     102.085           0
         G45     324.389     1.44318     3847.26     123.797           0
         G46     320.578     1.53718     5092.88     126.482           0
         G47     236.261     1.12888      4861.5      142.35           0
         G48     208.272     1.20521     8464.83     267.048           8
         G49     430.392     1.55492     3998.15      112.44           0
         G50     343.835     1.43809     6544.81     148.434           0
