    REF_GAIN           0     1.08725    0.226561           3
          G1     622.885     1.77679     3090.83     76.1574           0
          G2     663.878     1.65517     2957.76     80.6924           0
          G3     679.442     1.85202     4398.41     108.371           0
          G4     591.301     1.54741     3330.73     84.7884           0
          G5     538.338     1.33797        3388      100.55           0
          G6     509.956     1.49157     2921.73      84.872           0
          G7     536.964     1.63297     2352.64     68.6705           0
          G8     543.889     1.55149      4406.4     96.2417           0
          G9     644.307     1.48179      3137.7     67.0687           0
         G10     599.381     1.58973     3431.37     73.7345           0
         G11     452.413     1.69181     3560.65     82.7831           0
         G12     512.409      1.7938     2523.31     68.1273           0
         G13     607.974     1.78451      2113.8     60.4022           0
         G14     435.443     1.67353     1982.79     52.4673           0
         G15     528.667     1.63505     3571.74     72.5239           0
         G16     378.965     1.58421     2821.87     68.8293           0
         G17     310.953     1.89631     3749.55     116.714           0
         G18     381.264        1.53     3147.98     115.333           0
         G19     563.349     1.77239     3051.46     82.5854           0
         G20      444.63     1.68862     2616.04     76.3922           0
         G21     471.544     1.62029     3079.35      68.102           0
         G22     531.974     1.76411     4190.28      90.263           0
         G23      392.54     1.70795     797.341     28.9424           0
         G24     522.739     1.49948     3218.05     81.8743           0
         G25     371.966     3.19709     3154.67      82.077           0
         G26     391.078     3.44328     3873.78     87.3908           0
         G27     413.882     3.86384     2106.19     76.5489           0
         G28     518.112     3.10401     1840.88     69.9365           0
         G29     330.951     2.53822     3714.66     125.995           0
         G30     431.758     3.05175     3414.44     84.6915           0
         G31     539.693     1.50369     2198.41     77.2283           0
         G32     557.447      1.5266     3145.19     70.8607           0
         G33     731.137     1.49331     2338.12     49.3081           0
         G34      645.33     1.61026     1095.97     33.1271           0
         G35       705.9      1.7575     3208.95     63.4677           0
         G36     624.882     1.34896     2326.01     58.8633           0
         G37     491.307     1.49899     2577.05       70.25           0
         G38     347.439     1.38956     2484.48     77.4267           0
         G39     469.245     1.33464     2949.16     82.3046           0
         G40     462.687     1.58979     3805.44       124.7           0
         G41     291.932     1.36454      3471.4     95.1579           0
         G42     378.569     1.59314     2651.43     82.9974           0
         G43     381.818     1.74234     2869.86     74.3108           0
         G44     255.872     1.23213     1111.27     54.6154           0
         G45     323.778     1.50949     2100.57     65.1708           0
         G46     320.562     1.57104     2727.92     67.7724           0
         G47     236.051     1.14119     2444.28     73.9721           0
         G48     208.227     1.27549     4412.88     147.373           0
         G49     430.562     1.56623      2125.4     56.0056           0
         G50     345.035     1.46465     3560.83      83.576           0
         G51     380.387     1.55712     2647.69     72.9971           0
         G52     538.888     1.62203     2253.06     66.3775           0
         G53     326.478      1.3054     2877.76     85.7823           0
         G54     377.966     1.42387      1585.4     43.2075           0
         G55     231.727     3.34187     1680.71     57.5792           0
         G56     391.127     3.21288     2599.33     81.7369           0
         G57     604.074     2.92778       993.9     29.1472           0
         G58     581.016     3.48529     1810.93     64.2696           0
         G59     601.895     3.30794     3345.53     86.9835           0
         G60     507.757     2.83034     3073.97     97.2737           0
         G61     492.356     1.33841     2562.65     75.6734           0
         G62     482.512     1.31965     4082.77     110.728           0
         G63     527.825     1.48586     2891.19     72.6827           0
         G64     576.447     1.14504     3641.15     91.2373           0
         G65       681.9     1.87064     4115.42     102.266           0
         G66     590.273     1.65147     4074.92     85.0898           0
         G67      394.66     1.20732     2533.27      65.313           0
         G68     369.986     1.23544     2389.97     55.0782           0
         G69     525.692     1.32766      4234.8     98.3943           0
         G70     459.422     1.32339     3609.32     72.1299           0
         G71     364.258     1.48038     2521.38     67.5556           0
         G72     456.319     1.21887     2539.35     65.2824           0
         G73     310.495     1.27251      3236.9     88.0004           0
         G74     295.164     1.47225      3538.8     135.594           0
         G75     389.315     1.31492      2570.8     67.6562           0
         G76     261.158     1.20874     3959.91     119.692           0
