    REF_GAIN    0.521655     1.23222    0.247181           2
          G1      501.59      1.5917     5354.77     135.012           0
          G2     649.833     1.54109     4765.81     136.396           0
          G3     453.059     1.67853     6934.39     171.692           0
          G4     513.727     1.43429     5591.27     142.154           0
          G5     304.545     1.17786     5525.97     169.717           0
          G6     421.344     1.37391     5182.48     143.805           0
          G7     539.653     1.54688     4259.06     124.115           0
          G8     547.759     1.51868     7474.25     161.988           0
          G9     645.248     1.33117     5690.92     121.971           0
         G10     598.089     1.54066     6155.08     124.368           0
         G11     451.329     1.64528      6356.7     141.623           0
         G12     512.813     1.63406     4819.87     129.084           0
         G13     610.665     1.73275     3738.28      118.85           0
         G14     438.833     1.74827     3407.16     94.2644           0
         G15      530.87     1.60101     6338.83     122.412           0
         G16     384.702     1.47181      8749.9     208.472           8
         G17     315.965     1.70475     6781.06     196.417           0
         G18     384.059     1.44927     5730.04     206.239           0
         G19     562.966     1.60578     5059.79     140.737           0
         G20     447.343      1.5411     4671.38     137.601           0
         G21     473.805     1.49082     5514.14     118.992           0
         G22     540.391     1.55953     6933.78     153.405           0
         G23     394.403     1.67983     1184.37     55.5853           0
         G24     525.178     1.46457     5728.24      140.69           0
         G25     374.149     2.88203     5762.67     143.037           0
         G26     396.678     3.10067     6795.85     148.709           0
         G27     417.313     3.63532     3659.22     131.742           0
         G28     518.719      2.9289     3011.58     115.871           0
         G29      336.22     2.39385     6683.79     218.831           0
         G30     436.109     2.75437     6150.17     144.353           0
         G31     383.272     1.37306      3658.7     144.737           0
         G32      358.42     1.40736     5323.48     121.959           0
         G33     466.201     1.42699     3643.33     87.0761           0
         G34     509.913     1.52337     1427.98      67.678           0
         G35     519.219     1.66298     5442.45     114.631           0
         G36     516.536     1.24881     3797.75     105.066           0
         G37      495.34     1.41704     4421.43     118.868           0
         G38      355.24      1.3359     4217.01     130.887           0
         G39      474.12      1.2344     4895.79     138.676           0
         G40     470.309     1.48147      6734.3      214.41           0
         G41     291.586     1.38962     6088.91     167.548           0
         G42     382.063      1.5697     4651.59     140.191           0
         G43     384.635     1.62973     4890.29     122.292           0
         G44     260.564     1.17289     1878.06      93.585           0
         G45     324.201      1.3887     3735.03     116.274           0
         G46     325.562     1.48307     4912.59     119.938           0
         G47     239.057     1.08886     4638.72     135.507           0
         G48     211.984     1.25691     7830.58     251.003           0
         G49       432.2     1.37429     3843.93     105.463           0
         G50     348.178     1.35757     6246.74      136.52           0
         G51     378.688     1.43281      4524.4       124.2           0
         G52     542.297     1.54644     3731.61     108.785           0
         G53     328.411     1.28576     4993.09     149.751           0
         G54     378.551     1.40998     2776.85     79.5028           0
         G55     235.692      3.0716      3065.3     102.111           0
         G56     393.431     2.98622     4702.24     146.752           0
         G57     591.112      2.6498     1384.53     59.9523           0
         G58     580.123     3.20161     2855.68     109.341           0
         G59     600.516     3.18261     5887.67     151.424           0
         G60      509.24     2.57519     5276.28     166.002           0
         G61     376.336     1.25481      4421.6     130.971           0
         G62     297.843     1.26467     6746.49      198.09           0
         G63     434.768     1.33828     5096.23     130.668           0
         G64       495.3     1.11528     6303.32     159.003           0
         G65     370.847     1.80359     6768.11     178.057           0
         G66     462.862     1.54777     6759.29     141.526           0
         G67     397.444      1.1318     4596.56     112.931           0
         G68     374.086     1.23591     4330.05       96.72           0
         G69      526.11     1.16384     7499.07     171.873           0
         G70     461.614     1.25974     6398.37     127.306           0
         G71      363.74     1.42066     4481.11     113.929           0
         G72      445.84     1.26168      4469.8     112.598           0
         G73     313.652     1.20816     5909.82     153.647           0
         G74     300.295     1.32231     6470.83     236.133           0
         G75     390.446      1.3728     4559.19     119.411           0
         G76     265.811     1.78579     6361.17     201.223           0
         G77     258.917     1.21313     7732.31      275.85           0
         G78     370.609     1.49465     4634.14     146.826           0
         G79     373.397     1.30497     4173.04     123.581           0
         G80      524.98     1.08472     4174.84     117.726           0
         G81     602.121     1.38184     3768.02     83.5984           0
         G82     500.904     1.25281     7718.62      162.08           0
         G83     340.866     1.40024     5331.78     165.918           0
         G84       560.4     1.21681     7187.46     159.085           0
         G85      378.96     2.73989     4762.85      121.94           0
         G86     367.255     3.31818     4086.98     149.962           0
         G87     501.885     2.94648     3692.16     118.574           0
         G88     478.891     2.19422     4870.74     151.061           0
         G89     626.099     2.68014     5337.16     208.169           0
         G90     544.177     2.45687     4022.61     112.591           0
         G91     419.272     1.61312     5500.06     128.104           0
         G92      544.35     1.50871      4918.9     146.721           0
         G93     328.796     1.76339     3815.08     126.854           0
         G94     383.287     1.47827     3575.53     112.496           0
         G95     404.259     1.56029     5062.85     121.781           0
         G96     499.912     1.39478     4586.84     98.6104           0
         G97     533.401      1.2076     6115.09     167.173           0
         G98     437.086     1.11113     6112.76     165.165           0
         G99     646.487     1.16286     5957.19     183.342           0
        G100      492.37     1.69456     4311.94      126.08           0
        G101     643.655     1.82435     6867.43     132.407           0
        G102     442.325     1.26698      5701.1     122.527           0
        G103     482.824     1.68789      6215.8     161.769           0
        G104     376.764      1.2894     3934.71     129.537           0
        G105     531.088     1.49299     6036.06     142.573           0
        G106     434.612      1.5689     4881.28     140.563           0
        G107     365.586     1.15038           0           0           2
        G108     390.964      1.3269     3865.39     116.707           0
        G109     515.745     1.46136      6357.2     169.163           0
        G110     599.123     1.34878     6360.38      177.67           0
        G111     387.702     1.15849        3879     124.892           0
        G112     569.964     1.53612     3497.53       91.94           0
        G113     525.347     1.22836     4906.51     136.045           0
        G114     509.726     1.30059     5821.86     152.454           0
        G115     529.528     2.31966     4152.46     123.794           0
        G116     513.794     2.80531      4211.1     115.326           0
        G117      369.03     3.35671     4211.44     99.5039           0
