    REF_GAIN           0      1.0971     0.22932           3
          G1     622.176     1.79022     3095.94     75.3536           0
          G2     663.166     1.65126     3100.71     89.3536           0
          G3     678.783     1.81647     4553.35     117.113           0
          G4      590.88     1.52329     3363.68     88.2879           0
          G5     537.905     1.32712     3484.01     106.638           0
          G6     509.983     1.47737      2924.3      87.663           0
          G7      536.44     1.61404     2345.14      68.741           0
          G8     543.436     1.54977     4593.44      107.83           0
          G9     643.677     1.49438     3114.96      67.288           0
         G10     598.572     1.63018     3463.09     76.1862           0
         G11      451.77     1.68154     3656.93      89.346           0
         G12     511.649     1.79186     2479.82     70.2495           0
         G13     607.439      1.8086     2107.77     62.1025           0
         G14     434.979     1.70362     1985.26     52.4545           0
         G15     528.216     1.57957     3671.31     76.4748           0
         G16     378.455     1.56311     2960.79     79.8034           0
         G17     310.526     1.85067     3849.13     123.373           0
         G18     380.809     1.51926     3183.13     121.827           0
         G19     562.394     1.80547     3192.44     90.9966           0
         G20     443.711     1.70235     2607.39     79.2322           0
         G21      470.78     1.64927     3129.12      73.417           0
         G22     531.901     1.73084      4477.2      105.89           0
         G23      392.58      1.6914     796.942     28.9344           0
         G24     522.454     1.52052     3272.75     85.0243           0
         G25      371.16      3.2651     3205.86     86.9688           0
         G26     390.151     3.49459     4023.94     96.8452           0
         G27     412.737      3.9443     2132.51     78.6952           0
         G28     516.796     3.15463     1865.66     72.9326           0
         G29     330.503     2.58881      3813.4     134.739           0
         G30     431.161     3.07754     3453.88     89.5975           0
         G31     539.058     1.48285     2207.72     77.6617           0
         G32     556.963     1.53456     3189.47     74.1152           0
         G33     730.498     1.50116     2343.83     50.0713           0
         G34     644.615     1.59601     1097.94     33.5246           0
         G35     704.951     1.73254     3236.44     66.0509           0
         G36     624.301     1.34114      2312.9      59.604           0
         G37     490.785     1.50403      2600.6     71.5812           0
         G38     347.313     1.37168      2552.3     81.7967           0
         G39     468.899     1.36917     3046.97     92.8295           0
         G40     461.984     1.56584     3917.62     133.913           0
         G41     291.569     1.38817     3609.06      103.76           0
         G42     378.045     1.62576     2694.08     88.9255           0
         G43     381.519     1.71935     2918.73     79.5497           0
         G44     255.779     1.22569     1116.14     56.1526           0
         G45      323.77     1.44363     2096.75     65.4326           0
         G46     320.201     1.59032     2744.73     68.5299           0
         G47      235.84     1.14186      2491.9      78.246           0
         G48     208.074     1.23966     4563.37     162.499           0
         G49     429.726     1.57651     2147.57     58.6804           0
