    REF_GAIN           0     1.09934    0.231158           3
          G1     624.821     1.72849     5636.78       142.7           0
          G2     665.401      1.5919     5100.89     148.585           0
          G3     680.406     1.79927     7671.43       184.7           0
          G4         592     1.47052     5933.24     150.286           0
          G5     538.519     1.30109     6114.76     184.308           0
          G6     508.743     1.50991     5438.56     152.354           0
          G7     536.915     1.64274     4334.47     131.279           0
          G8     543.912     1.54643     7942.41     174.158           0
          G9     644.318     1.52676      5784.4     128.468           0
         G10      599.17     1.64195     6338.62     132.238           0
         G11     452.191     1.70731     6688.13     150.281           0
         G12      511.88     1.79165     4839.66     133.473           0
         G13     608.123      1.7572     3745.35     123.108           0
         G14     435.455     1.66881     3452.93     96.6167           0
         G15     529.071     1.59893     6625.75     129.787           0
         G16      378.67     1.50243           0           0           2
         G17     310.819     1.80516      7109.2     211.673           0
         G18     381.307     1.47011     5935.06     217.511           0
         G19     561.967     1.77792     5403.04     149.383           0
         G20      443.71     1.67634     4836.25     143.933           0
         G21     471.434     1.63246     5745.67     125.922           0
         G22     531.614     1.76764     7510.47     165.937           0
         G23      392.02     1.72425     1189.48     57.0655           0
         G24     523.199      1.5262     5950.52     152.942           0
         G25     371.462     3.06516     5975.91     151.969           0
         G26     390.674     3.26861     7161.08     163.037           0
         G27     413.967     3.93958     3826.08     142.624           0
         G28     517.968     3.08619     3154.69     124.784           0
         G29     330.303      2.4446     7043.35     231.607           0
         G30      431.44      2.9681     6388.55     155.182           0
         G31     540.341     1.46381     3856.41     146.831           0
         G32     557.811     1.51246     5760.91     126.511           0
         G33     730.713     1.47872      3940.3     89.9272           0
         G34     646.564     1.59306     1536.96     67.3015           0
         G35     707.349     1.77257     5732.87      116.76           0
         G36     625.423     1.34268     3999.52     110.379           0
         G37     491.225     1.53961     4580.31     126.674           0
         G38     347.463     1.38117     4525.37     141.825           0
         G39     469.282     1.39206        5186     149.461           0
         G40     462.204     1.53747     7088.57     230.549           0
         G41      291.84     1.41266      6551.2     178.038           0
         G42     378.193     1.61187     4880.84      152.33           0
         G43     382.385     1.74616     5093.22     129.381           0
         G44     256.357      1.2166     1954.04     103.066           0
         G45     324.471     1.48371     3812.83     119.945           0
         G46     320.497     1.55611     5057.59     125.511           0
         G47     236.265     1.09865     4809.47     139.366           0
         G48       208.3     1.17914     8369.89     265.353           0
         G49     430.481     1.53111     3973.56     108.769           0
         G50     343.866     1.44187      6497.9     149.269           0
         G51     380.104     1.49684     4726.61     133.122           0
         G52      538.96     1.64483     3848.21     115.305           0
         G53     326.117     1.33258     5321.92     159.085           0
         G54     377.373     1.36099     2798.43     82.9523           0
         G55     231.826     3.17047     3114.14     108.968           0
         G56     391.855     3.15402     4805.91     151.285           0
         G57     602.144     2.82069     1410.44     62.1102           0
         G58     580.418      3.4129     3008.83     118.147           0
         G59     601.198      3.3502     6109.71      156.48           0
         G60     507.737     2.74305     5504.74     175.444           0
         G61     491.258     1.32882     4650.72     140.217           0
         G62      481.86     1.31514     7354.96     207.241           0
         G63     527.973     1.47314     5329.17     139.476           0
         G64     577.023     1.15518     6677.54     166.166           0
         G65     681.843     1.87127     7327.23     186.191           0
         G66     591.366     1.64627     7223.54     151.884           0
         G67     394.924     1.21546     4753.64     119.551           0
         G68     370.035     1.29256     4441.44      104.12           0
         G69     525.591     1.30549     7830.28     180.719           0
         G70     459.241     1.37039     6697.43      135.09           0
         G71     364.147     1.49489     4660.42     123.794           0
         G72     455.208     1.30225     4660.32      120.57           0
         G73     310.892     1.23592     6170.66     164.837           0
         G74     295.665     1.38124     6775.03     248.561           0
         G75     388.909       1.271      4672.1     123.361           0
         G76     263.497     1.84677      6972.6      214.47           0
         G77     253.894     1.23327     8427.16     296.687           0
         G78     369.201      1.4289     4827.63     154.685           0
         G79     372.454     1.43734     4282.92     129.897           0
         G80     525.078     1.18029      4329.3     125.223           0
         G81     611.233     1.49734     3927.95     89.7374           0
         G82     500.704     1.30508     8131.93     168.813           0
         G83     335.643     1.43213     5530.17     169.317           0
         G84     560.885     1.25099      7485.4     167.704           0
         G85     371.163     2.84837     5010.23     133.744           0
         G86     360.989     3.47207     4225.26     153.767           0
         G87     499.767     3.13185     3783.66     124.657           0
         G88     476.554     2.36494      5060.1     155.992           0
         G89     626.524     2.82828     5627.63     222.102           0
         G90     544.621     2.52646     4123.94     121.328           0
         G91     645.599     1.77352     6034.35     141.549           0
         G92     642.006     1.66069     5154.13     154.374           0
         G93      566.67     1.85101      4126.5       131.4           0
         G94     603.043     1.54396     3889.35     121.204           0
         G95     602.557     1.58672      5600.9     129.664           0
         G96     645.204     1.51493      4864.7     104.327           0
         G97     544.676     1.26511     6386.97     174.995           0
         G98     432.105     1.19295     6502.74     179.369           0
         G99     646.794     1.33811     6217.71      196.56           0
        G100      495.46     1.66209     4449.66     134.384           0
        G101     649.371     1.81904     7173.94     136.134           0
        G102     441.448     1.26746     5894.93     130.836           0
        G103     499.087     1.59457     6494.77     173.351           0
        G104     377.249     1.31702     4105.72     136.538           0
        G105     534.329     1.51494     6326.54     155.257           0
        G106     445.831      1.5146     5034.71     148.905           0
        G107     365.513     1.13933           0           0           2
        G108     393.534     1.31231     3975.75     126.461           0
        G109     518.182     1.63786     6844.73     178.317           0
        G110     600.051     1.43239     6763.32     189.205           0
        G111     391.002     1.21141     4069.81     134.434           0
        G112      582.44     1.58174     3608.43     99.6982           0
        G113     524.255      1.2076     5024.56     143.997           0
        G114     511.328     1.43845     5995.93     155.391           0
        G115     530.723     2.53647     4243.34     126.343           0
        G116     519.285     3.05546     4363.96     124.559           0
        G117     368.097     3.52315     4359.17     105.873           0
        G118     450.648     2.90872     3319.93     93.1249           0
        G119     513.049      2.8994     2951.74     97.9855           0
