    REF_GAIN           0     1.09531    0.229224           3
          G1     622.735     1.77272     3077.19     75.0153           0
          G2     663.793     1.63394     3109.63     88.9508           0
          G3     679.408     1.79638     4559.95     116.465           0
          G4     591.364     1.49644     3341.75     88.5781           0
          G5     538.447     1.32329      3478.8     106.793           0
          G6     510.429     1.47277     2918.22     86.6327           0
          G7     536.914     1.60346     2341.76     68.4112           0
          G8     543.988     1.51113     4577.09     104.526           0
          G9     643.543     1.47998     3077.71     69.7904           0
         G10     599.153     1.64378     3448.53     74.3476           0
         G11     452.226     1.67627     3631.83     87.2494           0
         G12     512.187     1.79257     2473.43     70.4815           0
         G13     608.044     1.78528     2086.94     61.2269           0
         G14     435.397     1.68798     1982.72      51.501           0
         G15     528.769      1.6012     3622.79      74.399           0
         G16     378.866     1.58416     2965.27     76.2017           0
         G17     310.804     1.90333     3840.69     123.781           0
         G18     381.221      1.5226      3172.8     123.265           0
         G19     562.969     1.87991     3206.09     92.3208           0
         G20     444.198      1.7745      2595.1     78.1077           0
         G21     471.271     1.70302     3087.79     72.6473           0
         G22     532.318     1.73339     4490.09     99.2629           0
         G23     392.993      1.6819     795.882     29.1525           0
         G24     522.899     1.50136     3244.38     84.1801           0
         G25      371.55     3.28804     3174.69     86.4347           0
         G26      390.58      3.4775     4030.36     94.2639           0
         G27     413.273     3.94231     2126.62      79.698           0
         G28       517.4     3.17587     1868.23     73.4533           0
         G29     330.849     2.59633     3794.16     134.908           0
         G30     431.611     3.07453      3441.3     87.5516           0
         G31     539.549     1.49333     2202.51     76.3809           0
         G32      557.43     1.48744     3172.82     73.7349           0
         G33      731.15     1.46366     2321.02     49.7756           0
         G34     645.228     1.58421     1097.84     33.6088           0
         G35     705.602     1.69898     3219.93     65.1093           0
         G36     624.883     1.31586     2281.14     57.4813           0
         G37     491.045     1.45264     2599.93     70.9057           0
         G38     347.513     1.39181     2548.59     81.8312           0
         G39     469.304     1.35737      3052.4     89.9822           0
         G40     462.524     1.56716     3925.38     131.347           0
         G41     291.845     1.37177     3621.31     101.676           0
