    REF_GAIN    0.521115     1.23192    0.247263           2
          G1     501.428     1.63612     5311.01     137.091           0
          G2     649.566     1.53791     4773.02     146.916           0
          G3     452.843     1.74434     6945.51     183.772           0
          G4     513.449      1.4426     5551.79     142.398           0
          G5     304.525     1.19299     5501.87     169.308           0
          G6     421.256     1.37798     5169.62     148.981           0
          G7     539.592     1.54642     4240.44     127.146           0
          G8     547.613     1.52215     7428.18     175.613           0
          G9     644.867     1.32103     5580.38     119.179           0
         G10     598.026     1.53869     6108.85     130.423           0
         G11     451.327     1.62475      6294.5     149.214           0
         G12     512.855     1.62559     4791.85     130.698           0
         G13      610.71     1.73764     3682.07     117.543           0
         G14     438.902     1.76589     3379.49     93.8227           0
         G15     530.961     1.57354     6241.74     129.925           0
         G16     384.692      1.4841     8739.02     228.744           8
         G17     315.905     1.75992     6770.02     207.146           0
         G18     383.953     1.45588     5708.08     211.825           0
         G19     562.617     1.59477     5055.31     151.471           0
         G20     447.119     1.57766     4657.76     137.892           0
         G21     473.613     1.46063     5432.02       122.5           0
         G22     540.356     1.54609      6916.5     175.113           0
         G23     394.292     1.68208     1178.93     56.5292           0
         G24     525.208     1.41936     5665.06     144.937           0
         G25     374.087      2.8532     5700.06     146.127           0
         G26     396.696     3.13087     6775.42     166.472           0
         G27     417.403      3.6513     3652.27     134.667           0
         G28     518.665     2.89231     3007.77     119.541           0
         G29     335.988     2.33544     6624.56     220.648           0
         G30     436.202     2.77526     6103.01     150.032           0
         G31     383.118     1.37516     3641.85     144.542           0
         G32     358.275     1.42774     5285.61     126.275           0
         G33     466.104     1.48531     3585.38     87.4772           0
         G34     509.695     1.49366     1422.03     67.3079           0
         G35     519.017     1.66645     5399.75     113.968           0
         G36      516.45     1.25368     3721.13     103.322           0
         G37     495.221     1.40211      4419.1     122.596           0
         G38     355.288     1.33125     4214.29     133.534           0
         G39     474.082     1.24372     4889.81     143.987           0
         G40     470.295     1.46704     6705.91     224.968           0
         G41     291.604     1.36063     5929.53     174.865           0
         G42     382.119     1.53814      4631.6     149.019           0
         G43     384.685     1.63982     4876.26     124.809           0
         G44     260.786     1.14035     1887.45      97.555           0
         G45     324.391     1.36757     3705.84     117.442           0
         G46     325.485     1.51057     4901.63     120.851           0
         G47     239.085     1.07228     4598.24     139.782           0
         G48     211.976     1.22586     7822.01     263.341           0
         G49     431.893     1.38183     3831.38      105.02           0
         G50     347.942     1.30829     6234.32     143.538           0
         G51     378.714      1.4164     4511.11     124.191           0
         G52     542.195     1.54586     3723.91     109.458           0
         G53     328.272     1.29248     4970.01     158.065           0
         G54     378.414     1.36287     2767.59     80.0207           0
         G55     235.778     3.08012     3041.81     104.364           0
         G56     393.575     2.95017     4699.47     149.397           0
         G57     591.102     2.63101     1375.86      62.176           0
         G58     580.131     3.15991     2839.33     113.748           0
         G59     600.516     3.17016        5842     153.754           0
         G60     509.299     2.54657     5268.24     169.646           0
         G61     376.293     1.26715     4408.55     134.401           0
         G62     297.945     1.29849     6824.35     213.585           0
         G63     434.677     1.37517     5052.34     132.236           0
         G64     495.225     1.13619     6272.81     164.719           0
         G65     370.638     1.78375     6710.39     189.459           0
         G66     462.698     1.55496     6719.06     156.235           0
         G67      397.36     1.14368     4564.92     115.186           0
         G68     374.163     1.22263     4248.21     99.7951           0
         G69     525.994      1.1518     7454.74       178.9           0
         G70      461.71     1.27299     6348.68     138.088           0
         G71     363.919     1.43412     4462.11     118.315           0
         G72     445.819     1.24093     4463.67     117.595           0
         G73     313.777     1.19926     5873.61     158.484           0
         G74     300.454     1.31792     6224.46     236.904           0
         G75     390.166      1.3804     4553.28     119.465           0
         G76     266.368     1.99793     6330.44     215.488           0
         G77     258.927     1.20081     7770.56     287.604           0
         G78     370.526      1.4792     4592.33     150.307           0
         G79     373.349     1.29343     4145.96     123.387           0
         G80      524.85     1.10016     4150.28     118.045           0
         G81     601.435     1.30875     3762.36     85.6224           0
         G82     500.887     1.24872     7717.26     176.946           0
         G83     340.871      1.3831     5272.77      162.44           0
