    REF_GAIN    0.520799     1.23252    0.246908           2
          G1     501.508     1.64596      5309.9     132.215           0
          G2     649.737     1.58904     4764.51     135.677           0
          G3     452.924     1.71574     6934.95     169.712           0
          G4     513.603     1.45051     5541.82     137.358           0
          G5     304.594     1.20457      5496.8       165.9           0
          G6      421.33     1.38715     5156.07     141.623           0
          G7     539.704     1.53123     4242.02     123.297           0
          G8     547.777     1.50946     7405.02     162.879           0
          G9     644.942     1.32279     5597.87     119.156           0
         G10     598.082     1.51941     6113.48     125.544           0
         G11     451.304     1.63179     6298.69     142.506           0
         G12     512.833     1.60299     4787.07     128.167           0
         G13     610.806     1.70445     3704.58     115.702           0
         G14     438.986     1.72578     3395.39     95.1979           0
         G15     531.016     1.57328     6252.83     120.623           0
         G16     384.684     1.47708     8715.66     210.848           8
         G17      315.91     1.72342     6764.86     200.946           0
         G18     384.003     1.43478     5694.53     208.919           0
         G19     562.852     1.65078     5049.46     139.002           0
         G20     447.264     1.66675     4660.65     136.401           0
         G21     473.712     1.59945     5443.81     120.621           0
         G22     540.446     1.53808      6899.3     149.821           0
         G23     394.302     1.64603     1179.59     56.4188           0
         G24     525.169     1.43568        5668     139.234           0
         G25     374.173     2.90417     5707.97     144.095           0
         G26     396.743     3.11967     6766.98     152.128           0
         G27     417.388     3.63155     3648.07     130.453           0
         G28     518.738     2.92951     3004.01     116.716           0
         G29     335.915     2.33724     6618.78     213.908           0
         G30     436.188      2.7603     6096.59     146.641           0
         G31     383.228     1.39724     3646.52     145.401           0
         G32     358.327     1.42218     5280.09     121.131           0
         G33      465.95     1.46222     3601.93     86.5266           0
         G34     509.809     1.52976     1426.82     67.7842           0
         G35     519.075     1.66703     5403.65      110.66           0
         G36     516.498     1.25232     3732.24     101.926           0
         G37     495.237      1.4206     4411.46     117.625           0
         G38     355.259     1.33613     4211.41     128.972           0
         G39     474.188     1.22202     4885.38     137.116           0
         G40      470.25     1.46047     6719.85     215.675           0
         G41     291.606     1.36683     6062.89     161.379           0
         G42     382.205     1.53406     4636.17     139.844           0
         G43      384.75     1.59055     4866.74      118.79           0
         G44     260.716     1.14153     1878.02     93.0133           0
         G45     324.267     1.35168     3705.59     113.484           0
         G46     325.508     1.50911     4895.46     119.703           0
         G47     239.085     1.09262     4613.13     133.821           0
         G48     211.998     1.22609     7805.74     248.834           0
         G49     432.028       1.482     3828.56     102.234           0
         G50     348.008     1.38921      6229.1     140.745           0
         G51      378.63     1.51011     4511.69     124.075           0
         G52     542.251     1.55355     3715.87     109.313           0
         G53     328.316     1.25963     4981.45     148.824           0
         G54     378.405     1.37621     2762.98     79.6014           0
         G55     235.841     3.04355     3046.63     105.377           0
         G56     393.492     2.98076     4692.63     143.248           0
         G57     591.192     2.64951     1378.39     59.9453           0
         G58      580.22      3.2255     2844.18     108.198           0
         G59     600.538     3.18489      5838.2     148.682           0
         G60     509.295     2.59801     5251.96       168.9           0
         G61     376.368     1.25508     4404.22     134.187           0
         G62     297.775      1.2711     6748.61     195.327           0
         G63     434.702     1.39309     5052.34     131.665           0
         G64     495.232     1.13428     6270.99     158.964           0
         G65     370.792     1.78392     6711.18     176.104           0
         G66     462.809     1.53092     6712.56     142.027           0
         G67     397.488     1.13415     4564.22     113.514           0
         G68     374.164       1.211     4275.17     94.9901           0
         G69     526.134      1.1714     7450.55     166.441           0
         G70     461.728     1.25368     6351.14     123.934           0
         G71     363.897     1.42074     4467.56     112.058           0
         G72     445.819     1.22323     4453.71      112.87           0
         G73     313.774     1.18706      5869.9     154.787           0
         G74     300.423     1.31769     6424.71     236.222           0
         G75     390.414     1.36094     4536.44      116.34           0
         G76     265.976     1.86551     6330.25     194.765           0
         G77     258.918     1.23539      7717.5     272.022           0
         G78     370.572     1.49641     4585.96     143.741           0
         G79     373.402     1.42196     4156.46      122.72           0
         G80     524.939     1.14713     4148.08     116.111           0
         G81     601.733     1.38195     3759.59     81.5804           0
         G82     500.807     1.24399     7705.81     160.124           0
         G83     340.771     1.37355     5278.11      159.63           0
         G84     560.307     1.22254     7157.24     154.404           0
         G85     379.076     2.73767     4726.04     123.179           0
         G86     367.387      3.3335     4037.96     143.735           0
         G87     502.029     2.94776     3665.95      117.88           0
         G88     478.991      2.2171      4845.4      144.84           0
         G89     626.184     2.72154     5318.66     205.849           0
         G90     544.188      2.5083     4000.68       113.9           0
         G91     419.026     1.59485     5490.92     128.024           0
         G92     544.293     1.49977     4903.15     146.866           0
         G93     328.725     1.73389     3793.02     124.866           0
         G94     383.238     1.45799     3553.84      111.64           0
         G95     404.218     1.56237     5039.74     124.802           0
