    REF_GAIN    0.520516     1.23235    0.246883           2
          G1     501.413     1.64079     5292.97     133.893           0
          G2     649.667     1.55828     4727.47     142.865           0
          G3     452.916     1.72956      6870.5      178.32           0
          G4     513.604     1.44988     5513.19     143.171           0
          G5     304.516     1.19693     5456.85     170.457           0
          G6     421.315     1.38332     5097.64     147.566           0
          G7     539.659     1.51406     4198.46     124.919           0
          G8     547.773     1.49762     7361.52     173.199           0
          G9      645.33      1.3276     5521.74     121.014           0
         G10     598.012     1.56656     6058.88     125.874           0
         G11     451.299     1.68223     6227.04      146.79           0
         G12     512.734     1.66598      4707.5     128.988           0
         G13      610.75     1.71969     3632.65     113.873           0
         G14      438.93     1.73436     3357.17       94.25           0
         G15     531.016     1.53644     6171.13     131.112           0
         G16     384.701     1.47491     8627.81     235.731           8
         G17      315.93     1.74662     6709.73      199.92           0
         G18     384.026     1.47342     5639.55     208.663           0
         G19     562.693     1.63347     4992.97     146.808           0
         G20     447.197     1.52369     4619.54     137.125           0
         G21     473.663     1.47426     5382.43     122.449           0
         G22     540.463     1.54637     6816.98     172.376           0
         G23     394.267     1.67521     1179.51     56.2106           0
         G24     525.202      1.4336     5610.93     145.223           0
         G25     374.164     2.87479     5649.52     148.078           0
         G26      396.77      3.0636     6681.55     159.136           0
         G27     417.498     3.63611     3621.16     132.341           0
         G28     518.819     2.88732     2985.97     117.752           0
         G29     336.091       2.315      6575.9     216.285           0
         G30     436.257     2.75708     6044.37      146.44           0
         G31     383.221     1.39009     3628.78     143.212           0
         G32     358.337     1.42951        5260     126.152           0
         G33     465.983     1.47525     3541.56     86.8128           0
         G34      509.67     1.51186     1418.79     67.8587           0
         G35     519.011     1.68643     5377.22     114.476           0
         G36     516.411     1.25376     3700.37     102.987           0
         G37     495.202     1.38022     4387.51      120.66           0
         G38     355.202     1.33961     4185.97     132.936           0
         G39     474.111     1.25533     4835.53     142.173           0
         G40      470.18     1.50344     6638.55     220.551           0
         G41      291.59     1.36828     5875.43     166.084           0
         G42     382.233     1.55292     4582.81     145.077           0
         G43     384.768     1.59671     4840.24     123.458           0
         G44     260.787     1.14916     1865.58     92.3553           0
         G45     324.335     1.37739     3678.05     114.759           0
         G46     325.572     1.47318     4882.93     120.167           0
         G47      239.09     1.08624     4554.32     135.459           0
         G48     211.979     1.32219     7710.52     254.161           0
         G49     432.065     1.35611     3800.97     104.799           0
         G50     347.947     1.32929     6178.58     142.343           0
         G51      378.68     1.39804     4481.79     125.231           0
         G52     542.253     1.55739     3687.11     108.711           0
         G53      328.37     1.28612     4917.34     153.539           0
         G54     378.494     1.37761     2729.53     79.4458           0
         G55      235.87      3.0299      3015.2     104.752           0
         G56     393.666     2.95985     4668.14     144.394           0
         G57     590.887     2.63575     1373.59     59.8763           0
         G58      580.14     3.17706     2809.74     110.692           0
         G59     600.591     3.16458      5799.2     150.316           0
         G60     509.363      2.5519     5215.99     168.779           0
         G61     376.287     1.25784        4371     135.123           0
         G62     298.056     1.26996     6761.64      212.18           0
         G63     434.589     1.37227      5024.2     130.495           0
         G64     495.118     1.12548     6221.52     164.642           0
         G65     370.558     1.78037     6639.01     188.137           0
         G66     462.513     1.56102     6650.97     152.938           0
         G67     397.476     1.14336     4544.09     115.007           0
         G68     374.178     1.22165     4206.91     100.331           0
         G69     526.009     1.17003     7383.81     169.989           0
         G70     461.561     1.27549     6278.22     134.824           0
         G71     363.912     1.44618     4429.38      114.87           0
         G72     445.912     1.24132     4418.75     115.205           0
         G73     313.872     1.19355     5813.95     157.333           0
         G74     300.465      1.3183     6374.41     234.618           0
         G75     390.234     1.37098     4506.26     116.401           0
         G76     266.122     1.90648     6256.88     208.158           0
         G77     258.984     1.22993     7707.82     286.887           0
         G78     370.519     1.50148     4539.11     145.401           0
         G79     373.323     1.23691     4125.98     123.923           0
         G80     524.796     1.04735     4125.03     117.393           0
         G81      601.48      1.3332     3737.49     85.7579           0
         G82     500.895     1.25747     7616.22     171.159           0
         G83     340.866     1.36376     5236.41     162.287           0
         G84     560.273     1.20766     7093.72     160.862           0
         G85     379.045     2.72227     4709.33     127.915           0
         G86     367.393     3.31274     3971.87     149.213           0
         G87     502.011     2.94194     3649.09     118.469           0
         G88     479.131     2.21106     4818.74     151.202           0
         G89     626.028     2.69851     5281.93      208.61           0
         G90      544.14      2.4764      3971.3     114.168           0
         G91      418.87     1.58003     5436.35     136.026           0
         G92     544.126      1.5055        4870     150.704           0
         G93     328.572      1.7325     3776.12     122.121           0
         G94     383.219      1.4659     3518.99      110.69           0
         G95      404.04     1.57199     4986.18     134.691           0
         G96     499.669      1.3875     4496.97      99.108           0
         G97     533.255     1.21283     6046.02     168.833           0
         G98     437.092     1.09764     6041.64     170.836           0
