    REF_GAIN           0     1.09662    0.229014           3
          G1     622.706     1.79471     3094.82     77.0089           0
          G2     663.755     1.64106     3108.38     87.9427           0
          G3     679.524     1.82339     4560.16     115.727           0
          G4      591.52     1.50864     3361.98     89.4941           0
          G5     538.368     1.31268     3481.55     107.983           0
          G6     510.527     1.48098     2913.71     85.5652           0
          G7      537.03     1.62345     2343.55     68.4531           0
          G8     544.097     1.53621     4589.61     105.656           0
          G9     644.286     1.48865     3092.31     67.4724           0
         G10      599.19     1.58768     3456.43     75.5996           0
         G11     452.206     1.66114     3650.06     86.6681           0
         G12     512.269     1.75524     2466.61      69.211           0
         G13     608.068     1.79725     2099.77     61.0006           0
         G14     435.422     1.67258     1982.75     52.8163           0
         G15     528.819     1.57828     3655.55     75.5769           0
         G16     378.832     1.54186     2962.73     75.8164           0
         G17      310.82     1.84238     3847.81     123.653           0
         G18      381.18     1.49417     3179.87     121.624           0
         G19     562.997     1.94511     3196.69     90.7534           0
         G20     444.229     1.88547     2613.75     78.4109           0
         G21     471.219      1.8521     3112.45     71.5408           0
         G22     532.219     1.72169     4481.84     99.5137           0
         G23     392.895      1.6818     796.255     29.3319           0
         G24     522.821     1.47069     3263.67     84.8182           0
         G25     371.397     3.25547     3190.15     85.5591           0
         G26     390.431     3.45967     4018.62     94.7248           0
         G27     413.156     3.88498     2130.92     80.2929           0
         G28     517.276     3.10164     1861.65     72.7308           0
         G29     330.893       2.598     3810.19     135.325           0
         G30     431.568     3.07707     3446.09        88.4           0
         G31     539.573      1.4983     2204.82      78.593           0
         G32     557.561     1.50897     3191.11     72.6349           0
         G33     731.257     1.50122     2330.52     49.8393           0
         G34     645.226     1.59116     1097.68     33.6818           0
         G35     705.629     1.71363     3233.47     65.3454           0
         G36     624.932      1.3063     2307.42     59.8179           0
         G37     491.345     1.48807     2601.31     71.4482           0
         G38     347.694     1.37985     2560.41     81.2602           0
         G39     469.438     1.36577     3050.23     91.6759           0
         G40     462.461     1.55137     3922.75     133.581           0
         G41     291.821     1.35021     3609.81      102.52           0
         G42     378.431     1.62213     2691.66     87.0189           0
         G43     381.848     1.70092     2922.45     79.7729           0
         G44     256.119     1.20742     1117.15     55.1837           0
         G45     324.049     1.49157     2094.61     65.4915           0
         G46     320.513     1.57497     2743.25     69.8788           0
         G47      236.12     1.11427     2488.78     78.4797           0
         G48      208.28     1.26028      4569.2     160.411           0
         G49      430.11     1.75672     2144.97     58.5677           0
         G50     344.914     1.57861     3617.01     87.1824           0
         G51     380.068      1.7303      2706.4     76.6838           0
         G52     539.108     1.64274     2259.53     66.6187           0
         G53     326.789     1.31153     3012.47      92.906           0
         G54     378.254     1.39632      1574.3      42.624           0
         G55     231.297     3.41764        1674     58.2488           0
         G56     390.189     3.28614      2600.8     82.7494           0
