    REF_GAIN           0     1.09859    0.231188           3
          G1     624.102      1.7491     5667.57     144.739           0
          G2     664.753     1.60928     5212.45     153.508           0
          G3     679.715      1.7721     7824.56     192.756           0
          G4     591.399     1.51299     5992.74      154.79           0
          G5     538.397     1.31783     6196.58     187.035           0
          G6      508.79     1.50861      5500.6     154.939           0
          G7     536.957     1.63043     4362.57      130.51           0
          G8     543.944     1.55953     8072.56     185.584           0
          G9     643.794     1.49698     5773.54     126.215           0
         G10     599.159     1.61502      6378.4     135.474           0
         G11     452.197     1.70039     6758.73     159.345           0
         G12     511.853     1.77591     4862.12     136.463           0
         G13      608.08     1.75562     3721.55     121.511           0
         G14     435.422      1.6586     3464.19     97.7736           0
         G15     529.132     1.57606     6653.34     134.027           0
         G16     378.674     1.49296           0           0           2
         G17     310.821     1.78689     7208.07     214.933           0
         G18     381.356     1.46039     6015.01     221.219           0
         G19      561.91     1.77608     5511.55     158.817           0
         G20     443.566     1.72165     4897.96     147.154           0
         G21     471.295     1.61984     5764.29     131.317           0
         G22     531.716     1.74877      7699.8     180.938           0
         G23     392.046      1.6829     1190.48     57.5529           0
         G24     523.219     1.47778      5988.8     155.893           0
         G25     371.401     3.09757     6003.32       155.8           0
         G26     390.675      3.3384     7284.43     171.548           0
         G27     413.845     3.86802     3872.15     143.277           0
         G28     517.888     3.11619     3199.76     130.873           0
         G29     330.206     2.44912     7150.39     239.752           0
         G30     431.387     2.95425     6448.21     156.975           0
         G31     540.205     1.44933     3863.75     152.271           0
         G32     557.729     1.51124     5823.36     133.896           0
         G33     730.436     1.48036     3923.55     90.9607           0
         G34      645.93     1.58631     1538.02     66.9488           0
         G35     706.679     1.75974     5769.53     117.397           0
         G36     625.069     1.35281     3992.67     111.614           0
         G37     491.119     1.51159     4622.05     128.099           0
         G38     347.464     1.40024      4593.2     145.329           0
         G39     469.281     1.39522     5275.52     157.297           0
         G40     462.274     1.52886     7217.43     241.183           0
         G41     291.951     1.47326     6662.75     186.185           0
         G42     378.242      1.5617     4946.21     153.681           0
         G43     382.336     1.72792     5151.96     133.518           0
         G44     256.362     1.17846     1972.26     103.917           0
         G45     324.336     1.44003     3831.06     123.578           0
         G46     320.527     1.56681      5092.5     128.671           0
         G47     236.244     1.09282     4862.15      144.87           0
         G48     208.239     1.17736     8532.87     270.397           8
         G49     430.233      1.5583     4002.74     112.409           0
         G50     343.746     1.44294     6567.47     153.063           0
         G51     380.039     1.51011     4781.55     136.069           0
         G52     539.034     1.61218     3865.98     116.297           0
         G53     326.151     1.32293     5433.26     169.974           0
         G54     377.398     1.34587     2808.54     86.6608           0
         G55     231.869     3.20406     3118.94     110.282           0
         G56     391.868     3.16146     4842.12     156.086           0
         G57     602.461     2.85404     1408.17     61.4644           0
         G58     580.416     3.43791     3051.26     122.821           0
         G59     601.186     3.34247     6168.26     161.675           0
         G60     507.688     2.76279     5563.28     178.738           0
         G61     491.238     1.30847     4693.96     143.148           0
         G62     481.707     1.30696     7560.08     220.734           0
         G63      527.71     1.48056     5346.53         140           0
         G64     576.714     1.12476     6777.07     171.214           0
         G65     681.345     1.81919     7415.49     192.445           0
         G66     590.921     1.65152     7348.29     155.756           0
         G67     394.887     1.21875     4789.87     122.461           0
         G68     370.087     1.28003     4451.32     106.024           0
         G69     525.575     1.31536      7892.8     183.367           0
         G70     459.261     1.34343     6784.41     141.788           0
         G71     364.263      1.4511     4707.08     124.535           0
         G72     455.494      1.2881     4727.61     128.331           0
         G73     310.889     1.23629     6246.53     166.939           0
         G74     295.653     1.36114     6833.78     258.516           0
         G75     388.719     1.28259     4694.93     125.668           0
         G76     263.891     1.97469     7146.19     227.621           0
         G77     253.865     1.24175     8624.52      285.42           8
         G78     369.182     1.42207     4858.53     155.834           0
         G79     372.415     1.46917     4308.08     130.224           0
         G80     524.847     1.19683     4359.64     125.187           0
         G81     611.064     1.44611     3970.62     92.9751           0
         G82     500.828     1.29343     8274.98     181.442           0
         G83     335.774     1.39179     5572.74     172.622           0
         G84     560.867     1.23755     7579.76     170.534           0
         G85     371.077     2.92141     5059.22     138.184           0
         G86     360.938     3.49324     4243.35     161.363           0
         G87     499.723     3.16815     3796.92     125.631           0
         G88     476.483     2.38317     5115.03     161.135           0
         G89     626.459     2.81863     5717.41      235.07           0
         G90     544.685     2.57727     4153.29     124.486           0
         G91      645.13     1.71969     6115.94     143.033           0
         G92     641.512     1.57556     5216.53     161.297           0
         G93     566.816     1.81798      4156.1     131.461           0
         G94     603.133     1.51282     3897.79     121.024           0
         G95     602.643     1.56717     5716.51     140.238           0
         G96     645.012      1.5174     4885.86     107.119           0
         G97      544.68     1.24953     6473.05     183.419           0
         G98     432.196     1.17614     6607.73     183.733           0
         G99     646.856     1.30161     6584.58     204.579           0
        G100      495.49     1.63094     4481.88     136.137           0
        G101     649.533     1.84754     7261.23     143.671           0
        G102     441.478     1.28315     5949.04     132.695           0
        G103     499.127     1.56999     6565.08     177.451           0
        G104      377.28     1.31834     4143.35       140.5           0
        G105     534.403     1.49053     6408.46     159.492           0
        G106     445.907      1.5119     5054.34     150.501           0
        G107      365.55     1.13273           0           0           2
        G108     393.621     1.33752     3997.58     125.244           0
        G109     517.949     1.62752     6925.46     183.344           0
        G110     599.956     1.43306     6892.68      202.42           0
        G111     391.037     1.25543     4116.78     138.429           0
        G112     582.461     1.57754     3621.17     100.699           0
        G113     524.336      1.1901     5052.85     147.325           0
        G114     511.418     1.38573     6047.59      165.37           0
        G115     530.744      2.5418     4256.03     130.119           0
        G116     519.353     3.10368     4403.02     124.574           0
        G117      368.04     3.52745     4388.48     109.468           0
        G118     450.678     2.90381     3313.29     93.2458           0
        G119     513.134     2.92502     2956.87     98.6554           0
        G120     368.623     2.37377     4745.14     116.096           0
        G121     627.771     1.99207     5029.42      109.93           0
        G122      672.83     1.86213     3111.53     86.5982           0
        G123     640.216     1.86392     4592.32     106.039           0
        G124      664.36      1.7397     3590.61     94.5295           0
        G125     539.565     1.71328      3443.1     91.2496           0
        G126     584.179     1.40626     5900.04     160.066           0
        G127     413.412     1.27639     4351.83     99.7347           0
        G128     309.367     1.25097     4197.86     108.966           0
        G129     463.185     1.15053     3205.86     81.3686           0
        G130     245.336     1.35334     4484.06     115.233           0
        G131     396.921     1.62187      5747.7     118.865           0
        G132       444.5     1.27282     5515.78     142.376           0
        G133     469.635     1.25101     3589.84     101.517           0
        G134     267.066     1.42545     3027.42      102.19           0
        G135      495.73     1.09035      3958.7     105.401           0
        G136      257.27     1.16457     4849.95     123.494           0
        G137     247.142     1.31799     4069.89     117.256           0
        G138     314.637     1.13564     6481.66     154.382           0
        G139     318.618     1.30282     3516.52     109.162           0
        G140     363.481     1.49916     4061.14     104.263           0
        G141     371.556     1.15642     4925.68     149.029           0
        G142     291.429     1.18549     5809.08     164.648           0
        G143     271.763     1.53396     5447.96      138.87           0
        G144     473.475     1.11382      3698.2     98.4696           0
        G145     459.808     3.46234     4887.97     138.383           0
        G146     619.766     3.07258     7679.04     230.715           0
        G147     591.479     3.60936     4438.46      145.32           0
        G148     365.977     3.13573     4389.36     145.385           0
        G149     439.512     3.09605     6430.44     166.261           0
        G150     323.745     2.46993     5086.91     136.009           0
        G151     617.299     1.67835     6316.98     178.559           0
        G152     610.332     1.51967     3252.74     94.2273           0
        G153     442.942     1.92703     3480.49     120.337           0
        G154      323.01     1.81406      6433.4      164.03           0
        G155      271.34      1.8135     5570.92     159.659           0
        G156         545     1.70131     3266.27     94.2185           0
        G157     408.941     1.14067     6386.85       164.8           0
        G158     507.527     1.33983     6080.45     154.034           0
        G159     448.518     1.46095     4295.64     112.796           0
        G160     697.905     1.37451     4639.62     121.472           0
        G161     459.457     2.36306     5107.72      141.15           0
        G162     434.054      2.0588     3230.77      110.37           0
        G163      383.35     1.19848        4389     112.238           0
        G164     408.768     1.84925     3618.38     101.945           0
        G165     450.439     1.72304     4469.23     139.002           0
        G166     267.321     1.21205     4555.91     124.622           0
        G167     337.412     1.41903     5465.16     146.155           0
        G168     361.751     1.50922     5104.76     133.554           0
        G169      337.01     1.22497     5194.01     125.189           0
        G170     514.817     1.90904     3008.37     91.9977           0
        G171     525.418     1.83007     4818.97     116.619           0
        G172      342.44     1.33721     4886.71     127.949           0
        G173     477.744     1.63412     4278.93     123.611           0
        G174     604.665     1.64781      4557.4     133.013           0
        G175     352.374     3.54015     4818.71     132.668           0
        G176     298.257     2.73249     4151.95     120.266           0
        G177     558.528     3.28662     3408.88     155.969           0
        G178     442.585     3.09895     5947.74     148.363           0
        G179     442.889     3.48564     3933.96     137.455           0
        G180     462.269     2.54073     3998.89     107.483           0
        G181     566.125     1.81149     4327.23     118.923           0
        G182     259.408     1.77819     3402.69     88.6305           0
        G183     466.616     1.81465     3259.67     104.731           0
        G184       404.5     1.69818     5169.14     122.371           0
        G185     634.172     1.77689     3845.49      114.84           0
        G186     597.654     1.76687     2946.17     92.7864           0
        G205     478.399     3.10106     6066.63     148.651           0
        G206     428.983     3.47236     5203.09     121.569           0
        G207     426.727     2.73324      6276.8     180.564           0
        G208     480.546     2.87707      4248.8     121.601           0
        G209     660.858     2.61361     4531.13     135.375           0
        G210     622.653     2.52523     4311.56     141.204           0
        G211     659.212     2.13611     2570.76     57.8342           0
        G212     462.544     1.64154     5245.05     156.766           0
        G213     369.262     1.86243      5502.2     132.072           0
        G214      324.53     1.71278     4210.96      119.06           0
        G215     341.315     1.57936     5329.56      148.33           0
        G216     453.128     1.60141     2929.79     98.4241           0
        G235       600.5     3.44291     4943.37     155.332           0
        G236     545.083     2.72472     3002.78     104.062           0
        G237     412.238     3.25613     2400.79     99.9052           0
        G238     392.754     3.22347     5204.51     156.714           0
        G239     452.039     2.75454     4349.15      125.56           0
        G240      460.55      2.3071     4620.13     177.954           0
        G241     530.745     2.19213     3961.42     96.4985           0
        G242     472.673     2.06145     3965.03     111.756           0
        G243     448.643     2.10906     5345.86     133.491           0
        G244     569.684     1.99836     3525.79     94.1137           0
        G245     389.706     1.94557     4273.18     107.455           0
        G246     516.668     2.29033     5013.84     172.677           0
        G265     558.839     2.14484     4435.12     117.806           0
        G266      515.95     2.55575     1425.51       60.29           0
        G267     523.154     3.23615     3670.02     126.988           0
        G268     564.023     2.35908     1705.95     76.4754           0
        G269     438.337     1.88977     4689.69     165.383           0
        G270     451.783     2.62747     6352.77      169.34           0
        G271     404.944     1.90356     4170.55     92.5617           0
        G272     421.977     1.86475     3730.32     92.9957           0
        G273      448.55     2.09493     3429.72     91.0179           0
        G274     508.429     2.27084     3319.99     86.0763           0
        G275     568.199     3.29076     3294.39     104.498           0
        G276     403.901     3.25061     4254.51     115.094           0
        G295     470.558     2.83541     5458.38     127.788           0
        G296     472.594     3.20921     5468.42     131.053           0
        G297     587.205     2.43899     6975.95     188.377           0
        G298     633.142     3.12891     4907.22     179.897           0
        G299     463.867     2.56334     4749.15     117.066           0
        G300     547.136     2.59007     4245.82     126.203           0
        G301     614.995     3.25038     5143.73     108.081           0
        G302     481.011     2.68895     3064.72     114.022           0
        G303     304.888      2.8831     3305.44     97.5753           0
        G304     432.676     2.70806     2088.24     76.1821           0
        G305     389.941     2.68009     3255.35     89.1449           0
        G306     433.097     2.49608     2853.05     87.2141           0
        G325     521.747     2.07063     6027.91     173.729           0
        G326     558.334     3.21934     4519.92     138.961           0
        G327      424.29      2.4624      4573.4     117.237           0
        G328     367.357     2.51179     4570.75     138.765           0
        G329      396.21     2.89065     5328.49     139.163           0
        G330     428.279     2.44252     6737.26     158.207           0
        G331     462.597     2.82731     5132.59     123.546           0
        G332     480.793     2.67218     3064.87     100.606           0
        G333     642.901     3.01061     3835.33     90.3435           0
        G334     526.282     2.44986      2993.3     82.7558           0
        G335     382.886     2.63756     3575.09     92.9882           0
        G336     320.576      2.5239     2521.94     97.6096           0
        G355     597.458      2.9942     5368.22     128.833           0
        G356     524.699     3.07758     7772.47       180.5           0
        G357     622.345     2.48883      5896.8     159.777           0
        G358     529.949     2.78705     4689.71     198.255           0
        G359     392.862     2.24756     3282.57     134.623           0
        G360      352.26     2.53369        4443     127.257           0
        G361     427.697     2.49219     3921.65     108.908           0
        G362     499.913     2.70424     3657.93     100.901           0
        G363     599.449     3.48791     2184.89     72.8416           0
        G364     573.031     2.93227     2987.47     137.312           0
        G365     463.253     3.37656     3257.94     102.103           0
        G366     392.027     3.01325     3450.23     84.5822           0
        G385     412.466     2.80406     4188.93     140.169           0
        G386     433.063      3.1017     744.013     37.4259           0
        G387      549.41     3.55944     4045.41     123.586           0
        G388     550.052     3.87532     5659.32     125.805           0
        G389      585.58     2.63677     4765.24     151.555           0
        G390     600.333     2.96436     3355.17     111.872           0
        G391     490.709     3.00569     3478.91     102.257           0
        G392     328.408     3.00021      3514.7     110.169           0
        G393     488.812     2.66805     3825.07     148.771           0
        G394     405.475     2.42674      3580.6     97.7412           0
        G395     515.479     3.11597     3439.35     80.2219           0
        G396     498.234     2.77995     4527.42     102.611           0
        G415     491.764     3.66465     7072.05     193.024           0
        G416     487.547      3.5741     5372.92     139.309           0
        G417     483.249     3.06183     4273.95     150.126           0
        G418     506.266     3.44644     4430.64     124.556           0
        G419     520.092     3.09064     4891.52     145.362           0
        G420     516.245     2.89441      6191.7     137.723           0
        G421     508.121     2.98686     6828.04     153.742           0
        G422     618.407     2.38029     4947.49      113.75           0
        G423      354.11     2.81176     4181.61     112.527           0
        G424      427.97     2.58449     3519.42     95.2914           0
        G425     450.392     2.47782     3871.42     93.4384           0
        G426     474.368     2.41188     2559.72     62.4141           0
        G445     503.293     3.14099     5653.89     125.033           0
        G446      493.31     3.78923     5704.26     169.739           0
        G447     387.694     3.15992     4823.39     127.914           0
        G448     426.578      3.4213     4069.45     137.881           0
        G449     453.759     2.88213     4978.81     126.925           0
