    REF_GAIN    0.521168     1.23025    0.247021           2
          G1     501.619     1.64429     5408.46     137.212           0
          G2     649.714     1.53832     4855.81     139.655           0
          G3     452.991     1.72583     7083.05     177.075           0
          G4     513.624     1.46273     5661.81     145.731           0
          G5     304.537     1.18372     5612.02     172.688           0
          G6     421.354     1.37263     5312.13     145.367           0
          G7     539.722     1.52461     4317.49     126.423           0
          G8      547.72     1.54122     7631.97     170.845           0
          G9     645.454     1.32271     5718.42     119.675           0
         G10     598.068     1.55214     6187.15     127.472           0
         G11     451.286      1.6472     6440.36     144.769           0
         G12      512.85     1.60836     4944.15     130.333           0
         G13     610.784     1.78206     3758.14     118.005           0
         G14     438.929     1.74696     3425.67     94.6724           0
         G15     531.053     1.55386     6389.44       125.6           0
         G16     384.717     1.44317     8908.54     162.173           8
         G17     315.949     1.67002     6896.32     204.151           0
         G18     384.058     1.41712     5876.36     207.725           0
         G19     562.784     1.57725     5174.34     147.158           0
         G20      447.23     1.53296     4781.43     141.917           0
         G21     473.679     1.43942     5538.05     120.892           0
         G22     540.424     1.54197     7113.68     159.454           0
         G23     394.306     1.65805     1186.54     56.3048           0
         G24     525.286      1.4447     5779.68     143.876           0
         G25     374.131      2.8481     5799.27     148.102           0
         G26     396.755     3.03306     6953.95     154.269           0
         G27     417.392     3.59821      3715.5     133.465           0
         G28     518.799      2.8831     3060.76     120.138           0
         G29     336.113     2.30962     6783.13     225.573           0
         G30     436.231     2.75186     6232.63     148.455           0
         G31     383.261     1.36144     3681.83     144.539           0
         G32     358.254     1.42746     5391.81      122.55           0
         G33       466.4     1.45005      3645.7     86.9516           0
         G34     510.008     1.50967     1430.42     69.0289           0
         G35     519.173      1.6953     5478.32     113.601           0
         G36     516.527     1.26148     3795.52     105.486           0
         G37     495.273     1.41987     4468.75     121.808           0
         G38     355.444     1.33173     4280.68     132.034           0
         G39     474.209     1.27484     4989.62       143.9           0
         G40     470.316      1.4757     6878.08     222.472           0
         G41     291.633     1.35906     6042.06      164.41           0
         G42     382.238     1.53494     4718.05     145.247           0
         G43     384.765     1.63874     4963.23     126.057           0
         G44     260.786     1.15266      1911.7     96.5125           0
         G45     324.551     1.37223     3798.53     117.128           0
         G46     325.609      1.4288      4958.6     122.226           0
         G47     239.104     1.06498     4694.02     140.109           0
         G48     211.988     1.18708     8013.73     256.052           0
         G49     431.985     1.35893     3882.38     108.164           0
         G50     347.861     1.28033     6323.56     140.714           0
         G51     378.588     1.39109      4584.9     125.063           0
         G52     542.342     1.53494     3774.34     110.652           0
         G53     328.271     1.28906     5093.62     151.556           0
         G54     378.468     1.35476     2834.73     81.3045           0
         G55     235.754     3.01044     3079.78     107.566           0
         G56     393.568     2.96578     4762.25     145.868           0
         G57     591.054     2.61833     1376.56     61.1234           0
         G58     580.096     3.17344     2905.65     113.587           0
         G59     600.589     3.11879     5944.08     153.182           0
         G60     509.263     2.56819     5349.17     168.038           0
         G61     376.267     1.24832      4482.8     135.174           0
         G62     298.017     1.27775     7023.05     204.177           0
         G63     434.686     1.36649     5128.63     135.918           0
         G64     495.226     1.14249     6401.41     162.208           0
         G65     370.778     1.76309     6874.35     180.319           0
         G66     462.668     1.53197      6880.2     145.869           0
         G67     397.358     1.15123     4644.49     115.475           0
         G68     374.195     1.23622     4333.24      97.625           0
         G69     526.196     1.17144     7576.98     171.666           0
         G70     461.598      1.2594     6504.98     131.332           0
         G71     363.808     1.41315      4536.8     118.474           0
         G72     445.779     1.24384     4534.68      116.01           0
         G73     313.848      1.2033     6013.19     163.247           0
         G74     300.953     1.36123     6359.31     237.021           0
         G75     390.381     1.37232     4594.02      123.29           0
         G76     266.075     1.82345     6514.46     203.671           0
         G77     258.974     1.18421     7956.41     283.148           0
         G78     370.583     1.46359     4686.11     147.265           0
         G79     373.335     1.24471     4205.87     126.229           0
         G80     524.793     1.03926     4207.03     122.121           0
